YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,NON-ATTEMPTS,RTP-GOING FOR THE GREEN,RTP-NOT GOING FOR THE GRN
2013,42,0,1810,Phil Mickelson,57.14,104,78,,
2013,42,0,22405,Justin Rose,57.14,80,60,,
2013,44,0,37273,Derek Ernst,56.95,86,65,,
2013,45,0,20645,John Senden,56.93,115,87,,
2013,46,0,27436,Graham DeLaet,56.8,142,108,,
2013,47,0,33461,Morgan Hoffmann,56.38,84,65,,
2013,48,0,24140,Sean O'Hair,56.17,91,71,,
2013,49,0,27330,Josh Teater,55.88,114,90,,
2013,50,0,30692,Scott Stallings,55.66,118,94,,
2013,51,0,23788,D.J. Trahan,55.26,63,51,,
2013,52,0,25632,Jimmy Walker,55.2,138,112,,
2013,53,0,28089,Jason Day,55.1,108,88,,
2013,54,0,34360,Patrick Reed,55.0,121,99,,
2013,55,0,12716,Charley Hoffman,54.96,133,109,,
2013,56,0,30163,Henrik Norlander,54.95,100,82,,
2013,57,0,23452,Nicolas Colsaerts,54.87,62,51,,
2013,58,0,33418,Shawn Stefani,54.73,81,67,,
2013,59,0,20766,Padraig Harrington,54.72,58,48,,
2013,60,0,27095,Nick Watney,54.58,131,109,,
2013,61,0,29740,Brad Fritsch,54.25,115,97,,
2013,61,0,22913,John Rollins,54.25,115,97,,
2013,63,0,6567,Vijay Singh,54.05,80,68,,
2013,64,0,34431,Robert Streb,53.8,99,85,,
2013,65,0,32102,Rickie Fowler,53.72,101,87,,
2013,66,0,6522,Ernie Els,53.29,81,71,,
2013,67,0,34099,Harris English,53.15,135,119,,
2013,68,0,24924,Bill Haas,52.97,116,103,,
2013,69,0,29289,S.Y. Noh,52.76,105,94,,
2013,70,0,23108,Matt Kuchar,52.75,115,103,,
2013,71,0,28500,Martin Flores,52.38,121,110,,
2013,72,0,29479,Scott Brown,52.15,97,89,,
2013,73,0,30852,Ryo Ishikawa,52.02,90,83,,
2013,74,0,23638,Brendon de Jonge,52.01,155,143,,
2013,75,0,34174,John Huh,51.69,122,114,,
2013,76,0,12510,Chad Campbell,51.57,115,108,,
2013,77,0,28780,Nicholas Thompson,51.48,139,131,,
2013,78,0,24361,Pat Perez,51.43,108,102,,
2013,79,0,32366,Kevin Chappell,51.35,114,108,,
2013,80,0,30750,Tommy Gainey,51.32,117,111,,
2013,81,0,23497,Tag Ridings,51.11,92,88,,
2013,82,0,30926,Chris Kirk,50.97,131,126,,
2013,83,0,20572,Rod Pampling,50.89,57,55,,
2013,84,0,27644,Brian Harman,50.62,122,119,,
2013,85,0,25345,Carl Pettersson,50.25,101,100,,
2013,86,0,22371,Aaron Baddeley,50.0,100,100,,
2013,86,0,6573,Brandt Jobe,50.0,82,82,,
2013,88,0,24494,Erik Compton,49.74,97,98,,
2013,89,0,32448,James Hahn,49.55,109,111,,
2013,90,0,34098,Russell Henley,49.5,100,102,,
2013,91,0,26596,Ryan Moore,49.44,89,91,,
2013,92,0,29420,Billy Horschel,49.24,130,134,,
2013,93,0,25686,Jason Dufner,48.9,89,93,,
2013,94,0,27936,Martin Laird,48.89,88,92,,
2013,95,0,20229,Stewart Cink,48.88,87,91,,
2013,96,0,27895,Jonas Blixt,48.78,100,105,,
2013,97,0,23325,Vaughn Taylor,48.74,58,61,,
2013,98,0,19970,Robert Karlsson,48.7,56,59,,
2013,99,0,28259,Sangmoon Bae,48.64,107,113,,
2013,100,0,27770,Camilo Villegas,48.45,94,100,,
2013,101,0,6527,Steve Stricker,48.21,54,58,,
2013,102,0,25240,D.A. Points,47.66,102,112,,
2013,103,0,25834,Daniel Summerhays,47.64,121,133,,
2013,104,0,28679,Fabián Gómez,47.46,84,93,,
2013,105,0,24490,George McNeill,47.15,91,102,,
2013,106,0,21731,Freddie Jacobson,47.01,63,71,,
2013,107,0,23623,Bo Van Pelt,46.89,83,94,,
2013,108,0,34021,Bud Cauley,46.67,84,96,,
2013,109,0,24663,Y.E. Yang,46.55,54,62,,
2013,110,0,24846,Ricky Barnes,46.27,93,108,,
2013,111,0,24024,Zach Johnson,46.15,96,112,,
2013,112,0,24399,Scott Gardiner,46.06,76,89,,
2013,113,0,31202,William McGirt,45.78,103,122,,
2013,114,0,32698,Bobby Gates,45.76,54,64,,
2013,114,0,28092,D.H. Lee,45.76,81,96,,
2013,116,0,26951,Johnson Wagner,45.24,76,92,,
2013,117,0,22046,Geoff Ogilvy,45.21,66,80,,
2013,117,0,27649,Brandt Snedeker,45.21,85,103,,
2013,119,0,29518,Brendan Steele,44.72,110,136,,
2013,120,0,33419,Cameron Tringale,44.63,108,134,,
2013,121,0,24138,Ian Poulter,44.26,54,68,,
2013,122,0,27963,Chris Stroud,44.05,111,141,,
2013,123,0,32200,Roberto Castro,43.98,117,149,,
2013,124,0,35539,Luke Guthrie,43.87,93,119,,
2013,125,0,27503,Steve LeBrun,43.79,74,95,,
2013,126,0,23409,James Driscoll,43.69,90,116,,
2013,127,0,27120,Troy Matteson,43.62,82,106,,
2013,128,0,28455,Will Claxton,43.5,77,100,,
2013,129,0,20593,Greg Chalmers,43.17,98,129,,
2013,130,0,27933,John Merrick,42.79,92,123,,
2013,131,0,27556,Ted Potter Jr.,42.68,70,94,,
2013,132,0,8725,Tom Gillis,42.05,74,102,,
2013,133,0,34409,David Lingmerth,41.8,79,110,,
2013,133,0,22961,David Mathis,41.8,79,110,,
2013,135,0,23135,Tim Clark,41.46,51,72,,
2013,136,0,23983,Luke Donald,40.54,60,88,,
2013,137,0,25336,Alistair Presnell,40.41,59,87,,
2013,138,0,1724,Jeff Maggert,40.35,69,102,,
2013,139,0,32150,Michael Thompson,40.24,66,98,,
2013,140,0,23353,J.J. Henry,39.83,94,142,,
2013,141,0,12782,Tim Herron,39.71,54,82,,
2013,142,0,25444,Justin Hicks,39.42,82,126,,
2013,143,0,20098,Stuart Appleby,39.11,97,151,,
2013,144,0,31560,Brian Stuard,38.78,76,120,,
2013,145,0,25572,Graeme McDowell,37.93,44,72,,
2013,146,0,21878,Mark Wilson,37.91,58,95,,
2013,147,0,10885,Robert Allenby,37.87,64,105,,
2013,148,0,8075,Jerry Kelly,37.5,75,125,,
2013,149,0,6004,Stephen Ames,36.72,47,81,,
2013,150,0,22378,Trevor Immelman,36.68,73,126,,
2013,151,0,22806,Doug LaBelle II,36.67,66,114,,
2013,152,0,26476,Chez Reavie,36.63,74,128,,
2013,153,0,26497,Casey Wittenberg,36.27,70,123,,
2013,154,0,36884,Ben Kohles,36.08,70,124,,
2013,155,0,20160,Charlie Wi,35.92,74,132,,
2013,156,0,1116,Michael Bradley,35.07,47,87,,
2013,157,0,1320,Bob Estes,35.05,68,126,,
2013,158,0,35139,Richard Lee,34.87,83,155,,
2013,159,0,10423,Mike Weir,34.64,53,100,,
2013,160,0,23541,Ben Crane,34.57,56,106,,
2013,161,0,26758,David Hearn,33.9,80,156,,
2013,162,0,24507,Jason Bohn,33.17,69,139,,
2013,163,0,21099,David Lynn,33.16,62,125,,
2013,164,0,24357,K.J. Choi,32.83,65,133,,
2013,165,0,22295,Darron Stiles,32.54,41,85,,
2013,166,0,28310,Lee Williams,32.08,51,108,,
2013,167,0,34261,Scott Langley,32.02,65,138,,
2013,168,0,10213,Dicky Pride,32.0,56,119,,
2013,169,0,20443,Jin Park,31.85,43,92,,
2013,170,0,21753,Brian Davis,31.8,83,178,,
2013,171,0,20104,Ken Duke,31.6,73,158,,
2013,172,0,24227,Justin Bolli,31.03,45,100,,
2013,173,0,22621,Ben Curtis,29.33,44,106,,
2013,173,0,10809,Jim Furyk,29.33,61,147,,
2013,175,0,30711,Colt Knost,29.12,53,129,,
2013,176,0,28135,Aaron Watkins,27.62,29,76,,
2013,177,0,19846,Brian Gay,27.14,57,153,,
2013,178,0,10860,Justin Leonard,26.5,62,172,,
2013,179,0,2206,David Toms,26.42,28,78,,
2013,180,0,23800,Bryce Molder,25.0,54,162,,
2013,1,0,24358,Robert Garrigus,76.06,143,45,-63.0,+9
2013,2,0,21528,Henrik Stenson,71.33,107,43,-71.0,+7
2013,3,0,33141,Keegan Bradley,71.15,185,75,-127.0,-4
2013,4,0,30110,Kyle Stanley,70.31,161,68,-84.0,+8
2013,5,0,25804,Bubba Watson,69.6,158,69,-94.0,+2
2013,6,0,24502,Adam Scott,66.25,106,54,-63.0,-6
2013,7,0,26331,Charl Schwartzel,66.14,125,64,-73.0,-6
2013,8,0,30925,Dustin Johnson,65.93,120,62,-73.0,-2
2013,9,0,31557,Jim Herman,65.52,95,50,-55.0,+5
2013,10,0,23320,Ryan Palmer,63.95,149,84,-79.0,-9
2013,11,0,33869,Eric Meierdierks,63.78,81,46,-34.0,+2
2013,12,0,25818,Scott Piercy,63.27,143,83,-76.0,-2
2013,13,0,26679,Kevin Stadler,63.16,156,91,-80.0,-9
2013,14,0,24781,Hunter Mahan,63.08,164,96,-77.0,-13
2013,15,0,23621,Rory Sabbatini,62.66,151,90,-95.0,+1
2013,16,0,20848,Ángel Cabrera,62.56,127,76,-55.0,+4
2013,17,0,28307,Matt Every,62.54,177,106,-85.0,+7
2013,18,0,20396,Lee Westwood,62.5,120,72,-65.0,+12
2013,19,0,25274,Steven Bowditch,62.19,125,76,-77.0,E
2013,20,0,28237,Rory McIlroy,62.05,103,63,-55.0,+5
2013,21,0,27408,Martin Kaymer,61.7,87,54,-44.0,-6
2013,22,0,8793,Tiger Woods,61.59,93,58,-64.0,-12
2013,23,0,25900,Lucas Glover,61.46,118,74,-59.0,-4
2013,24,0,31323,Gary Woodland,61.15,181,115,-97.0,+6
2013,25,0,25562,Andres Romero,59.89,112,75,-67.0,+14
2013,26,0,21961,Charles Howell III,59.86,176,118,-94.0,-5
2013,27,0,20766,Padraig Harrington,59.84,76,51,-36.0,E
2013,28,0,1810,Phil Mickelson,59.72,126,85,-79.0,-14
2013,29,0,21209,Sergio Garcia,59.65,102,69,-68.0,-11
2013,30,0,30944,Jason Kokrak,59.23,154,106,-93.0,-10
2013,31,0,26289,Boo Weekley,58.99,164,114,-89.0,-11
2013,32,0,28475,Jeff Overton,58.98,151,105,-61.0,-7
2013,33,0,26851,Marc Leishman,58.67,132,93,-63.0,+1
2013,34,0,22056,Cameron Percy,58.42,111,79,-50.0,+3
2013,35,0,20691,Greg Owen,58.22,131,94,-69.0,+6
2013,36,0,27129,Luke List,58.15,107,77,-66.0,+3
2013,37,0,34046,Jordan Spieth,58.01,134,97,-79.0,-3
2013,38,0,29221,Webb Simpson,57.6,144,106,-83.0,-19
2013,39,0,32334,Charlie Beljan,57.49,119,88,-61.0,+12
2013,39,0,37273,Derek Ernst,57.49,96,71,-41.0,+1
2013,41,0,22792,Peter Hanson,57.14,60,45,-39.0,-4
2013,42,0,27330,Josh Teater,57.08,129,97,-63.0,-7
2013,43,0,33461,Morgan Hoffmann,56.8,96,73,-49.0,-6
2013,44,0,28089,Jason Day,56.62,124,95,-80.0,-9
2013,45,0,12716,Charley Hoffman,56.52,156,120,-93.0,-6
2013,45,0,29425,Andrew Svoboda,56.52,65,50,-36.0,-2
2013,47,0,27436,Graham DeLaet,56.47,157,121,-92.0,-15
2013,48,0,26300,Matt Jones,56.38,137,106,-78.0,-3
2013,49,0,23788,D.J. Trahan,56.35,71,55,-35.0,-2
2013,50,0,24140,Sean O'Hair,56.07,97,76,-49.0,+3
2013,51,0,22405,Justin Rose,55.97,89,70,-57.0,-5
2013,52,0,27214,Kevin Streelman,55.88,133,105,-79.0,-9
2013,53,0,25632,Jimmy Walker,55.87,157,124,-90.0,-14
2013,54,0,34099,Harris English,55.82,163,129,-111.0,+7
2013,55,0,20645,John Senden,55.61,124,99,-73.0,-2
2013,56,0,30692,Scott Stallings,55.6,134,107,-72.0,+2
2013,57,0,29289,S.Y. Noh,54.84,119,98,-58.0,+18
2013,58,0,22913,John Rollins,54.77,132,109,-68.0,-3
2013,59,0,23452,Nicolas Colsaerts,54.76,69,57,-38.0,+1
2013,60,0,27095,Nick Watney,54.71,151,125,-78.0,-20
2013,61,0,34431,Robert Streb,54.63,112,93,-59.0,+1
2013,62,0,34360,Patrick Reed,54.03,134,114,-83.0,-9
2013,63,0,33418,Shawn Stefani,53.66,88,76,-49.0,-5
2013,64,0,29740,Brad Fritsch,53.22,124,109,-68.0,+2
2013,65,0,30163,Henrik Norlander,53.2,108,95,-66.0,+4
2013,66,0,28500,Martin Flores,53.05,139,123,-83.0,-8
2013,67,0,32102,Rickie Fowler,53.0,115,102,-62.0,-19
2013,68,0,29479,Scott Brown,52.97,107,95,-60.0,E
2013,69,0,23638,Brendon de Jonge,52.82,178,159,-106.0,-23
2013,70,0,6522,Ernie Els,52.63,90,81,-52.0,-4
2013,71,0,32366,Kevin Chappell,52.59,132,119,-79.0,E
2013,72,0,12510,Chad Campbell,52.23,129,118,-73.0,-15
2013,73,0,6567,Vijay Singh,52.17,84,77,-39.0,E
2013,74,0,28780,Nicholas Thompson,52.15,158,145,-78.0,-3
2013,75,0,30852,Ryo Ishikawa,52.11,99,91,-39.0,+1
2013,76,0,24361,Pat Perez,51.93,121,112,-62.0,E
2013,77,0,24924,Bill Haas,51.78,131,122,-64.0,-16
2013,78,0,29420,Billy Horschel,51.74,149,139,-89.0,-18
2013,79,0,27936,Martin Laird,51.27,101,96,-58.0,-1
2013,80,0,23108,Matt Kuchar,51.18,130,124,-83.0,-27
2013,81,0,30750,Tommy Gainey,51.17,131,125,-60.0,-3
2013,82,0,27644,Brian Harman,51.11,138,132,-67.0,+1
2013,83,0,34174,John Huh,51.08,142,136,-70.0,-2
2013,84,0,23497,Tag Ridings,50.78,98,95,-62.0,+16
2013,85,0,24494,Erik Compton,50.46,109,107,-35.0,-7
2013,86,0,20229,Stewart Cink,50.0,100,100,-55.0,-10
2013,86,0,20572,Rod Pampling,50.0,63,63,-37.0,+4
2013,88,0,27895,Jonas Blixt,49.79,117,118,-60.0,-9
2013,89,0,22371,Aaron Baddeley,49.55,110,112,-67.0,-18
2013,90,0,30926,Chris Kirk,49.48,144,147,-80.0,-6
2013,91,0,32448,James Hahn,49.38,120,123,-74.0,-11
2013,92,0,34098,Russell Henley,49.35,114,117,-69.0,-4
2013,93,0,25345,Carl Pettersson,48.93,114,119,-63.0,-2
2013,94,0,27770,Camilo Villegas,48.85,106,111,-49.0,-21
2013,95,0,23623,Bo Van Pelt,48.51,98,104,-51.0,+1
2013,96,0,28259,Sangmoon Bae,48.16,118,127,-54.0,+1
2013,97,0,21731,Freddie Jacobson,48.13,77,83,-39.0,-18
2013,98,0,25686,Jason Dufner,47.87,101,110,-40.0,-20
2013,99,0,6527,Steve Stricker,47.79,65,71,-47.0,-29
2013,100,0,6573,Brandt Jobe,47.78,86,94,-51.0,-4
2013,101,0,29518,Brendan Steele,47.67,133,146,-81.0,-11
2013,102,0,28679,Fabián Gómez,47.59,89,98,-49.0,-5
2013,103,0,19970,Robert Karlsson,47.58,59,65,-33.0,+6
2013,104,0,25834,Daniel Summerhays,47.55,136,150,-94.0,-11
2013,105,0,23325,Vaughn Taylor,47.33,62,69,-40.0,-12
2013,106,0,26596,Ryan Moore,47.06,104,117,-66.0,-9
2013,107,0,24846,Ricky Barnes,46.88,105,119,-40.0,-12
2013,108,0,27120,Troy Matteson,46.67,98,112,-50.0,-2
2013,108,0,24138,Ian Poulter,46.67,70,80,-34.0,-11
2013,110,0,34021,Bud Cauley,46.53,94,108,-54.0,-9
2013,111,0,25240,D.A. Points,46.47,112,129,-62.0,-11
2013,112,0,27649,Brandt Snedeker,45.97,97,114,-60.0,-23
2013,113,0,24399,Scott Gardiner,45.81,82,97,-45.0,+8
2013,114,0,32698,Bobby Gates,45.6,57,68,-20.0,+4
2013,114,0,31202,William McGirt,45.6,114,136,-73.0,-1
2013,116,0,27963,Chris Stroud,45.55,128,153,-75.0,-17
2013,117,0,24663,Y.E. Yang,45.52,61,73,-33.0,+1
2013,118,0,32200,Roberto Castro,45.45,135,162,-90.0,-32
2013,118,0,24024,Zach Johnson,45.45,110,132,-60.0,-21
2013,120,0,22046,Geoff Ogilvy,45.4,74,89,-34.0,+18
2013,121,0,26951,Johnson Wagner,45.03,86,105,-39.0,+8
2013,122,0,24490,George McNeill,44.64,100,124,-60.0,E
2013,123,0,33419,Cameron Tringale,44.57,119,148,-66.0,-25
2013,124,0,20593,Greg Chalmers,44.44,112,140,-65.0,-11
2013,125,0,28092,D.H. Lee,44.33,90,113,-65.0,-1
2013,126,0,23409,James Driscoll,44.0,99,126,-43.0,-3
2013,127,0,35539,Luke Guthrie,43.91,101,129,-54.0,-24
2013,128,0,27503,Steve LeBrun,43.55,81,105,-43.0,-10
2013,129,0,27933,John Merrick,42.63,107,144,-59.0,-26
2013,130,0,28455,Will Claxton,42.27,82,112,-48.0,E
2013,131,0,23135,Tim Clark,42.07,61,84,-38.0,-15
2013,132,0,34409,David Lingmerth,42.0,84,116,-51.0,-1
2013,133,0,1724,Jeff Maggert,41.88,80,111,-35.0,-11
2013,134,0,23353,J.J. Henry,41.35,110,156,-61.0,-11
2013,135,0,32150,Michael Thompson,41.3,76,108,-48.0,-7
2013,136,0,22961,David Mathis,40.93,88,127,-39.0,-11
2013,137,0,8725,Tom Gillis,40.72,79,115,-42.0,-8
2013,138,0,25336,Alistair Presnell,40.49,66,97,-40.0,-7
2013,139,0,23983,Luke Donald,39.88,67,101,-40.0,-19
2013,140,0,25572,Graeme McDowell,39.39,52,80,-33.0,-4
2013,141,0,12782,Tim Herron,39.33,59,91,-35.0,-6
2013,142,0,8075,Jerry Kelly,39.04,89,139,-49.0,-16
2013,143,0,27556,Ted Potter Jr.,38.42,73,117,-36.0,-10
2013,144,0,21878,Mark Wilson,38.29,67,108,-36.0,-21
2013,145,0,25444,Justin Hicks,38.22,86,139,-41.0,-8
2013,146,0,20098,Stuart Appleby,38.21,107,173,-50.0,-20
2013,147,0,6004,Stephen Ames,38.03,54,88,-33.0,-11
2013,148,0,31560,Brian Stuard,37.91,80,131,-44.0,-10
2013,149,0,26476,Chez Reavie,37.56,83,138,-41.0,-11
2013,150,0,22378,Trevor Immelman,37.21,80,135,-36.0,-8
2013,151,0,26497,Casey Wittenberg,36.79,78,134,-40.0,+2
2013,152,0,22806,Doug LaBelle II,36.55,72,125,-43.0,-17
2013,153,0,10885,Robert Allenby,36.46,66,115,-30.0,+6
2013,154,0,35139,Richard Lee,36.26,95,167,-43.0,-29
2013,155,0,20160,Charlie Wi,36.24,83,146,-48.0,-7
2013,156,0,36884,Ben Kohles,35.41,74,135,-40.0,-4
2013,157,0,23541,Ben Crane,35.2,63,116,-37.0,-19
2013,158,0,1320,Bob Estes,35.19,76,140,-38.0,-27
2013,159,0,26758,David Hearn,34.47,91,173,-40.0,-22
2013,160,0,24357,K.J. Choi,34.21,78,150,-40.0,-38
2013,161,0,21753,Brian Davis,34.01,100,194,-49.0,-35
2013,162,0,1116,Michael Bradley,33.56,49,97,-24.0,-4
2013,163,0,10423,Mike Weir,33.53,56,111,-31.0,-18
2013,164,0,24507,Jason Bohn,33.33,76,152,-37.0,-26
2013,165,0,21099,David Lynn,32.87,71,145,-39.0,-20
2013,166,0,22295,Darron Stiles,32.61,45,93,-24.0,-11
2013,167,0,20443,Jin Park,31.97,47,100,-36.0,-7
2013,168,0,10213,Dicky Pride,31.66,63,136,-26.0,-25
2013,169,0,20104,Ken Duke,31.54,82,178,-36.0,-19
2013,170,0,28310,Lee Williams,31.43,55,120,-27.0,-20
2013,171,0,24227,Justin Bolli,31.41,49,107,-14.0,-2
2013,172,0,34261,Scott Langley,31.39,70,153,-44.0,-23
2013,173,0,22621,Ben Curtis,30.18,51,118,-24.0,+1
2013,174,0,28135,Aaron Watkins,29.57,34,81,-19.0,-18
2013,175,0,10809,Jim Furyk,29.18,68,165,-42.0,-36
2013,176,0,30711,Colt Knost,28.5,57,143,-39.0,-17
2013,177,0,10860,Justin Leonard,28.35,74,187,-41.0,-39
2013,178,0,19846,Brian Gay,27.42,68,180,-31.0,-14
2013,179,0,23800,Bryce Molder,26.19,66,186,-41.0,-34
2013,180,0,2206,David Toms,25.44,29,85,-13.0,-6
2014,1,0,28237,Rory McIlroy,73.65,109,39,,
2014,2,0,30925,Dustin Johnson,70.97,88,36,,
2014,3,0,29461,Jamie Lovemark,66.92,89,44,,
2014,4,0,25804,Bubba Watson,65.85,108,56,,
2014,5,0,34265,Will Wilcox,65.14,71,38,,
2014,6,0,34099,Harris English,64.81,140,76,,
2014,7,0,24358,Robert Garrigus,64.19,147,82,,
2014,8,0,31323,Gary Woodland,64.1,150,84,,
2014,9,0,24502,Adam Scott,64.02,105,59,,
2014,10,0,26331,Charl Schwartzel,63.75,102,58,,
2014,11,0,27408,Martin Kaymer,63.57,89,51,,
2014,12,0,30110,Kyle Stanley,63.43,137,79,,
2014,13,0,37273,Derek Ernst,63.35,121,70,,
2014,14,0,30944,Jason Kokrak,63.08,123,72,,
2014,15,0,27064,Jhonattan Vegas,62.77,118,70,,
2014,16,0,23320,Ryan Palmer,62.18,120,73,,
2014,17,0,32102,Rickie Fowler,61.58,117,73,,
2014,18,0,26300,Matt Jones,61.5,115,72,,
2014,19,0,27936,Martin Laird,61.36,108,68,,
2014,20,0,35541,John Peterson,61.35,100,63,,
2014,21,0,21528,Henrik Stenson,60.83,73,47,,
2014,22,0,28486,Michael Putnam,59.85,164,110,,
2014,23,0,26851,Marc Leishman,59.5,119,81,,
2014,24,0,28089,Jason Day,59.38,57,39,,
2014,25,0,29740,Brad Fritsch,59.26,64,44,,
2014,26,0,25274,Steven Bowditch,59.11,133,92,,
2014,27,0,24140,Sean O'Hair,58.88,116,81,,
2014,28,0,25900,Lucas Glover,58.82,90,63,,
2014,29,0,25632,Jimmy Walker,58.72,128,90,,
2014,30,0,28259,Sangmoon Bae,58.62,119,84,,
2014,31,0,36689,Brooks Koepka,58.2,71,51,,
2014,32,0,33141,Keegan Bradley,58.17,121,87,,
2014,33,0,20396,Lee Westwood,57.97,80,58,,
2014,34,0,1810,Phil Mickelson,57.76,93,68,,
2014,35,0,20848,Ángel Cabrera,57.71,101,74,,
2014,36,0,34264,Hudson Swafford,57.32,94,70,,
2014,37,0,33418,Shawn Stefani,57.14,96,72,,
2014,38,0,26679,Kevin Stadler,56.63,111,85,,
2014,39,0,25562,Andres Romero,56.4,119,92,,
2014,40,0,12716,Charley Hoffman,55.79,135,107,,
2014,41,0,32839,Hideki Matsuyama,55.73,107,85,,
2014,42,0,27141,J.B. Holmes,55.6,139,111,,
2014,43,0,23621,Rory Sabbatini,54.9,112,92,,
2014,44,0,22371,Aaron Baddeley,54.7,99,82,,
2014,45,0,26289,Boo Weekley,54.66,88,73,,
2014,46,0,25686,Jason Dufner,54.62,71,59,,
2014,47,0,26329,Louis Oosthuizen,54.55,48,40,,
2014,48,0,27436,Graham DeLaet,54.21,103,87,,
2014,49,0,34021,Bud Cauley,54.2,71,60,,
2014,50,0,31557,Jim Herman,54.17,78,66,,
2014,51,0,6522,Ernie Els,54.04,107,91,,
2014,52,0,25345,Carl Pettersson,53.91,131,112,,
2014,53,0,21961,Charles Howell III,53.85,154,132,,
2014,54,0,35300,Andrew Loupe,53.79,78,67,,
2014,55,0,30750,Tommy Gainey,53.76,93,80,,
2014,56,0,29420,Billy Horschel,53.64,118,102,,
2014,57,0,27095,Nick Watney,53.61,89,77,,
2014,58,0,32334,Charlie Beljan,53.5,107,93,,
2014,59,0,29926,Danny Lee,53.27,106,93,,
2014,60,0,33461,Morgan Hoffmann,53.21,141,124,,
2014,61,0,28475,Jeff Overton,53.13,102,90,,
2014,62,0,35732,Wes Roach,53.1,77,68,,
2014,63,0,25364,Paul Casey,53.08,69,61,,
2014,64,0,30852,Ryo Ishikawa,53.06,104,92,,
2014,64,0,30692,Scott Stallings,53.06,104,92,,
2014,66,0,22405,Justin Rose,52.98,89,79,,
2014,67,0,32448,James Hahn,52.88,110,98,,
2014,68,0,21209,Sergio Garcia,52.68,59,53,,
2014,69,0,20645,John Senden,52.56,123,111,,
2014,70,0,27120,Troy Matteson,52.52,73,66,,
2014,71,0,27330,Josh Teater,52.23,117,107,,
2014,72,0,34431,Robert Streb,52.15,97,89,,
2014,73,0,25396,Kevin Na,52.08,125,115,,
2014,74,0,30926,Chris Kirk,51.95,133,123,,
2014,75,0,32333,Kevin Tway,51.82,71,66,,
2014,76,0,20104,Ken Duke,51.58,98,92,,
2014,77,0,34360,Patrick Reed,50.93,110,106,,
2014,78,0,34098,Russell Henley,50.89,114,110,,
2014,79,0,28500,Martin Flores,50.7,108,105,,
2014,80,0,23638,Brendon de Jonge,50.55,138,135,,
2014,81,0,25191,Gonzalo Fernandez-Castaño,50.5,101,99,,
2014,82,0,22378,Trevor Immelman,50.25,99,98,,
2014,83,0,29518,Brendan Steele,50.22,113,112,,
2014,84,0,24781,Hunter Mahan,50.0,111,111,,
2014,85,0,29479,Scott Brown,49.8,127,128,,
2014,86,0,28307,Matt Every,49.73,93,94,,
2014,87,0,25834,Daniel Summerhays,49.64,137,139,,
2014,88,0,29289,S.Y. Noh,49.56,112,114,,
2014,89,0,24490,George McNeill,49.51,102,104,,
2014,90,0,27214,Kevin Streelman,48.94,92,96,,
2014,91,0,31202,William McGirt,48.74,116,122,,
