YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
2013,196,0,26329,Louis Oosthuizen,32
2013,196,0,20572,Rod Pampling,32
2013,196,0,12660,Jesper Parnevik,32
2013,196,0,1948,Tim Petrovic,32
2013,196,0,25240,D.A. Points,32
2013,196,0,34358,Jonathan Randolph,32
2013,196,0,29476,Kyle Reifers,32
2013,196,0,23621,Rory Sabbatini,32
2013,196,0,20645,John Senden,32
2013,196,0,22293,Heath Slocum,32
2013,196,0,33911,Nate Smith,32
2013,196,0,24459,Richard Sterne,32
2013,196,0,22295,Darron Stiles,32
2013,196,0,23325,Vaughn Taylor,32
2013,196,0,32150,Michael Thompson,32
2013,196,0,30927,Brendon Todd,32
2013,196,0,26668,Marc Turnesa,32
2013,196,0,23623,Bo Van Pelt,32
2013,196,0,35469,Sebastián Vázquez,32
2013,196,0,27064,Jhonattan Vegas,32
2013,196,0,28135,Aaron Watkins,32
2013,196,0,2256,Tom Watson,32
2013,196,0,25892,Steve Wheatcroft,32
2013,196,0,26497,Casey Wittenberg,32
2013,196,0,24663,Y.E. Yang,32
2013,263,0,30978,Kiradech Aphibarnrat,33
2013,263,0,21407,Arjun Atwal,33
2013,263,0,19824,Craig Barlow,33
2013,263,0,23614,Rich Beem,33
2013,263,0,10505,Shane Bertsch,33
2013,263,0,22764,Michael Block,33
2013,263,0,21646,David Branshaw,33
2013,263,0,32262,Mark Brown,33
2013,263,0,1142,Bart Bryant,33
2013,263,0,28100,Kevin Carll,33
2013,263,0,34262,Jon Curran,33
2013,263,0,1249,John Daly,33
2013,263,0,8931,Glen Day,33
2013,263,0,25369,Jamie Donaldson,33
2013,263,0,37273,Derek Ernst,33
2013,263,0,25191,Gonzalo Fernandez-Castaño,33
2013,263,0,39412,Zack Fischer,33
2013,263,0,28923,Oliver Fisher,33
2013,263,0,33931,Andrew Georgiou,33
2013,263,0,23718,Nathan Green,33
2013,263,0,35901,Paul Haley II,33
2013,263,0,35612,John Hurley,33
2013,263,0,31138,Scott Jamieson,33
2013,263,0,1577,Lee Janzen,33
2013,263,0,23290,Andrew Johnson,33
2013,263,0,1599,Steve Jones,33
2013,263,0,27408,Martin Kaymer,33
2013,263,0,37455,Si Woo Kim,33
2013,263,0,26733,John Kimbell,33
2013,263,0,24503,Jeff Klauk,33
2013,263,0,11032,Frank Lickliter II,33
2013,263,0,24940,Edward Loar,33
2013,263,0,39531,Ken Looper,33
2013,263,0,33204,Shane Lowry,33
2013,263,0,24449,Parker McLachlin,33
2013,263,0,22122,Andrew McLardy,33
2013,263,0,6515,Shaun Micheel,33
2013,263,0,21949,Joe Ogilvie,33
2013,263,0,1928,Corey Pavin,33
2013,263,0,7749,Brett Quigley,33
2013,263,0,20127,Chris Riley,33
2013,263,0,25457,Alexandre Rocha,33
2013,263,0,23481,Marcel Siem,33
2013,263,0,34259,Mark Silvers,33
2013,263,0,2136,Chris Starkjohann,33
2013,263,0,20580,Andre Stolz,33
2013,263,0,21498,Hideto Tanihara,33
2013,263,0,33448,Justin Thomas,33
2013,263,0,34167,Jorge DO NOT USE Garcia,33
2013,263,0,2239,Scott Verplank,33
2013,263,0,25841,Marc Warren,33
2013,263,0,35459,Chris Williams,33
2013,263,0,12602,Dean Wilson,33
2013,316,0,23048,Eric Axley,34
2013,316,0,40148,Eric Banks,34
2013,316,0,10944,Thomas Bjørn,34
2013,316,0,27958,Ryan Blaum,34
2013,316,0,39301,Matt Bova,34
2013,316,0,1132,Mark Brooks,34
2013,316,0,1157,Tom Byrum,34
2013,316,0,19825,Darren Clarke,34
2013,316,0,1226,Fred Couples,34
2013,316,0,19881,Robert Damron,34
2013,316,0,6034,Marco Dawson,34
2013,316,0,25108,Chip Deason,34
2013,316,0,40098,Matt Fitzpatrick,34
2013,316,0,38985,Steven Fox,34
2013,316,0,24083,Marcus Fraser,34
2013,316,0,1381,Fred Funk,34
2013,316,0,20376,Stephen Gallacher,34
2013,316,0,39954,Cody Gribble,34
2013,316,0,39040,Glen Griffith,34
2013,316,0,20378,Mathias Grönberg,34
2013,316,0,34563,Chesson Hadley,34
2013,316,0,33399,Adam Hadwin,34
2013,316,0,1473,Todd Hamilton,34
2013,316,0,20433,Mark Hensby,34
2013,316,0,27141,J.B. Holmes,34
2013,316,0,20218,Shingo Katayama,34
2013,316,0,1619,Skip Kendall,34
2013,316,0,19904,Paul Lawrie,34
2013,316,0,20634,Peter Lonard,34
2013,316,0,28300,Joost Luiten,34
2013,316,0,40099,Jimmy Mullen,34
2013,316,0,39537,Chris Naegel,34
2013,316,0,29908,C.T. Pan,34
2013,316,0,25449,Justin Peters,34
2013,316,0,21959,Ted Purdy,34
2013,316,0,33486,Roger Sloan,34
2013,316,0,36471,Guan Tian Liang,34
2013,316,0,27821,Steven Tiley,34
2013,316,0,39480,T.J. Vogel,34
2013,316,0,29454,Bernd Wiesberger,34
2013,316,0,20436,Garrett Willis,34
2013,316,0,22110,Thaworn Wiratchant,34
2013,316,0,37460,Jeremiah Wooding,34
2013,359,0,23778,Brad Adamonis,35
2013,359,0,29910,Blake Adams,35
2013,359,0,24461,Thomas Aiken,35
2013,359,0,20771,Steven Alker,35
2013,359,0,36632,Connor Arendell,35
2013,359,0,31627,Todd Baek,35
2013,359,0,28087,Kris Blanks,35
2013,359,0,26525,Grégory Bourdy,35
2013,359,0,22313,Mark Brown,35
2013,359,0,32960,Angel Cabrera Jr.,35
2013,359,0,39997,Corey Conners,35
2013,359,0,6150,Carl Cooper,35
2013,359,0,29253,Jeff Curl,35
2013,359,0,23790,Eduardo De La Riva,35
2013,359,0,1329,Brad Faxon,35
2013,359,0,36299,Edward Figueroa,35
2013,359,0,1374,Robin Freeman,35
2013,359,0,21284,Hiroyuki Fujita,35
2013,359,0,1388,Robert Gamez,35
2013,359,0,23903,Stephen Gangluff,35
2013,359,0,20574,Mathew Goggin,35
2013,359,0,27554,Scott Harrington,35
2013,359,0,39394,Charlie Holland,35
2013,359,0,35506,Mackenzie Hughes,35
2013,359,0,39974,Steven Ihm,35
2013,359,0,24956,Mikko Ilonen,35
2013,359,0,36799,Stephan Jaeger,35
2013,359,0,24511,Thongchai Jaidee,35
2013,359,0,37092,Hyung-Sung Kim,35
2013,359,0,28258,K.T. Kim,35
2013,359,0,32816,Satoshi Kodaira,35
2013,359,0,1666,Bernhard Langer,35
2013,359,0,1677,Tom Lehman,35
2013,359,0,1717,Sandy Lyle,35
2013,359,0,32741,Michael McCabe,35
2013,359,0,27171,Jay McLuen,35
2013,359,0,36871,Matthew NeSmith,35
2013,359,0,27349,Alex Noren,35
2013,359,0,23123,Bret Nutt,35
2013,359,0,40055,Daniel Obremski,35
2013,359,0,6373,José María Olazábal,35
2013,359,0,31559,Garrett Osborn,35
2013,359,0,28723,John Parry,35
2013,359,0,1938,David Peoples,35
2013,359,0,25863,Rod Perry,35
2013,359,0,34644,Josh Persons,35
2013,359,0,1978,Fran Quinn,35
2013,359,0,27072,Alvaro Quiros,35
2013,359,0,29531,Richie Ramsay,35
2013,359,0,23797,Brett Rumford,35
2013,359,0,23929,Paul Scaletta,35
2013,359,0,39953,Chase Seiffert,35
2013,359,0,32190,Jesse Smith,35
2013,359,0,12309,Bob Sowards,35
2013,359,0,8375,Paul Stankowski,35
2013,359,0,40115,Adam Svensson,35
2013,359,0,20935,Toru Taniguchi,35
2013,359,0,24457,Jaco Van Zyl,35
2013,359,0,32139,Danny Willett,35
2013,418,0,31587,Max Alverio,36
2013,418,0,31120,Mark Baker,36
2013,418,0,20400,Michael Campbell,36
2013,418,0,1175,Jim Carter,36
2013,418,0,27731,Pat Carter,36
2013,418,0,32982,Vince Covello,36
2013,418,0,29892,Steve Dartnall,36
2013,418,0,36788,Jack Fields,36
2013,418,0,27348,Oscar Floren,36
2013,418,0,11132,Bob Gaus,36
2013,418,0,31577,Tano Goya,36
2013,418,0,6643,Paul Goydos,36
2013,418,0,39021,Richard Hattori,36
2013,418,0,20608,David Howell,36
2013,418,0,26908,Yuta Ikeda,36
2013,418,0,24115,Makoto Inoue,36
2013,418,0,35087,Bio Kim,36
2013,418,0,30079,Chad Kurmel,36
2013,418,0,27400,Peter Laws,36
2013,418,0,33020,Darryn Lloyd,36
2013,418,0,32694,Morten Orum Madsen,36
2013,418,0,10375,Sean McCarty,36
2013,418,0,25948,Richard McEvoy,36
2013,418,0,19795,Kelly Mitchum,36
2013,418,0,1823,Larry Mize,36
2013,418,0,36673,Rhys Pugh,36
2013,418,0,40105,Nathaniel Rau,36
2013,418,0,21660,Jason Schultz,36
2013,418,0,24808,Kevin Shields,36
2013,418,0,8385,Omar Uresti,36
2013,418,0,31190,Peter Williamson,36
2013,418,0,28928,Gareth Wright,36
2013,418,0,33870,Ashun Wu,36
2013,418,0,40056,Ryan Zylstra,36
2013,452,0,6006,JC Anderson,37
2013,452,0,34387,Daniel Balin,37
2013,452,0,32868,Brandon Brown,37
2013,452,0,39910,Kevin Carrigan,37
2013,452,0,35540,Albin Choi,37
2013,452,0,27382,Wil Collins,37
2013,452,0,19883,Joe Daley,37
2013,452,0,24178,Chris Doak,37
2013,452,0,36983,Matt Dobyns,37
2013,452,0,34096,Matt Fast,37
2013,452,0,1343,Jon Fiedler,37
2013,452,0,27144,Caine Fitzgerald,37
2013,452,0,37066,Grant Forrest,37
2013,452,0,12823,Carlos Franco,37
2013,452,0,33181,Charles Frost,37
2013,452,0,28478,Brian Hadley,37
2013,452,0,28938,Justin Harding,37
2013,452,0,33520,Randall Hutchison,37
2013,452,0,34554,Jung-gon Hwang,37
2013,452,0,23725,Brendan Jones,37
2013,452,0,12067,Mitch Lowe,37
2013,452,0,30741,Randy Lowry,37
2013,452,0,21470,Daisuke Maruyama,37
2013,452,0,39489,Bobby Massa,37
2013,452,0,12461,Paul McGinley,37
2013,452,0,34469,Joey McLister,37
2013,452,0,40189,David Muttitt,37
2013,452,0,23174,Jake Narro,37
2013,452,0,25861,Ryan Nelson,37
2013,452,0,20628,Arron Oberholser,37
2013,452,0,34258,Kevin Phelan,37
2013,452,0,40190,Ryan Polzin,37
2013,452,0,33592,Andy Pope,37
2013,452,0,35957,Daniel Popovic,37
2013,452,0,28486,Michael Putnam,37
2013,452,0,36496,Brian Ricketts,37
2013,452,0,8833,Derek Sanders,37
2013,452,0,2076,Peter Senior,37
2013,452,0,7707,Mike Small,37
2013,452,0,28103,Stuart Smith,37
2013,452,0,30933,Jeff Sorenson,37
2013,452,0,18874,Miguel Suarez,37
2013,452,0,2166,Chip Sullivan,37
2013,452,0,2218,Ted Tryba,37
2013,452,0,35408,Riley Wheeldon,37
2013,452,0,34459,Trent Whitekiller,37
2013,452,0,34384,Eugene Wong,37
2013,499,0,39990,Kyle Bilodeau,38
2013,499,0,24671,David Bradshaw,38
2013,499,0,1200,Keith Clearwater,38
2013,499,0,34443,Alan Dunbar,38
2013,499,0,1326,Nick Faldo,38
2013,499,0,20585,Niclas Fasth,38
2013,499,0,1385,Jim Gallagher Jr.,38
2013,499,0,39978,John Hahn,38
2013,499,0,19991,Peter Hedblom,38
2013,499,0,25289,Steven Jeffress,38
2013,499,0,24957,Simon Khan,38
2013,499,0,12705,Cliff Kresge,38
2013,499,0,20940,Kenichi Kuboya,38
2013,499,0,25431,Rob Labritz,38
2013,499,0,29670,Pablo Larrazabal,38
2013,499,0,1707,Steve Lowery,38
2013,499,0,39976,Cory McElyea,38
2013,499,0,40188,David McNabb,38
2013,499,0,28369,George Murray,38
2013,499,0,31672,Daniel Nisbet,38
2013,499,0,25661,Bryn Parry,38
2013,499,0,36976,Garrick Porteous,38
2013,499,0,25190,Jeff Quinney,38
2013,499,0,28373,Lloyd Saltman,38
2013,499,0,33544,Mark Sheftic,38
2013,499,0,39328,Conrad Shindler,38
2013,499,0,27139,David Skinns,38
2013,499,0,27657,Nathan Smith,38
2013,499,0,2133,Craig Stadler,38
2013,499,0,20110,John Wade,38
2013,499,0,36444,Michael Weaver,38
2013,499,0,26498,Matt Weibring,38
2013,499,0,30261,Ryan Yip,38
2013,532,0,1098,Jay Don Blake,39
2013,532,0,1161,Mark Calcavecchia,39
2013,532,0,34308,Brandon Crick,39
2013,532,0,1478,Kirk Hanefeld,39
2013,532,0,31044,Matt Harmon,39
2013,532,0,1510,Nolan Henke,39
2013,532,0,27938,Jeff Martin,39
2013,532,0,31141,Gareth Maybin,39
2013,532,0,21159,John Nieporte,39
2013,532,0,34709,Eddie Pepperell,39
2013,532,0,6132,Sonny Skinner,39
2013,532,0,36973,Ben Stow,39
2013,532,0,23364,Yui Ueda,39
2013,532,0,37189,Harold Varner III,39
2013,546,0,1235,Ben Crenshaw,40
2013,546,0,34432,Gavin Hall,40
2013,546,0,39977,Max Homa,40
2013,546,0,27899,Rikard Karlberg,40
2013,546,0,32310,Scott Moran,40
2013,546,0,34213,Grayson Murray,40
2013,546,0,6655,Geoffrey Sisk,40
2013,546,0,39256,John Stoltz,40
2013,546,0,37459,Ryan Sullivan,40
2013,546,0,2300,Ian Woosnam,40
2013,556,0,34363,Tyrrell Hatton,41
2013,556,0,25653,Yoshinobu Tsukada,41
2013,558,0,27485,Lee Rhind,42
2013,558,0,23307,Roger Tambellini,42
2013,560,0,39281,Clayton Wonnell,43
2014,1,0,23353,J.J. Henry,28
2014,1,0,24490,George McNeill,28
2014,1,0,29518,Brendan Steele,28
2014,4,0,22371,Aaron Baddeley,29
2014,4,0,24507,Jason Bohn,29
2014,4,0,25274,Steven Bowditch,29
2014,4,0,12510,Chad Campbell,29
2014,4,0,32366,Kevin Chappell,29
2014,4,0,6621,Joe Durant,29
2014,4,0,21209,Sergio Garcia,29
2014,4,0,24358,Robert Garrigus,29
2014,4,0,19846,Brian Gay,29
2014,4,0,27408,Martin Kaymer,29
2014,4,0,24781,Hunter Mahan,29
2014,4,0,1810,Phil Mickelson,29
2014,4,0,33419,Cameron Tringale,29
2014,4,0,23623,Bo Van Pelt,29
2014,4,0,27770,Camilo Villegas,29
2014,4,0,31323,Gary Woodland,29
2014,20,0,23540,Jason Allred,30
2014,20,0,28259,Sangmoon Bae,30
2014,20,0,32334,Charlie Beljan,30
2014,20,0,33141,Keegan Bradley,30
2014,20,0,20848,Ángel Cabrera,30
2014,20,0,20229,Stewart Cink,30
2014,20,0,23135,Tim Clark,30
2014,20,0,24494,Erik Compton,30
2014,20,0,23541,Ben Crane,30
2014,20,0,28089,Jason Day,30
2014,20,0,27436,Graham DeLaet,30
2014,20,0,23409,James Driscoll,30
2014,20,0,25686,Jason Dufner,30
2014,20,0,6522,Ernie Els,30
2014,20,0,28307,Matt Every,30
2014,20,0,24399,Scott Gardiner,30
2014,20,0,29535,Brice Garnett,30
2014,20,0,35539,Luke Guthrie,30
2014,20,0,24924,Bill Haas,30
2014,20,0,34563,Chesson Hadley,30
2014,20,0,22792,Peter Hanson,30
2014,20,0,27644,Brian Harman,30
2014,20,0,25444,Justin Hicks,30
2014,20,0,29420,Billy Horschel,30
2014,20,0,21961,Charles Howell III,30
2014,20,0,29222,Billy Hurley III,30
2014,20,0,39974,Steven Ihm,30
2014,20,0,30925,Dustin Johnson,30
2014,20,0,19970,Robert Karlsson,30
2014,20,0,33122,Russell Knox,30
2014,20,0,23108,Matt Kuchar,30
2014,20,0,26851,Marc Leishman,30
2014,20,0,10860,Justin Leonard,30
2014,20,0,27466,Spencer Levin,30
2014,20,0,1706,Davis Love III,30
2014,20,0,24912,Will MacKenzie,30
2014,20,0,33413,Ben Martin,30
2014,20,0,27120,Troy Matteson,30
2014,20,0,31202,William McGirt,30
2014,20,0,28237,Rory McIlroy,30
2014,20,0,27933,John Merrick,30
2014,20,0,23800,Bryce Molder,30
2014,20,0,26596,Ryan Moore,30
2014,20,0,23320,Ryan Palmer,30
2014,20,0,24138,Ian Poulter,30
2014,20,0,10213,Dicky Pride,30
2014,20,0,34360,Patrick Reed,30
2014,20,0,31193,Jim Renner,30
2014,20,0,35732,Wes Roach,30
2014,20,0,36699,Patrick Rodgers,30
2014,20,0,25562,Andres Romero,30
2014,20,0,23621,Rory Sabbatini,30
2014,20,0,24502,Adam Scott,30
2014,20,0,29221,Webb Simpson,30
2014,20,0,22293,Heath Slocum,30
2014,20,0,26679,Kevin Stadler,30
2014,20,0,30110,Kyle Stanley,30
2014,20,0,33418,Shawn Stefani,30
2014,20,0,21528,Henrik Stenson,30
2014,20,0,27214,Kevin Streelman,30
2014,20,0,6527,Steve Stricker,30
2014,20,0,31560,Brian Stuard,30
2014,20,0,25834,Daniel Summerhays,30
2014,20,0,21498,Hideto Tanihara,30
2014,20,0,30927,Brendon Todd,30
2014,20,0,25804,Bubba Watson,30
2014,86,0,10885,Robert Allenby,31
2014,86,0,6004,Stephen Ames,31
2014,86,0,30978,Kiradech Aphibarnrat,31
2014,86,0,20098,Stuart Appleby,31
2014,86,0,7867,Woody Austin,31
2014,86,0,24846,Ricky Barnes,31
2014,86,0,20070,Matt Bettencourt,31
2014,86,0,28087,Kris Blanks,31
2014,86,0,29479,Scott Brown,31
2014,86,0,24925,Jonathan Byrd,31
2014,86,0,28093,Miguel Angel Carballo,31
2014,86,0,32200,Roberto Castro,31
2014,86,0,34021,Bud Cauley,31
2014,86,0,20593,Greg Chalmers,31
2014,86,0,23452,Nicolas Colsaerts,31
2014,86,0,34076,Joel Dahmen,31
2014,86,0,21753,Brian Davis,31
2014,86,0,23983,Luke Donald,31
2014,86,0,20104,Ken Duke,31
2014,86,0,34099,Harris English,31
2014,86,0,37273,Derek Ernst,31
2014,86,0,25191,Gonzalo Fernandez-Castaño,31
2014,86,0,28500,Martin Flores,31
2014,86,0,32102,Rickie Fowler,31
2014,86,0,21805,Harrison Frazar,31
2014,86,0,29740,Brad Fritsch,31
2014,86,0,1381,Fred Funk,31
2014,86,0,10809,Jim Furyk,31
2014,86,0,25900,Lucas Glover,31
2014,86,0,29720,Andres Gonzales,31
2014,86,0,32448,James Hahn,31
2014,86,0,20766,Padraig Harrington,31
2014,86,0,26758,David Hearn,31
2014,86,0,31557,Jim Herman,31
2014,86,0,12716,Charley Hoffman,31
2014,86,0,33461,Morgan Hoffmann,31
2014,86,0,27141,J.B. Holmes,31
2014,86,0,39977,Max Homa,31
