YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
2013,57,0,34409,David Lingmerth,16.48,15,91
2013,58,0,31557,Jim Herman,16.47,14,85
2013,59,0,24361,Pat Perez,16.36,18,110
2013,60,0,28259,Sangmoon Bae,16.28,21,129
2013,61,0,30852,Ryo Ishikawa,16.26,20,123
2013,62,0,27933,John Merrick,15.93,18,113
2013,62,0,30163,Henrik Norlander,15.93,18,113
2013,64,0,34098,Russell Henley,15.91,21,132
2013,64,0,27330,Josh Teater,15.91,14,88
2013,66,0,28307,Matt Every,15.89,24,151
2013,66,0,31323,Gary Woodland,15.89,24,151
2013,68,0,26300,Matt Jones,15.79,15,95
2013,69,0,1724,Jeff Maggert,15.73,14,89
2013,70,0,23497,Tag Ridings,15.7,19,121
2013,71,0,26476,Chez Reavie,15.69,16,102
2013,71,0,25562,Andres Romero,15.69,16,102
2013,73,0,26851,Marc Leishman,15.53,16,103
2013,73,0,30110,Kyle Stanley,15.53,16,103
2013,75,0,29289,S.Y. Noh,15.44,23,149
2013,76,0,30750,Tommy Gainey,15.38,24,156
2013,76,0,28092,D.H. Lee,15.38,10,65
2013,78,0,23541,Ben Crane,15.22,14,92
2013,79,0,20396,Lee Westwood,15.19,12,79
2013,80,0,24227,Justin Bolli,15.0,12,80
2013,80,0,23800,Bryce Molder,15.0,12,80
2013,82,0,35539,Luke Guthrie,14.81,20,135
2013,83,0,20645,John Senden,14.71,15,102
2013,84,0,29221,Webb Simpson,14.66,17,116
2013,85,0,24494,Erik Compton,14.62,19,130
2013,85,0,24924,Bill Haas,14.62,19,130
2013,87,0,27503,Steve LeBrun,14.29,12,84
2013,87,0,10860,Justin Leonard,14.29,17,119
2013,87,0,25572,Graeme McDowell,14.29,7,49
2013,87,0,23788,D.J. Trahan,14.29,11,77
2013,91,0,20098,Stuart Appleby,14.17,17,120
2013,92,0,24846,Ricky Barnes,14.16,16,113
2013,92,0,32366,Kevin Chappell,14.16,16,113
2013,94,0,28780,Nicholas Thompson,14.12,24,170
2013,95,0,27936,Martin Laird,14.1,11,78
2013,96,0,33461,Morgan Hoffmann,14.02,15,107
2013,97,0,26289,Boo Weekley,13.91,16,115
2013,98,0,27408,Martin Kaymer,13.7,10,73
2013,98,0,20443,Jin Park,13.7,10,73
2013,100,0,32334,Charlie Beljan,13.68,13,95
2013,101,0,20104,Ken Duke,13.64,12,88
2013,102,0,34099,Harris English,13.56,16,118
2013,103,0,20229,Stewart Cink,13.54,13,96
2013,104,0,27895,Jonas Blixt,13.53,18,133
2013,104,0,29518,Brendan Steele,13.53,18,133
2013,106,0,30692,Scott Stallings,13.51,15,111
2013,107,0,31202,William McGirt,13.49,17,126
2013,108,0,28500,Martin Flores,13.41,24,179
2013,108,0,24490,George McNeill,13.41,11,82
2013,110,0,32102,Rickie Fowler,13.39,15,112
2013,110,0,27963,Chris Stroud,13.39,17,127
2013,112,0,12782,Tim Herron,13.25,11,83
2013,113,0,21878,Mark Wilson,13.21,7,53
2013,114,0,28089,Jason Day,12.96,14,108
2013,114,0,22056,Cameron Percy,12.96,14,108
2013,116,0,25900,Lucas Glover,12.87,13,101
2013,116,0,27120,Troy Matteson,12.87,13,101
2013,118,0,26951,Johnson Wagner,12.82,15,117
2013,119,0,37273,Derek Ernst,12.79,11,86
2013,120,0,21099,David Lynn,12.75,13,102
2013,121,0,33418,Shawn Stefani,12.71,15,118
2013,122,0,19970,Robert Karlsson,12.68,9,71
2013,123,0,33141,Keegan Bradley,12.5,15,120
2013,123,0,32698,Bobby Gates,12.5,10,80
2013,125,0,23353,J.J. Henry,12.4,16,129
2013,126,0,34046,Jordan Spieth,12.36,11,89
2013,127,0,22621,Ben Curtis,12.35,10,81
2013,127,0,10809,Jim Furyk,12.35,10,81
2013,129,0,20691,Greg Owen,12.31,16,130
2013,130,0,35139,Richard Lee,12.26,13,106
2013,131,0,32200,Roberto Castro,12.17,14,115
2013,132,0,22378,Trevor Immelman,12.15,13,107
2013,133,0,23638,Brendon de Jonge,12.1,15,124
2013,134,0,24399,Scott Gardiner,12.09,11,91
2013,135,0,26497,Casey Wittenberg,12.08,18,149
2013,136,0,29479,Scott Brown,12.05,10,83
2013,137,0,27095,Nick Watney,12.04,13,108
2013,138,0,19846,Brian Gay,11.76,12,102
2013,138,0,22295,Darron Stiles,11.76,6,51
2013,138,0,29425,Andrew Svoboda,11.76,8,68
2013,141,0,6004,Stephen Ames,11.69,9,77
2013,142,0,30711,Colt Knost,11.39,9,79
2013,143,0,31560,Brian Stuard,11.21,12,107
2013,144,0,23452,Nicolas Colsaerts,11.11,8,72
2013,144,0,25345,Carl Pettersson,11.11,14,126
2013,146,0,1116,Michael Bradley,11.0,11,100
2013,147,0,25444,Justin Hicks,10.99,10,91
2013,148,0,34174,John Huh,10.89,11,101
2013,149,0,23135,Tim Clark,10.77,7,65
2013,150,0,22806,Doug LaBelle II,10.75,10,93
2013,151,0,24138,Ian Poulter,10.71,6,56
2013,152,0,28679,Fabián Gómez,10.59,9,85
2013,153,0,28455,Will Claxton,10.58,11,104
2013,154,0,32150,Michael Thompson,10.47,9,86
2013,155,0,8075,Jerry Kelly,10.42,10,96
2013,156,0,29740,Brad Fritsch,10.08,13,129
2013,157,0,34261,Scott Langley,10.0,8,80
2013,157,0,27770,Camilo Villegas,10.0,12,120
2013,159,0,27644,Brian Harman,9.93,15,151
2013,160,0,26758,David Hearn,9.9,10,101
2013,161,0,25274,Steven Bowditch,9.57,11,115
2013,161,0,22961,David Mathis,9.57,9,94
2013,163,0,28475,Jeff Overton,9.52,14,147
2013,164,0,33869,Eric Meierdierks,9.41,8,85
2013,164,0,26596,Ryan Moore,9.41,8,85
2013,164,0,6567,Vijay Singh,9.41,8,85
2013,167,0,23325,Vaughn Taylor,9.38,6,64
2013,168,0,1320,Bob Estes,8.64,7,81
2013,169,0,10885,Robert Allenby,8.55,10,117
2013,170,0,10423,Mike Weir,8.43,7,83
2013,171,0,10213,Dicky Pride,7.69,7,91
2013,172,0,24140,Sean O'Hair,7.27,8,110
2013,173,0,25336,Alistair Presnell,7.06,6,85
2013,174,0,28310,Lee Williams,6.9,6,87
2013,175,0,2206,David Toms,6.67,3,45
2013,176,0,34431,Robert Streb,6.15,8,130
2013,177,0,24663,Y.E. Yang,5.97,4,67
2013,178,0,36884,Ben Kohles,4.35,4,92
2013,179,0,20572,Rod Pampling,3.92,2,51
2013,180,0,8725,Tom Gillis,3.57,4,112
2014,1,0,28237,Rory McIlroy,26.26,26,99
2014,2,0,27933,John Merrick,25.66,29,113
2014,3,0,36689,Brooks Koepka,23.46,19,81
2014,4,0,26331,Charl Schwartzel,23.4,22,94
2014,5,0,21528,Henrik Stenson,22.92,11,48
2014,6,0,27064,Jhonattan Vegas,22.12,25,113
2014,7,0,26300,Matt Jones,21.93,25,114
2014,8,0,25804,Bubba Watson,21.78,22,101
2014,9,0,28307,Matt Every,21.33,32,150
2014,10,0,20396,Lee Westwood,20.59,14,68
2014,11,0,22371,Aaron Baddeley,20.48,17,83
2014,12,0,32640,Troy Merritt,20.27,15,74
2014,13,0,28259,Sangmoon Bae,20.0,19,95
2014,13,0,30925,Dustin Johnson,20.0,17,85
2014,15,0,25632,Jimmy Walker,19.62,31,158
2014,16,0,25345,Carl Pettersson,19.53,33,169
2014,17,0,21961,Charles Howell III,18.89,41,217
2014,18,0,32334,Charlie Beljan,18.85,23,122
2014,19,0,23320,Ryan Palmer,18.84,26,138
2014,20,0,33418,Shawn Stefani,18.69,20,107
2014,21,0,26289,Boo Weekley,18.67,14,75
2014,22,0,20848,Ángel Cabrera,18.6,24,129
2014,23,0,29535,Brice Garnett,18.46,24,130
2014,24,0,26851,Marc Leishman,18.18,20,110
2014,25,0,23638,Brendon de Jonge,17.88,27,151
2014,26,0,12510,Chad Campbell,17.5,14,80
2014,26,0,32333,Kevin Tway,17.5,14,80
2014,28,0,29461,Jamie Lovemark,17.44,15,86
2014,29,0,27936,Martin Laird,17.35,17,98
2014,30,0,10809,Jim Furyk,17.33,13,75
2014,31,0,24925,Jonathan Byrd,17.27,19,110
2014,31,0,20593,Greg Chalmers,17.27,19,110
2014,31,0,32839,Hideki Matsuyama,17.27,19,110
2014,34,0,24490,George McNeill,17.2,16,93
2014,35,0,29478,Kevin Kisner,17.12,19,111
2014,36,0,28500,Martin Flores,17.05,22,129
2014,37,0,25562,Andres Romero,17.01,25,147
2014,38,0,24138,Ian Poulter,16.92,11,65
2014,39,0,1810,Phil Mickelson,16.83,17,101
2014,40,0,22046,Geoff Ogilvy,16.78,24,143
2014,41,0,25686,Jason Dufner,16.67,11,66
2014,42,0,30944,Jason Kokrak,16.54,22,133
2014,43,0,34264,Hudson Swafford,16.49,16,97
2014,44,0,30750,Tommy Gainey,16.36,18,110
2014,45,0,12716,Charley Hoffman,16.24,19,117
2014,46,0,23135,Tim Clark,16.22,12,74
2014,47,0,21878,Mark Wilson,16.18,11,68
2014,48,0,35732,Wes Roach,16.05,13,81
2014,49,0,25274,Steven Bowditch,16.0,28,175
2014,49,0,24024,Zach Johnson,16.0,20,125
2014,49,0,8075,Jerry Kelly,16.0,16,100
2014,49,0,35300,Andrew Loupe,16.0,16,100
2014,53,0,25396,Kevin Na,15.86,23,145
2014,54,0,33413,Ben Martin,15.69,16,102
2014,55,0,22405,Justin Rose,15.66,13,83
2014,56,0,31193,Jim Renner,15.65,18,115
2014,57,0,22378,Trevor Immelman,15.63,15,96
2014,57,0,24781,Hunter Mahan,15.63,15,96
2014,59,0,1706,Davis Love III,15.5,20,129
2014,60,0,27120,Troy Matteson,15.46,15,97
2014,61,0,34360,Patrick Reed,15.44,23,149
2014,62,0,21209,Sergio Garcia,15.38,10,65
2014,62,0,28475,Jeff Overton,15.38,22,143
2014,64,0,27649,Brandt Snedeker,15.32,17,111
2014,65,0,27141,J.B. Holmes,15.24,25,164
2014,66,0,34099,Harris English,15.22,21,138
2014,67,0,32102,Rickie Fowler,15.15,15,99
2014,68,0,22913,John Rollins,15.13,18,119
2014,69,0,20645,John Senden,15.08,19,126
2014,70,0,6567,Vijay Singh,15.04,20,133
2014,71,0,34563,Chesson Hadley,15.03,23,153
2014,72,0,27095,Nick Watney,15.0,12,80
2014,72,0,34265,Will Wilcox,15.0,12,80
2014,74,0,27770,Camilo Villegas,14.91,24,161
2014,75,0,32200,Roberto Castro,14.56,15,103
2014,76,0,27330,Josh Teater,14.52,18,124
2014,77,0,31323,Gary Woodland,14.49,20,138
2014,78,0,27895,Jonas Blixt,14.44,13,90
2014,79,0,7867,Woody Austin,14.41,17,118
2014,79,0,30110,Kyle Stanley,14.41,16,111
2014,81,0,29289,S.Y. Noh,14.4,18,125
2014,82,0,30926,Chris Kirk,14.39,20,139
2014,83,0,32366,Kevin Chappell,14.29,17,119
2014,83,0,20157,Retief Goosen,14.29,22,154
2014,83,0,24140,Sean O'Hair,14.29,20,140
2014,83,0,28486,Michael Putnam,14.29,24,168
2014,87,0,23108,Matt Kuchar,14.17,18,127
2014,88,0,34261,Scott Langley,14.16,16,113
2014,89,0,23983,Luke Donald,14.1,11,78
2014,90,0,30852,Ryo Ishikawa,14.09,21,149
2014,91,0,35539,Luke Guthrie,14.07,19,135
2014,92,0,23353,J.J. Henry,13.97,19,136
2014,93,0,25900,Lucas Glover,13.89,10,72
2014,94,0,24502,Adam Scott,13.79,12,87
2014,95,0,24846,Ricky Barnes,13.77,23,167
2014,96,0,28089,Jason Day,13.64,9,66
2014,96,0,25572,Graeme McDowell,13.64,9,66
2014,96,0,31202,William McGirt,13.64,21,154
2014,99,0,29518,Brendan Steele,13.6,17,125
2014,100,0,26956,Bronson La'Cassie,13.58,11,81
2014,101,0,31560,Brian Stuard,13.56,16,118
2014,102,0,22293,Heath Slocum,13.54,13,96
2014,103,0,19846,Brian Gay,13.49,17,126
2014,104,0,21753,Brian Davis,13.42,20,149
2014,105,0,20160,Charlie Wi,13.33,14,105
2014,106,0,27963,Chris Stroud,13.04,15,115
2014,107,0,24361,Pat Perez,13.01,16,123
2014,107,0,30927,Brendon Todd,13.01,19,146
2014,109,0,21731,Freddie Jacobson,12.95,18,139
2014,110,0,33122,Russell Knox,12.93,15,116
2014,111,0,25349,Tim Wilkinson,12.9,16,124
2014,112,0,20229,Stewart Cink,12.77,18,141
2014,113,0,29420,Billy Horschel,12.73,14,110
2014,114,0,34046,Jordan Spieth,12.69,17,134
2014,115,0,34431,Robert Streb,12.68,18,142
2014,116,0,29926,Danny Lee,12.61,15,119
2014,117,0,34409,David Lingmerth,12.6,16,127
2014,118,0,20098,Stuart Appleby,12.59,18,143
2014,119,0,33141,Keegan Bradley,12.5,15,120
2014,119,0,29221,Webb Simpson,12.5,18,144
2014,121,0,6522,Ernie Els,12.28,14,114
2014,121,0,25444,Justin Hicks,12.28,14,114
2014,123,0,23800,Bryce Molder,12.2,10,82
2014,124,0,26951,Johnson Wagner,12.17,14,115
2014,125,0,10885,Robert Allenby,12.12,20,165
2014,125,0,1724,Jeff Maggert,12.12,8,66
2014,125,0,26329,Louis Oosthuizen,12.12,8,66
2014,128,0,24507,Jason Bohn,12.1,15,124
2014,128,0,24912,Will MacKenzie,12.1,15,124
2014,130,0,34098,Russell Henley,11.94,16,134
2014,131,0,33419,Cameron Tringale,11.93,21,176
2014,132,0,35541,John Peterson,11.9,10,84
2014,133,0,20104,Ken Duke,11.88,12,101
2014,134,0,23623,Bo Van Pelt,11.82,13,110
2014,134,0,24663,Y.E. Yang,11.82,13,110
2014,136,0,31557,Jim Herman,11.63,10,86
2014,137,0,27436,Graham DeLaet,11.61,13,112
2014,138,0,28132,Tyrone Van Aswegen,11.56,17,147
2014,139,0,24924,Bill Haas,11.43,16,140
2014,140,0,23541,Ben Crane,11.4,13,114
2014,140,0,23621,Rory Sabbatini,11.4,13,114
2014,142,0,27644,Brian Harman,11.35,21,185
2014,143,0,28780,Nicholas Thompson,11.32,12,106
2014,144,0,25720,Chad Collins,11.3,13,115
2014,145,0,25364,Paul Casey,11.11,9,81
2014,145,0,25191,Gonzalo Fernandez-Castaño,11.11,12,108
2014,147,0,29740,Brad Fritsch,10.94,7,64
2014,148,0,25240,D.A. Points,10.89,11,101
2014,149,0,23409,James Driscoll,10.81,16,148
2014,150,0,34021,Bud Cauley,10.75,10,93
2014,151,0,25834,Daniel Summerhays,10.64,15,141
2014,152,0,29479,Scott Brown,10.49,15,143
2014,153,0,29425,Andrew Svoboda,10.31,10,97
2014,154,0,33461,Morgan Hoffmann,10.22,19,186
2014,155,0,27214,Kevin Streelman,10.13,8,79
2014,156,0,22621,Ben Curtis,10.1,10,99
2014,157,0,27556,Ted Potter Jr.,10.0,9,90
2014,158,0,32448,James Hahn,9.84,12,122
2014,159,0,35139,Richard Lee,9.52,10,105
2014,159,0,2206,David Toms,9.52,6,63
2014,161,0,24357,K.J. Choi,9.38,9,96
2014,162,0,24494,Erik Compton,9.15,14,153
2014,163,0,27408,Martin Kaymer,8.86,7,79
2014,164,0,26679,Kevin Stadler,8.7,10,115
2014,165,0,34174,John Huh,8.47,10,118
2014,166,0,37273,Derek Ernst,8.25,8,97
2014,167,0,29222,Billy Hurley III,7.89,9,114
2014,168,0,32150,Michael Thompson,7.69,8,104
2014,168,0,10423,Mike Weir,7.69,8,104
2014,170,0,24358,Robert Garrigus,7.64,11,144
2014,171,0,30692,Scott Stallings,7.56,9,119
2014,172,0,27466,Spencer Levin,7.22,7,97
2014,173,0,26758,David Hearn,6.32,6,95
2014,174,0,26596,Ryan Moore,5.13,4,78
2014,175,0,20498,Briny Baird,4.94,4,81
2014,176,0,28092,D.H. Lee,4.29,3,70
2014,177,0,10860,Justin Leonard,3.81,4,105
2022,1,0,49947,Taylor Moore,26.89,32,119
2022,2,0,46442,Maverick McNealy,25.23,27,107
2022,3,0,40006,Erik van Rooyen,25.0,15,60
2022,4,0,39977,Max Homa,24.77,27,109
2022,5,0,22056,Cameron Percy,24.59,15,61
2022,6,0,48084,Wesley Bryan,24.29,17,70
2022,7,0,35891,Cameron Smith,24.0,24,100
2022,8,0,57366,Cameron Young,23.36,32,137
2022,9,0,47483,Will Zalatoris,23.23,23,99
2022,10,0,28237,Rory McIlroy,23.08,24,104
2022,11,0,27129,Luke List,22.95,28,122
2022,12,0,28252,Seamus Power,22.92,22,96
2022,13,0,31646,Emiliano Grillo,21.82,24,110
2022,14,0,47529,Mito Pereira,21.68,31,143
2022,15,0,34264,Hudson Swafford,21.62,16,74
2022,16,0,33141,Keegan Bradley,21.36,22,103
2022,17,0,34098,Russell Henley,21.35,19,89
2022,18,0,27974,Sung Kang,21.21,21,99
2022,19,0,27064,Jhonattan Vegas,21.1,23,109
2022,20,0,40250,Taylor Pendrith,20.95,22,105
2022,21,0,45486,Joaquin Niemann,20.69,18,87
2022,22,0,36699,Patrick Rodgers,20.57,29,141
2022,23,0,39058,Lucas Herbert,20.51,16,78
2022,24,0,32662,Michael Gligic,20.27,15,74
2022,25,0,46046,Scottie Scheffler,20.15,27,134
2022,26,0,46601,Trey Mullinax,20.14,28,139
2022,27,0,35450,Patrick Cantlay,20.0,19,95
2022,27,0,24138,Ian Poulter,20.0,8,40
2022,29,0,37275,Sam Ryder,19.83,24,121
2022,30,0,48117,Kurt Kitayama,19.77,17,86
2022,31,0,37212,Paul Barjon,19.67,24,122
2022,32,0,47504,Sam Burns,19.49,23,118
2022,33,0,49964,Aaron Wise,19.26,26,135
2022,34,0,51950,Max McGreevy,18.89,17,90
2022,35,0,52372,Cameron Champ,18.81,19,101
2022,36,0,46402,Talor Gooch,18.6,16,86
2022,37,0,34255,Joseph Bramlett,18.38,25,136
2022,38,0,30692,Scott Stallings,18.32,24,131
2022,39,0,12716,Charley Hoffman,18.28,17,93
2022,39,0,27095,Nick Watney,18.28,17,93
2022,41,0,27214,Kevin Streelman,18.18,18,99
2022,42,0,47995,Davis Riley,18.13,29,160
2022,43,0,39436,Joshua Creel,18.06,13,72
2022,44,0,24924,Bill Haas,18.02,20,111
2022,45,0,49298,Kramer Hickok,17.89,17,95
2022,46,0,32791,K.H. Lee,17.86,25,140
2022,47,0,23325,Vaughn Taylor,17.74,11,62
2022,48,0,45157,Cam Davis,17.69,23,130
2022,48,0,48699,Callum Tarren,17.69,23,130
2022,50,0,34610,Matthias Schwab,17.53,17,97
2022,51,0,29518,Brendan Steele,17.35,17,98
2022,52,0,36884,Ben Kohles,17.33,13,75
2022,53,0,29725,Tony Finau,17.22,26,151
2022,54,0,49771,J.T. Poston,17.04,23,135
2022,55,0,27770,Camilo Villegas,16.95,20,118
2022,56,0,29926,Danny Lee,16.88,13,77
2022,57,0,30944,Jason Kokrak,16.87,14,83
2022,58,0,33667,Carlos Ortiz,16.85,15,89
2022,59,0,29970,Dylan Frittelli,16.78,25,149
2022,60,0,46717,Viktor Hovland,16.67,16,96
2022,60,0,46970,Jon Rahm,16.67,13,78
2022,60,0,32139,Danny Willett,16.67,11,66
2022,63,0,51766,Wyndham Clark,16.55,23,139
2022,64,0,20229,Stewart Cink,16.54,22,133
2022,65,0,33448,Justin Thomas,16.51,18,109
2022,66,0,45522,Christiaan Bezuidenhout,16.49,16,97
2022,67,0,30163,Henrik Norlander,16.3,15,92
2022,68,0,31560,Brian Stuard,16.28,14,86
2022,69,0,34174,John Huh,16.0,16,100
2022,69,0,46414,Aaron Rai,16.0,16,100
2022,71,0,32366,Kevin Chappell,15.85,13,82
2022,71,0,31420,Anirban Lahiri,15.85,13,82
2022,73,0,24502,Adam Scott,15.65,18,115
2022,74,0,27139,David Skinns,15.63,20,128
2022,75,0,47988,Nick Hardy,15.58,12,77
2022,76,0,49766,Hank Lebioda,15.56,14,90
2022,77,0,39546,Keith Mitchell,15.52,18,116
2022,78,0,40098,Matt Fitzpatrick,15.49,11,71
2022,78,0,36801,Mark Hubbard,15.49,11,71
2022,80,0,26300,Matt Jones,15.46,15,97
2022,81,0,39971,Sungjae Im,15.45,17,110
2022,82,0,52375,Doug Ghim,15.38,16,104
2022,82,0,29974,Branden Grace,15.38,8,52
2022,82,0,24361,Pat Perez,15.38,16,104
2022,82,0,22405,Justin Rose,15.38,8,52
2022,82,0,34046,Jordan Spieth,15.38,20,130
2022,87,0,23320,Ryan Palmer,15.31,15,98
2022,88,0,54628,Lee Hodges,15.28,22,144
2022,89,0,32640,Troy Merritt,15.25,18,118
2022,90,0,25686,Jason Dufner,15.15,10,66
2022,90,0,46340,Alex Smalley,15.15,20,132
2022,92,0,29289,S.Y. Noh,15.12,13,86
2022,93,0,35617,Martin Trainer,15.11,21,139
2022,94,0,51634,Sahith Theegala,15.1,29,192
2022,95,0,45609,Tyler Duncan,15.07,11,73
2022,96,0,26851,Marc Leishman,15.05,14,93
2022,96,0,26476,Chez Reavie,15.05,14,93
2022,98,0,37455,Si Woo Kim,15.0,15,100
2022,99,0,27644,Brian Harman,14.95,16,107
2022,100,0,31557,Jim Herman,14.93,10,67
2022,101,0,25900,Lucas Glover,14.81,16,108
2022,102,0,28775,Nate Lashley,14.77,13,88
2022,103,0,47128,Richy Werenski,14.71,15,102
2022,104,0,33597,Harry Higgs,14.69,21,143
2022,105,0,32839,Hideki Matsuyama,14.63,12,82
2022,106,0,39324,J.J. Spaun,14.58,14,96
2022,107,0,29908,C.T. Pan,14.53,17,117
2022,108,0,25198,Francesco Molinari,14.52,9,62
2022,109,0,29221,Webb Simpson,14.29,13,91
2022,110,0,51894,Vince Whaley,14.19,21,148
2022,111,0,35506,Mackenzie Hughes,14.18,20,141
2022,111,0,47347,Adam Schenk,14.18,20,141
2022,113,0,47993,Denny McCarthy,14.17,18,127
2022,114,0,46435,Austin Cook,14.12,12,85
2022,115,0,46550,Brandon Hagy,14.05,17,121
2022,116,0,34563,Chesson Hadley,14.04,16,114
2022,117,0,47856,Seth Reeves,14.0,14,100
2022,118,0,51997,Andrew Novak,13.98,13,93
2022,119,0,32816,Satoshi Kodaira,13.95,6,43
2022,120,0,33399,Adam Hadwin,13.91,16,115
2022,120,0,49960,Sepp Straka,13.91,16,115
2022,122,0,36799,Stephan Jaeger,13.87,19,137
2022,123,0,32448,James Hahn,13.86,14,101
2022,124,0,37189,Harold Varner III,13.71,17,124
2022,125,0,24925,Jonathan Byrd,13.7,10,73
2022,125,0,48081,Xander Schauffele,13.7,10,73
2022,125,0,52374,Brandon Wu,13.7,10,73
2022,128,0,34363,Tyrrell Hatton,13.64,12,88
2022,129,0,27895,Jonas Blixt,13.51,10,74
2022,130,0,32102,Rickie Fowler,13.4,13,97
2022,131,0,51890,Greyson Sigg,13.39,15,112
2022,132,0,21961,Charles Howell III,13.33,10,75
2022,133,0,40115,Adam Svensson,13.19,19,144
2022,134,0,48887,Matt Wallace,13.04,12,92
2022,135,0,34256,Andrew Putnam,13.0,13,100
2022,136,0,35532,Tom Hoge,12.93,15,116
2022,137,0,31323,Gary Woodland,12.87,13,101
2022,138,0,23108,Matt Kuchar,12.86,9,70
2022,138,0,50525,Collin Morikawa,12.86,9,70
2022,140,0,54783,Dylan Wu,12.84,14,109
2022,141,0,30911,Tommy Fleetwood,12.7,8,63
2022,141,0,24980,Scott Gutschewski,12.7,8,63
2022,143,0,29535,Brice Garnett,12.5,11,88
2022,143,0,32757,Patton Kizzire,12.5,18,144
2022,145,0,40162,Justin Lower,12.35,10,81
2022,145,0,28114,Dawie van der Walt,12.35,10,81
2022,147,0,50095,Austin Smotherman,12.26,13,106
2022,148,0,36871,Matthew NeSmith,12.23,17,139
2022,149,0,27349,Alex Noren,12.16,9,74
2022,150,0,33419,Cameron Tringale,12.14,17,140
2022,151,0,30978,Kiradech Aphibarnrat,12.07,7,58
2022,152,0,34466,Peter Malnati,12.06,17,141
2022,153,0,35110,Brett Drewitt,12.05,10,83
2022,153,0,45540,Jared Wolfe,12.05,10,83
2022,155,0,23983,Luke Donald,12.04,13,108
2022,156,0,39997,Corey Conners,12.0,12,100
2022,157,0,33204,Shane Lowry,11.96,11,92
2022,158,0,35310,Lanto Griffin,11.76,12,102
2022,159,0,29420,Billy Horschel,11.63,10,86
2022,160,0,30927,Brendon Todd,11.58,11,95
2022,161,0,53165,Doc Redman,11.57,14,121
2022,162,0,25818,Scott Piercy,11.43,12,105
2022,163,0,33490,Bo Hoag,11.39,9,79
2022,164,0,48822,Sebastián Muñoz,11.34,11,97
2022,165,0,34076,Joel Dahmen,11.11,13,117
2022,166,0,54421,Garrick Higgo,10.96,8,73
2022,166,0,24024,Zach Johnson,10.96,8,73
2022,168,0,39953,Chase Seiffert,10.87,5,46
2022,169,0,35449,Adam Long,10.83,13,120
2022,170,0,27936,Martin Laird,10.77,7,65
2022,171,0,36326,David Lipsky,10.74,13,121
