YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
2022,131,0,51491,Brandon Matthews,6.0
2022,132,0,50323,Minkyu Kim,6.0
2022,133,0,35778,Kazuki Higa,5.0
2022,133,0,45396,Tomoyasu Sugiyama,5.0
2022,135,0,55955,Matthew Jordan,5.0
2022,136,0,58605,Quade Cummins,5.0
2022,136,0,50493,Justin Suh,5.0
2022,138,0,28125,Josh Geary,5.0
2022,138,0,35104,Tom Lewis,5.0
2022,140,0,29772,Michael Lorenzo-Vera,5.0
2022,141,0,48898,David Carey,5.0
2022,141,0,28723,John Parry,5.0
2022,143,0,39201,Nacho Elvira,4.0
2022,143,0,50223,Ewen Ferguson,4.0
2022,143,0,25841,Marc Warren,4.0
2022,146,0,52583,Sanghun Shin,4.0
2022,147,0,33196,Carlos Pigem,4.0
2022,148,0,54190,Richard Mansell,4.0
2022,149,0,46879,Naoyuki Kataoka,3.0
2022,149,0,34500,Ryosuke Kinoshita,3.0
2022,149,0,34126,Scott Vincent,3.0
2022,152,0,46930,Jaekyeong Lee,3.0
2022,153,0,48929,Santiago Tarrio,3.0
2022,154,0,54480,Justin De Los Santos,3.0
2022,155,0,52091,Blake Kennedy,3.0
2022,156,0,49022,Yoseop Seo,3.0
2022,157,0,47842,Hanbyeol Kim,3.0
2022,158,0,27140,Justin Walters,2.0
2022,159,0,58944,Blake McShea,2.0
2022,160,0,58967,Trevor Werbylo,2.0
2022,161,0,46410,Jamie Rutherford,2.0
2022,162,0,52462,Chase Hanna,2.0
2022,163,0,22986,Søren Kjeldsen,2.0
2022,164,0,60004,Jacob Bridgeman,1.0
2022,165,0,23481,Marcel Siem,1.0
2024,1,0,47959,Bryson DeChambeau,1413.0
2024,2,0,45523,Thriston Lawrence,337.0
2024,3,0,35891,Cameron Smith,296.0
2024,4,0,46970,Jon Rahm,240.0
2024,5,0,33974,Dean Burmester,239.0
2024,6,0,55955,Matthew Jordan,194.0
2024,7,0,37250,Romain Langasque,190.0
2024,8,0,63807,Neal Shipley,179.0
2024,9,0,57259,Daniel Brown,170.0
2024,10,0,21209,Sergio Garcia,150.0
2024,10,0,34360,Patrick Reed,150.0
2024,12,0,36689,Brooks Koepka,138.0
2024,13,0,51680,Alistair Docherty,135.0
2024,14,0,45734,John Catlin,115.0
2024,15,0,39113,Shubhankar Sharma,114.0
2024,16,0,58696,Peter Kuest,110.0
2024,17,0,49813,Daniel Hillier,108.0
2024,18,0,47888,Taiga Semikawa,102.0
2024,19,0,45486,Joaquin Niemann,101.0
2024,20,0,54218,Yuta Sugiura,86.0
2024,21,0,50223,Ewen Ferguson,85.0
2024,22,0,33199,Matteo Manassero,79.0
2024,23,0,51950,Max McGreevy,77.0
2024,24,0,54190,Richard Mansell,77.0
2024,25,0,34362,Laurie Canter,63.0
2024,25,0,37094,Joseph Dean,63.0
2024,27,0,39335,Kevin Roy,58.0
2024,28,0,52686,Rasmus Hojgaard,57.0
2024,29,0,60369,Sam Bairstow,56.0
2024,30,0,39262,Alvaro Ortiz,54.0
2024,31,0,59018,Ryan Gerard,52.0
2024,32,0,55721,Alex Fitzpatrick,50.0
2024,33,0,50762,Alejandro Del Rey,50.0
2024,33,0,35706,Niklas Norgaard,50.0
2024,33,0,50584,Connor Syme,50.0
2024,36,0,66583,Taisei Shimizu,48.0
2024,37,0,63454,Johnny Keefer,47.0
2024,38,0,34371,Adrien Saddier,46.0
2024,39,0,30957,Max Kieffer,46.0
2024,40,0,30925,Dustin Johnson,43.0
2024,41,0,55930,Fred Biondi,42.0
2024,42,0,48632,Yuto Katsuragawa,40.0
2024,43,0,35296,Haotong Li,39.0
2024,44,0,54422,Christo Lamprecht,39.0
2024,45,0,56100,Ren Yonezawa,37.0
2024,46,0,32344,Lukas Nemecz,37.0
2024,47,0,60065,Ryan Hall,36.0
2024,48,0,48052,Max Rottluff,36.0
2024,49,0,37428,Evan Harmeling,35.0
2024,49,0,48640,Johannes Veerman,35.0
2024,51,0,36824,Paul Peterson,33.0
2024,52,0,46368,Stuart Macdonald,31.0
2024,52,0,57737,Jayden Schaper,31.0
2024,54,0,57586,Jesper Svensson,30.0
2024,55,0,64594,Angel Hidalgo Portillo,29.0
2024,55,0,35314,Andy Sullivan,29.0
2024,57,0,51661,Nick Bachem,29.0
2024,57,0,34500,Ryosuke Kinoshita,29.0
2024,57,0,48051,Yannik Paul,29.0
2024,57,0,46646,Antoine Rozner,29.0
2024,57,0,58359,Mitchell Schow,29.0
2024,62,0,50323,Minkyu Kim,29.0
2024,62,0,39834,Guido Migliozzi,29.0
2024,64,0,56781,Isaiah Salinda,27.0
2024,65,0,31113,Paul Waring,26.0
2024,66,0,1810,Phil Mickelson,25.0
2024,67,0,36852,Jim Knous,24.0
2024,68,0,50823,Tom McKibbin,23.0
2024,69,0,45194,Marcus Armitage,21.0
2024,70,0,46464,Jordan Smith,20.0
2024,71,0,57330,Matthis Besard,20.0
2024,71,0,59077,Spencer Cross,20.0
2024,73,0,58944,Blake McShea,18.0
2024,74,0,39436,Joshua Creel,18.0
2024,74,0,47917,Takumi Kanaya,18.0
2024,76,0,49590,Frankie Capan III,17.0
2024,76,0,50474,Tim Widing,17.0
2024,78,0,39058,Lucas Herbert,15.0
2024,79,0,37446,Jacques Kruyswijk,14.0
2024,79,0,55420,Cooper Musselman,14.0
2024,79,0,30756,Andrea Pavan,14.0
2024,82,0,37066,Grant Forrest,14.0
2024,83,0,51151,Todd Clements,13.0
2024,83,0,57688,Casey Jarvis,13.0
2024,85,0,46879,Naoyuki Kataoka,13.0
2024,86,0,54869,Chase Johnson,13.0
2024,87,0,27408,Martin Kaymer,12.0
2024,88,0,39524,Sean Crocker,11.0
2024,89,0,61193,David Puig,11.0
2024,90,0,23481,Marcel Siem,10.0
2024,91,0,46594,Ricardo Gouveia,10.0
2024,91,0,59827,Tom Vaillant,10.0
2024,91,0,29939,Fabrizio Zanotti,10.0
2024,94,0,45526,Abraham Ancer,9.0
2024,94,0,39859,Cristobal Del Solar,9.0
2024,94,0,49120,Kensei Hirata,9.0
2024,97,0,46443,Brian Campbell,9.0
2024,98,0,51734,Nicolo Galletti,9.0
2024,99,0,57123,Steven Fisk,9.0
2024,100,0,59652,Sam Bennett,8.0
2024,101,0,48936,Ugo Coussaud,8.0
2024,101,0,47443,Junghwan Lee,8.0
2024,103,0,46402,Talor Gooch,8.0
2024,104,0,39958,Jeunghun Wang,8.0
2024,105,0,12195,Tom Johnson,7.0
2024,106,0,27506,Oliver Wilson,7.0
2024,107,0,47125,Matt Atkins,6.0
2024,108,0,46405,Sebastian Soderberg,6.0
2024,109,0,58816,Marcus Byrd,6.0
2024,110,0,63181,Braden Shattuck,6.0
2024,111,0,56555,Myles Creighton,5.0
2024,111,0,46837,Yuxin Lin,5.0
2024,111,0,36521,Young-han Song,5.0
2024,111,0,60019,Jackson Suber,5.0
2024,115,0,32775,Shugo Imahira,5.0
2024,115,0,30852,Ryo Ishikawa,5.0
2024,117,0,34607,Francesco Laporta,5.0
2024,118,0,51635,Chris Nido,5.0
2024,119,0,46628,Jeremy Wells,5.0
2024,120,0,48001,Zach Bauchou,5.0
2024,121,0,58188,James Nicholas,5.0
2024,121,0,57944,Andy Ogletree,5.0
2024,123,0,35490,Wil Bateman,4.0
2024,124,0,20721,Darren Fichardt,4.0
2024,125,0,29675,Dan McCarthy,4.0
2024,126,0,52462,Chase Hanna,4.0
2024,126,0,55509,Hurly Long,4.0
2024,128,0,65465,Connor Jones,4.0
2024,128,0,33870,Ashun Wu,4.0
2024,130,0,52411,Kyle Westmoreland,4.0
2024,131,0,55074,Sebastian Friedrichsen,4.0
2024,131,0,46404,Marcus Kinhult,4.0
2024,131,0,55940,Andrew Wilson,4.0
2024,134,0,33459,Jens Dantorp,3.0
2024,134,0,28593,Jesse Mueller,3.0
2024,136,0,48929,Santiago Tarrio,3.0
2024,137,0,32662,Michael Gligic,3.0
2024,138,0,32627,Espen Kofstad,3.0
2024,139,0,27747,Hiroshi Iwata,3.0
2024,140,0,33404,Chris Baker,3.0
2024,140,0,28340,Julien Guerrier,3.0
2024,142,0,32686,Takahiro Hataji,3.0
2024,143,0,46270,Takashi Ogiso,3.0
2024,144,0,65423,Egor Eroshenko,3.0
2024,145,0,58989,Brandon Berry,2.0
2024,146,0,59567,Emilio Gonzalez,2.0
2024,147,0,55623,Kaito Onishi,2.0
2024,148,0,59570,Tyler Collet,2.0
2024,148,0,51690,Taylor Dickson,2.0
2024,150,0,24494,Erik Compton,2.0
2024,151,0,64052,Angel Ayora,2.0
2023,1,0,36689,Brooks Koepka,930.0
2023,2,0,52215,Robert MacIntyre,303.0
2023,3,0,35891,Cameron Smith,277.0
2023,4,0,1810,Phil Mickelson,276.0
2023,5,0,33974,Dean Burmester,219.0
2023,6,0,34360,Patrick Reed,206.0
2023,7,0,45426,Nathan Kimsey,186.0
2023,8,0,51287,Ryo Hisatsune,185.0
2023,9,0,47959,Bryson DeChambeau,176.0
2023,10,0,47679,Victor Perez,135.0
2023,11,0,47987,Cole Hammer,133.0
2023,12,0,30852,Ryo Ishikawa,127.0
2023,13,0,46464,Jordan Smith,114.0
2023,14,0,33674,Adrian Meronk,112.0
2023,15,0,59652,Sam Bennett,101.0
2023,16,0,36884,Ben Kohles,100.0
2023,17,0,33459,Jens Dantorp,93.0
2023,17,0,28340,Julien Guerrier,93.0
2023,17,0,34371,Adrien Saddier,93.0
2023,20,0,30925,Dustin Johnson,92.0
2023,21,0,39113,Shubhankar Sharma,91.0
2023,22,0,49120,Kensei Hirata,89.0
2023,23,0,55930,Fred Biondi,89.0
2023,24,0,38991,Alejandro Tosti,88.0
2023,25,0,28521,Ryutaro Nagano,79.0
2023,26,0,55955,Matthew Jordan,79.0
2023,27,0,56781,Isaiah Salinda,78.0
2023,28,0,45486,Joaquin Niemann,77.0
2023,29,0,39524,Sean Crocker,76.0
2023,30,0,49228,Keita Nakajima,71.0
2023,31,0,55721,Alex Fitzpatrick,71.0
2023,32,0,37066,Grant Forrest,70.0
2023,33,0,34656,Mikumu Horikawa,69.0
2023,34,0,59836,Pierceson Coody,66.0
2023,35,0,55573,John VanDerLaan,65.0
2023,36,0,21528,Henrik Stenson,63.0
2023,37,0,22764,Michael Block,59.0
2023,38,0,37250,Romain Langasque,58.0
2023,39,0,50992,Brett White,57.0
2023,40,0,37189,Harold Varner III,57.0
2023,41,0,46404,Marcus Kinhult,56.0
2023,42,0,63121,William Mouw,56.0
2023,43,0,50223,Ewen Ferguson,56.0
2023,44,0,45847,JC Ritchie,55.0
2023,45,0,34362,Laurie Canter,55.0
2023,46,0,57259,Daniel Brown,53.0
2023,47,0,46646,Antoine Rozner,52.0
2023,48,0,36514,Yuki Inamori,51.0
2023,49,0,46405,Sebastian Soderberg,44.0
2023,50,0,48632,Yuto Katsuragawa,43.0
2023,51,0,34579,Alexander Levy,43.0
2023,52,0,58669,Jacob Solomon,41.0
2023,53,0,32815,Masahiro Kawamura,38.0
2023,53,0,52287,David Ravetto,38.0
2023,55,0,26329,Louis Oosthuizen,36.0
2023,55,0,35174,Matthew Southgate,36.0
2023,57,0,59095,Chris Gotterup,36.0
2023,58,0,45526,Abraham Ancer,34.0
2023,59,0,21209,Sergio Garcia,33.0
2023,60,0,33968,Thorbjørn Olesen,33.0
2023,61,0,29485,Brett Stegmaier,33.0
2023,62,0,48051,Yannik Paul,32.0
2023,63,0,34310,Alexander Björk,31.0
2023,64,0,52514,Trace Crowe,31.0
2023,65,0,45194,Marcus Armitage,29.0
2023,66,0,55707,Calum Hill,29.0
2023,66,0,31242,Marcel Schneider,29.0
2023,68,0,47917,Takumi Kanaya,28.0
2023,69,0,48640,Johannes Veerman,28.0
2023,70,0,52095,Christoffer Bring,28.0
2023,70,0,31681,Louis de Jager,28.0
2023,70,0,57737,Jayden Schaper,28.0
2023,73,0,35376,Roberto Díaz,28.0
2023,74,0,31569,Jason Scrivener,27.0
2023,75,0,33293,Thomas Pieters,27.0
2023,76,0,51696,Rico Hoey,26.0
2023,77,0,35778,Kazuki Higa,24.0
2023,78,0,23481,Marcel Siem,23.0
2023,79,0,46402,Talor Gooch,23.0
2023,80,0,33486,Roger Sloan,22.0
2023,81,0,47393,Jeffrey Kang,22.0
2023,81,0,36521,Young-han Song,22.0
2023,83,0,45836,Richard Bland,22.0
2023,83,0,27506,Oliver Wilson,22.0
2023,85,0,29476,Kyle Reifers,22.0
2023,86,0,35110,Brett Drewitt,22.0
2023,87,0,29256,James Morrison,21.0
2023,88,0,51635,Chris Nido,21.0
2023,89,0,35469,Sebastián Vázquez,21.0
2023,90,0,24494,Erik Compton,20.0
2023,91,0,23814,Edoardo Molinari,19.0
2023,92,0,12195,Tom Johnson,19.0
2023,93,0,35087,Bio Kim,18.0
2023,93,0,50823,Tom McKibbin,18.0
2023,93,0,32394,Tapio Pulkkanen,18.0
2023,96,0,61193,David Puig,18.0
2023,97,0,27330,Josh Teater,17.0
2023,98,0,46550,Brandon Hagy,17.0
2023,99,0,64594,Angel Hidalgo Portillo,16.0
2023,100,0,29939,Fabrizio Zanotti,16.0
2023,101,0,47125,Matt Atkins,16.0
2023,102,0,47056,Rikuya Hoshino,15.0
2023,103,0,29531,Richie Ramsay,14.0
2023,104,0,32070,Rafael Campos,14.0
2023,105,0,55509,Hurly Long,13.0
2023,106,0,30957,Maximilian Kieffer,13.0
2023,107,0,47850,John Axelsen,12.0
2023,107,0,55165,Noah Goodwin,12.0
