RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,40098,Matt Fitzpatrick,73.58,117,159
2,0,23108,Matt Kuchar,67.35,99,147
3,0,47529,Mito Pereira,65.03,106,163
4,0,34046,Jordan Spieth,64.10,100,156
5,0,29725,Tony Finau,63.98,103,161
6,0,27214,Kevin Streelman,63.95,110,172
7,0,35461,Beau Hossler,63.80,104,163
8,0,24361,Pat Perez,63.77,88,138
9,0,49960,Sepp Straka,63.69,107,168
10,0,29518,Brendan Steele,63.57,82,129
11,0,35532,Tom Hoge,63.46,99,156
12,0,39971,Sungjae Im,63.29,100,158
13,0,31560,Brian Stuard,63.27,124,196
14,0,33448,Justin Thomas,63.24,86,136
15,0,49964,Aaron Wise,63.06,99,157
16,0,57366,Cameron Young,63.03,104,165
17,0,30927,Brendon Todd,62.94,107,170
18,0,30692,Scott Stallings,62.44,128,205
19,0,29535,Brice Garnett,62.33,91,146
20,0,35450,Patrick Cantlay,61.90,78,126
21,0,51634,Sahith Theegala,61.80,165,267
22,0,51890,Greyson Sigg,61.58,117,190
23,0,34098,Russell Henley,61.54,72,117
24,0,24980,Scott Gutschewski,61.26,68,111
25,0,39953,Chase Seiffert,61.06,69,113
26,0,47483,Will Zalatoris,60.98,75,123
27,0,45522,Christiaan Bezuidenhout,60.92,106,174
28,0,29420,Billy Horschel,60.80,76,125
29,0,32640,Troy Merritt,60.78,124,204
30,0,45609,Tyler Duncan,60.69,105,173
30,0,35506,Mackenzie Hughes,60.69,105,173
32,0,56278,Matthew Wolff,60.67,54,89
33,0,31646,Emiliano Grillo,60.54,89,147
34,0,24925,Jonathan Byrd,60.50,72,119
35,0,36852,Jim Knous,60.45,81,134
36,0,37455,Si Woo Kim,60.34,108,179
37,0,23325,Vaughn Taylor,60.33,73,121
38,0,47993,Denny McCarthy,60.27,132,219
39,0,34256,Andrew Putnam,60.20,118,196
40,0,46414,Aaron Rai,60.11,107,178
41,0,30911,Tommy Fleetwood,60.00,60,100
41,0,46717,Viktor Hovland,60.00,81,135
43,0,33204,Shane Lowry,59.78,55,92
44,0,33597,Harry Higgs,59.66,105,176
44,0,10381,Curtis Thompson,59.66,105,176
46,0,48084,Wesley Bryan,59.62,62,104
47,0,30944,Jason Kokrak,59.57,56,94
48,0,34466,Peter Malnati,59.47,135,227
49,0,32139,Danny Willett,59.44,85,143
50,0,50525,Collin Morikawa,59.26,48,81
51,0,39058,Lucas Herbert,59.24,93,157
52,0,36801,Mark Hubbard,59.21,90,152
53,0,32662,Michael Gligic,59.15,84,142
54,0,29478,Kevin Kisner,58.95,56,95
55,0,49771,J.T. Poston,58.90,86,146
56,0,31420,Anirban Lahiri,58.87,83,141
57,0,21961,Charles Howell III,58.76,57,97
58,0,52375,Doug Ghim,58.68,98,167
59,0,23621,Rory Sabbatini,58.65,78,133
60,0,26300,Matt Jones,58.49,62,106
61,0,26851,Marc Leishman,58.46,76,130
62,0,27644,Brian Harman,58.45,83,142
63,0,51766,Wyndham Clark,58.37,122,209
64,0,27349,Alex Noren,58.21,78,134
65,0,32791,K.H. Lee,57.92,106,183
66,0,46435,Austin Cook,57.89,88,152
66,0,24138,Ian Poulter,57.89,44,76
66,0,25493,Nick Taylor,57.89,132,228
69,0,51950,Max McGreevy,57.87,103,178
70,0,29908,C.T. Pan,57.83,96,166
71,0,34360,Patrick Reed,57.75,82,142
72,0,48822,Sebastián Muñoz,57.63,102,177
73,0,27936,Martin Laird,57.52,65,113
74,0,46046,Scottie Scheffler,57.48,73,127
75,0,54783,Dylan Wu,57.47,100,174
76,0,31323,Gary Woodland,57.40,97,169
77,0,25818,Scott Piercy,57.39,101,176
78,0,36699,Patrick Rodgers,57.35,117,204
79,0,46402,Talor Gooch,57.28,59,103
80,0,39997,Corey Conners,57.25,79,138
81,0,45540,Jared Wolfe,57.03,73,128
82,0,28252,Seamus Power,57.02,69,121
83,0,31557,Jim Herman,56.99,53,93
84,0,35879,Kelly Kraft,56.94,82,144
85,0,28114,Dawie van der Walt,56.88,91,160
86,0,47995,Davis Riley,56.70,110,194
87,0,34610,Matthias Schwab,56.60,90,159
87,0,27770,Camilo Villegas,56.60,90,159
89,0,33141,Keegan Bradley,56.58,86,152
90,0,26476,Chez Reavie,56.48,109,193
91,0,37275,Sam Ryder,56.44,92,163
92,0,33122,Russell Knox,56.33,89,158
93,0,32839,Hideki Matsuyama,56.25,63,112
94,0,52374,Brandon Wu,56.21,86,153
95,0,23983,Luke Donald,56.08,83,148
96,0,35449,Adam Long,56.05,88,157
97,0,46340,Alex Smalley,56.04,116,207
98,0,34563,Chesson Hadley,56.00,84,150
99,0,32816,Satoshi Kodaira,55.96,61,109
100,0,33399,Adam Hadwin,55.91,104,186
101,0,52372,Cameron Champ,55.75,63,113
102,0,30978,Kiradech Aphibarnrat,55.74,68,122
103,0,39324,J.J. Spaun,55.67,108,194
104,0,47504,Sam Burns,55.65,69,124
105,0,54628,Lee Hodges,55.43,102,184
106,0,40162,Justin Lower,55.41,87,157
107,0,34174,John Huh,55.36,93,168
108,0,53165,Doc Redman,55.35,88,159
109,0,47347,Adam Schenk,55.31,99,179
110,0,19803,Ryan Armour,55.26,63,114
111,0,39546,Keith Mitchell,55.15,91,165
112,0,28775,Nate Lashley,55.09,92,167
113,0,36799,Stephan Jaeger,55.05,109,198
114,0,34431,Robert Streb,54.95,100,182
115,0,46970,Jon Rahm,54.92,67,122
116,0,29289,S.Y. Noh,54.89,73,133
116,0,37189,Harold Varner III,54.89,73,133
118,0,51997,Andrew Novak,54.86,96,175
119,0,29970,Dylan Frittelli,54.85,113,206
120,0,33490,Bo Hoag,54.84,68,124
121,0,36326,David Lipsky,54.80,97,177
122,0,27129,Luke List,54.76,69,126
123,0,47983,Chad Ramey,54.41,74,136
124,0,36689,Brooks Koepka,54.35,50,92
125,0,33667,Carlos Ortiz,54.33,69,127
126,0,48117,Kurt Kitayama,54.24,96,177
126,0,48081,Xander Schauffele,54.24,64,118
128,0,30926,Chris Kirk,54.17,91,168
129,0,24924,Bill Haas,54.12,92,170
130,0,39977,Max Homa,54.07,93,172
130,0,32333,Kevin Tway,54.07,93,172
132,0,49766,Hank Lebioda,53.94,89,165
133,0,12716,Charley Hoffman,53.90,83,154
134,0,49947,Taylor Moore,53.89,97,180
135,0,35617,Martin Trainer,53.73,108,201
136,0,28237,Rory McIlroy,53.72,65,121
137,0,32448,James Hahn,53.69,80,149
138,0,50095,Austin Smotherman,53.59,97,181
139,0,40250,Taylor Pendrith,53.49,69,129
140,0,22405,Justin Rose,53.40,55,103
141,0,46442,Maverick McNealy,53.33,96,180
142,0,27095,Nick Watney,53.22,91,171
143,0,35310,Lanto Griffin,53.15,76,143
144,0,33419,Cameron Tringale,53.05,87,164
145,0,45526,Abraham Ancer,53.01,44,83
145,0,27064,Jhonattan Vegas,53.01,88,166
147,0,27139,David Skinns,52.60,81,154
148,0,47856,Seth Reeves,52.53,83,158
149,0,24502,Adam Scott,52.50,63,120
150,0,22056,Cameron Percy,52.38,55,105
151,0,51894,Vince Whaley,52.34,112,214
152,0,40115,Adam Svensson,52.32,124,237
153,0,25900,Lucas Glover,52.17,84,161
154,0,45157,Cam Davis,52.12,86,165
155,0,47988,Nick Hardy,52.00,65,125
156,0,35891,Cameron Smith,51.97,66,127
157,0,45486,Joaquin Niemann,51.88,69,133
158,0,28089,Jason Day,51.85,56,108
159,0,48699,Callum Tarren,51.79,87,168
160,0,39436,Joshua Creel,51.72,60,116
161,0,49298,Kramer Hickok,51.63,95,184
162,0,27649,Brandt Snedeker,51.49,69,134
163,0,47128,Richy Werenski,51.41,73,142
164,0,32757,Patton Kizzire,51.37,94,183
165,0,34264,Hudson Swafford,51.04,49,96
166,0,25686,Jason Dufner,50.94,54,106
167,0,34255,Joseph Bramlett,50.93,82,161
168,0,55708,Hayden Buckley,50.81,94,185
169,0,32150,Michael Thompson,50.56,90,178
170,0,32366,Kevin Chappell,50.41,61,121
171,0,27974,Sung Kang,50.31,80,159
172,0,46601,Trey Mullinax,50.29,88,175
173,0,35110,Brett Drewitt,50.00,65,130
173,0,36871,Matthew NeSmith,50.00,80,160
175,0,30163,Henrik Norlander,49.51,51,103
176,0,32102,Rickie Fowler,49.24,65,132
177,0,29221,Webb Simpson,49.15,58,118
177,0,48887,Matt Wallace,49.15,58,118
179,0,54421,Garrick Higgo,49.14,57,116
180,0,34076,Joel Dahmen,49.02,75,153
181,0,46550,Brandon Hagy,48.51,98,202
182,0,23320,Ryan Palmer,48.31,57,118
183,0,34363,Tyrrell Hatton,48.25,69,143
184,0,25198,Francesco Molinari,48.00,48,100
185,0,29926,Danny Lee,47.59,69,145
186,0,20229,Stewart Cink,47.18,67,142
187,0,24024,Zach Johnson,46.67,56,120
188,0,27895,Jonas Blixt,46.58,68,146
189,0,40006,Erik van Rooyen,46.34,38,82
190,0,36884,Ben Kohles,45.97,57,124
191,0,37212,Paul Barjon,45.93,79,172
192,0,33486,Roger Sloan,45.28,72,159
193,0,29974,Branden Grace,44.19,38,86
