RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,49766,Hank Lebioda,70.47,136,193
2,0,49771,J.T. Poston,70.09,150,214
3,0,32839,Hideki Matsuyama,69.47,91,131
4,0,39971,Sungjae Im,69.33,104,150
5,0,39546,Keith Mitchell,69.11,132,191
6,0,35449,Adam Long,68.97,140,203
7,0,35891,Cameron Smith,68.00,85,125
8,0,35450,Patrick Cantlay,67.74,84,124
9,0,34256,Andrew Putnam,67.63,140,207
10,0,45522,Christiaan Bezuidenhout,67.38,95,141
11,0,30927,Brendon Todd,67.20,125,186
12,0,24924,Bill Haas,67.16,135,201
13,0,37189,Harold Varner III,66.67,86,129
14,0,24925,Jonathan Byrd,66.41,87,131
15,0,24138,Ian Poulter,66.40,83,125
16,0,23108,Matt Kuchar,66.09,115,174
17,0,33204,Shane Lowry,65.77,73,111
18,0,27936,Martin Laird,65.75,96,146
19,0,28252,Seamus Power,65.61,103,157
20,0,29221,Webb Simpson,65.60,82,125
21,0,27349,Alex Noren,65.41,87,133
22,0,35532,Tom Hoge,65.15,129,198
23,0,28237,Rory McIlroy,65.14,71,109
24,0,39977,Max Homa,65.00,104,160
24,0,30926,Chris Kirk,65.00,104,160
26,0,45486,Joaquin Niemann,64.97,102,157
27,0,27064,Jhonattan Vegas,64.83,94,145
28,0,30911,Tommy Fleetwood,64.71,66,102
29,0,29970,Dylan Frittelli,64.68,141,218
30,0,33448,Justin Thomas,64.49,89,138
31,0,34431,Robert Streb,64.43,125,194
32,0,31323,Gary Woodland,64.34,83,129
33,0,39324,J.J. Spaun,64.18,129,201
34,0,32150,Michael Thompson,64.14,127,198
35,0,57366,Cameron Young,64.13,118,184
36,0,29420,Billy Horschel,63.71,79,124
37,0,48081,Xander Schauffele,63.64,70,110
38,0,29974,Branden Grace,63.36,83,131
39,0,47993,Denny McCarthy,63.23,141,223
40,0,51634,Sahith Theegala,63.01,138,219
41,0,40098,Matt Fitzpatrick,62.99,80,127
42,0,34046,Jordan Spieth,62.94,90,143
43,0,32757,Patton Kizzire,62.73,138,220
44,0,33399,Adam Hadwin,62.57,117,187
45,0,52375,Doug Ghim,62.31,124,199
46,0,51997,Andrew Novak,62.21,107,172
47,0,29725,Tony Finau,62.16,92,148
48,0,35506,Mackenzie Hughes,62.15,110,177
49,0,30944,Jason Kokrak,62.07,90,145
50,0,28089,Jason Day,61.97,88,142
50,0,36871,Matthew NeSmith,61.97,132,213
52,0,26851,Marc Leishman,61.94,96,155
53,0,32791,K.H. Lee,61.93,135,218
54,0,46435,Austin Cook,61.64,98,159
55,0,45157,Cam Davis,61.63,106,172
56,0,32816,Satoshi Kodaira,61.62,61,99
57,0,45526,Abraham Ancer,61.60,77,125
58,0,34363,Tyrrell Hatton,61.48,83,135
59,0,27649,Brandt Snedeker,61.42,78,127
60,0,46340,Alex Smalley,61.41,113,184
61,0,26476,Chez Reavie,61.29,114,186
62,0,32640,Troy Merritt,61.26,117,191
63,0,32448,James Hahn,61.18,93,152
64,0,27644,Brian Harman,61.06,138,226
64,0,36689,Brooks Koepka,61.06,69,113
66,0,23325,Vaughn Taylor,61.00,61,100
67,0,22056,Cameron Percy,60.94,39,64
68,0,35310,Lanto Griffin,60.80,107,176
69,0,33141,Keegan Bradley,60.78,93,153
69,0,33419,Cameron Tringale,60.78,124,204
71,0,36801,Mark Hubbard,60.68,71,117
72,0,34076,Joel Dahmen,60.64,114,188
73,0,46442,Maverick McNealy,60.62,117,193
74,0,25493,Nick Taylor,60.54,112,185
75,0,24502,Adam Scott,60.43,84,139
76,0,29926,Danny Lee,60.42,58,96
76,0,48699,Callum Tarren,60.42,87,144
78,0,40115,Adam Svensson,60.34,108,179
79,0,34098,Russell Henley,60.14,86,143
79,0,26300,Matt Jones,60.14,86,143
81,0,47504,Sam Burns,60.00,111,185
81,0,27129,Luke List,60.00,96,160
81,0,33486,Roger Sloan,60.00,102,170
84,0,29478,Kevin Kisner,59.85,82,137
85,0,31560,Brian Stuard,59.80,119,199
86,0,37455,Si Woo Kim,59.69,117,196
87,0,46601,Trey Mullinax,59.66,105,176
88,0,46970,Jon Rahm,59.34,54,91
89,0,49964,Aaron Wise,59.30,102,172
90,0,36799,Stephan Jaeger,59.22,122,206
91,0,51766,Wyndham Clark,59.13,123,208
92,0,28775,Nate Lashley,59.12,94,159
92,0,50095,Austin Smotherman,59.12,81,137
94,0,25198,Francesco Molinari,58.99,82,139
95,0,47483,Will Zalatoris,58.93,66,112
96,0,25686,Jason Dufner,58.91,76,129
97,0,29535,Brice Garnett,58.86,103,175
98,0,46414,Aaron Rai,58.64,95,162
99,0,32102,Rickie Fowler,58.59,116,198
100,0,22405,Justin Rose,58.33,77,132
101,0,35617,Martin Trainer,58.29,109,187
102,0,54783,Dylan Wu,58.27,74,127
103,0,33597,Harry Higgs,58.25,113,194
104,0,47347,Adam Schenk,58.21,117,201
105,0,23621,Rory Sabbatini,58.20,71,122
106,0,34360,Patrick Reed,58.17,89,153
107,0,49947,Taylor Moore,58.13,93,160
108,0,30692,Scott Stallings,58.05,137,236
109,0,27214,Kevin Streelman,57.84,107,185
110,0,45540,Jared Wolfe,57.81,74,128
111,0,25818,Scott Piercy,57.71,116,201
111,0,51894,Vince Whaley,57.71,116,201
113,0,36884,Ben Kohles,57.58,76,132
114,0,46402,Talor Gooch,57.55,80,139
115,0,30163,Henrik Norlander,57.54,103,179
116,0,51950,Max McGreevy,57.50,92,160
117,0,29908,C.T. Pan,57.47,100,174
118,0,34563,Chesson Hadley,57.38,105,183
119,0,54628,Lee Hodges,57.29,110,192
120,0,50525,Collin Morikawa,57.27,63,110
121,0,34174,John Huh,57.14,76,133
122,0,33122,Russell Knox,56.98,98,172
123,0,36699,Patrick Rodgers,56.97,94,165
124,0,24361,Pat Perez,56.92,74,130
125,0,40006,Erik van Rooyen,56.88,62,109
126,0,46717,Viktor Hovland,56.78,67,118
127,0,48822,Sebastián Muñoz,56.77,88,155
128,0,19803,Ryan Armour,56.73,59,104
128,0,27974,Sung Kang,56.73,97,171
130,0,36852,Jim Knous,56.60,60,106
131,0,10381,Curtis Thompson,56.59,73,129
132,0,24024,Zach Johnson,56.55,82,145
133,0,23320,Ryan Palmer,56.52,78,138
133,0,34610,Matthias Schwab,56.52,78,138
135,0,51890,Greyson Sigg,56.50,100,177
136,0,37212,Paul Barjon,56.43,79,140
137,0,53165,Doc Redman,56.25,90,160
138,0,32139,Danny Willett,56.15,73,130
139,0,48117,Kurt Kitayama,56.12,78,139
140,0,27895,Jonas Blixt,56.10,69,123
141,0,49298,Kramer Hickok,56.06,111,198
142,0,39436,Joshua Creel,56.03,65,116
143,0,35879,Kelly Kraft,55.97,89,159
144,0,45609,Tyler Duncan,55.95,94,168
145,0,40250,Taylor Pendrith,55.94,80,143
146,0,33667,Carlos Ortiz,55.88,76,136
147,0,39997,Corey Conners,55.77,87,156
148,0,46046,Scottie Scheffler,55.63,89,160
149,0,34466,Peter Malnati,55.56,130,234
149,0,32333,Kevin Tway,55.56,100,180
151,0,47983,Chad Ramey,55.49,101,182
152,0,52374,Brandon Wu,55.47,76,137
153,0,31420,Anirban Lahiri,55.44,107,193
154,0,29518,Brendan Steele,55.38,72,130
155,0,48084,Wesley Bryan,55.37,67,121
156,0,25900,Lucas Glover,55.35,119,215
157,0,21961,Charles Howell III,55.34,57,103
158,0,47856,Seth Reeves,55.32,78,141
159,0,37275,Sam Ryder,55.29,115,208
160,0,47988,Nick Hardy,55.26,63,114
161,0,47995,Davis Riley,55.05,109,198
162,0,20229,Stewart Cink,54.89,101,184
163,0,47128,Richy Werenski,54.82,91,166
164,0,39058,Lucas Herbert,54.76,69,126
165,0,52372,Cameron Champ,54.62,65,119
166,0,35461,Beau Hossler,54.61,83,152
167,0,40162,Justin Lower,54.11,79,146
168,0,31646,Emiliano Grillo,53.95,82,152
169,0,49960,Sepp Straka,53.88,111,206
170,0,47529,Mito Pereira,53.71,94,175
171,0,32662,Michael Gligic,53.64,81,151
172,0,56278,Matthew Wolff,53.02,79,149
173,0,23983,Luke Donald,52.90,82,155
174,0,31557,Jim Herman,52.63,60,114
174,0,36326,David Lipsky,52.63,90,171
176,0,55708,Hayden Buckley,52.46,96,183
177,0,27139,David Skinns,52.38,88,168
178,0,39953,Chase Seiffert,51.72,45,87
179,0,34255,Joseph Bramlett,51.53,84,163
180,0,35110,Brett Drewitt,51.45,71,138
181,0,12716,Charley Hoffman,51.20,85,166
181,0,48887,Matt Wallace,51.20,64,125
183,0,27095,Nick Watney,51.11,92,180
184,0,30978,Kiradech Aphibarnrat,50.85,60,118
185,0,28114,Dawie van der Walt,50.68,75,148
186,0,24980,Scott Gutschewski,50.00,52,104
187,0,46550,Brandon Hagy,49.70,83,167
188,0,34264,Hudson Swafford,49.65,71,143
189,0,29289,S.Y. Noh,49.62,65,131
189,0,27770,Camilo Villegas,49.62,65,131
191,0,32366,Kevin Chappell,47.97,59,123
192,0,33490,Bo Hoag,47.47,47,99
193,0,54421,Garrick Higgo,41.12,44,107
