RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,33461,Morgan Hoffmann,66.00,66,1
2,0,25349,Tim Wilkinson,66.50,133,2
3,0,30925,Dustin Johnson,67.00,67,1
4,0,29745,Tyler Aldridge,68.00,272,4
4,0,35300,Andrew Loupe,68.00,272,4
4,0,34046,Jordan Spieth,68.00,340,5
7,0,22371,Aaron Baddeley,68.17,409,6
8,0,12510,Chad Campbell,68.25,273,4
8,0,20766,Padraig Harrington,68.25,273,4
10,0,45526,Abraham Ancer,68.33,205,3
10,0,35732,Wes Roach,68.33,205,3
12,0,29223,Sam Saunders,68.40,342,5
12,0,25632,Jimmy Walker,68.40,342,5
14,0,24140,Sean O'Hair,68.57,480,7
15,0,32839,Hideki Matsuyama,68.71,481,7
16,0,31323,Gary Woodland,68.73,756,11
17,0,22046,Geoff Ogilvy,68.75,275,4
17,0,25240,D.A. Points,68.75,275,4
17,0,06527,Steve Stricker,68.75,275,4
20,0,20472,Alex Cejka,68.83,413,6
21,0,26289,Boo Weekley,68.88,551,8
22,0,28089,Jason Day,69.00,552,8
22,0,29725,Tony Finau,69.00,483,7
22,0,32102,Rickie Fowler,69.00,207,3
22,0,32618,Rhein Gibson,69.00,138,2
22,0,26331,Charl Schwartzel,69.00,414,6
22,0,33419,Cameron Tringale,69.00,276,4
28,0,24846,Ricky Barnes,69.17,415,6
29,0,34098,Russell Henley,69.25,277,4
30,0,33418,Shawn Stefani,69.33,624,9
31,0,25686,Jason Dufner,69.40,694,10
31,0,34409,David Lingmerth,69.40,347,5
33,0,26300,Matt Jones,69.50,417,6
33,0,33204,Shane Lowry,69.50,139,2
33,0,24490,George McNeill,69.50,139,2
36,0,34264,Hudson Swafford,69.57,487,7
37,0,27214,Kevin Streelman,69.60,348,5
38,0,25364,Paul Casey,69.67,209,3
38,0,23800,Bryce Molder,69.67,209,3
40,0,25720,Chad Collins,69.75,279,4
40,0,27436,Graham DeLaet,69.75,279,4
40,0,23320,Ryan Palmer,69.75,558,8
40,0,10213,Dicky Pride,69.75,279,4
44,0,37454,Whee Kim,69.80,698,10
45,0,30926,Chris Kirk,69.82,768,11
46,0,21961,Charles Howell III,69.83,838,12
47,0,32200,Roberto Castro,69.86,489,7
