RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,33448,Justin Thomas,24.58,59,240
2,1,30163,Henrik Norlander,22.15,35,158
3,1,35658,Kris Ventura,22.03,26,118
4,1,31420,Anirban Lahiri,21.74,20,92
5,1,46046,Scottie Scheffler,20.85,54,259
6,10,34363,Tyrrell Hatton,20.83,25,120
7,20,30925,Dustin Johnson,20.21,38,188
8,3,30911,Tommy Fleetwood,20.00,19,95
9,0,40026,Daniel Berger,19.90,39,196
10,2,22371,Aaron Baddeley,19.87,30,151
11,2,46550,Brandon Hagy,19.77,35,177
12,-2,32839,Hideki Matsuyama,19.75,48,243
12,2,46442,Maverick McNealy,19.75,47,238
14,-6,47959,Bryson DeChambeau,19.70,52,264
15,0,22405,Justin Rose,19.66,23,117
16,3,48081,Xander Schauffele,19.27,42,218
17,0,27214,Kevin Streelman,19.19,33,172
18,0,29725,Tony Finau,18.87,50,265
19,1,40009,Dominic Bozzelli,18.69,20,107
20,1,26758,David Hearn,18.52,20,108
21,1,28307,Matt Every,18.50,32,173
22,1,32791,K.H. Lee,18.42,35,190
22,1,30110,Kyle Stanley,18.42,21,114
24,1,12716,Charley Hoffman,18.39,32,174
25,1,33419,Cameron Tringale,18.30,43,235
26,2,31646,Emiliano Grillo,18.18,28,154
27,2,27556,Ted Potter Jr.,18.11,23,127
28,2,46441,Robby Shelton,18.05,37,205
29,2,27129,Luke List,17.98,41,228
30,2,23788,D.J. Trahan,17.86,20,112
31,2,24502,Adam Scott,17.83,23,129
31,2,27095,Nick Watney,17.83,28,157
33,2,32618,Rhein Gibson,17.72,28,158
34,2,27942,Rob Oppenheim,17.65,30,170
34,2,27064,Jhonattan Vegas,17.65,24,136
36,2,36871,Matthew NeSmith,17.58,32,182
37,2,36689,Brooks Koepka,17.54,30,171
38,2,40098,Matt Fitzpatrick,17.52,24,137
39,2,33667,Carlos Ortiz,17.48,50,286
40,2,26300,Matt Jones,17.24,40,232
41,2,01810,Phil Mickelson,17.14,30,175
42,2,51894,Vince Whaley,17.07,21,123
43,3,23108,Matt Kuchar,16.99,26,153
44,3,27649,Brandt Snedeker,16.95,30,177
45,3,37455,Si Woo Kim,16.89,38,225
46,3,19846,Brian Gay,16.85,31,184
47,3,32757,Patton Kizzire,16.84,32,190
48,3,29535,Brice Garnett,16.76,29,173
49,3,30692,Scott Stallings,16.67,33,198
50,8,23320,Ryan Palmer,16.59,35,211
51,2,45157,Cam Davis,16.58,32,193
52,9,35310,Lanto Griffin,16.56,51,308
53,1,32366,Kevin Chappell,16.39,20,122
54,-9,48822,Sebastián Muñoz,16.25,46,283
55,1,29926,Danny Lee,16.19,34,210
56,1,24361,Pat Perez,16.18,22,136
57,2,25804,Bubba Watson,16.13,35,217
58,4,35732,Wes Roach,16.00,12,75
59,4,36699,Patrick Rodgers,15.99,55,344
60,4,25364,Paul Casey,15.97,23,144
61,5,34563,Chesson Hadley,15.95,26,163
62,5,29974,Branden Grace,15.92,25,157
62,-2,28237,Rory McIlroy,15.92,32,201
62,5,37275,Sam Ryder,15.92,32,201
65,19,39971,Sungjae Im,15.90,38,239
66,3,33449,Zack Sucher,15.89,17,107
67,3,27330,Josh Teater,15.85,13,82
68,4,27974,Sung Kang,15.75,40,254
69,5,34046,Jordan Spieth,15.64,33,211
70,5,34213,Grayson Murray,15.60,22,141
71,21,34360,Patrick Reed,15.52,43,277
72,4,33597,Harry Higgs,15.45,36,233
73,4,33948,Byeong Hun An,15.42,39,253
74,4,26596,Ryan Moore,15.38,14,91
75,23,29221,Webb Simpson,15.33,23,150
76,3,39953,Chase Seiffert,15.32,19,124
77,4,21407,Arjun Atwal,15.28,11,72
78,4,35532,Tom Hoge,15.26,38,249
79,4,47993,Denny McCarthy,15.25,34,223
80,4,32254,Xinjun Zhang,15.22,35,230
81,-17,45486,Joaquin Niemann,15.18,39,257
82,4,31323,Gary Woodland,15.12,31,205
83,4,32139,Danny Willett,15.11,21,139
84,4,27349,Alex Noren,15.10,29,192
85,4,34098,Russell Henley,15.05,28,186
86,4,34466,Peter Malnati,15.03,29,193
86,4,47128,Richy Werenski,15.03,29,193
88,5,28420,Ryan Brehm,14.94,23,154
88,5,26476,Chez Reavie,14.94,23,154
90,5,29970,Dylan Frittelli,14.92,37,248
91,5,20229,Stewart Cink,14.71,25,170
92,5,21209,Sergio Garcia,14.62,19,130
93,6,46402,Talor Gooch,14.53,43,296
93,6,48887,Matt Wallace,14.53,25,172
95,6,22056,Cameron Percy,14.48,21,145
96,6,28775,Nate Lashley,14.47,22,152
97,6,49766,Hank Lebioda,14.46,24,166
98,6,33141,Keegan Bradley,14.36,29,202
98,6,47347,Adam Schenk,14.36,27,188
100,6,10809,Jim Furyk,14.29,12,84
100,6,23325,Vaughn Taylor,14.29,18,126
102,6,32333,Kevin Tway,14.19,22,155
103,6,49960,Sepp Straka,14.09,31,220
104,6,37189,Harold Varner III,14.06,27,192
105,24,46717,Viktor Hovland,14.00,28,200
106,5,33410,Andrew Landry,13.99,27,193
107,47,35891,Cameron Smith,13.98,33,236
107,5,25349,Tim Wilkinson,13.98,13,93
109,4,32662,Michael Gligic,13.97,19,136
110,4,33490,Bo Hoag,13.92,22,158
110,-37,29478,Kevin Kisner,13.92,27,194
112,4,24138,Ian Poulter,13.87,19,137
113,4,28679,Fabián Gómez,13.85,18,130
114,5,25572,Graeme McDowell,13.74,18,131
115,5,25900,Lucas Glover,13.73,21,153
115,5,33486,Roger Sloan,13.73,21,153
117,5,40058,Zac Blair,13.71,24,175
118,5,39546,Keith Mitchell,13.68,26,190
119,5,34255,Joseph Bramlett,13.66,22,161
120,5,56762,Will Gordon,13.64,12,88
121,6,25686,Jason Dufner,13.54,26,192
122,-7,45526,Abraham Ancer,13.50,27,200
123,5,52372,Cameron Champ,13.38,38,284
124,5,32150,Michael Thompson,13.37,23,172
125,8,21961,Charles Howell III,13.30,31,233
126,9,29518,Brendan Steele,13.24,27,204
127,9,39324,J.J. Spaun,13.23,25,189
128,9,49771,J.T. Poston,13.22,30,227
129,9,32640,Troy Merritt,13.17,22,167
129,9,25632,Jimmy Walker,13.17,27,205
131,9,19803,Ryan Armour,13.16,15,114
132,9,34021,Bud Cauley,13.15,28,213
132,9,51766,Wyndham Clark,13.15,28,213
134,9,40042,Tyler McCumber,13.11,24,183
134,-3,25396,Kevin Na,13.11,27,206
136,8,52375,Doug Ghim,13.04,12,92
137,8,26499,Rafa Cabrera Bello,12.99,20,154
137,8,33399,Adam Hadwin,12.99,23,177
137,8,56278,Matthew Wolff,12.99,30,231
140,8,35449,Adam Long,12.98,34,262
141,-10,46970,Jon Rahm,12.97,24,185
142,-9,34099,Harris English,12.96,32,247
142,7,49298,Kramer Hickok,12.96,14,108
144,6,45609,Tyler Duncan,12.94,26,201
145,6,23621,Rory Sabbatini,12.92,23,178
146,6,47504,Sam Burns,12.90,28,217
147,6,33413,Ben Martin,12.86,9,70
148,8,25493,Nick Taylor,12.58,20,159
149,8,27644,Brian Harman,12.44,28,225
150,8,32448,James Hahn,12.35,10,81
151,8,33120,Mark Anderson,12.33,18,146
152,3,50525,Collin Morikawa,12.28,28,228
152,8,23623,Bo Van Pelt,12.28,14,114
154,7,39997,Corey Conners,12.07,21,174
155,7,35461,Beau Hossler,12.06,24,199
156,8,35450,Patrick Cantlay,11.98,20,167
157,8,53165,Doc Redman,11.96,25,209
158,8,33204,Shane Lowry,11.94,16,134
159,9,34076,Joel Dahmen,11.90,25,210
160,9,46435,Austin Cook,11.89,17,143
160,9,31557,Jim Herman,11.89,17,143
162,17,29420,Billy Horschel,11.79,25,212
163,10,35230,Nelson Ledesma,11.48,14,122
164,10,33404,Chris Baker,11.46,11,96
165,10,34314,Sebastian Cappelen,11.45,19,166
166,10,48119,Ben Taylor,11.40,13,114
167,10,39977,Max Homa,11.36,25,220
168,10,29908,C.T. Pan,11.33,17,150
169,10,27963,Chris Stroud,11.29,14,124
170,11,30944,Jason Kokrak,11.28,22,195
171,11,28252,Seamus Power,11.25,9,80
172,11,29268,Bronson Burgoon,11.24,19,169
172,0,35506,Mackenzie Hughes,11.24,28,249
174,10,36801,Mark Hubbard,11.20,29,259
175,10,33122,Russell Knox,11.18,18,161
176,-14,26851,Marc Leishman,11.16,25,224
177,-6,30927,Brendon Todd,11.06,23,208
178,8,27554,Scott Harrington,11.05,21,190
179,8,24924,Bill Haas,10.74,13,121
180,8,35617,Martin Trainer,10.66,21,197
181,8,27936,Martin Laird,10.58,11,104
181,8,25818,Scott Piercy,10.58,20,189
183,8,29479,Scott Brown,10.56,17,161
184,8,34431,Robert Streb,10.48,13,124
185,8,31560,Brian Stuard,10.47,18,172
186,8,32102,Rickie Fowler,10.16,13,128
186,8,24024,Zach Johnson,10.16,19,187
188,8,29484,Peter Uihlein,10.00,16,160
189,8,49964,Aaron Wise,9.24,11,119
190,8,28089,Jason Day,8.98,15,167
191,8,26329,Louis Oosthuizen,8.78,13,148
192,8,48045,Michael Gellerman,8.18,9,110
193,8,34256,Andrew Putnam,5.51,7,127
