RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,31420,Anirban Lahiri,27.08,13,48
2,4,33448,Justin Thomas,25.83,31,120
3,-1,30163,Henrik Norlander,23.53,16,68
4,6,30925,Dustin Johnson,23.46,19,81
5,-2,35658,Kris Ventura,23.08,15,65
6,-2,40026,Daniel Berger,22.73,30,132
6,-1,01810,Phil Mickelson,22.73,15,66
8,-1,22405,Justin Rose,22.22,12,54
9,2,32839,Hideki Matsuyama,22.14,29,131
10,-2,32618,Rhein Gibson,22.09,19,86
11,-2,47959,Bryson DeChambeau,21.43,27,126
12,0,26300,Matt Jones,21.26,27,127
13,0,36689,Brooks Koepka,21.00,21,100
14,0,22371,Aaron Baddeley,20.99,17,81
15,0,28307,Matt Every,20.88,19,91
16,0,37455,Si Woo Kim,20.87,24,115
17,0,31646,Emiliano Grillo,20.73,17,82
17,0,46550,Brandon Hagy,20.73,17,82
19,1,27129,Luke List,20.47,26,127
20,1,40009,Dominic Bozzelli,20.00,11,55
20,1,28420,Ryan Brehm,20.00,13,65
20,1,37275,Sam Ryder,20.00,22,110
20,1,25349,Tim Wilkinson,20.00,10,50
24,2,12716,Charley Hoffman,19.80,20,101
25,3,34213,Grayson Murray,19.28,16,83
26,3,27974,Sung Kang,19.15,27,141
27,3,27214,Kevin Streelman,19.05,16,84
28,7,29725,Tony Finau,18.92,28,148
29,2,48081,Xander Schauffele,18.75,18,96
30,2,26476,Chez Reavie,18.67,14,75
30,2,33486,Roger Sloan,18.67,14,75
32,2,46442,Maverick McNealy,18.66,25,134
33,4,30911,Tommy Fleetwood,18.18,8,44
33,42,34363,Tyrrell Hatton,18.18,12,66
35,3,25804,Bubba Watson,18.10,19,105
36,3,20229,Stewart Cink,18.09,17,94
37,3,22056,Cameron Percy,18.03,11,61
37,3,24502,Adam Scott,18.03,11,61
39,3,32757,Patton Kizzire,17.89,17,95
40,3,29974,Branden Grace,17.71,17,96
41,3,33667,Carlos Ortiz,17.52,24,137
42,4,56278,Matthew Wolff,17.43,19,109
43,4,26758,David Hearn,17.24,10,58
44,4,29970,Dylan Frittelli,16.67,21,126
44,4,29926,Danny Lee,16.67,16,96
44,4,35732,Wes Roach,16.67,6,36
44,4,27095,Nick Watney,16.67,14,84
48,6,32254,Xinjun Zhang,16.54,21,127
49,6,32791,K.H. Lee,16.49,16,97
50,6,26499,Rafa Cabrera Bello,16.30,15,92
51,6,26596,Ryan Moore,16.28,7,43
51,6,27556,Ted Potter Jr.,16.28,7,43
51,6,27649,Brandt Snedeker,16.28,14,86
54,7,52375,Doug Ghim,16.22,6,37
55,7,39324,J.J. Spaun,16.19,17,105
56,-8,45486,Joaquin Niemann,16.15,21,130
57,6,27936,Martin Laird,16.13,10,62
58,6,36699,Patrick Rodgers,16.09,28,174
59,6,45157,Cam Davis,16.07,18,112
59,6,27064,Jhonattan Vegas,16.07,9,56
61,6,39546,Keith Mitchell,16.00,12,75
61,6,24138,Ian Poulter,16.00,12,75
63,7,25364,Paul Casey,15.94,11,69
63,35,29221,Webb Simpson,15.94,11,69
65,6,30692,Scott Stallings,15.84,16,101
66,6,28775,Nate Lashley,15.63,10,64
66,6,24361,Pat Perez,15.63,10,64
68,8,51894,Vince Whaley,15.49,11,71
69,9,25493,Nick Taylor,15.48,13,84
70,-22,28237,Rory McIlroy,15.46,15,97
71,8,27942,Rob Oppenheim,15.38,14,91
71,8,39953,Chase Seiffert,15.38,10,65
71,8,46441,Robby Shelton,15.38,14,91
74,-5,46046,Scottie Scheffler,15.32,19,124
75,7,23108,Matt Kuchar,15.25,9,59
76,7,39997,Corey Conners,15.09,16,106
77,14,35310,Lanto Griffin,15.06,25,166
78,7,36871,Matthew NeSmith,15.05,14,93
79,7,33597,Harry Higgs,15.04,20,133
80,8,32333,Kevin Tway,14.94,13,87
81,8,10809,Jim Furyk,14.89,7,47
82,8,30110,Kyle Stanley,14.86,11,74
83,9,34098,Russell Henley,14.61,13,89
83,9,49766,Hank Lebioda,14.61,13,89
85,9,19846,Brian Gay,14.58,14,96
86,9,35461,Beau Hossler,14.56,15,103
87,9,47993,Denny McCarthy,14.52,18,124
88,9,34466,Peter Malnati,14.42,15,104
89,9,29535,Brice Garnett,14.29,13,91
90,-7,34099,Harris English,14.16,16,113
91,31,35891,Cameron Smith,14.15,15,106
91,9,34046,Jordan Spieth,14.15,15,106
91,9,33419,Cameron Tringale,14.15,15,106
94,8,28679,Fabián Gómez,14.10,11,78
94,8,34563,Chesson Hadley,14.10,11,78
96,-10,48822,Sebastián Muñoz,14.08,20,142
97,8,33413,Ben Martin,13.89,5,36
97,17,25396,Kevin Na,13.89,15,108
99,7,40042,Tyler McCumber,13.73,14,102
100,7,49960,Sepp Straka,13.71,17,124
101,7,39977,Max Homa,13.68,13,95
102,7,34314,Sebastian Cappelen,13.59,14,103
103,18,34360,Patrick Reed,13.57,19,140
104,6,32366,Kevin Chappell,13.56,8,59
105,7,33490,Bo Hoag,13.51,10,74
105,7,35532,Tom Hoge,13.51,20,148
107,10,45526,Abraham Ancer,13.49,17,126
108,7,25818,Scott Piercy,13.45,16,119
109,7,25900,Lucas Glover,13.41,11,82
110,0,50525,Collin Morikawa,13.39,17,127
111,7,49298,Kramer Hickok,13.33,8,60
112,7,35617,Martin Trainer,13.25,11,83
113,7,49771,J.T. Poston,13.18,17,129
114,-10,23320,Ryan Palmer,13.16,15,114
115,8,23325,Vaughn Taylor,13.11,8,61
116,-40,29478,Kevin Kisner,13.10,11,84
117,7,27349,Alex Noren,13.08,17,130
118,7,35449,Adam Long,13.01,19,146
119,36,46717,Viktor Hovland,13.00,13,100
120,6,33120,Mark Anderson,12.99,10,77
121,6,32662,Michael Gligic,12.94,11,85
122,6,33410,Andrew Landry,12.90,16,124
123,6,33204,Shane Lowry,12.77,6,47
124,6,25686,Jason Dufner,12.63,12,95
125,6,27644,Brian Harman,12.61,15,119
126,6,46402,Talor Gooch,12.58,20,159
127,6,29479,Scott Brown,12.50,9,72
127,6,47504,Sam Burns,12.50,17,136
127,6,24924,Bill Haas,12.50,9,72
130,3,35506,Mackenzie Hughes,12.40,16,129
131,6,29518,Brendan Steele,12.39,14,113
132,6,25572,Graeme McDowell,12.31,8,65
133,6,33141,Keegan Bradley,12.24,12,98
134,6,35450,Patrick Cantlay,12.20,10,82
135,6,23621,Rory Sabbatini,12.12,12,99
136,6,48119,Ben Taylor,12.00,6,50
137,6,40098,Matt Fitzpatrick,11.94,8,67
138,6,51766,Wyndham Clark,11.93,13,109
139,6,34255,Joseph Bramlett,11.90,10,84
140,6,19803,Ryan Armour,11.86,7,59
141,6,45609,Tyler Duncan,11.82,13,110
142,6,46435,Austin Cook,11.76,8,68
143,6,33948,Byeong Hun An,11.72,15,128
144,6,29268,Bronson Burgoon,11.71,13,111
145,6,33399,Adam Hadwin,11.70,11,94
145,20,46970,Jon Rahm,11.70,11,94
147,5,31557,Jim Herman,11.69,9,77
148,5,33449,Zack Sucher,11.63,5,43
149,5,31323,Gary Woodland,11.61,13,112
150,6,32640,Troy Merritt,11.43,12,105
151,22,39971,Sungjae Im,11.36,15,132
152,5,26329,Louis Oosthuizen,11.11,8,72
152,5,32150,Michael Thompson,11.11,8,72
152,5,23623,Bo Van Pelt,11.11,6,54
155,7,47347,Adam Schenk,10.99,10,91
156,5,52372,Cameron Champ,10.96,16,146
157,6,21209,Sergio Garcia,10.91,6,55
158,6,37189,Harold Varner III,10.89,11,101
159,7,40058,Zac Blair,10.78,11,102
160,8,33122,Russell Knox,10.75,10,93
161,8,24024,Zach Johnson,10.53,8,76
162,8,32139,Danny Willett,10.45,7,67
163,8,23788,D.J. Trahan,10.42,5,48
164,8,36801,Mark Hubbard,10.26,16,156
165,9,47128,Richy Werenski,10.23,9,88
166,9,30944,Jason Kokrak,10.20,10,98
167,-1,26851,Marc Leishman,10.08,12,119
168,8,56762,Will Gordon,10.00,4,40
169,8,21961,Charles Howell III,9.92,13,131
170,8,49964,Aaron Wise,9.86,7,71
171,8,34076,Joel Dahmen,9.65,11,114
172,8,29908,C.T. Pan,9.52,6,63
172,8,53165,Doc Redman,9.52,10,105
174,17,29420,Billy Horschel,9.28,9,97
175,7,34021,Bud Cauley,9.26,10,108
176,7,31560,Brian Stuard,9.20,8,87
177,7,32448,James Hahn,9.09,4,44
177,7,27554,Scott Harrington,9.09,10,110
177,7,28252,Seamus Power,9.09,4,44
177,7,27330,Josh Teater,9.09,4,44
181,7,33404,Chris Baker,8.93,5,56
182,7,25632,Jimmy Walker,8.77,10,114
183,7,32102,Rickie Fowler,8.57,6,70
184,9,29484,Peter Uihlein,8.22,6,73
185,9,35230,Nelson Ledesma,7.69,5,65
186,6,30927,Brendon Todd,7.48,8,107
187,8,27963,Chris Stroud,6.85,5,73
188,8,34256,Andrew Putnam,6.49,5,77
189,8,48887,Matt Wallace,5.56,5,90
190,8,48045,Michael Gellerman,5.45,3,55
191,8,28089,Jason Day,4.94,4,81
192,8,21407,Arjun Atwal,3.85,1,26
193,8,34431,Robert Streb,2.94,1,34
