RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,23108,Matt Kuchar,98.41,1071,1054
2,0,24494,Erik Compton,98.28,989,972
3,0,25804,Bubba Watson,98.17,766,752
4,0,23320,Ryan Palmer,98.14,751,737
5,0,32102,Rickie Fowler,97.99,795,779
6,0,21528,Henrik Stenson,97.98,594,582
7,0,29478,Kevin Kisner,97.95,1314,1287
8,0,28475,Jeff Overton,97.90,1047,1025
9,0,10809,Jim Furyk,97.75,756,739
10,0,28089,Jason Day,97.74,798,780
11,0,25834,Daniel Summerhays,97.71,1222,1194
12,0,34099,Harris English,97.66,1198,1170
13,0,29222,Billy Hurley III,97.65,893,872
14,0,25198,Francesco Molinari,97.63,632,617
15,0,22056,Cameron Percy,97.62,840,820
16,0,02206,David Toms,97.60,793,774
16,0,34265,Will Wilcox,97.60,583,569
18,0,01810,Phil Mickelson,97.58,745,727
19,0,26758,David Hearn,97.57,1154,1126
19,0,20645,John Senden,97.57,741,723
21,0,33413,Ben Martin,97.50,1078,1051
21,0,30946,Alex Prugh,97.50,1041,1015
23,0,24361,Pat Perez,97.47,1146,1117
23,0,25632,Jimmy Walker,97.47,868,846
25,0,30927,Brendon Todd,97.46,1061,1034
26,0,26951,Johnson Wagner,97.42,813,792
27,0,35541,John Peterson,97.40,1115,1086
28,0,24924,Bill Haas,97.39,1034,1007
28,0,25345,Carl Pettersson,97.39,1339,1304
30,0,20593,Greg Chalmers,97.37,495,482
31,0,35545,Blayne Barber,97.36,871,848
31,0,27214,Kevin Streelman,97.36,1060,1032
33,0,34256,Andrew Putnam,97.35,754,734
34,0,32839,Hideki Matsuyama,97.34,977,951
35,0,25562,Andres Romero,97.33,749,729
36,0,24507,Jason Bohn,97.30,1221,1188
37,0,30736,Oscar Fraustro,97.27,586,570
37,0,36699,Patrick Rodgers,97.27,659,641
37,0,23623,Bo Van Pelt,97.27,917,892
40,0,34409,David Lingmerth,97.24,1013,985
40,0,27649,Brandt Snedeker,97.24,1014,986
42,0,24846,Ricky Barnes,97.23,901,876
42,0,25720,Chad Collins,97.23,902,877
42,0,26289,Boo Weekley,97.23,974,947
45,0,30925,Dustin Johnson,97.21,753,732
46,0,23638,Brendon de Jonge,97.20,1321,1284
47,0,31416,Derek Fathauer,97.18,922,896
47,0,24140,Sean O'Hair,97.18,1134,1102
49,0,27436,Graham DeLaet,97.16,776,754
50,0,20771,Steven Alker,97.13,732,711
51,0,20472,Alex Cejka,97.12,1146,1113
52,0,24781,Hunter Mahan,97.10,898,872
53,0,35451,Scott Pinckney,97.09,1031,1001
54,0,34098,Russell Henley,97.08,926,899
54,0,27936,Martin Laird,97.08,1027,997
56,0,31557,Jim Herman,97.07,1091,1059
57,0,32640,Troy Merritt,97.06,1123,1090
57,0,28132,Tyrone Van Aswegen,97.06,613,595
59,0,27895,Jonas Blixt,97.03,740,718
60,0,36689,Brooks Koepka,97.01,870,844
60,0,23800,Bryce Molder,97.01,1070,1038
62,0,24357,K.J. Choi,97.00,800,776
63,0,40058,Zac Blair,96.99,1230,1193
63,0,29926,Danny Lee,96.99,1362,1321
65,0,25892,Steve Wheatcroft,96.97,989,959
66,0,34174,John Huh,96.96,1219,1182
66,0,33418,Shawn Stefani,96.96,1251,1213
68,0,30711,Colt Knost,96.95,1049,1017
68,0,33486,Roger Sloan,96.95,590,572
70,0,24490,George McNeill,96.94,1242,1204
71,0,25364,Paul Casey,96.93,879,852
71,0,34360,Patrick Reed,96.93,1044,1012
71,0,31560,Brian Stuard,96.93,1108,1074
74,0,33448,Justin Thomas,96.91,1360,1318
75,0,12510,Chad Campbell,96.88,1315,1274
76,0,34431,Robert Streb,96.86,1338,1296
76,0,34264,Hudson Swafford,96.86,1177,1140
78,0,22371,Aaron Baddeley,96.77,898,869
78,0,32366,Kevin Chappell,96.77,1053,1019
80,0,23048,Eric Axley,96.75,616,596
81,0,29420,Billy Horschel,96.74,1043,1009
81,0,20396,Lee Westwood,96.74,429,415
83,0,31323,Gary Woodland,96.73,765,740
84,0,25274,Steven Bowditch,96.71,1246,1205
84,0,34262,Jon Curran,96.71,941,910
84,0,23983,Luke Donald,96.71,760,735
84,0,21961,Charles Howell III,96.71,1458,1410
88,0,39977,Max Homa,96.70,879,850
88,0,23621,Rory Sabbatini,96.70,938,907
90,0,34563,Chesson Hadley,96.68,1234,1193
90,0,27644,Brian Harman,96.68,1114,1077
92,0,28259,Sangmoon Bae,96.67,1203,1163
92,0,33399,Adam Hadwin,96.67,1141,1103
94,0,34046,Jordan Spieth,96.66,899,869
95,0,34261,Scott Langley,96.65,1135,1097
96,0,40026,Daniel Berger,96.64,1192,1152
96,0,30926,Chris Kirk,96.64,804,777
98,0,25369,Jamie Donaldson,96.63,445,430
98,0,24358,Robert Garrigus,96.63,800,773
98,0,31202,William McGirt,96.63,1393,1346
101,0,33122,Russell Knox,96.62,1243,1201
101,0,27466,Spencer Levin,96.62,1213,1172
103,0,25396,Kevin Na,96.61,1004,970
104,0,33141,Keegan Bradley,96.59,910,879
105,0,32200,Roberto Castro,96.58,526,508
105,0,10860,Justin Leonard,96.58,760,734
107,0,33419,Cameron Tringale,96.55,1132,1093
108,0,29518,Brendan Steele,96.54,1070,1033
109,0,29479,Scott Brown,96.53,1180,1139
109,0,20848,Ángel Cabrera,96.53,634,612
109,0,28679,Fabián Gómez,96.53,980,946
112,0,23353,J.J. Henry,96.51,1145,1105
112,0,25240,D.A. Points,96.51,832,803
114,0,32448,James Hahn,96.50,1114,1075
115,0,25493,Nick Taylor,96.49,1141,1101
116,0,37454,Whee Kim,96.48,795,767
117,0,37273,Derek Ernst,96.47,936,903
118,0,24024,Zach Johnson,96.46,989,954
119,0,28307,Matt Every,96.45,788,760
120,0,27963,Chris Stroud,96.44,982,947
121,0,29720,Andres Gonzales,96.43,1092,1053
121,0,35532,Tom Hoge,96.43,897,865
123,0,20157,Retief Goosen,96.42,865,834
124,0,26300,Matt Jones,96.40,944,910
125,0,29725,Tony Finau,96.38,1327,1279
126,0,28500,Martin Flores,96.36,1154,1112
126,0,22892,Jason Gore,96.36,825,795
128,0,29535,Brice Garnett,96.29,917,883
128,0,24138,Ian Poulter,96.29,673,648
128,0,29425,Andrew Svoboda,96.29,996,959
131,0,29289,S.Y. Noh,96.21,766,737
132,0,10885,Robert Allenby,96.20,764,735
132,0,35539,Luke Guthrie,96.20,974,937
132,0,26596,Ryan Moore,96.20,868,835
135,0,12716,Charley Hoffman,96.19,1077,1036
136,0,26476,Chez Reavie,96.17,732,704
137,0,34130,Sung Joon Park,96.16,938,902
138,0,27141,J.B. Holmes,96.15,935,899
138,0,36801,Mark Hubbard,96.15,882,848
140,0,20104,Ken Duke,96.13,1111,1068
141,0,33667,Carlos Ortiz,96.12,1187,1141
142,0,33461,Morgan Hoffmann,96.11,976,938
142,0,30944,Jason Kokrak,96.11,1158,1113
144,0,30852,Ryo Ishikawa,96.10,1078,1036
145,0,21753,Brian Davis,96.02,1004,964
146,0,23541,Ben Crane,95.98,747,717
147,0,08075,Jerry Kelly,95.97,942,904
148,0,29223,Sam Saunders,95.95,914,877
149,0,25818,Scott Piercy,95.94,1181,1133
149,0,26331,Charl Schwartzel,95.94,616,591
151,0,26851,Marc Leishman,95.90,780,748
152,0,34358,Jonathan Randolph,95.89,802,769
153,0,21878,Mark Wilson,95.88,1166,1118
154,0,26329,Louis Oosthuizen,95.86,677,649
155,0,32150,Michael Thompson,95.83,1078,1033
156,0,22046,Geoff Ogilvy,95.80,524,502
157,0,27064,Jhonattan Vegas,95.79,1044,1000
158,0,31193,Jim Renner,95.78,829,794
159,0,27095,Nick Watney,95.76,1178,1128
160,0,25349,Tim Wilkinson,95.74,846,810
161,0,22405,Justin Rose,95.69,696,666
162,0,24925,Jonathan Byrd,95.67,739,707
163,0,01706,Davis Love III,95.58,634,606
164,0,20229,Stewart Cink,95.55,943,901
165,0,29476,Kyle Reifers,95.53,1140,1089
166,0,28486,Michael Putnam,95.49,1020,974
167,0,23548,Bill Lunde,95.45,527,503
168,0,22293,Heath Slocum,95.44,570,544
169,0,06567,Vijay Singh,95.43,1029,982
170,0,28023,Byron Smith,95.41,632,603
171,0,25191,Gonzalo Fernandez-Castaño,95.37,950,906
172,0,30692,Scott Stallings,95.28,720,686
173,0,20691,Greg Owen,95.20,604,575
174,0,29221,Webb Simpson,94.97,955,907
175,0,28780,Nicholas Thompson,94.95,1030,978
176,0,25686,Jason Dufner,94.82,695,659
177,0,27933,John Merrick,94.62,873,826
178,0,27770,Camilo Villegas,94.56,1048,991
179,0,06522,Ernie Els,94.21,587,553
180,0,21209,Sergio Garcia,94.00,533,501
181,0,32334,Charlie Beljan,93.56,869,813
182,0,20766,Padraig Harrington,93.37,739,690
183,0,24502,Adam Scott,93.15,482,449
184,0,25900,Lucas Glover,91.78,1144,1050
