RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,12652,Cameron Beckman,33.83,406,12
2,0,27214,Kevin Streelman,34.16,649,19
3,0,22348,Nick O'Hern,34.19,547,16
4,0,29221,Webb Simpson,34.26,788,23
5,0,24024,Zach Johnson,34.29,583,17
6,0,27933,John Merrick,34.40,516,15
7,0,20498,Briny Baird,34.42,413,12
7,0,27141,J.B. Holmes,34.42,413,12
7,0,26287,Roland Thatcher,34.42,413,12
10,0,23638,Brendon de Jonge,34.43,792,23
11,0,21407,Arjun Atwal,34.44,620,18
11,0,27936,Martin Laird,34.44,551,16
13,0,23623,Bo Van Pelt,34.45,689,20
14,0,21350,Ryuji Imada,34.46,448,13
15,0,21731,Freddie Jacobson,34.48,724,21
16,0,06004,Stephen Ames,34.50,414,12
16,0,21949,Joe Ogilvie,34.50,483,14
18,0,23800,Bryce Molder,34.53,518,15
18,0,06527,Steve Stricker,34.53,587,17
20,0,27974,Sung Kang,34.55,380,11
21,0,23673,Michael Connell,34.58,415,12
22,0,12602,Dean Wilson,34.60,346,10
23,0,22913,John Rollins,34.63,554,16
23,0,23788,D.J. Trahan,34.63,554,16
25,0,26289,Boo Weekley,34.64,381,11
26,0,23320,Ryan Palmer,34.65,589,17
26,0,26679,Kevin Stadler,34.65,589,17
28,0,27466,Spencer Levin,34.68,867,25
29,0,20472,Alex Cejka,34.70,347,10
29,0,21805,Harrison Frazar,34.70,347,10
29,0,10585,Scott McCarron,34.70,347,10
32,0,24925,Jonathan Byrd,34.71,590,17
32,0,22405,Justin Rose,34.71,590,17
34,0,19846,Brian Gay,34.74,660,19
35,0,20848,Ángel Cabrera,34.75,278,8
36,0,25562,Andres Romero,34.76,591,17
37,0,31557,Jim Herman,34.77,452,13
38,0,30926,Chris Kirk,34.81,557,16
39,0,10885,Robert Allenby,34.83,627,18
40,0,20645,John Senden,34.86,732,21
41,0,06567,Vijay Singh,34.87,523,15
42,0,21961,Charles Howell III,34.88,837,24
43,0,23353,J.J. Henry,34.90,698,20
43,0,30110,Kyle Stanley,34.90,733,21
45,0,21753,Brian Davis,34.91,803,23
46,0,07867,Woody Austin,34.92,419,12
46,0,01706,Davis Love III,34.92,454,13
46,0,24140,Sean O'Hair,34.92,419,12
49,0,24361,Pat Perez,34.93,524,15
49,0,08375,Paul Stankowski,34.93,524,15
51,0,27095,Nick Watney,34.94,629,18
52,0,23108,Matt Kuchar,34.95,734,21
53,0,29910,Blake Adams,35.00,840,24
53,0,23983,Luke Donald,35.00,560,16
53,0,30750,Tommy Gainey,35.00,630,18
53,0,26851,Marc Leishman,35.00,595,17
53,0,26476,Chez Reavie,35.00,700,20
58,0,30925,Dustin Johnson,35.06,561,16
58,0,24490,George McNeill,35.06,561,16
58,0,27649,Brandt Snedeker,35.06,631,18
58,0,02206,David Toms,35.06,596,17
62,0,20572,Rod Pampling,35.07,526,15
63,0,10505,Shane Bertsch,35.09,386,11
63,0,06621,Joe Durant,35.09,386,11
63,0,31193,Jim Renner,35.09,386,11
66,0,29720,Andres Gonzales,35.10,351,10
67,0,27939,Matt McQuillan,35.11,316,9
67,0,01810,Phil Mickelson,35.11,667,19
69,0,28089,Jason Day,35.12,597,17
70,0,28158,Steve Marino,35.13,527,15
70,0,33419,Cameron Tringale,35.13,843,24
72,0,32366,Kevin Chappell,35.15,457,13
72,0,31401,Zack Miller,35.15,457,13
74,0,33413,Ben Martin,35.17,422,12
75,0,08075,Jerry Kelly,35.18,598,17
75,0,29478,Kevin Kisner,35.18,387,11
75,0,20160,Charlie Wi,35.18,598,17
78,0,26951,Johnson Wagner,35.19,563,16
78,0,25632,Jimmy Walker,35.19,563,16
80,0,26758,David Hearn,35.21,669,19
80,0,26331,Charl Schwartzel,35.21,493,14
82,0,01116,Michael Bradley,35.23,458,13
82,0,32698,Bobby Gates,35.23,458,13
82,0,06573,Brandt Jobe,35.23,775,22
82,0,30711,Colt Knost,35.23,458,13
86,0,22371,Aaron Baddeley,35.24,599,17
87,0,01313,Steve Elkington,35.25,282,8
87,0,23548,Bill Lunde,35.25,705,20
89,0,25274,Steven Bowditch,35.27,529,15
89,0,24290,D.J. Brigman,35.27,388,11
89,0,12782,Tim Herron,35.27,529,15
92,0,22378,Trevor Immelman,35.28,635,18
93,0,20593,Greg Chalmers,35.29,600,17
