RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,01941,Tom Pernice Jr.,+.656,90,+59.00
2,0,01457,Jay Haas,+.659,41,+27.00
3,0,01677,Tom Lehman,+.673,55,+37.00
4,0,12782,Tim Herron,+.674,89,+60.00
5,0,21350,Ryuji Imada,+.692,65,+45.00
6,0,19881,Robert Damron,+.695,95,+66.00
7,0,20229,Stewart Cink,+.696,92,+64.00
8,0,21753,Brian Davis,+.700,60,+42.00
9,0,10809,Jim Furyk,+.701,67,+47.00
10,0,20098,Stuart Appleby,+.704,71,+50.00
11,0,02239,Scott Verplank,+.714,63,+45.00
12,0,01945,Kenny Perry,+.721,43,+31.00
13,0,01619,Skip Kendall,+.732,97,+71.00
14,0,24507,Jason Bohn,+.733,90,+66.00
14,0,01320,Bob Estes,+.733,90,+66.00
16,0,01329,Brad Faxon,+.735,83,+61.00
17,0,01666,Bernhard Langer,+.738,65,+48.00
18,0,21961,Charles Howell III,+.742,62,+46.00
19,0,22405,Justin Rose,+.753,81,+61.00
20,0,01132,Mark Brooks,+.756,90,+68.00
21,0,01024,Billy Andrade,+.763,80,+61.00
22,0,02223,Bob Tway,+.765,85,+65.00
23,0,10201,Matt Gogel,+.766,94,+72.00
24,0,01685,J.L. Lewis,+.768,95,+73.00
24,0,12680,Shigeki Maruyama,+.768,99,+76.00
26,0,08385,Omar Uresti,+.769,65,+50.00
27,0,24138,Ian Poulter,+.771,48,+37.00
28,0,20850,Daniel Chopra,+.774,106,+82.00
29,0,02206,David Toms,+.776,76,+59.00
30,0,23135,Tim Clark,+.778,72,+56.00
30,0,01810,Phil Mickelson,+.778,54,+42.00
32,0,21209,Sergio Garcia,+.780,41,+32.00
33,0,20121,Todd Fischer,+.781,128,+100.00
34,0,01381,Fred Funk,+.782,78,+61.00
35,0,06004,Stephen Ames,+.785,65,+51.00
36,0,01706,Davis Love III,+.786,56,+44.00
37,0,20472,Alex Cejka,+.787,75,+59.00
37,0,23353,J.J. Henry,+.787,89,+70.00
39,0,01313,Steve Elkington,+.792,53,+42.00
39,0,21878,Mark Wilson,+.792,77,+61.00
41,0,01219,John Cook,+.794,63,+50.00
42,0,01487,Jeff Hart,+.797,79,+63.00
42,0,01797,Rocco Mediate,+.797,59,+47.00
44,0,06373,José María Olazábal,+.800,55,+44.00
44,0,01928,Corey Pavin,+.800,85,+68.00
46,0,06621,Joe Durant,+.804,56,+45.00
47,0,20382,Stephen Leaney,+.805,77,+62.00
47,0,25345,Carl Pettersson,+.805,118,+95.00
49,0,12823,Carlos Franco,+.806,67,+54.00
49,0,22295,Darron Stiles,+.806,72,+58.00
51,0,19846,Brian Gay,+.807,119,+96.00
52,0,01175,Jim Carter,+.808,73,+59.00
53,0,12602,Dean Wilson,+.810,100,+81.00
54,0,08931,Glen Day,+.811,95,+77.00
54,0,07749,Brett Quigley,+.811,111,+90.00
56,0,23541,Ben Crane,+.815,81,+66.00
57,0,21407,Arjun Atwal,+.816,76,+62.00
57,0,06573,Brandt Jobe,+.816,98,+80.00
57,0,24502,Adam Scott,+.816,49,+40.00
60,0,01142,Bart Bryant,+.817,71,+58.00
61,0,25847,Rob Rashell,+.818,77,+63.00
62,0,23621,Rory Sabbatini,+.820,89,+73.00
63,0,10585,Scott McCarron,+.821,78,+64.00
63,0,06515,Shaun Micheel,+.821,78,+64.00
65,0,06567,Vijay Singh,+.824,68,+56.00
66,0,06575,Dudley Hart,+.826,86,+71.00
66,0,02010,Loren Roberts,+.826,69,+57.00
68,0,23108,Matt Kuchar,+.831,65,+54.00
69,0,12652,Cameron Beckman,+.833,102,+85.00
70,0,06332,Neal Lancaster,+.835,91,+76.00
70,0,02246,Duffy Waldorf,+.835,85,+71.00
72,0,23614,Rich Beem,+.836,61,+51.00
72,0,23409,James Driscoll,+.836,73,+61.00
74,0,01388,Robert Gamez,+.837,104,+87.00
74,0,08993,Franklin Langham,+.837,104,+87.00
76,0,01761,Len Mattiace,+.840,163,+137.00
76,0,12660,Jesper Parnevik,+.840,106,+89.00
