RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,20127,Chris Riley,27.14,380,14
2,0,01705,Tim Loustalot,27.29,191,7
3,0,06575,Dudley Hart,27.53,523,19
4,0,01920,Craig Parry,27.54,358,13
5,0,01996,Mike Reid,27.67,415,15
6,0,01378,David Frost,27.81,445,16
7,0,01510,Nolan Henke,27.83,334,12
8,0,02146,Payne Stewart,27.85,362,13
9,0,06315,Pete Jordan,27.87,418,15
10,0,10585,Scott McCarron,27.88,474,17
10,0,01928,Corey Pavin,27.88,446,16
10,0,07753,Kevin Wentworth,27.88,223,8
13,0,12660,Jesper Parnevik,28.00,392,14
13,0,02023,Clarence Rose,28.00,84,3
15,0,01024,Billy Andrade,28.13,422,15
15,0,01096,Phil Blackmar,28.13,450,16
15,0,12663,Phil Tataurangi,28.13,225,8
15,0,23349,Charles Warren,28.13,225,8
19,0,01569,Peter Jacobsen,28.14,394,14
20,0,01185,Brandel Chamblee,28.15,366,13
21,0,10809,Jim Furyk,28.18,620,22
22,0,08547,John Maginnes,28.20,423,15
23,0,01457,Jay Haas,28.21,395,14
24,0,02294,Willie Wood,28.22,254,9
25,0,01724,Jeff Maggert,28.24,480,17
26,0,19846,Brian Gay,28.25,226,8
27,0,11032,Frank Lickliter II,28.30,566,20
27,0,06078,Esteban Toledo,28.30,566,20
29,0,12782,Tim Herron,28.33,510,18
30,0,10963,Jimmy Green,28.38,227,8
30,0,01723,Andrew Magee,28.38,454,16
30,0,07749,Brett Quigley,28.38,227,8
33,0,01072,Chip Beck,28.40,284,10
34,0,01887,Mark O'Meara,28.42,341,12
35,0,01385,Jim Gallagher Jr.,28.45,313,11
36,0,10569,Mike Brisky,28.46,370,13
36,0,10213,Dicky Pride,28.46,370,13
38,0,10860,Justin Leonard,28.48,655,23
39,0,01132,Mark Brooks,28.50,627,22
39,0,08993,Franklin Langham,28.50,570,20
41,0,01098,Jay Don Blake,28.53,485,17
41,0,01553,John Huston,28.53,428,15
41,0,10649,Tom Scherrer,28.53,485,17
44,0,06527,Steve Stricker,28.57,400,14
45,0,01331,Rick Fehr,28.60,286,10
45,0,10107,Deane Pappas,28.60,286,10
47,0,06140,Sean Murphy,28.62,372,13
47,0,10457,Frank Nobilo,28.62,372,13
49,0,01549,Mike Hulbert,28.63,458,16
50,0,01127,Danny Briggs,28.64,401,14
51,0,01040,Emlyn Aubrey,28.67,258,9
51,0,06064,Jeff Gallagher,28.67,344,12
51,0,06643,Paul Goydos,28.67,516,18
54,0,19881,Robert Damron,28.68,717,25
55,0,01376,Bob Friend,28.72,517,18
55,0,06617,Brian Henninger,28.72,517,18
55,0,01943,Chris Perry,28.72,833,29
58,0,01748,Doug Martin,28.73,431,15
58,0,01823,Larry Mize,28.73,431,15
60,0,20229,Stewart Cink,28.75,575,20
60,0,06332,Neal Lancaster,28.75,345,12
62,0,01941,Tom Pernice Jr.,28.77,374,13
63,0,21949,Joe Ogilvie,28.80,432,15
64,0,20593,Greg Chalmers,28.83,519,18
