RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
39,0,08075,Jerry Kelly,29.03,3135,108,23
41,0,06613,Tommy Tolles,29.04,2236,77,22
42,0,12645,Brent Geiberger,29.06,2993,103,24
43,0,01157,Tom Byrum,29.07,2587,89,24
43,0,01376,Bob Friend,29.07,3314,114,21
45,0,01249,John Daly,29.08,1832,63,23
45,0,01533,P.H. Horgan III,29.08,2850,98,24
45,0,02206,David Toms,29.08,2995,103,22
48,0,08375,Paul Stankowski,29.10,2241,77,23
49,0,20094,Jonathan Kaye,29.11,3144,108,24
49,0,01891,David Ogrin,29.11,1659,57,22
49,0,10649,Tom Scherrer,29.11,2707,93,22
52,0,01510,Nolan Henke,29.12,2417,83,24
52,0,01928,Corey Pavin,29.12,2271,78,22
54,0,11011,Mike Sposa,29.13,2593,89,24
55,0,01261,Jay Delsing,29.14,2215,76,21
55,0,21949,Joe Ogilvie,29.14,2681,92,25
55,0,02131,Mike Springer,29.14,2535,87,22
55,0,06595,Kevin Sutherland,29.14,2797,96,24
55,0,08385,Omar Uresti,29.14,3001,103,23
60,0,01361,Dan Forsman,29.15,2682,92,23
61,0,20099,Doug Barron,29.16,2595,89,22
61,0,08537,J.P. Hayes,29.16,2624,90,24
63,0,06581,David Sutherland,29.17,2625,90,24
64,0,01457,Jay Haas,29.20,2219,76,24
65,0,01035,Tommy Armour III,29.22,2571,88,24
65,0,06315,Pete Jordan,29.22,2630,90,19
65,0,02214,Kirk Triplett,29.22,2513,86,23
68,0,01331,Rick Fehr,29.23,2075,71,22
68,0,06064,Jeff Gallagher,29.23,2689,92,24
68,0,06655,Geoffrey Sisk,29.23,2309,79,22
71,0,01127,Danny Briggs,29.24,2222,76,23
71,0,01943,Chris Perry,29.24,3509,120,23
71,0,02007,Larry Rinker,29.24,2573,88,24
74,0,06004,Stephen Ames,29.25,1609,55,24
74,0,08793,Tiger Woods,29.25,2077,71,23
76,0,02101,Joey Sindelar,29.26,2107,72,24
77,0,01266,Clark Dennis,29.27,2605,89,23
77,0,07753,Kevin Wentworth,29.27,2078,71,22
79,0,06599,John Elliott,29.28,2313,79,22
79,0,19846,Brian Gay,29.28,2020,69,23
79,0,07101,Dave Stockton Jr.,29.28,2606,89,23
82,0,02267,D.A. Weibring,29.30,1553,53,24
83,0,20098,Stuart Appleby,29.31,2521,86,23
83,0,01203,Russ Cochran,29.31,2433,83,23
85,0,01604,Steve Jurgensen,29.33,1613,55,23
85,0,02279,Mark Wiebe,29.33,2229,76,24
87,0,01116,Michael Bradley,29.34,2171,74,25
87,0,06527,Steve Stricker,29.34,1907,65,24
89,0,02099,Scott Simpson,29.35,1673,57,22
90,0,01282,Trevor Dodds,29.36,2848,97,22
91,0,06809,Bob Burns,29.37,2614,89,22
92,0,01093,Ronnie Black,29.38,1645,56,23
92,0,23621,Rory Sabbatini,29.38,2292,78,25
94,0,20029,Notah Begay III,29.39,2851,97,23
94,0,01185,Brandel Chamblee,29.39,2234,76,25
94,0,07457,Steve Flesch,29.39,2880,98,25
97,0,19824,Craig Barlow,29.45,2503,85,23
98,0,01024,Billy Andrade,29.46,2475,84,24
99,0,21805,Harrison Frazar,29.47,2829,96,23
100,0,06140,Sean Murphy,29.49,2448,83,24
100,0,10425,Jay Williamson,29.49,2418,82,23
102,0,01042,Paul Azinger,29.51,2154,73,24
103,0,08553,Lee Porter,29.52,2598,88,25
104,0,06251,Chris DiMarco,29.55,2925,99,23
104,0,01381,Fred Funk,29.55,3428,116,23
106,0,08931,Glen Day,29.56,2631,89,24
106,0,01388,Robert Gamez,29.56,1744,59,23
108,0,06332,Neal Lancaster,29.57,2720,92,24
108,0,02008,Lee Rinker,29.57,2691,91,22
110,0,20229,Stewart Cink,29.60,2605,88,24
110,0,01378,David Frost,29.60,2220,75,22
112,0,01226,Fred Couples,29.61,1658,56,23
113,0,01063,Ben Bates,29.64,2934,99,24
113,0,10963,Jimmy Green,29.64,2223,75,23
113,0,23349,Charles Warren,29.64,2045,69,23
116,0,12652,Cameron Beckman,29.65,2402,81,23
116,0,02218,Ted Tryba,29.65,3143,106,22
118,0,07763,Doug Dunakey,29.67,2581,87,23
118,0,01945,Kenny Perry,29.67,2433,82,22
120,0,01320,Bob Estes,29.68,2968,100,24
120,0,20213,Katsumasa Miyamoto,29.68,1781,60,22
122,0,01771,Blaine McCallister,29.69,2791,94,25
123,0,06062,Charles Raulerson,29.70,3029,102,24
124,0,06575,Dudley Hart,29.71,2377,80,23
125,0,01219,John Cook,29.75,2410,81,24
126,0,02133,Craig Stadler,29.76,1488,50,23
127,0,01191,Barry Cheesman,29.77,2888,97,23
127,0,02023,Clarence Rose,29.77,1429,48,24
129,0,12823,Carlos Franco,29.78,1936,65,23
130,0,01418,Bill Glasson,29.79,2264,76,22
131,0,23623,Bo Van Pelt,29.82,2177,73,22
132,0,07781,Ty Armstrong,29.83,2297,77,25
132,0,01139,Olin Browne,29.83,2386,80,25
134,0,01723,Andrew Magee,29.84,2387,80,24
135,0,01810,Phil Mickelson,29.86,2210,74,22
136,0,01599,Steve Jones,29.87,1643,55,24
136,0,01685,J.L. Lewis,29.87,2838,95,23
136,0,01887,Mark O'Meara,29.87,1643,55,22
139,0,01132,Mark Brooks,29.88,3137,105,22
139,0,01705,Tim Loustalot,29.88,1972,66,24
141,0,21959,Ted Purdy,29.89,1913,64,25
142,0,07867,Woody Austin,29.90,2900,97,22
143,0,01014,Fulton Allem,29.92,2274,76,24
144,0,10809,Jim Furyk,29.95,2636,88,23
145,0,10860,Justin Leonard,29.97,2877,96,24
145,0,08045,Perry Moss,29.97,2128,71,24
145,0,06567,Vijay Singh,29.97,2907,97,23
145,0,02146,Payne Stewart,29.97,1798,60,22
149,0,02106,Chris Smith,30.01,2341,78,25
150,0,01766,Billy Mayfair,30.03,2372,79,24
151,0,02321,Fuzzy Zoeller,30.04,1622,54,25
152,0,11123,Chris Couch,30.06,2164,72,24
153,0,02223,Bob Tway,30.09,2648,88,22
153,0,10423,Mike Weir,30.09,2798,93,23
155,0,02245,Grant Waite,30.10,2920,97,25
156,0,01797,Rocco Mediate,30.12,2319,77,25
156,0,02104,Jeff Sluman,30.12,3102,103,23
158,0,01374,Robin Freeman,30.13,2380,79,23
159,0,10885,Robert Allenby,30.15,2533,84,25
159,0,21007,Gabriel Hjertstedt,30.15,2834,94,24
161,0,12782,Tim Herron,30.16,2654,88,21
161,0,01724,Jeff Maggert,30.16,2232,74,21
163,0,01927,Dennis Paulson,30.17,2866,95,22
164,0,20498,Briny Baird,30.23,2358,78,24
165,0,01577,Lee Janzen,30.25,2329,77,22
165,0,01677,Tom Lehman,30.25,2299,76,24
165,0,22292,David Seawell,30.25,1543,51,25
168,0,08123,Jeff Brehaut,30.26,2330,77,24
169,0,23614,Rich Beem,30.27,1877,62,24
170,0,10733,Kent Jones,30.28,2029,67,25
171,0,06044,Scott Gump,30.33,2760,91,21
172,0,01161,Mark Calcavecchia,30.36,2763,91,25
173,0,01926,Steve Pate,30.39,2674,88,24
174,0,01761,Len Mattiace,30.45,2710,89,24
175,0,01633,Tom Kite,30.47,1767,58,24
176,0,02257,Brian Watts,30.54,2321,76,24
177,0,01975,Tom Purtzer,30.60,1591,52,27
178,0,09011,David Duval,30.62,2021,66,22
179,0,01313,Steve Elkington,30.63,1960,64,23
179,0,01706,Davis Love III,30.63,2144,70,24
179,0,02170,Hal Sutton,30.63,2512,82,23
182,0,01968,Nick Price,30.76,1661,54,24
183,0,01553,John Huston,30.82,2096,68,23
184,0,12660,Jesper Parnevik,30.83,1788,58,21
185,0,10962,Bradley Hughes,30.88,2841,92,25
186,0,06621,Joe Durant,30.89,2440,79,25
187,0,02239,Scott Verplank,30.90,2503,81,24
188,0,10457,Frank Nobilo,31.00,2387,77,24
189,0,06036,Scott Dunlap,31.06,2423,78,22
190,0,06522,Ernie Els,31.27,1626,52,22
191,0,02246,Duffy Waldorf,31.76,2604,82,24
192,0,01905,Joe Ozaki,31.78,1430,45,25
