RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,09011,David Duval,23.00,23,1
2,0,08547,John Maginnes,24.00,24,1
3,0,06643,Paul Goydos,25.00,25,1
4,0,20098,Stuart Appleby,26.00,26,1
4,0,01139,Olin Browne,26.00,26,1
4,0,01191,Barry Cheesman,26.00,26,1
4,0,01457,Jay Haas,26.00,26,1
4,0,01510,Nolan Henke,26.00,26,1
4,0,10585,Scott McCarron,26.00,26,1
4,0,01810,Phil Mickelson,26.00,26,1
4,0,01941,Tom Pernice Jr.,26.00,26,1
4,0,01996,Mike Reid,26.00,26,1
4,0,02218,Ted Tryba,26.00,26,1
14,0,20229,Stewart Cink,26.50,53,2
14,0,01927,Dennis Paulson,26.50,53,2
16,0,06004,Stephen Ames,27.00,27,1
16,0,01063,Ben Bates,27.00,27,1
16,0,01096,Phil Blackmar,27.00,27,1
16,0,01175,Jim Carter,27.00,27,1
16,0,01226,Fred Couples,27.00,27,1
16,0,08931,Glen Day,27.00,54,2
16,0,01376,Bob Friend,27.00,27,1
16,0,08537,J.P. Hayes,27.00,54,2
16,0,06062,Charles Raulerson,27.00,27,1
16,0,02104,Jeff Sluman,27.00,54,2
16,0,02146,Payne Stewart,27.00,27,1
16,0,07101,Dave Stockton Jr.,27.00,27,1
16,0,06527,Steve Stricker,27.00,27,1
29,0,01320,Bob Estes,27.50,55,2
30,0,01098,Jay Don Blake,28.00,28,1
30,0,06251,Chris DiMarco,28.00,28,1
30,0,01527,Scott Hoch,28.00,28,1
30,0,01724,Jeff Maggert,28.00,28,1
30,0,01761,Len Mattiace,28.00,28,1
30,0,01797,Rocco Mediate,28.00,28,1
30,0,10107,Deane Pappas,28.00,28,1
30,0,01926,Steve Pate,28.00,56,2
30,0,02010,Loren Roberts,28.00,28,1
30,0,06595,Kevin Sutherland,28.00,56,2
30,0,06613,Tommy Tolles,28.00,28,1
30,0,23623,Bo Van Pelt,28.00,28,1
42,0,01132,Mark Brooks,28.50,57,2
42,0,01569,Peter Jacobsen,28.50,57,2
42,0,01766,Billy Mayfair,28.50,57,2
45,0,10885,Robert Allenby,29.00,29,1
45,0,20593,Greg Chalmers,29.00,58,2
45,0,19881,Robert Damron,29.00,29,1
45,0,01553,John Huston,29.00,29,1
45,0,20094,Jonathan Kaye,29.00,58,2
45,0,01748,Doug Martin,29.00,29,1
45,0,06140,Sean Murphy,29.00,29,1
45,0,01945,Kenny Perry,29.00,29,1
45,0,02007,Larry Rinker,29.00,29,1
45,0,06078,Esteban Toledo,29.00,29,1
45,0,02257,Brian Watts,29.00,29,1
45,0,10423,Mike Weir,29.00,58,2
57,0,01249,John Daly,29.50,59,2
57,0,01388,Robert Gamez,29.50,59,2
57,0,08075,Jerry Kelly,29.50,59,2
60,0,01035,Tommy Armour III,30.00,30,1
60,0,01042,Paul Azinger,30.00,30,1
60,0,07457,Steve Flesch,30.00,30,1
60,0,01374,Robin Freeman,30.00,30,1
60,0,01418,Bill Glasson,30.00,30,1
60,0,06575,Dudley Hart,30.00,30,1
60,0,01599,Steve Jones,30.00,30,1
60,0,01619,Skip Kendall,30.00,60,2
60,0,10860,Justin Leonard,30.00,30,1
60,0,01723,Andrew Magee,30.00,30,1
60,0,08045,Perry Moss,30.00,30,1
60,0,21949,Joe Ogilvie,30.00,30,1
60,0,12660,Jesper Parnevik,30.00,30,1
60,0,20127,Chris Riley,30.00,30,1
60,0,02106,Chris Smith,30.00,30,1
60,0,02206,David Toms,30.00,30,1
60,0,08385,Omar Uresti,30.00,30,1
77,0,01203,Russ Cochran,30.50,61,2
77,0,21007,Gabriel Hjertstedt,30.50,61,2
77,0,11032,Frank Lickliter II,30.50,61,2
77,0,02214,Kirk Triplett,30.50,61,2
81,0,01014,Fulton Allem,31.00,31,1
81,0,07867,Woody Austin,31.00,31,1
81,0,19824,Craig Barlow,31.00,31,1
81,0,01282,Trevor Dodds,31.00,31,1
81,0,21805,Harrison Frazar,31.00,31,1
81,0,01381,Fred Funk,31.00,31,1
81,0,10809,Jim Furyk,31.00,31,1
81,0,19846,Brian Gay,31.00,31,1
81,0,06617,Brian Henninger,31.00,62,2
81,0,10962,Bradley Hughes,31.00,31,1
81,0,01771,Blaine McCallister,31.00,31,1
81,0,01943,Chris Perry,31.00,62,2
81,0,02101,Joey Sindelar,31.00,31,1
81,0,02223,Bob Tway,31.00,62,2
81,0,02245,Grant Waite,31.00,31,1
96,0,08553,Lee Porter,31.50,63,2
97,0,01185,Brandel Chamblee,32.00,32,1
97,0,12645,Brent Geiberger,32.00,32,1
97,0,01577,Lee Janzen,32.00,32,1
97,0,01685,J.L. Lewis,32.00,32,1
97,0,01928,Corey Pavin,32.00,32,1
97,0,06567,Vijay Singh,32.00,32,1
103,0,02239,Scott Verplank,32.50,65,2
104,0,01261,Jay Delsing,33.00,33,1
104,0,06012,Greg Kraft,33.00,33,1
104,0,02008,Lee Rinker,33.00,33,1
104,0,06581,David Sutherland,33.00,33,1
104,0,02246,Duffy Waldorf,33.00,33,1
109,0,01707,Steve Lowery,36.00,36,1
