RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
33,1,33141,Keegan Bradley,.638,.175,.351,.112,57
34,0,48822,Sebastián Muñoz,.636,.218,.308,.110,78
34,2,24502,Adam Scott,.636,-.056,.268,.424,30
36,2,28089,Jason Day,.628,.146,-.151,.632,40
37,2,53165,Doc Redman,.598,.346,.584,-.332,70
38,2,34021,Bud Cauley,.586,-.116,.322,.380,58
39,2,29518,Brendan Steele,.582,.081,.539,-.038,56
40,2,33948,Byeong Hun An,.580,-.050,.256,.373,60
41,2,30944,Jason Kokrak,.574,.633,.168,-.227,51
42,-5,45526,Abraham Ancer,.569,.328,.335,-.093,56
42,2,26476,Chez Reavie,.569,-.107,.440,.237,57
44,0,52372,Cameron Champ,.563,.999,-.143,-.293,61
45,1,45157,Cam Davis,.556,.211,.213,.131,46
46,1,39971,Sungjae Im,.551,.437,.106,.007,79
47,1,26596,Ryan Moore,.526,.291,.370,-.136,34
48,1,27214,Kevin Streelman,.498,.246,.250,.002,57
49,1,32102,Rickie Fowler,.493,.172,.099,.222,41
50,2,27644,Brian Harman,.459,.115,-.018,.362,71
51,2,31323,Gary Woodland,.443,.052,.601,-.210,53
52,2,25900,Lucas Glover,.440,.327,.400,-.286,50
53,2,27064,Jhonattan Vegas,.426,.721,-.148,-.146,37
54,2,56762,Will Gordon,.421,.564,-.106,-.036,22
55,2,27936,Martin Laird,.415,.251,.187,-.023,29
56,2,32448,James Hahn,.410,.143,.150,.117,27
57,2,10809,Jim Furyk,.408,-.099,.568,-.061,36
58,2,29974,Branden Grace,.405,-.181,.501,.085,33
59,2,30110,Kyle Stanley,.397,.048,.335,.014,43
60,2,33399,Adam Hadwin,.389,-.004,.262,.130,54
61,2,33122,Russell Knox,.380,-.145,.449,.077,49
62,2,56278,Matthew Wolff,.369,.607,.099,-.337,63
63,2,33667,Carlos Ortiz,.363,-.087,.122,.327,65
64,2,29970,Dylan Frittelli,.356,.046,.043,.267,68
65,2,35532,Tom Hoge,.355,.062,.389,-.095,66
66,-15,29420,Billy Horschel,.348,.286,-.033,.095,59
67,2,37455,Si Woo Kim,.346,-.075,.115,.305,60
68,2,33404,Chris Baker,.344,.211,.238,-.105,33
69,2,22405,Justin Rose,.343,.218,.233,-.108,33
70,2,34563,Chesson Hadley,.341,.099,.437,-.195,46
71,4,35449,Adam Long,.307,.004,.358,-.055,71
72,-4,35310,Lanto Griffin,.304,.076,.152,.077,80
73,3,30163,Henrik Norlander,.285,.125,.364,-.204,56
74,3,27349,Alex Noren,.252,-.231,.039,.443,45
75,3,01810,Phil Mickelson,.230,-.020,-.129,.379,38
76,3,19803,Ryan Armour,.225,.020,.044,.160,45
77,3,12716,Charley Hoffman,.215,-.032,.280,-.034,48
78,3,28252,Seamus Power,.200,.124,-.358,.433,21
79,-6,29478,Kevin Kisner,.199,.058,.234,-.093,56
80,3,30692,Scott Stallings,.189,-.191,.309,.072,53
81,3,40098,Matt Fitzpatrick,.187,.206,.094,-.113,44
82,3,47347,Adam Schenk,.185,.279,.001,-.095,55
83,3,45609,Tyler Duncan,.174,.075,.300,-.202,70
84,3,32254,Xinjun Zhang,.173,.104,.005,.063,59
85,3,36871,Matthew NeSmith,.159,-.156,.473,-.158,54
86,4,27095,Nick Watney,.145,-.433,.416,.162,36
87,4,39977,Max Homa,.140,.272,.115,-.248,57
87,4,22056,Cameron Percy,.140,-.078,.482,-.264,33
89,5,31560,Brian Stuard,.138,-.245,.083,.300,64
90,5,34046,Jordan Spieth,.134,-.279,.082,.330,47
91,5,27942,Rob Oppenheim,.131,-.282,-.123,.536,45
92,5,30911,Tommy Fleetwood,.119,.389,-.378,.107,28
93,5,49960,Sepp Straka,.116,.285,.119,-.288,62
93,5,25493,Nick Taylor,.116,.094,.052,-.030,50
95,5,46402,Talor Gooch,.110,-.019,.113,.016,75
95,5,49964,Aaron Wise,.110,.016,.104,-.010,34
97,5,29926,Danny Lee,.107,.165,.238,-.296,55
98,5,29535,Brice Garnett,.106,.193,-.114,.027,45
99,5,24024,Zach Johnson,.097,-.092,.287,-.098,54
100,5,36801,Mark Hubbard,.095,-.044,.204,-.065,73
101,5,23621,Rory Sabbatini,.086,.005,-.278,.359,50
102,5,34213,Grayson Murray,.080,.164,-.167,.083,31
103,5,25818,Scott Piercy,.043,.263,.134,-.355,50
104,5,46441,Robby Shelton,.031,.057,.127,-.153,57
105,5,40042,Tyler McCumber,.026,.215,.014,-.203,38
106,5,37275,Sam Ryder,.022,-.033,.154,-.099,56
107,-25,26851,Marc Leishman,.021,-.202,.366,-.143,52
107,5,25349,Tim Wilkinson,.021,-.112,-.101,.234,32
109,4,24361,Pat Perez,.019,-.163,.252,-.069,40
110,5,27330,Josh Teater,.007,-.080,.095,-.009,27
111,5,24924,Bill Haas,.005,-.133,-.128,.265,34
112,5,49298,Kramer Hickok,.004,.195,-.384,.193,36
112,5,48887,Matt Wallace,.004,.158,-.554,.401,40
114,5,24138,Ian Poulter,.002,-.188,.137,.053,38
115,6,47128,Richy Werenski,-.001,-.130,.038,.091,49
116,-27,25396,Kevin Na,-.002,-.410,.267,.140,59
117,5,49766,Hank Lebioda,-.006,-.062,-.053,.109,41
118,5,23108,Matt Kuchar,-.010,-.039,.014,.015,49
119,5,20229,Stewart Cink,-.019,-.118,.219,-.120,45
120,5,32662,Michael Gligic,-.033,.136,-.089,-.080,34
121,5,21961,Charles Howell III,-.040,-.132,-.300,.392,50
122,7,47504,Sam Burns,-.080,.493,-.179,-.394,55
122,7,32791,K.H. Lee,-.080,.066,-.274,.129,54
124,7,29908,C.T. Pan,-.085,-.258,.277,-.104,43
125,7,29479,Scott Brown,-.088,.215,-.307,.004,50
126,7,29268,Bronson Burgoon,-.095,-.067,.055,-.083,45
127,0,30927,Brendon Todd,-.101,-.073,-.119,.092,75
128,6,33120,Mark Anderson,-.102,-.123,.192,-.171,37
129,6,39953,Chase Seiffert,-.103,.087,.043,-.233,36
130,6,23788,D.J. Trahan,-.123,-.027,-.191,.095,33
131,6,33449,Zack Sucher,-.128,.127,-.403,.148,24
132,-4,35891,Cameron Smith,-.134,-.245,.020,.091,55
133,5,49771,J.T. Poston,-.141,.130,-.366,.095,63
134,5,34255,Joseph Bramlett,-.144,-.072,.015,-.086,39
135,5,27649,Brandt Snedeker,-.155,-.333,-.336,.514,50
136,5,26300,Matt Jones,-.190,.159,-.438,.089,64
137,5,33410,Andrew Landry,-.194,.189,-.169,-.215,56
138,5,52375,Doug Ghim,-.199,-.074,-.244,.120,28
139,5,33597,Harry Higgs,-.202,.307,-.361,-.148,69
140,6,27974,Sung Kang,-.225,.006,.000,-.231,62
141,6,28679,Fabián Gómez,-.259,-.251,-.137,.129,39
142,6,46435,Austin Cook,-.265,.276,-.492,-.049,48
143,6,36699,Patrick Rodgers,-.271,.211,-.465,-.018,75
144,6,28420,Ryan Brehm,-.273,.346,-.327,-.293,32
144,6,33413,Ben Martin,-.273,-.029,.016,-.259,22
146,-1,35506,Mackenzie Hughes,-.289,-.352,-.390,.454,62
147,5,26329,Louis Oosthuizen,-.318,.075,-.126,-.268,40
148,5,22371,Aaron Baddeley,-.337,-.736,-.122,.520,37
149,5,23325,Vaughn Taylor,-.352,-.043,-.155,-.155,44
150,5,32150,Michael Thompson,-.354,-.187,-.127,-.040,56
151,5,26758,David Hearn,-.402,-.220,-.229,.047,36
152,5,27556,Ted Potter Jr.,-.415,-.378,.110,-.148,34
153,5,46442,Maverick McNealy,-.419,.025,-.391,-.053,58
154,5,27554,Scott Harrington,-.432,.234,-.579,-.087,54
155,5,31420,Anirban Lahiri,-.453,.050,-.560,.057,23
156,5,21407,Arjun Atwal,-.454,-.315,-.377,.238,20
156,5,33490,Bo Hoag,-.454,-.143,-.295,-.015,49
158,5,46550,Brandon Hagy,-.472,-.059,-.561,.149,36
159,5,39546,Keith Mitchell,-.478,.412,-.431,-.459,50
160,5,25632,Jimmy Walker,-.496,-.909,.444,-.031,41
161,5,29484,Peter Uihlein,-.517,-.724,-.083,.290,33
162,5,47993,Denny McCarthy,-.518,-.139,-.243,-.137,65
163,5,28775,Nate Lashley,-.522,-.276,-.353,.106,45
164,5,32139,Danny Willett,-.528,-.004,-.336,-.188,32
165,5,39324,J.J. Spaun,-.537,-.057,-.266,-.214,48
166,5,33486,Roger Sloan,-.540,-.198,-.384,.042,38
167,5,35732,Wes Roach,-.551,-.175,-.449,.073,22
168,5,32366,Kevin Chappell,-.562,-.099,-.304,-.158,32
169,5,25572,Graeme McDowell,-.566,-.586,.122,-.103,37
170,5,34431,Robert Streb,-.582,-.117,-.221,-.244,32
171,5,48119,Ben Taylor,-.583,-.337,-.054,-.192,28
172,5,26499,Rafa Cabrera Bello,-.591,-.096,-.166,-.328,39
173,5,27963,Chris Stroud,-.635,-.390,-.194,-.051,36
174,5,32640,Troy Merritt,-.636,-.074,-.323,-.238,55
175,5,31557,Jim Herman,-.660,.210,-.438,-.431,52
176,5,32333,Kevin Tway,-.664,-.422,-.350,.107,35
177,5,19846,Brian Gay,-.707,-.353,-.293,-.061,50
178,5,48045,Michael Gellerman,-.720,-.404,.088,-.403,30
179,7,35658,Kris Ventura,-.808,.172,-.314,-.665,28
180,7,34466,Peter Malnati,-.825,-.461,-.431,.067,47
181,7,51766,Wyndham Clark,-.859,-.398,-.570,.110,46
182,7,40058,Zac Blair,-.912,-.405,-.443,-.065,50
183,7,35461,Beau Hossler,-.955,-.160,-.710,-.085,49
184,7,51894,Vince Whaley,-1.022,-.002,-.761,-.259,28
185,7,32757,Patton Kizzire,-1.060,-.661,-.368,-.031,47
186,7,28307,Matt Every,-1.130,-.335,-.400,-.395,41
187,7,34314,Sebastian Cappelen,-1.145,-.293,-.862,.010,35
188,7,32618,Rhein Gibson,-1.303,-.888,-.757,.342,34
189,7,40009,Dominic Bozzelli,-1.463,-.839,-.393,-.230,24
190,7,23623,Bo Van Pelt,-1.676,-.568,-1.060,-.048,31
191,7,35230,Nelson Ledesma,-1.773,-.704,-.645,-.424,24
192,7,34256,Andrew Putnam,-1.862,-1.121,-.495,-.246,32
193,8,35617,Martin Trainer,-3.129,-.760,-2.115,-.253,39
