RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,27436,Graham DeLaet,9.2
2,0,29378,Daisuke Kataoka,9.0
2,0,08075,Jerry Kelly,9.0
4,0,39953,Chase Seiffert,8.9
4,0,47574,Scott Strohmeyer,8.9
6,0,30925,Dustin Johnson,8.7
6,0,27933,John Merrick,8.7
6,0,25562,Andres Romero,8.7
6,0,22405,Justin Rose,8.7
6,0,55573,John VanDerLaan,8.7
6,0,48887,Matt Wallace,8.7
12,0,33448,Justin Thomas,8.6
13,-1,25364,Paul Casey,8.5
13,-1,28089,Jason Day,8.5
13,2,47959,Bryson DeChambeau,8.5
13,2,29725,Tony Finau,8.5
13,2,28237,Rory McIlroy,8.5
13,2,33968,Thorbjørn Olesen,8.5
13,2,26476,Chez Reavie,8.5
13,2,29221,Webb Simpson,8.5
13,2,22293,Heath Slocum,8.5
13,2,08793,Tiger Woods,8.5
23,3,51766,Wyndham Clark,8.4
23,-8,30911,Tommy Fleetwood,8.4
23,3,32102,Rickie Fowler,8.4
23,3,29420,Billy Horschel,8.4
23,3,24024,Zach Johnson,8.4
23,3,28775,Nate Lashley,8.4
23,-8,01810,Phil Mickelson,8.4
23,3,45486,Joaquin Niemann,8.4
23,3,27349,Alex Noren,8.4
23,3,21528,Henrik Stenson,8.4
23,3,30261,Ryan Yip,8.4
34,4,26418,Adam Bland,8.3
34,4,34021,Bud Cauley,8.3
34,4,21209,Sergio Garcia,8.3
34,4,31646,Emiliano Grillo,8.3
34,4,34563,Chesson Hadley,8.3
34,4,46550,Brandon Hagy,8.3
34,4,47989,Sam Horsfield,8.3
34,4,39384,Alex Kang,8.3
34,-8,36689,Brooks Koepka,8.3
34,4,27129,Luke List,8.3
34,4,32839,Hideki Matsuyama,8.3
34,-19,25198,Francesco Molinari,8.3
34,4,26596,Ryan Moore,8.3
34,4,48822,Sebastián Muñoz,8.3
34,4,46970,Jon Rahm,8.3
34,-8,34360,Patrick Reed,8.3
34,4,23788,D.J. Trahan,8.3
34,-8,49964,Aaron Wise,8.3
34,4,31323,Gary Woodland,8.3
53,1,40026,Daniel Berger,8.2
53,1,26499,Rafa Cabrera Bello,8.2
53,1,35450,Patrick Cantlay,8.2
53,1,32366,Kevin Chappell,8.2
53,1,34099,Harris English,8.2
53,1,29936,Ryan Fox,8.2
53,1,33399,Adam Hadwin,8.2
53,1,26300,Matt Jones,8.2
53,1,30944,Jason Kokrak,8.2
53,1,27936,Martin Laird,8.2
53,1,46732,Rick Lamb,8.2
53,1,29926,Danny Lee,8.2
53,1,31202,William McGirt,8.2
53,-15,25396,Kevin Na,8.2
53,1,29908,C.T. Pan,8.2
53,1,24138,Ian Poulter,8.2
53,1,48081,Xander Schauffele,8.2
53,1,24502,Adam Scott,8.2
53,1,35891,Cameron Smith,8.2
53,1,27649,Brandt Snedeker,8.2
53,1,39324,J.J. Spaun,8.2
53,1,34046,Jordan Spieth,8.2
53,1,30110,Kyle Stanley,8.2
53,1,23325,Vaughn Taylor,8.2
53,1,47128,Richy Werenski,8.2
78,1,33948,Byeong Hun An,8.1
78,1,30978,Kiradech Aphibarnrat,8.1
78,1,24846,Ricky Barnes,8.1
78,1,27958,Ryan Blaum,8.1
78,-24,33141,Keegan Bradley,8.1
78,1,46435,Austin Cook,8.1
78,1,23541,Ben Crane,8.1
78,1,54926,George Cunningham,8.1
78,1,34076,Joel Dahmen,8.1
78,1,25686,Jason Dufner,8.1
78,1,01320,Bob Estes,8.1
78,1,55413,Luis Gagne,8.1
78,1,19846,Brian Gay,8.1
78,1,29974,Branden Grace,8.1
78,1,32448,James Hahn,8.1
78,1,47988,Nick Hardy,8.1
78,1,35421,Brandon Harkins,8.1
78,1,34363,Tyrrell Hatton,8.1
78,1,26758,David Hearn,8.1
78,1,23353,J.J. Henry,8.1
78,1,27141,J.B. Holmes,8.1
78,1,21961,Charles Howell III,8.1
78,1,32775,Shugo Imahira,8.1
78,1,30926,Chris Kirk,8.1
78,1,26851,Marc Leishman,8.1
78,1,51394,A.J. McInerney,8.1
78,1,52330,Dylan Meyer,8.1
78,1,35947,John Oda,8.1
78,1,25818,Scott Piercy,8.1
78,1,28252,Seamus Power,8.1
78,1,36699,Patrick Rodgers,8.1
78,1,29223,Sam Saunders,8.1
78,1,46046,Scottie Scheffler,8.1
78,1,30692,Scott Stallings,8.1
78,1,27214,Kevin Streelman,8.1
78,1,06527,Steve Stricker,8.1
78,1,26951,Johnson Wagner,8.1
78,1,20160,Charlie Wi,8.1
78,1,50092,Zach Wright,8.1
117,1,20098,Stuart Appleby,8.0
117,1,22371,Aaron Baddeley,8.0
117,1,35545,Blayne Barber,8.0
117,1,40058,Zac Blair,8.0
117,1,29268,Bronson Burgoon,8.0
117,1,47504,Sam Burns,8.0
117,1,20229,Stewart Cink,8.0
117,1,52308,Chris Crisologo,8.0
117,1,37338,Zecheng Dou,8.0
117,1,45609,Tyler Duncan,8.0
117,1,31416,Derek Fathauer,8.0
117,1,40098,Matt Fitzpatrick,8.0
117,1,29970,Dylan Frittelli,8.0
117,1,24358,Robert Garrigus,8.0
117,1,32698,Bobby Gates,8.0
117,1,46402,Talor Gooch,8.0
117,1,20157,Retief Goosen,8.0
117,1,39954,Cody Gribble,8.0
117,1,34098,Russell Henley,8.0
117,1,48126,Calum Hill,8.0
117,1,12716,Charley Hoffman,8.0
117,1,35532,Tom Hoge,8.0
117,1,35461,Beau Hossler,8.0
117,1,34174,John Huh,8.0
117,1,39971,Sungjae Im,8.0
117,1,29478,Kevin Kisner,8.0
117,1,36852,Jim Knous,8.0
117,1,23108,Matt Kuchar,8.0
117,1,33410,Andrew Landry,8.0
117,1,37278,Nicholas Lindheim,8.0
117,1,39004,Dru Love,8.0
117,1,29461,Jamie Lovemark,8.0
117,1,33204,Shane Lowry,8.0
117,1,25572,Graeme McDowell,8.0
117,1,46442,Maverick McNealy,8.0
117,1,39546,Keith Mitchell,8.0
117,1,46601,Trey Mullinax,8.0
117,1,26329,Louis Oosthuizen,8.0
117,1,23320,Ryan Palmer,8.0
117,1,33293,Thomas Pieters,8.0
117,1,49771,J.T. Poston,8.0
117,1,34256,Andrew Putnam,8.0
117,1,46501,Ollie Schniederjans,8.0
117,1,33486,Roger Sloan,8.0
117,1,33418,Shawn Stefani,8.0
117,1,34431,Robert Streb,8.0
117,1,31560,Brian Stuard,8.0
117,1,25493,Nick Taylor,8.0
117,1,32150,Michael Thompson,8.0
117,1,52144,Braden Thornberry,8.0
117,1,25632,Jimmy Walker,8.0
117,1,27095,Nick Watney,8.0
117,-38,25804,Bubba Watson,8.0
117,1,48319,Tom Whitney,8.0
171,1,19803,Ryan Armour,7.9
171,1,23048,Eric Axley,7.9
171,1,27895,Jonas Blixt,7.9
171,1,40009,Dominic Bozzelli,7.9
171,1,24925,Jonathan Byrd,7.9
171,1,32367,Jorge Campillo,7.9
171,1,10809,Jim Furyk,7.9
171,1,27644,Brian Harman,7.9
171,1,36799,Stephan Jaeger,7.9
171,1,55752,Ben Kern,7.9
171,1,37455,Si Woo Kim,7.9
171,-53,32757,Patton Kizzire,7.9
171,1,33122,Russell Knox,7.9
171,1,35879,Kelly Kraft,7.9
171,1,50526,Tom Lovelady,7.9
171,1,24781,Hunter Mahan,7.9
171,1,34466,Peter Malnati,7.9
171,1,33413,Ben Martin,7.9
171,1,47993,Denny McCarthy,7.9
171,1,24449,Parker McLachlin,7.9
171,1,32640,Troy Merritt,7.9
171,1,27942,Rob Oppenheim,7.9
171,1,34709,Eddie Pepperell,7.9
171,1,22056,Cameron Percy,7.9
171,1,27556,Ted Potter Jr.,7.9
171,1,23621,Rory Sabbatini,7.9
171,1,29485,Brett Stegmaier,7.9
171,1,27963,Chris Stroud,7.9
171,1,27330,Josh Teater,7.9
171,1,32333,Kevin Tway,7.9
171,1,29484,Peter Uihlein,7.9
171,1,37189,Harold Varner III,7.9
171,1,27064,Jhonattan Vegas,7.9
204,0,33974,Dean Burmester,7.8
204,0,20472,Alex Cejka,7.8
204,0,24357,K.J. Choi,7.8
204,0,39997,Corey Conners,7.8
204,0,45157,Cam Davis,7.8
204,0,23983,Luke Donald,7.8
204,0,23409,James Driscoll,7.8
204,0,25900,Lucas Glover,7.8
204,0,35310,Lanto Griffin,7.8
204,0,24924,Bill Haas,7.8
204,0,12782,Tim Herron,7.8
204,0,35506,Mackenzie Hughes,7.8
204,0,39975,Michael Kim,7.8
204,0,37454,Whee Kim,7.8
204,0,31420,Anirban Lahiri,7.8
