RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,01797,Rocco Mediate,-.383
2,0,01920,Craig Parry,-.297
3,0,01457,Jay Haas,-.290
4,0,21961,Charles Howell III,-.289
5,0,01378,David Frost,-.266
6,0,06373,José María Olazábal,-.259
7,0,02206,David Toms,-.257
8,0,21633,Steve Allan,-.254
9,0,01619,Skip Kendall,-.253
10,0,07721,Pat Bates,-.250
11,0,01706,Davis Love III,-.238
12,0,12663,Phil Tataurangi,-.233
13,0,02002,John Riegger,-.228
14,0,20634,Peter Lonard,-.224
15,0,23614,Rich Beem,-.218
15,0,12753,David Morland IV,-.218
17,0,01307,Joel Edwards,-.216
18,0,06004,Stephen Ames,-.215
18,0,24361,Pat Perez,-.215
20,0,06567,Vijay Singh,-.213
21,0,19846,Brian Gay,-.211
21,0,01553,John Huston,-.211
23,0,01161,Mark Calcavecchia,-.208
24,0,01132,Mark Brooks,-.207
25,0,06251,Chris DiMarco,-.205
26,0,01014,Fulton Allem,-.200
26,0,01388,Robert Gamez,-.200
26,0,23108,Matt Kuchar,-.200
29,0,06573,Brandt Jobe,-.197
30,0,01968,Nick Price,-.188
31,0,06527,Steve Stricker,-.182
32,0,23800,Bryce Molder,-.181
33,0,08537,J.P. Hayes,-.178
34,0,19972,José Coceres,-.176
34,0,10809,Jim Furyk,-.176
34,0,20572,Rod Pampling,-.176
37,0,01042,Paul Azinger,-.175
38,0,01024,Billy Andrade,-.172
39,0,20229,Stewart Cink,-.171
39,0,01320,Bob Estes,-.171
41,0,01219,John Cook,-.169
41,0,01381,Fred Funk,-.169
43,0,23135,Tim Clark,-.168
44,0,19824,Craig Barlow,-.167
44,0,12510,Chad Campbell,-.167
44,0,20105,Jeff Gove,-.167
44,0,01677,Tom Lehman,-.167
48,0,01361,Dan Forsman,-.165
48,0,06012,Greg Kraft,-.165
48,0,01685,J.L. Lewis,-.165
48,0,06350,Bob May,-.165
52,0,10860,Justin Leonard,-.163
52,0,02010,Loren Roberts,-.163
54,0,01927,Dennis Paulson,-.161
55,0,10885,Robert Allenby,-.160
56,0,10912,Craig Perks,-.159
57,0,01771,Blaine McCallister,-.156
58,0,24357,K.J. Choi,-.155
58,0,22913,John Rollins,-.155
60,0,08375,Paul Stankowski,-.152
61,0,02257,Brian Watts,-.148
62,0,23983,Luke Donald,-.147
63,0,23541,Ben Crane,-.145
63,0,20127,Chris Riley,-.145
65,0,08545,Glen Hnatiuk,-.144
66,0,06515,Shaun Micheel,-.143
67,0,10733,Kent Jones,-.140
68,0,06621,Joe Durant,-.138
69,0,08633,Per-Ulrik Johansson,-.134
69,0,06078,Esteban Toledo,-.134
71,0,23621,Rory Sabbatini,-.133
72,0,20029,Notah Begay III,-.131
73,0,06613,Tommy Tolles,-.129
73,0,02214,Kirk Triplett,-.129
75,0,06522,Ernie Els,-.128
75,0,01723,Andrew Magee,-.128
77,0,20502,Michael Long,-.127
78,0,01938,David Peoples,-.126
79,0,01928,Corey Pavin,-.125
79,0,08793,Tiger Woods,-.125
81,0,20548,Hidemichi Tanaka,-.122
82,0,08339,Spike McRoy,-.119
83,0,12680,Shigeki Maruyama,-.116
83,0,02239,Scott Verplank,-.116
85,0,01175,Jim Carter,-.115
85,0,23353,J.J. Henry,-.115
87,0,02101,Joey Sindelar,-.113
88,0,01226,Fred Couples,-.111
88,0,01887,Mark O'Meara,-.111
90,0,02223,Bob Tway,-.110
91,0,01945,Kenny Perry,-.107
92,0,02246,Duffy Waldorf,-.106
93,0,20043,Edward Fryatt,-.104
94,0,01707,Steve Lowery,-.103
95,0,20098,Stuart Appleby,-.101
95,0,01329,Brad Faxon,-.101
97,0,01139,Olin Browne,-.100
97,0,01599,Steve Jones,-.100
99,0,08075,Jerry Kelly,-.099
100,0,10117,Bob Heintz,-.097
101,0,24937,Jess Daley,-.096
101,0,01941,Tom Pernice Jr.,-.096
103,0,01142,Bart Bryant,-.093
103,0,06595,Kevin Sutherland,-.093
105,0,12652,Cameron Beckman,-.092
105,0,07003,David Berganio Jr.,-.092
107,0,08123,Jeff Brehaut,-.091
107,0,11011,Mike Sposa,-.091
109,0,01724,Jeff Maggert,-.089
110,0,06036,Scott Dunlap,-.086
111,0,01761,Len Mattiace,-.085
111,0,20436,Garrett Willis,-.085
113,0,06315,Pete Jordan,-.084
114,0,02110,Jerry Smith,-.082
115,0,01569,Peter Jacobsen,-.081
115,0,10565,Ian Leggatt,-.081
117,0,10213,Dicky Pride,-.080
118,0,20498,Briny Baird,-.079
118,0,20095,Carl Paulson,-.079
120,0,10425,Jay Williamson,-.077
121,0,01948,Tim Petrovic,-.075
122,0,20157,Retief Goosen,-.073
123,0,22293,Heath Slocum,-.072
124,0,20593,Greg Chalmers,-.071
125,0,01374,Robin Freeman,-.070
126,0,20574,Mathew Goggin,-.068
126,0,06332,Neal Lancaster,-.068
128,0,01035,Tommy Armour III,-.067
129,0,01203,Russ Cochran,-.063
129,0,23338,David Gossett,-.063
129,0,01475,Donnie Hammond,-.063
132,0,06809,Bob Burns,-.061
132,0,01157,Tom Byrum,-.061
134,0,07867,Woody Austin,-.060
134,0,19881,Robert Damron,-.060
134,0,01926,Steve Pate,-.060
134,0,02104,Jeff Sluman,-.060
138,0,06197,Michael Allen,-.058
138,0,01098,Jay Don Blake,-.058
140,0,06643,Paul Goydos,-.053
141,0,20645,John Senden,-.052
142,0,12782,Tim Herron,-.050
143,0,01810,Phil Mickelson,-.049
144,0,07749,Brett Quigley,-.045
145,0,02245,Grant Waite,-.044
146,0,20094,Jonathan Kaye,-.043
146,0,01766,Billy Mayfair,-.043
146,0,02133,Craig Stadler,-.043
149,0,21806,Paul Gow,-.042
149,0,10649,Tom Scherrer,-.042
151,0,10585,Scott McCarron,-.039
152,0,09011,David Duval,-.036
153,0,06498,Matt Peterson,-.034
154,0,21805,Harrison Frazar,-.029
154,0,19817,Michael Muehr,-.029
154,0,22046,Geoff Ogilvy,-.029
157,0,08881,Tripp Isenhour,-.028
158,0,07457,Steve Flesch,-.026
159,0,19958,Miguel Angel Jiménez,-.024
160,0,08931,Glen Day,-.023
161,0,23903,Stephen Gangluff,-.022
161,0,02106,Chris Smith,-.022
163,0,01514,Eduardo Herrera,-.018
164,0,01313,Steve Elkington,-.016
164,0,06617,Brian Henninger,-.016
166,0,06575,Dudley Hart,-.015
166,0,01527,Scott Hoch,-.015
168,0,23322,Brett Wetterich,-.013
169,0,07223,Brian Bateman,-.012
169,0,24925,Jonathan Byrd,-.012
171,0,08553,Lee Porter,-.011
172,0,12823,Carlos Franco,-.009
173,0,12645,Brent Geiberger,E
173,0,01577,Lee Janzen,E
173,0,08993,Franklin Langham,E
173,0,02170,Hal Sutton,E
173,0,23623,Bo Van Pelt,E
178,0,12826,Paul Claxton,+.013
179,0,10962,Bradley Hughes,+.020
179,0,20663,Brenden Pappas,+.020
181,0,12388,Michael Clark II,+.022
182,0,11032,Frank Lickliter II,+.026
183,0,10423,Mike Weir,+.029
184,0,02099,Scott Simpson,+.031
185,0,23177,Kenneth Staton,+.032
186,0,01666,Bernhard Langer,+.033
187,0,21949,Joe Ogilvie,+.038
188,0,10201,Matt Gogel,+.041
189,0,10457,Frank Nobilo,+.045
190,0,23125,Brad Elder,+.047
191,0,06016,Brad Lardon,+.057
192,0,21209,Sergio Garcia,+.073
193,0,12660,Jesper Parnevik,+.079
194,0,01185,Brandel Chamblee,+.081
195,0,02322,Richard Zokol,+.093
196,0,26289,Boo Weekley,+.098
197,0,20566,Kaname Yokoo,+.105
198,0,08535,Gary Nicklaus,+.111
199,0,21259,Jason Hill,+.140
200,0,10107,Deane Pappas,+.159
201,0,01249,John Daly,+.200
202,0,01549,Mike Hulbert,+.229
