RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,01249,John Daly,36.84,7,19
2,0,21633,Steve Allan,28.81,17,59
3,0,08793,Tiger Woods,27.50,11,40
4,0,01685,J.L. Lewis,25.93,14,54
5,0,23623,Bo Van Pelt,25.71,9,35
6,0,06567,Vijay Singh,25.49,13,51
7,0,01161,Mark Calcavecchia,25.00,7,28
8,0,10107,Deane Pappas,24.44,11,45
9,0,12782,Tim Herron,23.40,11,47
10,0,12388,Michael Clark II,23.08,12,52
11,0,01810,Phil Mickelson,22.92,11,48
12,0,10585,Scott McCarron,22.41,13,58
13,0,02245,Grant Waite,22.03,13,59
14,0,10962,Bradley Hughes,21.95,9,41
14,0,20663,Brenden Pappas,21.95,9,41
16,0,01157,Tom Byrum,21.82,12,55
17,0,24357,K.J. Choi,21.74,10,46
18,0,01706,Davis Love III,21.05,8,38
19,0,20645,John Senden,20.90,14,67
20,0,06613,Tommy Tolles,20.83,10,48
20,0,02239,Scott Verplank,20.83,10,48
20,0,26289,Boo Weekley,20.83,5,24
23,0,01945,Kenny Perry,20.41,10,49
24,0,06197,Michael Allen,20.00,11,55
24,0,20098,Stuart Appleby,20.00,7,35
24,0,21209,Sergio Garcia,20.00,7,35
27,0,02101,Joey Sindelar,19.72,14,71
28,0,09011,David Duval,19.44,7,36
29,0,20095,Carl Paulson,19.35,12,62
29,0,02106,Chris Smith,19.35,6,31
31,0,23903,Stephen Gangluff,19.23,10,52
31,0,23322,Brett Wetterich,19.23,10,52
33,0,01313,Steve Elkington,18.75,9,48
34,0,08075,Jerry Kelly,18.46,12,65
35,0,12660,Jesper Parnevik,18.42,7,38
36,0,11032,Frank Lickliter II,18.37,9,49
37,0,08633,Per-Ulrik Johansson,18.33,11,60
38,0,06621,Joe Durant,18.03,11,61
39,0,06004,Stephen Ames,18.00,9,50
39,0,23541,Ben Crane,18.00,9,50
41,0,20127,Chris Riley,17.86,15,84
42,0,07749,Brett Quigley,17.65,9,51
43,0,23125,Brad Elder,17.54,10,57
44,0,01219,John Cook,17.39,8,46
44,0,01887,Mark O'Meara,17.39,4,23
44,0,20572,Rod Pampling,17.39,8,46
47,0,01920,Craig Parry,17.31,9,52
48,0,06332,Neal Lancaster,17.24,10,58
49,0,01024,Billy Andrade,17.19,11,64
50,0,24937,Jess Daley,17.07,7,41
51,0,22046,Geoff Ogilvy,16.98,9,53
52,0,01320,Bob Estes,16.95,10,59
53,0,01599,Steve Jones,16.67,7,42
53,0,08535,Gary Nicklaus,16.67,8,48
53,0,02099,Scott Simpson,16.67,7,42
56,0,12510,Chad Campbell,16.44,12,73
57,0,01619,Skip Kendall,16.42,11,67
58,0,01928,Corey Pavin,16.39,10,61
59,0,21805,Harrison Frazar,16.36,9,55
60,0,20229,Stewart Cink,16.33,8,49
61,0,06315,Pete Jordan,16.13,10,62
61,0,01926,Steve Pate,16.13,5,31
63,0,21806,Paul Gow,16.07,9,56
63,0,10425,Jay Williamson,16.07,9,56
65,0,10809,Jim Furyk,16.00,8,50
66,0,02223,Bob Tway,15.87,10,63
67,0,01381,Fred Funk,15.79,12,76
68,0,10912,Craig Perks,15.69,8,51
69,0,20498,Briny Baird,15.66,13,83
70,0,07223,Brian Bateman,15.63,10,64
71,0,21961,Charles Howell III,15.56,7,45
72,0,10423,Mike Weir,15.52,9,58
73,0,01457,Jay Haas,15.38,8,52
74,0,12823,Carlos Franco,15.22,7,46
75,0,01549,Mike Hulbert,15.15,5,33
76,0,01139,Olin Browne,15.12,13,86
77,0,08993,Franklin Langham,15.09,8,53
77,0,23177,Kenneth Staton,15.09,8,53
79,0,01098,Jay Don Blake,15.07,11,73
80,0,06522,Ernie Els,15.00,6,40
81,0,10733,Kent Jones,14.93,10,67
82,0,23614,Rich Beem,14.81,8,54
83,0,23621,Rory Sabbatini,14.71,5,34
83,0,02104,Jeff Sluman,14.71,10,68
85,0,08881,Tripp Isenhour,14.63,6,41
85,0,06373,José María Olazábal,14.63,6,41
87,0,01374,Robin Freeman,14.58,7,48
87,0,06575,Dudley Hart,14.58,7,48
89,0,08931,Glen Day,14.47,11,76
