RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,21209,Sergio Garcia,35.48,11,31
2,0,20566,Kaname Yokoo,34.62,9,26
3,0,01553,John Huston,31.58,12,38
4,0,02133,Craig Stadler,30.77,8,26
5,0,24925,Jonathan Byrd,28.57,14,49
6,0,01226,Fred Couples,28.00,7,25
7,0,01219,John Cook,26.92,7,26
8,0,06527,Steve Stricker,25.93,7,27
8,0,02322,Richard Zokol,25.93,7,27
10,0,01139,Olin Browne,25.00,9,36
10,0,24357,K.J. Choi,25.00,9,36
10,0,01724,Jeff Maggert,25.00,7,28
13,0,06012,Greg Kraft,24.32,9,37
14,0,07867,Woody Austin,24.24,16,66
15,0,22913,John Rollins,22.81,13,57
16,0,12782,Tim Herron,22.03,13,59
17,0,23108,Matt Kuchar,21.74,5,23
18,0,07749,Brett Quigley,21.43,12,56
18,0,08793,Tiger Woods,21.43,6,28
20,0,02170,Hal Sutton,21.21,7,33
21,0,08931,Glen Day,21.05,8,38
22,0,01945,Kenny Perry,20.93,9,43
23,0,01381,Fred Funk,20.69,6,29
24,0,02099,Scott Simpson,20.59,7,34
25,0,20436,Garrett Willis,20.37,11,54
26,0,12823,Carlos Franco,20.00,8,40
26,0,01599,Steve Jones,20.00,6,30
26,0,02246,Duffy Waldorf,20.00,6,30
29,0,23800,Bryce Molder,19.67,12,61
30,0,01761,Len Mattiace,19.61,10,51
31,0,12663,Phil Tataurangi,19.57,9,46
32,0,23125,Brad Elder,19.44,7,36
33,0,12680,Shigeki Maruyama,19.35,6,31
34,0,01157,Tom Byrum,19.23,5,26
34,0,01677,Tom Lehman,19.23,5,26
36,0,11032,Frank Lickliter II,19.05,8,42
37,0,01161,Mark Calcavecchia,18.92,7,37
38,0,01723,Andrew Magee,18.75,9,48
39,0,12660,Jesper Parnevik,18.52,5,27
40,0,06350,Bob May,18.37,9,49
41,0,20094,Jonathan Kaye,17.86,10,56
41,0,10585,Scott McCarron,17.86,10,56
43,0,01948,Tim Petrovic,17.78,8,45
44,0,01810,Phil Mickelson,17.65,9,51
44,0,02002,John Riegger,17.65,6,34
46,0,06567,Vijay Singh,17.50,7,40
47,0,19846,Brian Gay,17.31,9,52
48,0,10885,Robert Allenby,17.24,10,58
48,0,01175,Jim Carter,17.24,5,29
50,0,01374,Robin Freeman,17.19,11,64
51,0,08633,Per-Ulrik Johansson,17.14,6,35
52,0,20127,Chris Riley,17.02,8,47
53,0,02245,Grant Waite,16.92,11,65
54,0,07003,David Berganio Jr.,16.67,6,36
54,0,12510,Chad Campbell,16.67,8,48
54,0,10117,Bob Heintz,16.67,7,42
54,0,06613,Tommy Tolles,16.67,8,48
58,0,20098,Stuart Appleby,16.28,7,43
58,0,12826,Paul Claxton,16.28,7,43
58,0,01938,David Peoples,16.28,7,43
58,0,11011,Mike Sposa,16.28,7,43
62,0,01329,Brad Faxon,16.22,6,37
62,0,02106,Chris Smith,16.22,6,37
64,0,06573,Brandt Jobe,15.91,7,44
64,0,20502,Michael Long,15.91,7,44
64,0,20572,Rod Pampling,15.91,7,44
67,0,06809,Bob Burns,15.79,6,38
67,0,08881,Tripp Isenhour,15.79,6,38
67,0,19958,Miguel Angel Jiménez,15.79,3,19
67,0,20548,Hidemichi Tanaka,15.79,6,38
71,0,10649,Tom Scherrer,15.56,7,45
72,0,01098,Jay Don Blake,15.38,8,52
72,0,20229,Stewart Cink,15.38,6,39
72,0,06251,Chris DiMarco,15.38,6,39
72,0,01361,Dan Forsman,15.38,6,39
72,0,12645,Brent Geiberger,15.38,8,52
72,0,06315,Pete Jordan,15.38,4,26
72,0,20645,John Senden,15.38,8,52
79,0,01035,Tommy Armour III,15.15,5,33
80,0,23614,Rich Beem,14.89,7,47
81,0,02257,Brian Watts,14.81,4,27
82,0,01388,Robert Gamez,14.71,5,34
83,0,02206,David Toms,14.58,7,48
84,0,08123,Jeff Brehaut,14.55,8,55
84,0,20593,Greg Chalmers,14.55,8,55
86,0,07721,Pat Bates,14.29,5,35
86,0,20029,Notah Begay III,14.29,5,35
86,0,21805,Harrison Frazar,14.29,7,49
86,0,10860,Justin Leonard,14.29,4,28
86,0,01927,Dennis Paulson,14.29,7,49
86,0,01941,Tom Pernice Jr.,14.29,9,63
86,0,23322,Brett Wetterich,14.29,7,49
93,0,06004,Stephen Ames,13.89,5,36
93,0,01378,David Frost,13.89,5,36
93,0,06575,Dudley Hart,13.89,5,36
93,0,06332,Neal Lancaster,13.89,5,36
97,0,21806,Paul Gow,13.85,9,65
98,0,10565,Ian Leggatt,13.64,6,44
99,0,06373,José María Olazábal,13.16,5,38
99,0,20663,Brenden Pappas,13.16,5,38
101,0,01706,Davis Love III,13.04,6,46
102,0,20043,Edward Fryatt,12.96,7,54
102,0,22046,Geoff Ogilvy,12.96,7,54
104,0,10962,Bradley Hughes,12.90,4,31
105,0,12652,Cameron Beckman,12.82,5,39
105,0,19881,Robert Damron,12.82,5,39
105,0,20634,Peter Lonard,12.82,5,39
108,0,24937,Jess Daley,12.77,6,47
108,0,09011,David Duval,12.77,6,47
108,0,02101,Joey Sindelar,12.77,6,47
108,0,02110,Jerry Smith,12.77,6,47
112,0,22293,Heath Slocum,12.50,3,24
112,0,02214,Kirk Triplett,12.50,2,16
114,0,01185,Brandel Chamblee,12.20,5,41
115,0,21633,Steve Allan,11.86,7,59
116,0,06643,Paul Goydos,11.76,2,17
117,0,01475,Donnie Hammond,11.54,3,26
118,0,06498,Matt Peterson,11.43,4,35
118,0,10423,Mike Weir,11.43,4,35
120,0,10733,Kent Jones,11.11,6,54
120,0,06016,Brad Lardon,11.11,3,27
120,0,06595,Kevin Sutherland,11.11,4,36
120,0,02223,Bob Tway,11.11,4,36
124,0,12388,Michael Clark II,10.87,5,46
125,0,01249,John Daly,10.53,2,19
125,0,10213,Dicky Pride,10.53,4,38
127,0,06522,Ernie Els,10.34,3,29
128,0,10912,Craig Perks,10.26,4,39
129,0,06197,Michael Allen,10.20,5,49
130,0,23983,Luke Donald,10.00,3,30
130,0,08537,J.P. Hayes,10.00,2,20
130,0,01619,Skip Kendall,10.00,5,50
130,0,01920,Craig Parry,10.00,4,40
130,0,02104,Jeff Sluman,10.00,5,50
135,0,23541,Ben Crane,9.80,5,51
135,0,08375,Paul Stankowski,9.80,5,51
137,0,20498,Briny Baird,9.76,4,41
137,0,08993,Franklin Langham,9.76,4,41
137,0,24361,Pat Perez,9.76,4,41
140,0,01313,Steve Elkington,9.62,5,52
141,0,19824,Craig Barlow,9.52,4,42
141,0,01307,Joel Edwards,9.52,4,42
141,0,01320,Bob Estes,9.52,4,42
141,0,21259,Jason Hill,9.52,4,42
141,0,02010,Loren Roberts,9.52,4,42
141,0,10425,Jay Williamson,9.52,4,42
147,0,21961,Charles Howell III,9.43,5,53
147,0,06515,Shaun Micheel,9.43,5,53
149,0,26289,Boo Weekley,9.38,3,32
150,0,08075,Jerry Kelly,9.26,5,54
150,0,23623,Bo Van Pelt,9.26,5,54
152,0,01527,Scott Hoch,9.09,3,33
152,0,10107,Deane Pappas,9.09,5,55
154,0,20095,Carl Paulson,8.93,5,56
155,0,01707,Steve Lowery,8.82,3,34
155,0,12753,David Morland IV,8.82,3,34
157,0,23135,Tim Clark,8.70,2,23
157,0,01685,J.L. Lewis,8.70,4,46
159,0,06617,Brian Henninger,8.57,3,35
160,0,23903,Stephen Gangluff,8.51,4,47
161,0,01024,Billy Andrade,8.33,4,48
161,0,06036,Scott Dunlap,8.33,4,48
161,0,20105,Jeff Gove,8.33,4,48
161,0,01666,Bernhard Langer,8.33,1,12
161,0,01887,Mark O'Meara,8.33,2,24
161,0,06078,Esteban Toledo,8.33,3,36
167,0,01766,Billy Mayfair,8.00,2,25
168,0,01132,Mark Brooks,7.69,3,39
168,0,01142,Bart Bryant,7.69,2,26
168,0,10201,Matt Gogel,7.69,3,39
168,0,01968,Nick Price,7.69,2,26
172,0,08545,Glen Hnatiuk,7.50,3,40
173,0,10457,Frank Nobilo,7.41,2,27
174,0,01203,Russ Cochran,7.32,3,41
175,0,01014,Fulton Allem,7.14,1,14
175,0,01771,Blaine McCallister,7.14,2,28
175,0,02239,Scott Verplank,7.14,2,28
178,0,01042,Paul Azinger,6.90,2,29
179,0,07223,Brian Bateman,6.82,3,44
180,0,20157,Retief Goosen,6.67,2,30
180,0,23338,David Gossett,6.67,2,30
182,0,08553,Lee Porter,6.45,2,31
183,0,07457,Steve Flesch,6.38,3,47
184,0,23177,Kenneth Staton,6.12,3,49
185,0,19817,Michael Muehr,5.71,2,35
186,0,08339,Spike McRoy,5.26,1,19
187,0,23353,J.J. Henry,5.13,2,39
188,0,06621,Joe Durant,5.00,1,20
189,0,20574,Mathew Goggin,4.76,2,42
189,0,01569,Peter Jacobsen,4.76,1,21
189,0,21949,Joe Ogilvie,4.76,1,21
192,0,01514,Eduardo Herrera,4.44,2,45
193,0,10809,Jim Furyk,4.35,1,23
194,0,08535,Gary Nicklaus,4.00,1,25
195,0,01549,Mike Hulbert,3.70,1,27
196,0,23621,Rory Sabbatini,3.45,1,29
197,0,19972,José Coceres,3.33,1,30
197,0,01797,Rocco Mediate,3.33,1,30
