RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
40,0,07457,Steve Flesch,10' 4",2652.417,257,62,4"
40,0,24781,Hunter Mahan,10' 4",3166.083,307,60,1"
40,0,01797,Rocco Mediate,10' 4",1463.917,142,53,3"
40,0,26287,Roland Thatcher,10' 4",1998.417,194,47,5"
40,0,32150,Michael Thompson,10' 4",2327.750,225,59,4"
48,0,26758,David Hearn,10' 3",2610.500,254,43,1"
48,0,12782,Tim Herron,10' 3",2586.333,252,64,3"
48,0,22961,David Mathis,10' 3",2358.167,230,41,3"
48,0,27933,John Merrick,10' 3",2138.083,208,49,1"
48,0,20127,Chris Riley,10' 3",2016.000,196,48,4"
48,0,27649,Brandt Snedeker,10' 3",2665.000,261,59,3"
48,0,26679,Kevin Stadler,10' 3",2581.917,251,55,2"
48,0,27770,Camilo Villegas,10' 3",2003.833,196,45,8"
56,0,20498,Briny Baird,10' 2",1654.583,163,35,3"
56,0,20229,Stewart Cink,10' 2",1784.167,176,50,3"
56,0,20766,Padraig Harrington,10' 2",1549.167,153,47,7"
56,0,23353,J.J. Henry,10' 2",2541.000,250,53,2"
56,0,01577,Lee Janzen,10' 2",1763.000,173,60,4"
56,0,10733,Kent Jones,10' 2",2086.250,206,39,3"
56,0,20645,John Senden,10' 2",2988.917,293,53,3"
56,0,34072,Will Strickler,10' 2",1345.667,132,68,5"
64,0,20070,Matt Bettencourt,10' 1",2422.667,241,50,3"
64,0,24290,D.J. Brigman,10' 1",1570.417,156,46,5"
64,0,28089,Jason Day,10' 1",2312.667,229,44,1"
64,0,06522,Ernie Els,10' 1",1992.667,198,58,1"
64,0,31193,Jim Renner,10' 1",1793.000,178,58,1"
64,0,20160,Charlie Wi,10' 1",2677.417,265,44,1"
70,0,08537,J.P. Hayes,10' 0",1441.500,144,47,6"
70,0,21350,Ryuji Imada,10' 0",2449.083,245,58,3"
70,0,19970,Robert Karlsson,10' 0",1531.000,153,58,7"
70,0,06567,Vijay Singh,10' 0",2659.083,266,62,1"
70,0,08375,Paul Stankowski,10' 0",2184.417,219,47,1"
70,0,21878,Mark Wilson,10' 0",2340.583,234,45,2"
76,0,12652,Cameron Beckman,9' 11",2114.917,213,44,3"
76,0,10505,Shane Bertsch,9' 11",1777.000,179,36,7"
76,0,24507,Jason Bohn,9' 11",2299.500,232,63,4"
76,0,23541,Ben Crane,9' 11",2018.417,204,60,3"
76,0,32102,Rickie Fowler,9' 11",2536.000,256,43,5"
76,0,06573,Brandt Jobe,9' 11",2865.917,290,66,3"
76,0,10860,Justin Leonard,9' 11",2004.917,203,36,2"
76,0,23548,Bill Lunde,9' 11",2733.000,276,52,1"
76,0,25240,D.A. Points,9' 11",2525.250,254,68,2"
76,0,27963,Chris Stroud,9' 11",2535.417,256,61,2"
76,0,24663,Y.E. Yang,9' 11",1407.083,142,46,3"
87,0,29910,Blake Adams,9' 10",3614.333,369,43,3"
87,0,23614,Rich Beem,9' 10",1167.167,119,36,4"
87,0,23638,Brendon de Jonge,9' 10",3263.333,333,71,3"
87,0,20157,Retief Goosen,9' 10",1393.250,142,55,3"
87,0,21731,Freddie Jacobson,9' 10",2377.917,242,45,5"
87,0,25345,Carl Pettersson,9' 10",3256.833,331,50,1"
87,0,27214,Kevin Streelman,9' 10",2453.417,249,38,2"
87,0,23325,Vaughn Taylor,9' 10",2660.333,270,47,9"
95,0,32698,Bobby Gates,9' 9",1945.917,199,51,5"
95,0,06643,Paul Goydos,9' 9",2236.083,229,42,4"
95,0,23718,Nathan Green,9' 9",2033.333,209,38,3"
95,0,21961,Charles Howell III,9' 9",2969.250,304,88,3"
95,0,35087,Bio Kim,9' 9",1705.583,175,57,3"
95,0,28475,Jeff Overton,9' 9",2475.667,254,61,4"
95,0,23497,Tag Ridings,9' 9",2364.083,243,77,3"
95,0,20436,Garrett Willis,9' 9",2079.500,213,52,2"
103,0,10885,Robert Allenby,9' 8",2336.500,242,48,4"
103,0,20472,Alex Cejka,9' 8",1372.417,142,96,4"
103,0,24357,K.J. Choi,9' 8",1820.250,189,46,1"
103,0,27466,Spencer Levin,9' 8",2968.500,308,68,4"
103,0,24140,Sean O'Hair,9' 8",1715.000,177,40,4"
108,0,11123,Chris Couch,9' 7",2345.417,245,44,3"
108,0,06251,Chris DiMarco,9' 7",2538.667,264,57,3"
108,0,29420,Billy Horschel,9' 7",2026.583,211,57,2"
108,0,30926,Chris Kirk,9' 7",2689.000,281,46,3"
108,0,26851,Marc Leishman,9' 7",2518.250,262,61,1"
108,0,32640,Troy Merritt,9' 7",1516.667,158,40,3"
108,0,23800,Bryce Molder,9' 7",2489.917,259,42,2"
108,0,22046,Geoff Ogilvy,9' 7",1947.083,203,70,6"
116,0,06621,Joe Durant,9' 6",1861.000,196,49,3"
116,0,26596,Ryan Moore,9' 6",2068.167,217,34,2"
116,0,25834,Daniel Summerhays,9' 6",1586.250,167,38,4"
116,0,27330,Josh Teater,9' 6",2989.917,315,73,3"
120,0,23409,James Driscoll,9' 5",1899.000,201,70,4"
120,0,21805,Harrison Frazar,9' 5",1308.167,139,43,2"
120,0,31401,Zack Miller,9' 5",2125.333,225,66,1"
120,0,06527,Steve Stricker,9' 5",2080.167,220,75,4"
120,0,27064,Jhonattan Vegas,9' 5",2316.417,246,41,1"
125,0,30750,Tommy Gainey,9' 4",3129.250,335,43,1"
125,0,24924,Bill Haas,9' 4",2479.250,265,54,3"
125,0,31557,Jim Herman,9' 4",1691.750,182,47,3"
125,0,26881,Jarrod Lyle,9' 4",1982.250,213,48,1"
125,0,22293,Heath Slocum,9' 4",2287.167,246,43,1"
130,0,21407,Arjun Atwal,9' 3",2602.417,281,76,2"
130,0,07867,Woody Austin,9' 3",1625.500,175,48,5"
130,0,34255,Joseph Bramlett,9' 3",1736.333,187,50,3"
130,0,23673,Michael Connell,9' 3",1956.667,211,48,6"
130,0,21753,Brian Davis,9' 3",3111.667,336,42,2"
130,0,10809,Jim Furyk,9' 3",2136.000,230,43,4"
130,0,08725,Tom Gillis,9' 3",1398.917,151,39,10"
130,0,21949,Joe Ogilvie,9' 3",1910.333,206,48,1"
138,0,12510,Chad Campbell,9' 2",2684.667,294,48,3"
138,0,21209,Sergio Garcia,9' 2",1356.833,148,41,1"
138,0,08075,Jerry Kelly,9' 2",1983.750,216,49,5"
138,0,27797,Derek Lamely,9' 2",1596.750,174,50,5"
138,0,29221,Webb Simpson,9' 2",3222.000,350,53,8"
143,0,20098,Stuart Appleby,9' 1",1622.333,179,50,3"
143,0,25274,Steven Bowditch,9' 1",2689.833,295,47,2"
143,0,20848,Ángel Cabrera,9' 1",1147.667,126,42,5"
143,0,23983,Luke Donald,9' 1",1955.333,215,45,5"
143,0,25686,Jason Dufner,9' 1",2086.000,230,39,2"
143,0,25444,Justin Hicks,9' 1",1098.000,121,28,4"
143,0,23108,Matt Kuchar,9' 1",2507.500,275,64,3"
143,0,27936,Martin Laird,9' 1",2126.000,235,45,2"
151,0,24024,Zach Johnson,9' 0",2076.167,231,64,1"
151,0,24138,Ian Poulter,9' 0",1241.917,138,32,8"
151,0,23623,Bo Van Pelt,9' 0",2319.750,258,52,1"
154,0,22371,Aaron Baddeley,8' 11",2238.333,251,47,4"
154,0,25562,Andres Romero,8' 11",2353.750,264,39,1"
154,0,23788,D.J. Trahan,8' 11",2348.667,264,46,1"
154,0,25632,Jimmy Walker,8' 11",2179.583,244,58,3"
154,0,31323,Gary Woodland,8' 11",2322.083,261,56,2"
159,0,33141,Keegan Bradley,8' 10",2226.667,252,48,2"
159,0,32366,Kevin Chappell,8' 10",1659.333,188,42,5"
159,0,29718,Anthony Kim,8' 10",1736.417,196,74,1"
159,0,27120,Troy Matteson,8' 10",2360.750,267,41,1"
159,0,25818,Scott Piercy,8' 10",2054.583,232,76,2"
159,0,24502,Adam Scott,8' 10",1543.000,175,51,2"
159,0,30110,Kyle Stanley,8' 10",2699.500,307,45,2"
166,0,24846,Ricky Barnes,8' 9",1764.667,202,41,3"
166,0,24980,Scott Gutschewski,8' 9",1396.500,160,45,2"
166,0,26300,Matt Jones,8' 9",1832.500,210,44,4"
166,0,24490,George McNeill,8' 9",1720.000,197,42,3"
170,0,24925,Jonathan Byrd,8' 8",2279.583,263,76,3"
170,0,30692,Scott Stallings,8' 8",2055.583,238,39,2"
170,0,26289,Boo Weekley,8' 8",1740.750,200,42,3"
173,0,29720,Andres Gonzales,8' 7",1289.500,150,35,4"
173,0,01706,Davis Love III,8' 7",1535.500,179,32,3"
173,0,27095,Nick Watney,8' 7",2193.083,255,47,1"
176,0,24358,Robert Garrigus,8' 6",2222.167,262,52,3"
177,0,12716,Charley Hoffman,8' 5",2561.917,304,56,1"
177,0,30925,Dustin Johnson,8' 5",1887.750,225,50,3"
177,0,23320,Ryan Palmer,8' 5",1643.833,195,49,3"
177,0,22405,Justin Rose,8' 5",2028.583,240,36,3"
177,0,23621,Rory Sabbatini,8' 5",1860.417,220,43,2"
177,0,29518,Brendan Steele,8' 5",2153.417,255,37,3"
177,0,25804,Bubba Watson,8' 5",1969.417,233,53,1"
184,0,30946,Alex Prugh,8' 3",1818.500,220,43,4"
185,0,27141,J.B. Holmes,8' 2",1470.750,180,79,2"
186,0,01810,Phil Mickelson,7' 9",1775.417,228,40,4"
