RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,34072,Will Strickler,25' 1",10470.750,418
2,0,10585,Scott McCarron,24' 9",13099.917,530
3,0,23353,J.J. Henry,24' 7",21486.500,875
3,0,22378,Trevor Immelman,24' 7",17970.500,731
3,0,24781,Hunter Mahan,24' 7",18507.833,753
3,0,20160,Charlie Wi,24' 7",18500.333,753
7,0,01313,Steve Elkington,24' 5",10853.500,445
8,0,20848,Ángel Cabrera,24' 4",8308.000,341
9,0,20645,John Senden,24' 3",21356.417,881
9,0,26668,Marc Turnesa,24' 3",11959.333,494
11,0,21961,Charles Howell III,24' 2",22945.667,949
11,0,33419,Cameron Tringale,24' 2",24859.583,1027
13,0,23541,Ben Crane,24' 1",15245.500,634
13,0,28486,Michael Putnam,24' 1",13400.167,557
13,0,26331,Charl Schwartzel,24' 1",9936.250,413
16,0,26951,Johnson Wagner,24' 0",17612.833,735
17,0,25457,Alexandre Rocha,23' 11",12851.750,538
17,0,32150,Michael Thompson,23' 11",16380.000,686
19,0,29720,Andres Gonzales,23' 10",11311.667,474
19,0,08075,Jerry Kelly,23' 10",16598.250,697
19,0,33413,Ben Martin,23' 10",16256.250,682
22,0,24924,Bill Haas,23' 9",18043.667,759
22,0,30711,Colt Knost,23' 9",16626.500,699
22,0,29518,Brendan Steele,23' 9",19582.250,825
25,0,29910,Blake Adams,23' 8",24817.750,1048
26,0,12602,Dean Wilson,23' 7",13664.667,580
27,0,23800,Bryce Molder,23' 6",16435.667,699
27,0,24138,Ian Poulter,23' 6",9134.583,389
27,0,06527,Steve Stricker,23' 6",11805.917,502
27,0,25632,Jimmy Walker,23' 6",17540.167,747
31,0,11123,Chris Couch,23' 5",15841.667,677
31,0,28089,Jason Day,23' 5",12991.000,554
31,0,27064,Jhonattan Vegas,23' 5",16996.250,725
34,0,20593,Greg Chalmers,23' 4",17375.917,746
34,0,26596,Ryan Moore,23' 4",13789.333,592
34,0,33911,Nate Smith,23' 4",12191.083,523
37,0,20498,Briny Baird,23' 3",12222.417,525
37,0,24925,Jonathan Byrd,23' 3",17132.250,736
37,0,12510,Chad Campbell,23' 3",21663.833,932
