RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
98,0,01599,Steve Jones,243.0,972,4
99,0,06034,Marco Dawson,246.0,1476,6
100,0,01024,Billy Andrade,249.0,1494,6
101,0,20623,Gavin Coles,252.0,1260,5
102,0,07457,Steve Flesch,255.0,1530,6
103,0,01329,Brad Faxon,255.6,1278,5
104,0,23353,J.J. Henry,257.1,1800,7
105,0,01553,John Huston,258.0,1548,6
105,0,12602,Dean Wilson,258.0,1548,6
107,0,23349,Charles Warren,261.0,1566,6
108,0,24357,K.J. Choi,262.8,1314,5
108,0,26287,Roland Thatcher,262.8,1314,5
110,0,01035,Tommy Armour III,264.9,1854,7
111,0,20094,Jonathan Kaye,266.4,1332,5
112,0,20850,Daniel Chopra,267.4,1872,7
113,0,10201,Matt Gogel,273.6,1368,5
113,0,22295,Darron Stiles,273.6,1368,5
115,0,12652,Cameron Beckman,276.0,1656,6
116,0,23614,Rich Beem,279.0,1116,4
116,0,06527,Steve Stricker,279.0,1116,4
118,0,08931,Glen Day,280.8,1404,5
118,0,21350,Ryuji Imada,280.8,1404,5
120,0,08537,J.P. Hayes,283.5,1134,4
121,0,06332,Neal Lancaster,285.0,1710,6
121,0,22405,Justin Rose,285.0,1710,6
123,0,23320,Ryan Palmer,291.0,1746,6
124,0,10912,Craig Perks,292.5,1170,4
124,0,25847,Rob Rashell,292.5,1170,4
126,0,01685,J.L. Lewis,294.0,1764,6
127,0,08075,Jerry Kelly,297.0,1782,6
128,0,01361,Dan Forsman,300.0,900,3
129,0,08123,Jeff Brehaut,301.5,1206,4
130,0,08385,Omar Uresti,302.4,1512,5
131,0,20548,Hidemichi Tanaka,306.0,1836,6
132,0,21959,Ted Purdy,313.7,2196,7
133,0,21878,Mark Wilson,315.0,1260,4
134,0,28088,Matt Davidson,318.0,954,3
134,0,06373,José María Olazábal,318.0,954,3
136,0,19881,Robert Damron,320.4,1602,5
137,0,24290,D.J. Brigman,324.0,1296,4
137,0,20229,Stewart Cink,324.0,1620,5
137,0,19972,José Coceres,324.0,972,3
140,0,01473,Todd Hamilton,327.6,1638,5
141,0,01577,Lee Janzen,328.5,1314,4
141,0,01928,Corey Pavin,328.5,1314,4
141,0,20474,Phillip Price,328.5,1314,4
144,0,01810,Phil Mickelson,333.0,1332,4
145,0,08725,Tom Gillis,337.5,1350,4
146,0,12826,Paul Claxton,355.5,1422,4
147,0,22293,Heath Slocum,356.4,1782,5
148,0,20098,Stuart Appleby,360.0,1440,4
149,0,24781,Hunter Mahan,363.6,1818,5
150,0,20472,Alex Cejka,364.5,1458,4
150,0,06621,Joe Durant,364.5,1458,4
152,0,02246,Duffy Waldorf,369.0,1476,4
153,0,01157,Tom Byrum,373.5,1494,4
153,0,02223,Bob Tway,373.5,1494,4
155,0,25345,Carl Pettersson,378.0,1890,5
156,0,20127,Chris Riley,384.0,1152,3
157,0,20382,Stephen Leaney,387.0,1548,4
157,0,02239,Scott Verplank,387.0,1548,4
159,0,01042,Paul Azinger,396.0,1188,3
159,0,22548,Patrick Sheehan,396.0,1980,5
161,0,24361,Pat Perez,400.5,1602,4
162,0,01388,Robert Gamez,409.5,1638,4
163,0,12510,Chad Campbell,414.0,1656,4
164,0,01132,Mark Brooks,432.0,1296,3
165,0,20121,Todd Fischer,436.5,1746,4
166,0,24912,Will MacKenzie,438.0,1314,3
167,0,12782,Tim Herron,445.5,1782,4
168,0,26420,Richard Johnson,450.0,900,2
168,0,10860,Justin Leonard,450.0,1350,3
170,0,01457,Jay Haas,459.0,918,2
171,0,10962,Bradley Hughes,468.0,936,2
172,0,06004,Stephen Ames,474.0,1422,3
173,0,08545,Glen Hnatiuk,495.0,990,2
174,0,06599,John Elliott,504.0,1008,2
174,0,01761,Len Mattiace,504.0,1512,3
174,0,20572,Rod Pampling,504.0,1512,3
174,0,20812,Tjaart van der Walt,504.0,1008,2
178,0,08993,Franklin Langham,522.0,1566,3
178,0,06595,Kevin Sutherland,522.0,1566,3
180,0,01175,Jim Carter,540.0,1080,2
180,0,23108,Matt Kuchar,540.0,1080,2
182,0,01487,Jeff Hart,549.0,1098,2
183,0,01139,Olin Browne,570.0,1710,3
184,0,10733,Kent Jones,582.0,1746,3
185,0,01887,Mark O'Meara,594.0,1188,2
186,0,01381,Fred Funk,606.0,1818,3
187,0,01219,John Cook,630.0,1260,2
188,0,21806,Paul Gow,666.0,1332,2
188,0,01724,Jeff Maggert,666.0,1332,2
190,0,01619,Skip Kendall,702.0,1404,2
191,0,24024,Zach Johnson,855.0,1710,2
192,0,01823,Larry Mize,900.0,900,1
193,0,02101,Joey Sindelar,936.0,1872,2
193,0,02214,Kirk Triplett,936.0,936,1
195,0,02010,Loren Roberts,954.0,954,1
196,0,24227,Justin Bolli,1134.0,1134,1
197,0,10423,Mike Weir,1188.0,1188,1
198,0,01313,Steve Elkington,1206.0,1206,1
199,0,01127,Danny Briggs,1224.0,1224,1
200,0,20099,Doug Barron,1260.0,1260,1
201,0,07749,Brett Quigley,1656.0,1656,1
202,0,19846,Brian Gay,1782.0,1782,1
