RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,24449,Parker McLachlin,24.27,25,103
2,0,27214,Kevin Streelman,24.22,31,128
3,0,08793,Tiger Woods,23.33,14,60
4,0,01226,Fred Couples,23.17,19,82
5,0,24358,Robert Garrigus,23.15,25,108
6,0,22621,Ben Curtis,22.22,18,81
7,0,01797,Rocco Mediate,21.55,25,116
8,0,27095,Nick Watney,21.09,31,147
9,0,26300,Matt Jones,21.05,16,76
10,0,23108,Matt Kuchar,20.91,23,110
11,0,25818,Scott Piercy,20.83,25,120
12,0,10885,Robert Allenby,20.75,22,106
13,0,23623,Bo Van Pelt,20.56,22,107
14,0,01161,Mark Calcavecchia,20.41,20,98
15,0,26679,Kevin Stadler,20.21,19,94
16,0,24924,Bill Haas,20.00,30,150
16,0,02214,Kirk Triplett,20.00,11,55
18,0,06527,Steve Stricker,19.83,23,116
19,0,24024,Zach Johnson,19.79,19,96
20,0,06567,Vijay Singh,19.57,18,92
21,0,21961,Charles Howell III,19.55,26,133
22,0,24925,Jonathan Byrd,18.85,23,122
23,0,22046,Geoff Ogilvy,18.75,18,96
24,0,23541,Ben Crane,18.64,22,118
25,0,24502,Adam Scott,18.60,16,86
26,0,01928,Corey Pavin,18.46,12,65
27,0,30925,Dustin Johnson,18.42,21,114
28,0,01706,Davis Love III,18.37,27,147
28,0,25562,Andres Romero,18.37,18,98
30,0,21209,Sergio Garcia,18.29,15,82
31,0,29718,Anthony Kim,18.26,21,115
32,0,25804,Bubba Watson,18.25,25,137
33,0,01941,Tom Pernice Jr.,18.12,25,138
34,0,28158,Steve Marino,17.91,24,134
35,0,24140,Sean O'Hair,17.89,22,123
35,0,01945,Kenny Perry,17.89,22,123
37,0,23349,Charles Warren,17.86,15,84
38,0,07749,Brett Quigley,17.61,28,159
39,0,28475,Jeff Overton,17.58,29,165
40,0,28087,Kris Blanks,17.19,11,64
40,0,20127,Chris Riley,17.19,11,64
42,0,25190,Jeff Quinney,17.14,18,105
43,0,25632,Jimmy Walker,17.09,20,117
44,0,25919,Brian Vranesh,16.92,11,65
45,0,20160,Charlie Wi,16.79,23,137
46,0,22371,Aaron Baddeley,16.67,14,84
46,0,10117,Bob Heintz,16.67,14,84
46,0,27683,Leif Olson,16.67,15,90
46,0,23621,Rory Sabbatini,16.67,16,96
50,0,23983,Luke Donald,16.48,15,91
50,0,06522,Ernie Els,16.48,15,91
52,0,12652,Cameron Beckman,16.42,22,134
53,0,27120,Troy Matteson,16.41,21,128
54,0,21949,Joe Ogilvie,16.37,28,171
55,0,10423,Mike Weir,16.30,15,92
56,0,29221,Webb Simpson,16.28,28,172
57,0,26695,Michael Letzig,16.05,26,162
58,0,26420,Richard Johnson,16.03,21,131
59,0,28089,Jason Day,15.91,14,88
59,0,23325,Vaughn Taylor,15.91,21,132
61,0,23718,Nathan Green,15.82,28,177
62,0,21805,Harrison Frazar,15.69,24,153
63,0,12716,Charley Hoffman,15.63,25,160
63,0,28780,Nicholas Thompson,15.63,25,160
65,0,20157,Retief Goosen,15.53,16,103
66,0,25900,Lucas Glover,15.45,19,123
66,0,20572,Rod Pampling,15.45,17,110
68,0,22293,Heath Slocum,15.38,14,91
69,0,20691,Greg Owen,15.32,17,111
70,0,24663,Y.E. Yang,15.15,20,132
71,0,27141,J.B. Holmes,15.12,26,172
72,0,20593,Greg Chalmers,15.05,14,93
73,0,20848,Ángel Cabrera,14.94,13,87
74,0,21753,Brian Davis,14.89,21,141
75,0,26596,Ryan Moore,14.88,18,121
76,0,25345,Carl Pettersson,14.86,22,148
77,0,12510,Chad Campbell,14.85,15,101
78,0,23638,Brendon de Jonge,14.78,17,115
79,0,27963,Chris Stroud,14.75,18,122
80,0,24781,Hunter Mahan,14.71,15,102
81,0,22405,Justin Rose,14.63,12,82
82,0,06621,Joe Durant,14.58,7,48
83,0,07867,Woody Austin,14.41,16,111
84,0,21959,Ted Purdy,14.39,20,139
84,0,26951,Johnson Wagner,14.39,19,132
86,0,24507,Jason Bohn,14.29,15,105
86,0,28118,Peter Tomasulo,14.29,13,91
88,0,12705,Cliff Kresge,14.17,17,120
89,0,20070,Matt Bettencourt,14.12,24,170
90,0,23135,Tim Clark,14.10,11,78
91,0,10425,Jay Williamson,14.08,10,71
92,0,08931,Glen Day,14.04,16,114
93,0,20104,Ken Duke,13.89,15,108
94,0,27936,Martin Laird,13.83,13,94
95,0,08075,Jerry Kelly,13.79,20,145
96,0,27060,John Mallinger,13.76,15,109
96,0,01810,Phil Mickelson,13.76,15,109
98,0,22961,David Mathis,13.71,17,124
99,0,21731,Freddie Jacobson,13.64,18,132
100,0,27649,Brandt Snedeker,13.58,11,81
101,0,27466,Spencer Levin,13.49,17,126
102,0,23497,Tag Ridings,13.41,11,82
103,0,28620,Aron Price,13.39,15,112
104,0,24357,K.J. Choi,13.33,12,90
104,0,10860,Justin Leonard,13.33,14,105
104,0,23788,D.J. Trahan,13.33,16,120
107,0,06197,Michael Allen,13.19,12,91
108,0,23800,Bryce Molder,12.96,7,54
109,0,22348,Nick O'Hern,12.80,16,125
110,0,20472,Alex Cejka,12.77,12,94
111,0,25240,D.A. Points,12.71,15,118
112,0,10585,Scott McCarron,12.64,11,87
113,0,20766,Padraig Harrington,12.63,12,95
114,0,06251,Chris DiMarco,12.61,15,119
114,0,06595,Kevin Sutherland,12.61,15,119
116,0,10809,Jim Furyk,12.50,11,88
116,0,22892,Jason Gore,12.50,14,112
116,0,24503,Jeff Klauk,12.50,15,120
116,0,26289,Boo Weekley,12.50,12,96
120,0,25686,Jason Dufner,12.39,14,113
121,0,06004,Stephen Ames,12.35,10,81
