RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,28237,Rory McIlroy,69.63,3760,54
2,0,08793,Tiger Woods,69.78,4675,67
3,0,25686,Jason Dufner,69.89,5731,82
4,0,25804,Bubba Watson,69.98,4619,66
5,0,23108,Matt Kuchar,70.04,5743,82
6,0,10809,Jim Furyk,70.10,5888,84
6,0,27649,Brandt Snedeker,70.10,5468,78
6,0,06527,Steve Stricker,70.10,4907,70
9,0,27895,Jonas Blixt,70.14,5050,72
9,0,29221,Webb Simpson,70.14,5331,76
11,0,23638,Brendon de Jonge,70.17,8070,115
12,0,30925,Dustin Johnson,70.18,4702,67
13,0,24024,Zach Johnson,70.20,6599,94
14,0,29420,Billy Horschel,70.22,4143,59
14,0,22405,Justin Rose,70.22,4775,68
16,0,28475,Jeff Overton,70.23,7093,101
16,0,23623,Bo Van Pelt,70.23,5829,83
18,0,26329,Louis Oosthuizen,70.32,4430,63
19,0,33141,Keegan Bradley,70.33,6189,88
19,0,28455,Will Claxton,70.33,6963,99
21,0,23983,Luke Donald,70.35,4362,62
21,0,20645,John Senden,70.35,5487,78
23,0,20104,Ken Duke,70.37,7318,104
23,0,25345,Carl Pettersson,70.37,6474,92
25,0,24358,Robert Garrigus,70.38,6264,89
26,0,32200,Roberto Castro,70.44,6340,90
26,0,01810,Phil Mickelson,70.44,5565,79
28,0,35139,Richard Lee,70.46,4721,67
29,0,33122,Russell Knox,70.47,4792,68
30,0,25818,Scott Piercy,70.49,6697,95
31,0,29289,S.Y. Noh,70.50,7120,101
32,0,34021,Bud Cauley,70.53,6982,99
32,0,24502,Adam Scott,70.53,4091,58
34,0,20766,Padraig Harrington,70.54,4444,63
34,0,26596,Ryan Moore,70.54,6278,89
36,0,06567,Vijay Singh,70.55,6984,99
37,0,23320,Ryan Palmer,70.57,5716,81
38,0,27933,John Merrick,70.59,5577,79
39,0,24361,Pat Perez,70.61,5578,79
40,0,30926,Chris Kirk,70.63,6286,89
41,0,25632,Jimmy Walker,70.65,7136,101
42,0,22621,Ben Curtis,70.68,4382,62
42,0,21209,Sergio Garcia,70.68,3958,56
42,0,21961,Charles Howell III,70.68,6927,98
42,0,24140,Sean O'Hair,70.68,5937,84
46,0,19846,Brian Gay,70.71,6152,87
47,0,23718,Nathan Green,70.72,4880,69
47,0,01706,Davis Love III,70.72,4526,64
49,0,23204,Gary Christian,70.74,6154,87
49,0,23541,Ben Crane,70.74,5093,72
49,0,26758,David Hearn,70.74,6720,95
52,0,34174,John Huh,70.75,7004,99
52,0,22913,John Rollins,70.75,5448,77
54,0,06522,Ernie Els,70.76,5519,78
54,0,24924,Bill Haas,70.76,5519,78
54,0,20691,Greg Owen,70.76,6368,90
57,0,31202,William McGirt,70.77,6794,96
58,0,26679,Kevin Stadler,70.78,5733,81
58,0,21528,Henrik Stenson,70.78,3610,51
58,0,20396,Lee Westwood,70.78,3822,54
61,0,28500,Martin Flores,70.79,6725,95
62,0,29910,Blake Adams,70.80,7576,107
62,0,24138,Ian Poulter,70.80,3965,56
64,0,27436,Graham DeLaet,70.81,5594,79
64,0,08075,Jerry Kelly,70.81,5948,84
64,0,25834,Daniel Summerhays,70.81,5736,81
67,0,28089,Jason Day,70.82,3895,55
67,0,01724,Jeff Maggert,70.82,5878,83
69,0,20098,Stuart Appleby,70.83,5029,71
69,0,12510,Chad Campbell,70.83,5950,84
69,0,29926,Danny Lee,70.83,4958,70
72,0,26331,Charl Schwartzel,70.85,3826,54
73,0,27060,John Mallinger,70.86,4960,70
73,0,27770,Camilo Villegas,70.86,5456,77
75,0,25396,Kevin Na,70.87,5599,79
75,0,22293,Heath Slocum,70.87,6307,89
77,0,11123,Chris Couch,70.88,4182,59
77,0,28307,Matt Every,70.88,5670,80
77,0,27963,Chris Stroud,70.88,6096,86
77,0,27330,Josh Teater,70.88,6592,93
81,0,34099,Harris English,70.89,6947,98
82,0,01797,Rocco Mediate,70.90,4821,68
82,0,02206,David Toms,70.90,4112,58
84,0,20593,Greg Chalmers,70.91,6169,87
84,0,12782,Tim Herron,70.91,6240,88
84,0,25572,Graeme McDowell,70.91,3829,54
84,0,10213,Dicky Pride,70.91,4113,58
84,0,27095,Nick Watney,70.91,6666,94
89,0,01320,Bob Estes,70.92,5532,78
90,0,27644,Brian Harman,70.93,7164,101
90,0,27214,Kevin Streelman,70.93,6313,89
92,0,25240,D.A. Points,70.94,6243,88
93,0,23548,Bill Lunde,70.95,5605,79
94,0,08725,Tom Gillis,70.96,5322,75
95,0,23325,Vaughn Taylor,70.97,5607,79
96,0,32334,Charlie Beljan,70.98,4046,57
96,0,21753,Brian Davis,70.98,6459,91
98,0,22046,Geoff Ogilvy,70.99,5111,72
99,0,20623,Gavin Coles,71.01,4971,70
99,0,24781,Hunter Mahan,71.01,5823,82
