RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
135,0,01666,Bernhard Langer,6
135,0,10860,Justin Leonard,6
135,0,01761,Len Mattiace,6
135,0,06373,José María Olazábal,6
135,0,23320,Ryan Palmer,6
135,0,01927,Dennis Paulson,6
135,0,24361,Pat Perez,6
135,0,01945,Kenny Perry,6
135,0,20645,John Senden,6
135,0,20812,Tjaart van der Walt,6
135,0,10423,Mike Weir,6
135,0,20160,Charlie Wi,6
135,0,10425,Jay Williamson,6
160,0,23036,Chris Anderson,5
160,0,08123,Jeff Brehaut,5
160,0,01127,Danny Briggs,5
160,0,01142,Bart Bryant,5
160,0,01219,John Cook,5
160,0,22621,Ben Curtis,5
160,0,23983,Luke Donald,5
160,0,19846,Brian Gay,5
160,0,12645,Brent Geiberger,5
160,0,01457,Jay Haas,5
160,0,06575,Dudley Hart,5
160,0,20433,Mark Hensby,5
160,0,08545,Glen Hnatiuk,5
160,0,21961,Charles Howell III,5
160,0,01553,John Huston,5
160,0,01599,Steve Jones,5
160,0,24781,Hunter Mahan,5
160,0,06515,Shaun Micheel,5
160,0,24140,Sean O'Hair,5
160,0,01887,Mark O'Meara,5
160,0,02010,Loren Roberts,5
160,0,24502,Adam Scott,5
160,0,02106,Chris Smith,5
183,0,01226,Fred Couples,4
183,0,08537,J.P. Hayes,4
183,0,24912,Will MacKenzie,4
183,0,01724,Jeff Maggert,4
183,0,01810,Phil Mickelson,4
183,0,10912,Craig Perks,4
183,0,24138,Ian Poulter,4
183,0,20474,Phillip Price,4
183,0,07749,Brett Quigley,4
183,0,02214,Kirk Triplett,4
183,0,02223,Bob Tway,4
183,0,20396,Lee Westwood,4
195,0,20229,Stewart Cink,3
195,0,01361,Dan Forsman,3
195,0,20157,Retief Goosen,3
195,0,01823,Larry Mize,3
195,0,20691,Greg Owen,3
195,0,23349,Charles Warren,3
201,0,23322,Brett Wetterich,2
202,0,08793,Tiger Woods,1
