RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,20663,Brenden Pappas,145.8,829428000,158
2,0,06373,José María Olazábal,146.1,520633000,99
3,0,23497,Tag Ridings,148.7,1418302000,265
4,0,06599,John Elliott,149.1,1110838000,207
5,0,20396,Lee Westwood,149.3,602152000,112
6,0,01418,Bill Glasson,149.9,734108000,136
7,0,21731,Freddie Jacobson,150.4,968908000,179
8,0,24357,K.J. Choi,151.6,872980000,160
9,0,06197,Michael Allen,151.9,1279417000,234
10,0,20850,Daniel Chopra,152.3,1442393000,263
10,0,23725,Brendan Jones,152.3,1184189000,216
12,0,07457,Steve Flesch,152.5,1196630000,218
13,0,12645,Brent Geiberger,152.8,891193000,162
14,0,23621,Rory Sabbatini,152.9,1023999000,186
15,0,01249,John Daly,153.0,1117965000,203
16,0,20378,Mathias Grönberg,153.1,881618000,160
17,0,24138,Ian Poulter,153.2,744743000,135
18,0,20098,Stuart Appleby,153.5,933638000,169
19,0,08931,Glen Day,153.9,1290685000,233
20,0,23349,Charles Warren,154.0,1491481000,269
21,0,08993,Franklin Langham,154.1,1398217000,252
21,0,01945,Kenny Perry,154.1,876404000,158
21,0,20474,Phillip Price,154.1,931709000,168
21,0,07749,Brett Quigley,154.1,1304018000,235
25,0,21805,Harrison Frazar,154.3,1505442000,271
26,0,20121,Todd Fischer,154.4,1595345000,287
27,0,28088,Matt Davidson,154.5,1040340000,187
27,0,25900,Lucas Glover,154.5,1251265000,225
27,0,20160,Charlie Wi,154.5,1090231000,196
30,0,24925,Jonathan Byrd,154.6,1602709000,288
30,0,06575,Dudley Hart,154.6,1046405000,188
30,0,12454,Mario Tiziani,154.6,968107000,174
33,0,12510,Chad Campbell,154.7,1186272000,213
34,0,24781,Hunter Mahan,154.8,1621592000,291
34,0,02214,Kirk Triplett,154.8,702295000,126
36,0,07223,Brian Bateman,155.0,1584354000,284
36,0,01388,Robert Gamez,155.0,1417521000,254
38,0,20157,Retief Goosen,155.4,665807000,119
38,0,02223,Bob Tway,155.4,917725000,164
40,0,23614,Rich Beem,155.5,895392000,160
41,0,10962,Bradley Hughes,155.6,935712000,167
42,0,06573,Brandt Jobe,155.7,1333899000,238
43,0,10117,Bob Heintz,155.8,1065693000,190
43,0,01685,J.L. Lewis,155.8,1324004000,236
45,0,21633,Steve Allan,155.9,1722782000,307
46,0,23108,Matt Kuchar,156.0,881792000,157
46,0,20572,Rod Pampling,156.0,1173620000,209
46,0,27095,Nick Watney,156.0,1336943000,238
46,0,10425,Jay Williamson,156.0,797307000,142
50,0,21959,Ted Purdy,156.1,1866098000,332
50,0,23322,Brett Wetterich,156.1,1157810000,206
52,0,06034,Marco Dawson,156.2,1220112000,217
52,0,22548,Patrick Sheehan,156.2,1776536000,316
54,0,06595,Kevin Sutherland,156.3,1091812000,194
55,0,26679,Kevin Stadler,156.4,1542728000,274
56,0,24980,Scott Gutschewski,156.5,1183073000,210
56,0,23320,Ryan Palmer,156.5,1464749000,260
56,0,06567,Vijay Singh,156.5,1076142000,191
59,0,26287,Roland Thatcher,156.6,1189622000,211
60,0,07867,Woody Austin,156.7,1551561000,275
60,0,23552,Hank Kuehne,156.7,1511620000,268
60,0,01797,Rocco Mediate,156.7,1088970000,193
60,0,21498,Hideto Tanihara,156.7,913844000,162
64,0,20628,Arron Oberholser,156.8,807081000,143
65,0,24361,Pat Perez,156.9,1282582000,227
65,0,02010,Loren Roberts,156.9,739860000,131
65,0,23788,D.J. Trahan,156.9,1299290000,230
68,0,22371,Aaron Baddeley,157.1,1340267000,237
68,0,11032,Frank Lickliter II,157.1,1572456000,278
70,0,23983,Luke Donald,157.2,464060000,82
70,0,06332,Neal Lancaster,157.2,1488392000,263
72,0,24024,Zach Johnson,157.4,1269298000,224
73,0,20502,Michael Long,157.5,1247071000,220
73,0,01724,Jeff Maggert,157.5,1020379000,180
73,0,20548,Hidemichi Tanaka,157.5,1547814000,273
76,0,23063,Scott Hend,157.6,1401458000,247
77,0,23541,Ben Crane,157.7,1084166000,191
77,0,20433,Mark Hensby,157.7,1101297000,194
77,0,24912,Will MacKenzie,157.7,1288847000,227
80,0,01723,Andrew Magee,157.8,1460372000,257
81,0,19846,Brian Gay,157.9,1517925000,267
82,0,06004,Stephen Ames,158.0,1035231000,182
83,0,01226,Fred Couples,158.1,779519000,137
83,0,02206,David Toms,158.1,995961000,175
85,0,01024,Billy Andrade,158.2,1315182000,231
85,0,01707,Steve Lowery,158.2,1577339000,277
87,0,01042,Paul Azinger,158.4,1140165000,200
87,0,01142,Bart Bryant,158.4,1191597000,209
87,0,08537,J.P. Hayes,158.4,929556000,163
87,0,20691,Greg Owen,158.4,1220669000,214
87,0,22913,John Rollins,158.4,1487937000,261
92,0,10860,Justin Leonard,158.5,884641000,155
93,0,10423,Mike Weir,158.6,885142000,155
94,0,20229,Stewart Cink,158.7,1045312000,183
95,0,12652,Cameron Beckman,158.8,1600283000,280
95,0,24507,Jason Bohn,158.8,1297415000,227
95,0,10733,Kent Jones,158.8,1635461000,286
95,0,01927,Dennis Paulson,158.8,1217670000,213
95,0,10912,Craig Perks,158.8,1388940000,243
95,0,20645,John Senden,158.8,1463890000,256
101,0,19972,José Coceres,158.9,960973000,168
101,0,23409,James Driscoll,158.9,1075614000,188
101,0,21209,Sergio Garcia,158.9,732114000,128
101,0,21878,Mark Wilson,158.9,1058207000,185
105,0,19824,Craig Barlow,159.0,1138824000,199
105,0,10809,Jim Furyk,159.0,852720000,149
105,0,22046,Geoff Ogilvy,159.0,1185042000,207
105,0,06527,Steve Stricker,159.0,955995000,167
109,0,23325,Vaughn Taylor,159.1,1552508000,271
109,0,23623,Bo Van Pelt,159.1,1466585000,256
111,0,01599,Steve Jones,159.2,934254000,163
111,0,01823,Larry Mize,159.2,871318000,152
111,0,24140,Sean O'Hair,159.2,1496072000,261
111,0,01941,Tom Pernice Jr.,159.2,1415179000,247
111,0,25847,Rob Rashell,159.2,1112007000,194
111,0,24502,Adam Scott,159.2,779570000,136
111,0,12602,Dean Wilson,159.2,1312069000,229
118,0,24227,Justin Bolli,159.4,1142211000,199
118,0,20623,Gavin Coles,159.4,1107719000,193
118,0,20094,Jonathan Kaye,159.4,1101657000,192
