RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,23725,Brendan Jones,154.1,4592616000,828
2,0,08537,J.P. Hayes,154.9,3262642000,585
3,0,01418,Bill Glasson,155.9,2885473000,514
4,0,10117,Bob Heintz,156.2,3779804000,672
5,0,06034,Marco Dawson,156.7,5008008000,888
5,0,21949,Joe Ogilvie,156.7,4844566000,859
7,0,19824,Craig Barlow,157.0,3968620000,702
7,0,01487,Jeff Hart,157.0,3768921000,667
9,0,26758,David Hearn,157.2,3903996000,690
9,0,20474,Phillip Price,157.2,4194254000,741
9,0,22295,Darron Stiles,157.2,4482832000,792
12,0,01473,Todd Hamilton,157.3,4693389000,829
13,0,23621,Rory Sabbatini,157.5,3753173000,662
14,0,24227,Justin Bolli,157.7,3723234000,656
15,0,06197,Michael Allen,157.8,4929978000,868
16,0,02206,David Toms,157.9,3928082000,691
17,0,08931,Glen Day,158.0,4710433000,828
18,0,24024,Zach Johnson,158.1,5345261000,939
19,0,20094,Jonathan Kaye,158.2,3993511000,701
20,0,22621,Ben Curtis,158.3,3293861000,578
20,0,24912,Will MacKenzie,158.3,4251463000,746
20,0,02214,Kirk Triplett,158.3,2900379000,509
20,0,10423,Mike Weir,158.3,3003241000,527
20,0,10425,Jay Williamson,158.3,3077332000,540
25,0,20157,Retief Goosen,158.4,2766372000,485
25,0,20663,Brenden Pappas,158.4,2885258000,506
27,0,01035,Tommy Armour III,158.5,6111684000,1071
28,0,01226,Fred Couples,158.6,2678486000,469
28,0,01761,Len Mattiace,158.6,4841246000,848
28,0,22046,Geoff Ogilvy,158.6,4760352000,834
31,0,01132,Mark Brooks,158.7,4163679000,729
32,0,23108,Matt Kuchar,158.8,3738578000,654
33,0,20098,Stuart Appleby,158.9,4176392000,730
33,0,01175,Jim Carter,158.9,3706725000,648
35,0,02010,Loren Roberts,159.0,3285330000,574
36,0,19846,Brian Gay,159.1,6227024000,1087
36,0,20572,Rod Pampling,159.1,4358792000,761
38,0,20498,Briny Baird,159.2,5788012000,1010
38,0,28088,Matt Davidson,159.2,3179964000,555
38,0,01706,Davis Love III,159.2,3617003000,631
41,0,10733,Kent Jones,159.3,5574506000,972
42,0,08545,Glen Hnatiuk,159.4,3333517000,581
42,0,01685,J.L. Lewis,159.4,5317974000,927
42,0,24502,Adam Scott,159.4,3408705000,594
45,0,01139,Olin Browne,159.5,5604891000,976
45,0,22293,Heath Slocum,159.5,6073406000,1058
47,0,23036,Chris Anderson,159.6,3706385000,645
47,0,23135,Tim Clark,159.6,4107751000,715
47,0,01619,Skip Kendall,159.6,4649052000,809
47,0,12680,Shigeki Maruyama,159.6,5660462000,985
51,0,01042,Paul Azinger,159.7,3656480000,636
52,0,01249,John Daly,159.8,3348530000,582
53,0,24357,K.J. Choi,159.9,3504761000,609
54,0,02223,Bob Tway,160.0,4453041000,773
55,0,01388,Robert Gamez,160.1,5118975000,888
55,0,01948,Tim Petrovic,160.1,5210184000,904
