RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,06527,Steve Stricker,15' 5",169.250,11,+1
2,0,27963,Chris Stroud,16' 1",498.333,31,E
3,0,24507,Jason Bohn,16' 10",320.083,19,-3
4,0,34046,Jordan Spieth,16' 11",388.833,23,-3
5,0,25900,Lucas Glover,17' 1",324.917,19,+1
6,0,20766,Padraig Harrington,17' 10",374.083,21,+3
7,0,21209,Sergio Garcia,18' 3",109.333,6,+1
7,0,08075,Jerry Kelly,18' 3",384.000,21,+2
7,0,22046,Geoff Ogilvy,18' 3",455.750,25,E
10,0,25349,Tim Wilkinson,18' 4",330.083,18,E
11,0,23638,Brendon de Jonge,18' 6",553.917,30,+3
12,0,20104,Ken Duke,18' 7",408.917,22,+4
13,0,30711,Colt Knost,18' 8",466.833,25,-1
13,0,23621,Rory Sabbatini,18' 8",410.083,22,+6
15,0,10213,Dicky Pride,19' 0",304.000,16,E
16,0,29745,Tyler Aldridge,19' 1",841.167,44,+2
17,0,21878,Mark Wilson,19' 2",287.250,15,-1
18,0,35879,Kelly Kraft,19' 4",406.583,21,-1
19,0,29289,S.Y. Noh,19' 6",876.667,45,+7
20,0,28237,Rory McIlroy,19' 9",256.250,13,-3
21,0,24846,Ricky Barnes,20' 0",841.333,42,+5
22,0,23983,Luke Donald,20' 4",528.083,26,+2
23,0,25240,D.A. Points,20' 6",388.833,19,-2
23,0,22405,Justin Rose,20' 6",389.583,19,+1
23,0,28114,Dawie van der Walt,20' 6",718.167,35,+3
26,0,29518,Brendan Steele,20' 7",473.500,23,-2
27,0,27129,Luke List,20' 8",703.917,34,-1
28,0,29461,Jamie Lovemark,20' 9",870.333,42,E
29,0,25198,Francesco Molinari,20' 10",332.667,16,-1
30,0,31323,Gary Woodland,20' 11",670.083,32,+2
31,0,20572,Rod Pampling,21' 0",398.250,19,+1
32,0,27436,Graham DeLaet,21' 1",400.333,19,-1
32,0,33413,Ben Martin,21' 1",633.417,30,-1
32,0,32839,Hideki Matsuyama,21' 1",421.833,20,-2
32,0,25396,Kevin Na,21' 1",528.000,25,-2
36,0,45526,Abraham Ancer,21' 3",318.250,15,+1
37,0,25493,Nick Taylor,21' 6",967.083,45,+4
38,0,30926,Chris Kirk,21' 7",539.000,25,+1
38,0,30944,Jason Kokrak,21' 7",690.167,32,+1
40,0,26300,Matt Jones,21' 9",499.667,23,+6
41,0,27942,Rob Oppenheim,22' 0",616.583,28,+2
41,0,34360,Patrick Reed,22' 0",946.667,43,+9
41,0,25834,Daniel Summerhays,22' 0",659.500,30,-6
44,0,20472,Alex Cejka,22' 1",573.417,26,-4
45,0,24357,K.J. Choi,22' 2",355.083,16,+3
45,0,25818,Scott Piercy,22' 2",442.917,20,+4
47,0,29478,Kevin Kisner,22' 3",600.833,27,E
48,0,24781,Hunter Mahan,22' 4",625.500,28,E
48,0,31202,William McGirt,22' 4",580.417,26,+5
50,0,34409,David Lingmerth,22' 5",538.917,24,+2
50,0,34264,Hudson Swafford,22' 5",626.500,28,+1
50,0,25804,Bubba Watson,22' 5",716.750,32,E
53,0,32618,Rhein Gibson,22' 6",405.667,18,+1
54,0,23325,Vaughn Taylor,22' 7",586.417,26,+1
55,0,34261,Scott Langley,22' 8",476.583,21,+2
55,0,30163,Henrik Norlander,22' 8",408.667,18,-3
55,0,27649,Brandt Snedeker,22' 8",906.250,40,-2
55,0,30692,Scott Stallings,22' 8",748.083,33,+4
55,0,34431,Robert Streb,22' 8",792.000,35,-3
60,0,29222,Billy Hurley III,22' 9",613.500,27,+6
61,0,24912,Will MacKenzie,22' 10",571.750,25,+6
62,0,29725,Tony Finau,22' 11",962.083,42,+5
62,0,36699,Patrick Rodgers,22' 11",941.083,41,+3
64,0,32757,Patton Kizzire,23' 1",739.583,32,+4
65,0,27974,Sung Kang,23' 2",485.667,21,+2
66,0,24494,Erik Compton,23' 3",650.417,28,+5
66,0,32448,James Hahn,23' 3",698.167,30,+4
68,0,37455,Si Woo Kim,23' 4",1425.500,61,+17
69,0,31557,Jim Herman,23' 5",562.583,24,+5
70,0,32876,Martin Piller,23' 6",422.917,18,-2
70,0,33448,Justin Thomas,23' 6",962.667,41,+7
70,0,25892,Steve Wheatcroft,23' 6",703.917,30,+9
73,0,31416,Derek Fathauer,23' 8",969.333,41,+5
73,0,26951,Johnson Wagner,23' 8",638.083,27,-1
75,0,24924,Bill Haas,24' 0",503.250,21,+3
75,0,24502,Adam Scott,24' 0",528.417,22,E
77,0,25572,Graeme McDowell,24' 1",265.167,11,+3
78,0,34466,Peter Malnati,24' 2",1306.833,54,+5
78,0,37189,Harold Varner III,24' 2",989.500,41,+4
80,0,35532,Tom Hoge,24' 3",798.917,33,+6
80,0,29485,Brett Stegmaier,24' 3",751.917,31,-2
82,0,23353,J.J. Henry,24' 4",388.917,16,+6
82,0,21961,Charles Howell III,24' 4",950.417,39,+5
82,0,26331,Charl Schwartzel,24' 4",680.333,28,+9
82,0,29221,Webb Simpson,24' 4",559.083,23,+1
86,0,22371,Aaron Baddeley,24' 6",833.333,34,+10
86,0,25720,Chad Collins,24' 6",832.083,34,+2
86,0,33204,Shane Lowry,24' 6",391.583,16,E
86,0,28475,Jeff Overton,24' 6",710.667,29,+2
90,0,26596,Ryan Moore,24' 7",590.167,24,E
91,0,23108,Matt Kuchar,24' 8",886.917,36,-3
92,0,20229,Stewart Cink,24' 9",222.750,9,+3
92,0,33461,Morgan Hoffmann,24' 9",867.583,35,+6
92,0,46440,Smylie Kaufman,24' 9",965.750,39,+6
95,0,32200,Roberto Castro,24' 10",917.750,37,+2
95,0,06522,Ernie Els,24' 10",795.000,32,+8
95,0,22892,Jason Gore,24' 10",694.417,28,+8
98,0,30927,Brendon Todd,24' 11",573.667,23,+8
99,0,34099,Harris English,25' 0",774.167,31,E
100,0,33410,Andrew Landry,25' 2",452.500,18,-3
100,0,29476,Kyle Reifers,25' 2",1307.833,52,+3
102,0,39975,Michael Kim,25' 3",883.417,35,+4
103,0,28679,Fabián Gómez,25' 5",636.417,25,+2
103,0,26289,Boo Weekley,25' 5",534.500,21,+5
105,0,12716,Charley Hoffman,25' 6",867.167,34,+5
105,0,35300,Andrew Loupe,25' 6",1222.000,48,+2
107,0,35545,Blayne Barber,25' 8",565.167,22,+6
107,0,02206,David Toms,25' 8",334.167,13,+6
109,0,27466,Spencer Levin,25' 9",617.833,24,E
109,0,01810,Phil Mickelson,25' 9",875.917,34,+3
109,0,33418,Shawn Stefani,25' 9",926.917,36,+5
112,0,20848,Ángel Cabrera,25' 10",594.417,23,+4
113,0,26758,David Hearn,25' 11",491.667,19,+4
113,0,28092,D.H. Lee,25' 11",726.333,28,+8
115,0,32640,Troy Merritt,26' 0",833.083,32,+11
115,0,23320,Ryan Palmer,26' 0",961.500,37,+9
117,0,34262,Jon Curran,26' 3",498.667,19,+4
118,0,29974,Branden Grace,26' 5",581.333,22,+3
119,0,20098,Stuart Appleby,26' 6",901.167,34,+8
119,0,37273,Derek Ernst,26' 6",318.083,12,E
121,0,29926,Danny Lee,26' 8",613.417,23,+1
122,0,26476,Chez Reavie,26' 9",829.583,31,+12
122,0,33419,Cameron Tringale,26' 9",695.250,26,+9
124,0,34098,Russell Henley,26' 10",564.083,21,+2
125,0,40058,Zac Blair,26' 11",1023.083,38,+14
125,0,27214,Kevin Streelman,26' 11",862.000,32,+2
127,0,24490,George McNeill,27' 0",432.000,16,+6
128,0,33399,Adam Hadwin,27' 2",923.833,34,+7
129,0,40026,Daniel Berger,27' 4",684.167,25,+4
129,0,29479,Scott Brown,27' 4",846.417,31,+2
129,0,20691,Greg Owen,27' 4",738.750,27,+9
132,0,37454,Whee Kim,27' 5",767.500,28,+2
132,0,35451,Scott Pinckney,27' 5",876.000,32,+6
134,0,25632,Jimmy Walker,27' 6",878.917,32,+3
135,0,12510,Chad Campbell,27' 10",668.250,24,+12
135,0,28132,Tyrone Van Aswegen,27' 10",778.750,28,+4
137,0,24461,Thomas Aiken,28' 0",279.917,10,-1
137,0,36801,Mark Hubbard,28' 0",755.250,27,+9
139,0,23541,Ben Crane,28' 1",870.167,31,+4
139,0,27644,Brian Harman,28' 1",1320.000,47,+6
139,0,24024,Zach Johnson,28' 1",843.000,30,+9
142,0,34563,Chesson Hadley,28' 2",676.917,24,+13
143,0,25686,Jason Dufner,28' 3",678.083,24,+11
144,0,31646,Emiliano Grillo,28' 5",626.000,22,+3
144,0,20645,John Senden,28' 5",823.167,29,+1
146,0,34265,Will Wilcox,28' 6",540.750,19,+8
147,0,33667,Carlos Ortiz,28' 11",1069.750,37,+9
148,0,28089,Jason Day,29' 0",1131.833,39,+1
148,0,35732,Wes Roach,29' 0",493.167,17,+1
148,0,35891,Cameron Smith,29' 0",870.833,30,+8
151,0,24358,Robert Garrigus,29' 3",613.583,21,+6
152,0,25364,Paul Casey,29' 4",380.917,13,+2
152,0,26851,Marc Leishman,29' 4",1115.333,38,+6
154,0,24140,Sean O'Hair,29' 5",1472.417,50,+13
155,0,30110,Kyle Stanley,29' 7",680.167,23,+9
156,0,20157,Retief Goosen,29' 9",684.000,23,+5
157,0,26329,Louis Oosthuizen,29' 10",596.083,20,+1
157,0,31560,Brian Stuard,29' 10",447.750,15,+6
159,0,06567,Vijay Singh,30' 0",751.000,25,+3
160,0,27936,Martin Laird,30' 1",1112.167,37,+5
161,0,35539,Luke Guthrie,30' 2",572.583,19,+9
162,0,27747,Hiroshi Iwata,30' 5",1004.083,33,+13
163,0,30925,Dustin Johnson,30' 6",1433.417,47,+13
163,0,27770,Camilo Villegas,30' 6",977.167,32,+16
165,0,32102,Rickie Fowler,30' 10",708.667,23,+8
165,0,23800,Bryce Molder,30' 10",833.083,27,+9
167,0,27141,J.B. Holmes,30' 11",1577.917,51,+7
168,0,32150,Michael Thompson,31' 3",718.667,23,+1
169,0,10885,Robert Allenby,31' 5",377.417,12,+6
170,0,10809,Jim Furyk,31' 7",378.667,12,+4
170,0,33122,Russell Knox,31' 7",505.667,16,+1
172,0,33141,Keegan Bradley,31' 9",824.833,26,+6
173,0,34174,John Huh,32' 4",1132.000,35,+10
174,0,31420,Anirban Lahiri,32' 6",617.167,19,+2
175,0,29720,Andres Gonzales,32' 7",1140.333,35,+3
176,0,27064,Jhonattan Vegas,32' 10",984.417,30,+10
177,0,28158,Steve Marino,33' 1",827.667,25,+8
178,0,21731,Freddie Jacobson,33' 2",1126.417,34,+16
179,0,29268,Bronson Burgoon,33' 7",1209.583,36,+11
179,0,36689,Brooks Koepka,33' 7",873.167,26,+1
181,0,29223,Sam Saunders,33' 9",606.917,18,+9
182,0,27895,Jonas Blixt,34' 1",1262.250,37,+17
183,0,25274,Steven Bowditch,34' 4",1167.500,34,+18
184,0,32366,Kevin Chappell,38' 5",883.250,23,+11
185,0,29420,Billy Horschel,39' 11",439.083,11,+5
