RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,19846,Brian Gay,8.23,650,79
2,0,22371,Aaron Baddeley,8.17,539,66
3,0,10423,Mike Weir,7.91,459,58
4,0,20593,Greg Chalmers,7.85,573,73
5,0,30926,Chris Kirk,7.83,697,89
6,0,27649,Brandt Snedeker,7.70,608,79
6,0,23325,Vaughn Taylor,7.70,354,46
8,0,20160,Charlie Wi,7.69,546,71
9,0,25274,Steven Bowditch,7.65,497,65
10,0,27895,Jonas Blixt,7.62,579,76
10,0,01810,Phil Mickelson,7.62,594,78
12,0,23800,Bryce Molder,7.58,606,80
13,0,06004,Stephen Ames,7.57,371,49
14,0,34360,Patrick Reed,7.55,627,83
15,0,23983,Luke Donald,7.53,437,58
15,0,21731,Freddie Jacobson,7.53,452,60
15,0,27963,Chris Stroud,7.53,663,88
18,0,28089,Jason Day,7.51,601,80
18,0,26758,David Hearn,7.51,661,88
18,0,10860,Justin Leonard,7.51,646,86
21,0,28259,Sangmoon Bae,7.49,622,83
21,0,22792,Peter Hanson,7.49,322,43
23,0,01320,Bob Estes,7.47,493,66
23,0,25562,Andres Romero,7.47,441,59
25,0,21753,Brian Davis,7.46,679,91
25,0,21961,Charles Howell III,7.46,634,85
27,0,28237,Rory McIlroy,7.45,410,55
28,0,23409,James Driscoll,7.43,535,72
29,0,34046,Jordan Spieth,7.41,608,82
30,0,06527,Steve Stricker,7.40,348,47
31,0,23108,Matt Kuchar,7.39,643,87
32,0,23541,Ben Crane,7.38,428,58
32,0,32102,Rickie Fowler,7.38,546,74
34,0,34409,David Lingmerth,7.37,501,68
34,0,28475,Jeff Overton,7.37,575,78
36,0,33461,Morgan Hoffmann,7.36,471,64
37,0,28307,Matt Every,7.34,653,89
37,0,35539,Luke Guthrie,7.34,602,82
39,0,23320,Ryan Palmer,7.33,579,79
39,0,08793,Tiger Woods,7.33,440,60
41,0,30692,Scott Stallings,7.32,578,79
42,0,24494,Erik Compton,7.30,540,74
42,0,22806,Doug LaBelle II,7.30,511,70
44,0,28500,Martin Flores,7.29,605,83
44,0,26300,Matt Jones,7.29,605,83
46,0,34099,Harris English,7.26,690,95
46,0,27644,Brian Harman,7.26,617,85
46,0,25632,Jimmy Walker,7.26,610,84
49,0,21099,David Lynn,7.25,500,69
49,0,28135,Aaron Watkins,7.25,319,44
51,0,08725,Tom Gillis,7.23,470,65
52,0,30944,Jason Kokrak,7.22,563,78
53,0,34098,Russell Henley,7.21,562,78
54,0,12782,Tim Herron,7.20,324,45
54,0,20443,Jin Park,7.20,360,50
56,0,20098,Stuart Appleby,7.19,604,84
56,0,24507,Jason Bohn,7.19,503,70
58,0,28310,Lee Williams,7.18,431,60
59,0,24227,Justin Bolli,7.16,394,55
59,0,23135,Tim Clark,7.16,437,61
61,0,30711,Colt Knost,7.15,465,65
61,0,27556,Ted Potter Jr.,7.15,436,61
63,0,20104,Ken Duke,7.14,621,87
63,0,22295,Darron Stiles,7.14,350,49
63,0,26497,Casey Wittenberg,7.14,500,70
66,0,12716,Charley Hoffman,7.13,599,84
66,0,25834,Daniel Summerhays,7.13,592,83
68,0,28679,Fabián Gómez,7.12,463,65
68,0,35139,Richard Lee,7.12,548,77
68,0,27770,Camilo Villegas,7.12,534,75
71,0,08075,Jerry Kelly,7.11,533,75
71,0,01724,Jeff Maggert,7.11,448,63
71,0,26596,Ryan Moore,7.11,505,71
71,0,33418,Shawn Stefani,7.11,448,63
75,0,31202,William McGirt,7.09,532,75
76,0,29420,Billy Horschel,7.08,680,96
76,0,25572,Graeme McDowell,7.08,347,49
76,0,24138,Ian Poulter,7.08,375,53
79,0,34261,Scott Langley,7.07,530,75
79,0,25336,Alistair Presnell,7.07,403,57
81,0,30750,Tommy Gainey,7.06,593,84
81,0,22056,Cameron Percy,7.06,466,66
81,0,25240,D.A. Points,7.06,614,87
84,0,21209,Sergio Garcia,7.05,444,63
84,0,23621,Rory Sabbatini,7.05,578,82
86,0,26851,Marc Leishman,7.03,541,77
86,0,26331,Charl Schwartzel,7.03,478,68
86,0,29221,Webb Simpson,7.03,619,88
89,0,32200,Roberto Castro,7.02,681,97
89,0,28092,D.H. Lee,7.02,456,65
89,0,02206,David Toms,7.02,309,44
92,0,24357,K.J. Choi,7.01,589,84
93,0,27129,Luke List,7.00,427,61
93,0,33419,Cameron Tringale,7.00,560,80
95,0,33141,Keegan Bradley,6.99,608,87
95,0,32448,James Hahn,6.99,517,74
97,0,19970,Robert Karlsson,6.98,363,52
98,0,25686,Jason Dufner,6.95,535,77
98,0,25345,Carl Pettersson,6.95,556,80
98,0,24663,Y.E. Yang,6.95,389,56
101,0,20766,Padraig Harrington,6.94,340,49
102,0,22046,Geoff Ogilvy,6.91,394,57
103,0,06522,Ernie Els,6.90,428,62
103,0,29740,Brad Fritsch,6.90,531,77
103,0,10213,Dicky Pride,6.90,462,67
103,0,27214,Kevin Streelman,6.90,593,86
107,0,32366,Kevin Chappell,6.89,551,80
107,0,25818,Scott Piercy,6.89,517,75
109,0,29479,Scott Brown,6.88,447,65
110,0,20396,Lee Westwood,6.87,474,69
111,0,23638,Brendon de Jonge,6.86,755,110
111,0,26476,Chez Reavie,6.86,494,72
113,0,23497,Tag Ridings,6.85,445,65
114,0,31560,Brian Stuard,6.84,506,74
114,0,28780,Nicholas Thompson,6.84,677,99
116,0,34431,Robert Streb,6.83,485,71
117,0,32150,Michael Thompson,6.82,450,66
118,0,30925,Dustin Johnson,6.80,476,70
118,0,24361,Pat Perez,6.80,469,69
120,0,29289,S.Y. Noh,6.79,455,67
121,0,10809,Jim Furyk,6.78,529,78
121,0,29518,Brendan Steele,6.78,556,82
121,0,31323,Gary Woodland,6.78,610,90
124,0,24924,Bill Haas,6.76,568,84
124,0,24490,George McNeill,6.76,460,68
126,0,27936,Martin Laird,6.75,459,68
127,0,22405,Justin Rose,6.73,404,60
127,0,27330,Josh Teater,6.73,552,82
129,0,27933,John Merrick,6.71,530,79
130,0,24024,Zach Johnson,6.69,555,83
131,0,24781,Hunter Mahan,6.68,568,85
131,0,22913,John Rollins,6.68,488,73
133,0,27120,Troy Matteson,6.67,440,66
134,0,27436,Graham DeLaet,6.66,626,94
134,0,27503,Steve LeBrun,6.66,413,62
136,0,22621,Ben Curtis,6.65,379,57
137,0,10885,Robert Allenby,6.63,371,56
137,0,23788,D.J. Trahan,6.63,305,46
139,0,36884,Ben Kohles,6.62,470,71
140,0,26679,Kevin Stadler,6.61,522,79
141,0,20572,Rod Pampling,6.60,277,42
141,0,23623,Bo Van Pelt,6.60,462,70
143,0,24399,Scott Gardiner,6.58,388,59
143,0,26951,Johnson Wagner,6.58,395,60
145,0,12510,Chad Campbell,6.57,499,76
145,0,34174,John Huh,6.57,578,88
147,0,25804,Bubba Watson,6.56,479,73
148,0,21528,Henrik Stenson,6.55,419,64
149,0,34021,Bud Cauley,6.54,412,63
150,0,25444,Justin Hicks,6.52,489,75
150,0,29425,Andrew Svoboda,6.52,287,44
152,0,06573,Brandt Jobe,6.50,377,58
153,0,22961,David Mathis,6.49,435,67
153,0,30163,Henrik Norlander,6.49,441,68
155,0,20848,Ángel Cabrera,6.47,472,73
155,0,32698,Bobby Gates,6.47,291,45
157,0,20691,Greg Owen,6.46,459,71
158,0,24502,Adam Scott,6.45,387,60
159,0,27095,Nick Watney,6.44,554,86
159,0,21878,Mark Wilson,6.44,335,52
161,0,24140,Sean O'Hair,6.43,360,56
162,0,32334,Charlie Beljan,6.42,398,62
163,0,22378,Trevor Immelman,6.41,442,69
163,0,27408,Martin Kaymer,6.41,372,58
165,0,24358,Robert Garrigus,6.38,415,65
166,0,37273,Derek Ernst,6.36,369,58
167,0,01116,Michael Bradley,6.35,330,52
167,0,20229,Stewart Cink,6.35,451,71
167,0,20645,John Senden,6.35,495,78
170,0,30852,Ryo Ishikawa,6.34,444,70
171,0,26289,Boo Weekley,6.33,633,100
172,0,30110,Kyle Stanley,6.31,448,71
173,0,28455,Will Claxton,6.27,395,63
174,0,24846,Ricky Barnes,6.26,438,70
175,0,31557,Jim Herman,6.24,343,55
176,0,23353,J.J. Henry,6.15,498,81
177,0,25900,Lucas Glover,6.05,393,65
178,0,33869,Eric Meierdierks,5.91,272,46
179,0,23452,Nicolas Colsaerts,5.79,272,47
180,0,06567,Vijay Singh,5.64,344,61
