RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
105,0,27933,John Merrick,29.27,2312,79,25
105,0,34431,Robert Streb,29.27,2078,71,23
108,0,23621,Rory Sabbatini,29.28,2401,82,24
109,0,22405,Justin Rose,29.30,1758,60,22
110,0,10809,Jim Furyk,29.31,2286,78,23
110,0,23497,Tag Ridings,29.31,1905,65,23
110,0,31560,Brian Stuard,29.31,2169,74,23
113,0,36884,Ben Kohles,29.32,2082,71,22
114,0,27214,Kevin Streelman,29.33,2522,86,22
115,0,29740,Brad Fritsch,29.34,2259,77,23
115,0,31323,Gary Woodland,29.34,2641,90,24
117,0,24024,Zach Johnson,29.35,2436,83,25
117,0,24361,Pat Perez,29.35,2025,69,23
119,0,22913,John Rollins,29.36,2143,73,25
120,0,25336,Alistair Presnell,29.37,1674,57,24
121,0,27129,Luke List,29.39,1793,61,23
122,0,25686,Jason Dufner,29.40,2264,77,23
122,0,30925,Dustin Johnson,29.40,2058,70,24
122,0,24490,George McNeill,29.40,1999,68,22
125,0,24781,Hunter Mahan,29.41,2500,85,24
126,0,20396,Lee Westwood,29.42,2030,69,25
127,0,34021,Bud Cauley,29.44,1855,63,23
127,0,32366,Kevin Chappell,29.44,2355,80,24
129,0,27330,Josh Teater,29.46,2416,82,23
130,0,20572,Rod Pampling,29.48,1238,42,23
131,0,29518,Brendan Steele,29.49,2418,82,25
132,0,27936,Martin Laird,29.50,2006,68,22
133,0,26679,Kevin Stadler,29.51,2331,79,23
134,0,29289,S.Y. Noh,29.52,1978,67,24
134,0,24502,Adam Scott,29.52,1771,60,23
136,0,12510,Chad Campbell,29.58,2248,76,23
136,0,32698,Bobby Gates,29.58,1331,45,21
136,0,28780,Nicholas Thompson,29.58,2928,99,24
139,0,23623,Bo Van Pelt,29.59,2071,70,25
140,0,24358,Robert Garrigus,29.62,1925,65,23
141,0,27436,Graham DeLaet,29.63,2785,94,24
142,0,10885,Robert Allenby,29.64,1660,56,21
142,0,34174,John Huh,29.64,2608,88,22
144,0,24399,Scott Gardiner,29.66,1750,59,23
145,0,22621,Ben Curtis,29.67,1691,57,25
145,0,19970,Robert Karlsson,29.67,1543,52,22
145,0,23788,D.J. Trahan,29.67,1365,46,22
148,0,06573,Brandt Jobe,29.69,1722,58,22
148,0,21878,Mark Wilson,29.69,1544,52,22
150,0,29425,Andrew Svoboda,29.70,1307,44,25
151,0,27503,Steve LeBrun,29.71,1842,62,24
152,0,20848,Ángel Cabrera,29.73,2170,73,23
152,0,22961,David Mathis,29.73,1992,67,24
154,0,30163,Henrik Norlander,29.75,2023,68,25
154,0,24140,Sean O'Hair,29.75,1666,56,24
156,0,30852,Ryo Ishikawa,29.81,2087,70,23
157,0,22046,Geoff Ogilvy,29.82,1700,57,25
157,0,26951,Johnson Wagner,29.82,1789,60,24
159,0,20691,Greg Owen,29.85,2119,71,25
159,0,25804,Bubba Watson,29.85,2179,73,25
161,0,37273,Derek Ernst,29.86,1732,58,24
162,0,25444,Justin Hicks,29.89,2242,75,24
163,0,21528,Henrik Stenson,29.91,1914,64,24
164,0,22378,Trevor Immelman,29.94,2066,69,23
165,0,20645,John Senden,29.96,2337,78,24
166,0,32334,Charlie Beljan,29.98,1859,62,26
167,0,20229,Stewart Cink,29.99,2129,71,26
167,0,27095,Nick Watney,29.99,2579,86,25
169,0,23353,J.J. Henry,30.00,2430,81,24
169,0,27408,Martin Kaymer,30.00,1740,58,25
171,0,26289,Boo Weekley,30.13,3013,100,25
172,0,28455,Will Claxton,30.14,1899,63,25
173,0,01116,Michael Bradley,30.17,1569,52,25
174,0,31557,Jim Herman,30.22,1662,55,25
175,0,24846,Ricky Barnes,30.29,2120,70,26
176,0,30110,Kyle Stanley,30.45,2162,71,24
177,0,25900,Lucas Glover,30.51,1983,65,24
178,0,33869,Eric Meierdierks,30.52,1404,46,25
179,0,23452,Nicolas Colsaerts,30.74,1445,47,25
180,0,06567,Vijay Singh,30.89,1884,61,25
