RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
83,0,01035,Tommy Armour III,65.94,2044045,309966
84,0,06034,Marco Dawson,65.92,1953615,296363
84,0,06595,Kevin Sutherland,65.92,2065804,313404
86,0,12652,Cameron Beckman,65.91,2529575,383764
87,0,24925,Jonathan Byrd,65.81,1866924,283681
88,0,20498,Briny Baird,65.77,3149571,478888
89,0,25396,Kevin Na,65.76,2331625,354578
90,0,12195,Tom Johnson,65.75,1865011,283660
91,0,24290,D.J. Brigman,65.74,1606708,244398
91,0,23621,Rory Sabbatini,65.74,1954086,297247
93,0,12782,Tim Herron,65.72,2507408,381500
93,0,28486,Michael Putnam,65.72,2409449,366604
95,0,23048,Eric Axley,65.71,2837654,431863
95,0,26596,Ryan Moore,65.71,2237441,340490
97,0,22371,Aaron Baddeley,65.70,2045692,311357
97,0,20105,Jeff Gove,65.70,2805855,427052
99,0,06197,Michael Allen,65.69,1904581,289919
99,0,20433,Mark Hensby,65.69,2157581,328471
101,0,11032,Frank Lickliter II,65.68,2555229,389070
101,0,22295,Darron Stiles,65.68,1585234,241346
103,0,19803,Ryan Armour,65.67,2822769,429832
104,0,02246,Duffy Waldorf,65.64,1740001,265065
105,0,22378,Trevor Immelman,65.62,1639742,249875
106,0,07749,Brett Quigley,65.59,1917442,292341
106,0,22405,Justin Rose,65.59,1245105,189824
108,0,24457,Jaco Van Zyl,65.57,1278564,195007
109,0,06621,Joe Durant,65.56,2214273,337765
110,0,20645,John Senden,65.55,2541508,387721
111,0,25686,Jason Dufner,65.53,2606306,397751
112,0,20104,Ken Duke,65.51,2830072,431987
113,0,01724,Jeff Maggert,65.50,2326934,355265
114,0,23613,Rich Barcelo,65.49,2094919,319872
115,0,21646,David Branshaw,65.48,2232088,340864
116,0,01473,Todd Hamilton,65.41,1731284,264673
117,0,21470,Daisuke Maruyama,65.39,2278008,348388
117,0,12660,Jesper Parnevik,65.39,2219832,339474
119,0,01024,Billy Andrade,65.37,2339228,357827
120,0,26951,Johnson Wagner,65.36,2543672,389172
121,0,07867,Woody Austin,65.34,2560383,391883
122,0,24357,K.J. Choi,65.29,2073598,317599
122,0,24449,Parker McLachlin,65.29,2161901,331104
122,0,23325,Vaughn Taylor,65.29,2180192,333910
125,0,10117,Bob Heintz,65.25,2131704,326680
126,0,12510,Chad Campbell,65.24,2224320,340970
127,0,21209,Sergio Garcia,65.20,1684055,258277
128,0,21731,Freddie Jacobson,65.18,2039717,312924
128,0,01948,Tim Petrovic,65.18,2865944,439681
128,0,02223,Bob Tway,65.18,2598988,398744
131,0,20628,Arron Oberholser,65.16,1614738,247812
132,0,02206,David Toms,65.10,1933235,296973
133,0,01677,Tom Lehman,65.08,1469366,225767
134,0,21753,Brian Davis,65.04,2617807,402484
134,0,07457,Steve Flesch,65.04,2699684,415094
136,0,10733,Kent Jones,65.03,2584285,397421
137,0,20160,Charlie Wi,64.95,2440603,375769
138,0,12705,Cliff Kresge,64.93,3018993,464927
138,0,06515,Shaun Micheel,64.93,2062474,317655
140,0,21806,Paul Gow,64.91,1681142,259001
141,0,01577,Lee Janzen,64.87,1507165,232352
142,0,08881,Tripp Isenhour,64.75,2158326,333357
143,0,24507,Jason Bohn,64.74,1594548,246318
144,0,01313,Steve Elkington,64.69,2144962,331601
144,0,27649,Brandt Snedeker,64.69,2596383,401333
144,0,21878,Mark Wilson,64.69,2167960,335144
147,0,27060,John Mallinger,64.67,2580556,399063
148,0,10860,Justin Leonard,64.65,2490578,385233
149,0,08931,Glen Day,64.64,2216216,342878
150,0,01142,Bart Bryant,64.62,2197465,340081
150,0,08075,Jerry Kelly,64.62,2292062,354672
152,0,06004,Stephen Ames,64.60,1908981,295527
153,0,02214,Kirk Triplett,64.58,1955871,302853
154,0,24024,Zach Johnson,64.54,1787292,276914
155,0,01388,Robert Gamez,64.53,2233336,346111
155,0,01941,Tom Pernice Jr.,64.53,2514540,389670
157,0,01766,Billy Mayfair,64.51,2498293,387260
158,0,10213,Dicky Pride,64.49,1789720,277515
159,0,02101,Joey Sindelar,64.42,1918487,297802
160,0,06251,Chris DiMarco,64.40,1866886,289910
161,0,02104,Jeff Sluman,64.38,1220291,189542
161,0,06527,Steve Stricker,64.38,1964211,305117
163,0,01157,Tom Byrum,64.34,1182492,183775
163,0,25190,Jeff Quinney,64.34,2559030,397747
165,0,21350,Ryuji Imada,64.28,2595897,403853
165,0,22212,Craig Lile,64.28,2028891,315613
167,0,23718,Nathan Green,64.24,2548287,396713
168,0,10809,Jim Furyk,64.21,1982150,308702
168,0,22293,Heath Slocum,64.21,2781925,433272
170,0,23983,Luke Donald,64.17,1522525,237278
171,0,22621,Ben Curtis,64.16,1935467,301640
171,0,20127,Chris Riley,64.16,1470646,229201
173,0,24138,Ian Poulter,64.11,1163762,181533
174,0,01320,Bob Estes,64.10,2339805,365037
175,0,23135,Tim Clark,64.09,1572249,245338
176,0,01132,Mark Brooks,64.06,1179624,184140
177,0,07547,Craig Kanada,64.00,2733841,427175
177,0,01797,Rocco Mediate,64.00,1967633,307451
179,0,07363,Craig Bowden,63.88,1919544,300495
180,0,26420,Richard Johnson,63.77,2463524,386324
181,0,02239,Scott Verplank,63.74,1789796,280794
182,0,23108,Matt Kuchar,63.71,2078066,326167
183,0,23933,Michael Boyd,63.70,1482847,232804
183,0,22806,Doug LaBelle II,63.70,2661560,417832
185,0,12680,Shigeki Maruyama,63.69,2351119,369152
186,0,22348,Nick O'Hern,63.67,1641110,257748
187,0,12602,Dean Wilson,63.61,2205066,346639
188,0,20859,Anders Hansen,63.54,1000961,157536
189,0,06373,José María Olazábal,63.35,1085909,171406
190,0,19972,José Coceres,63.12,1228166,194575
191,0,20382,Stephen Leaney,62.95,2124235,337454
192,0,06643,Paul Goydos,62.92,1384264,220006
193,0,01381,Fred Funk,62.84,1568247,249563
194,0,19846,Brian Gay,62.43,2764820,442884
195,0,20623,Gavin Coles,62.15,2172080,349502
196,0,01928,Corey Pavin,61.62,2007872,325866
