RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,24358,Robert Garrigus,36.84,70,190,+3.71
2,0,29718,Anthony Kim,36.47,62,170,+3.81
3,0,24924,Bill Haas,35.96,64,178,+3.75
4,0,22892,Jason Gore,35.47,61,172,+3.77
5,0,24502,Adam Scott,35.19,38,108,+3.89
6,0,24361,Pat Perez,35.00,49,140,+3.80
7,0,21961,Charles Howell III,34.72,50,144,+3.72
8,0,20378,Mathias Grönberg,33.68,64,190,+3.63
9,0,27095,Nick Watney,32.91,52,158,+3.75
10,0,21805,Harrison Frazar,32.32,53,164,+3.72
11,0,21528,Henrik Stenson,31.94,23,72,+4.39
12,0,28475,Jeff Overton,31.90,37,116,+3.81
13,0,20574,Mathew Goggin,31.72,59,186,+3.73
14,0,23322,Brett Wetterich,31.33,47,150,+3.30
15,0,27702,Matt Hendrix,31.15,38,122,+3.89
16,0,01249,John Daly,31.13,33,106,+3.39
17,0,25804,Bubba Watson,31.08,46,148,+3.57
18,0,24490,George McNeill,31.03,54,174,+3.85
19,0,20157,Retief Goosen,30.88,21,68,+4.14
20,0,26360,Bubba Dickerson,30.85,29,94,+3.90
21,0,19824,Craig Barlow,30.77,32,104,+3.50
21,0,12716,Charley Hoffman,30.77,56,182,+3.84
23,0,25900,Lucas Glover,30.72,51,166,+3.73
24,0,21209,Sergio Garcia,30.36,34,112,+4.03
25,0,23349,Charles Warren,30.20,61,202,+3.52
26,0,01810,Phil Mickelson,29.66,35,118,+3.89
27,0,24140,Sean O'Hair,29.55,52,176,+3.37
27,0,08793,Tiger Woods,29.55,26,88,+3.85
29,0,08375,Paul Stankowski,29.17,28,96,+3.68
30,0,06567,Vijay Singh,29.07,50,172,+3.54
31,0,10425,Jay Williamson,29.00,29,100,+3.90
32,0,21660,Jason Schultz,28.81,34,118,+3.50
33,0,24980,Scott Gutschewski,28.57,36,126,+3.81
34,0,24781,Hunter Mahan,28.48,45,158,+3.44
35,0,27141,J.B. Holmes,28.26,39,138,+3.41
36,0,23497,Tag Ridings,28.00,28,100,+4.14
37,0,01945,Kenny Perry,27.85,44,158,+3.41
38,0,27120,Troy Matteson,27.78,45,162,+3.73
39,0,11123,Chris Couch,27.63,42,152,+3.36
40,0,23320,Ryan Palmer,27.53,49,178,+3.65
41,0,25273,Andrew Buckle,27.40,40,146,+3.45
42,0,27770,Camilo Villegas,27.08,39,144,+3.79
43,0,27963,Chris Stroud,26.61,33,124,+3.64
44,0,07223,Brian Bateman,26.60,25,94,+3.16
45,0,23623,Bo Van Pelt,26.47,54,204,+3.83
46,0,28486,Michael Putnam,26.16,45,172,+3.42
47,0,29476,Kyle Reifers,26.09,36,138,+3.50
48,0,07749,Brett Quigley,25.76,34,132,+3.41
49,0,20229,Stewart Cink,25.68,38,148,+3.79
50,0,20850,Daniel Chopra,25.48,53,208,+3.57
51,0,20634,Peter Lonard,25.47,41,161,+3.44
52,0,26881,Jarrod Lyle,25.34,37,146,+3.49
53,0,10885,Robert Allenby,25.31,41,162,+3.29
54,0,20645,John Senden,25.28,45,178,+3.33
55,0,22371,Aaron Baddeley,25.00,34,136,+3.82
55,0,06522,Ernie Els,25.00,22,88,+3.45
57,0,06034,Marco Dawson,24.65,35,142,+3.60
58,0,21633,Steve Allan,24.58,29,118,+3.41
59,0,08123,Jeff Brehaut,24.53,26,106,+3.46
60,0,28158,Steve Marino,24.50,49,200,+3.20
61,0,27933,John Merrick,24.43,43,176,+3.26
62,0,23613,Rich Barcelo,24.36,38,156,+3.39
63,0,23788,D.J. Trahan,24.23,47,194,+3.15
64,0,20433,Mark Hensby,24.05,38,158,+3.89
64,0,20691,Greg Owen,24.05,38,158,+3.13
66,0,06595,Kevin Sutherland,24.03,37,154,+3.68
67,0,20472,Alex Cejka,23.72,37,156,+3.57
68,0,23638,Brendon de Jonge,23.61,34,144,+3.50
69,0,06197,Michael Allen,23.57,33,140,+3.58
70,0,26596,Ryan Moore,23.21,39,168,+3.49
71,0,25892,Steve Wheatcroft,23.19,32,138,+3.31
72,0,23800,Bryce Molder,23.15,25,108,+3.72
73,0,20766,Padraig Harrington,22.92,22,96,+3.41
74,0,12652,Cameron Beckman,22.83,42,184,+3.40
75,0,24449,Parker McLachlin,22.78,36,158,+3.36
76,0,12714,Chris Tidland,22.73,25,110,+3.56
77,0,12782,Tim Herron,22.67,39,172,+3.36
78,0,23353,J.J. Henry,22.54,32,142,+3.38
79,0,20498,Briny Baird,22.52,50,222,+3.08
80,0,26289,Boo Weekley,22.35,38,170,+3.66
81,0,22378,Trevor Immelman,22.22,24,108,+3.21
81,0,12195,Tom Johnson,22.22,32,144,+3.50
83,0,23614,Rich Beem,22.08,34,154,+3.35
84,0,21470,Daisuke Maruyama,21.95,36,164,+3.17
85,0,02101,Joey Sindelar,21.92,32,146,+3.47
86,0,08537,J.P. Hayes,21.91,39,178,+3.54
87,0,01706,Davis Love III,21.82,24,110,+3.50
88,0,23621,Rory Sabbatini,21.64,29,134,+3.38
88,0,10423,Mike Weir,21.64,29,134,+3.17
90,0,22913,John Rollins,21.35,38,178,+3.24
91,0,22046,Geoff Ogilvy,21.09,27,128,+3.41
92,0,24912,Will MacKenzie,20.83,40,192,+3.08
93,0,06251,Chris DiMarco,20.77,27,130,+3.89
94,0,26679,Kevin Stadler,20.69,36,174,+3.28
95,0,10733,Kent Jones,20.62,40,194,+3.33
96,0,25345,Carl Pettersson,20.41,40,196,+3.53
97,0,24290,D.J. Brigman,20.34,24,118,+3.71
98,0,21949,Joe Ogilvie,20.31,39,192,+3.69
98,0,21959,Ted Purdy,20.31,39,192,+3.31
100,0,10860,Justin Leonard,20.22,36,178,+3.22
101,0,24925,Jonathan Byrd,20.15,27,134,+3.41
102,0,12705,Cliff Kresge,20.09,43,214,+3.44
103,0,02036,Jim Rutledge,20.00,22,110,+3.23
104,0,25396,Kevin Na,19.64,33,168,+3.39
105,0,01161,Mark Calcavecchia,19.62,31,158,+3.26
106,0,01707,Steve Lowery,19.59,29,148,+3.10
107,0,06621,Joe Durant,19.48,30,154,+3.27
108,0,01677,Tom Lehman,19.44,21,108,+3.00
108,0,01766,Billy Mayfair,19.44,35,180,+2.97
110,0,01024,Billy Andrade,19.32,34,176,+3.06
111,0,01948,Tim Petrovic,19.23,40,208,+3.23
112,0,01577,Lee Janzen,19.17,23,120,+3.43
113,0,07867,Woody Austin,19.10,34,178,+3.26
114,0,20104,Ken Duke,18.75,39,208,+3.33
114,0,07457,Steve Flesch,18.75,36,192,+2.89
116,0,22212,Craig Lile,18.67,28,150,+3.50
117,0,02246,Duffy Waldorf,18.66,25,134,+3.68
118,0,20098,Stuart Appleby,18.64,22,118,+3.14
119,0,22405,Justin Rose,18.60,16,86,+3.25
120,0,21878,Mark Wilson,18.52,30,162,+3.07
121,0,19803,Ryan Armour,18.45,38,206,+3.63
122,0,25686,Jason Dufner,18.23,35,192,+2.77
123,0,20127,Chris Riley,18.18,20,110,+2.80
123,0,20160,Charlie Wi,18.18,32,176,+3.44
125,0,08881,Tripp Isenhour,18.13,29,160,+3.45
125,0,11032,Frank Lickliter II,18.13,33,182,+3.48
127,0,21646,David Branshaw,18.07,30,166,+3.17
128,0,20572,Rod Pampling,17.76,27,152,+2.59
129,0,21350,Ryuji Imada,17.71,34,192,+3.26
130,0,24357,K.J. Choi,17.61,25,142,+3.28
131,0,20628,Arron Oberholser,17.59,19,108,+3.42
132,0,24507,Jason Bohn,17.54,20,114,+3.10
133,0,20105,Jeff Gove,17.48,36,206,+2.61
134,0,01473,Todd Hamilton,17.42,23,132,+3.43
135,0,02223,Bob Tway,17.37,33,190,+3.52
136,0,26882,Michael Sim,17.31,18,104,+3.33
137,0,10117,Bob Heintz,17.28,28,162,+3.71
138,0,12660,Jesper Parnevik,17.26,29,168,+3.69
139,0,27060,John Mallinger,17.19,33,192,+3.03
140,0,06515,Shaun Micheel,17.11,26,152,+2.92
141,0,01320,Bob Estes,16.67,28,168,+3.18
141,0,27649,Brandt Snedeker,16.67,31,186,+3.74
143,0,24457,Jaco Van Zyl,16.33,16,98,+2.56
144,0,01157,Tom Byrum,16.30,15,92,+3.07
145,0,23325,Vaughn Taylor,16.23,25,154,+3.52
146,0,25190,Jeff Quinney,16.13,30,186,+3.13
147,0,08931,Glen Day,16.05,26,162,+3.42
148,0,23048,Eric Axley,16.02,33,206,+3.15
149,0,12510,Chad Campbell,15.38,24,156,+2.67
150,0,26951,Johnson Wagner,15.26,29,190,+3.07
151,0,06527,Steve Stricker,15.15,20,132,+3.30
152,0,08075,Jerry Kelly,15.06,25,166,+3.00
153,0,23718,Nathan Green,15.05,28,186,+3.71
154,0,01142,Bart Bryant,15.00,24,160,+3.21
155,0,01035,Tommy Armour III,14.94,23,154,+3.35
156,0,01388,Robert Gamez,14.88,25,168,+3.32
157,0,24138,Ian Poulter,14.77,13,88,+3.46
158,0,01724,Jeff Maggert,14.56,23,158,+2.91
159,0,06004,Stephen Ames,14.29,18,126,+2.94
160,0,22293,Heath Slocum,13.92,27,194,+3.30
161,0,20382,Stephen Leaney,13.75,22,160,+3.00
162,0,26420,Richard Johnson,13.74,25,182,+3.16
163,0,21806,Paul Gow,13.64,18,132,+3.11
164,0,02206,David Toms,13.49,17,126,+3.06
165,0,21753,Brian Davis,13.40,26,194,+3.23
166,0,20859,Anders Hansen,12.82,10,78,+2.70
