RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
127,0,12705,Cliff Kresge,285.6,61117,214
127,0,27649,Brandt Snedeker,285.6,57683,202
129,0,20628,Arron Oberholser,285.5,38824,136
129,0,26951,Johnson Wagner,285.5,55396,194
131,0,24457,Jaco Van Zyl,285.3,27956,98
131,0,21878,Mark Wilson,285.3,47365,166
133,0,10117,Bob Heintz,285.2,46198,162
134,0,22295,Darron Stiles,284.8,34743,122
135,0,19803,Ryan Armour,284.7,58651,206
135,0,21731,Freddie Jacobson,284.7,39863,140
137,0,01677,Tom Lehman,284.6,35296,124
138,0,06515,Shaun Micheel,284.4,50052,176
139,0,06621,Joe Durant,284.3,49466,174
139,0,23718,Nathan Green,284.3,56292,198
139,0,02223,Bob Tway,284.3,56286,198
142,0,11032,Frank Lickliter II,284.2,54003,190
142,0,01724,Jeff Maggert,284.2,44905,158
144,0,24357,K.J. Choi,284.1,48297,170
145,0,22212,Craig Lile,283.9,42579,150
146,0,06527,Steve Stricker,283.7,45399,160
147,0,23325,Vaughn Taylor,283.6,49351,174
148,0,10860,Justin Leonard,282.7,53721,190
149,0,01320,Bob Estes,282.6,49740,176
149,0,21350,Ryuji Imada,282.6,56512,200
151,0,24138,Ian Poulter,282.5,33896,120
151,0,02206,David Toms,282.5,43512,154
153,0,06251,Chris DiMarco,282.4,43490,154
154,0,06004,Stephen Ames,282.2,43453,154
155,0,25190,Jeff Quinney,281.5,53490,190
156,0,01157,Tom Byrum,281.4,27019,96
156,0,01941,Tom Pernice Jr.,281.4,58528,208
156,0,10213,Dicky Pride,281.4,37710,134
159,0,01388,Robert Gamez,281.2,47246,168
160,0,01142,Bart Bryant,281.1,48342,172
160,0,26420,Richard Johnson,281.1,51168,182
162,0,08075,Jerry Kelly,281.0,54517,194
163,0,27060,John Mallinger,280.9,53938,192
164,0,08931,Glen Day,280.7,45468,162
164,0,01313,Steve Elkington,280.7,46598,166
164,0,20859,Anders Hansen,280.7,28636,102
167,0,20127,Chris Riley,280.6,30866,110
168,0,02104,Jeff Sluman,280.5,31412,112
169,0,24024,Zach Johnson,280.4,42059,150
170,0,21806,Paul Gow,280.1,36979,132
171,0,10809,Jim Furyk,279.7,45864,164
172,0,21753,Brian Davis,279.6,56482,202
172,0,22293,Heath Slocum,279.6,56488,202
172,0,02239,Scott Verplank,279.6,45296,162
175,0,22348,Nick O'Hern,279.3,37985,136
176,0,23933,Michael Boyd,278.7,31767,114
177,0,23983,Luke Donald,278.4,37308,134
178,0,23135,Tim Clark,278.1,35594,128
178,0,01797,Rocco Mediate,278.1,40052,144
180,0,12680,Shigeki Maruyama,277.7,46091,166
181,0,02214,Kirk Triplett,277.5,42728,154
182,0,20382,Stephen Leaney,277.4,45499,164
183,0,07547,Craig Kanada,277.2,58222,210
183,0,12602,Dean Wilson,277.2,51010,184
185,0,22621,Ben Curtis,277.1,44334,160
185,0,23108,Matt Kuchar,277.1,44888,162
187,0,22806,Doug LaBelle II,276.6,55311,200
188,0,06373,José María Olazábal,276.0,27600,100
189,0,01132,Mark Brooks,275.2,26972,98
190,0,07363,Craig Bowden,273.1,41518,152
191,0,19972,José Coceres,273.0,25117,92
192,0,06643,Paul Goydos,272.4,32147,118
193,0,01381,Fred Funk,271.8,33165,122
194,0,19846,Brian Gay,270.0,55610,206
195,0,20623,Gavin Coles,268.3,44538,166
196,0,01928,Corey Pavin,265.3,42971,162
