RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,01249,John Daly,66.50,2077850,312449
2,0,27141,J.B. Holmes,66.31,2697797,406848
3,0,25804,Bubba Watson,65.62,2772931,422551
4,0,24358,Robert Garrigus,65.07,3566704,548122
5,0,23322,Brett Wetterich,64.62,2887023,446773
6,0,28475,Jeff Overton,64.23,2199159,342406
7,0,21805,Harrison Frazar,64.13,2991077,466390
8,0,23497,Tag Ridings,64.01,1844322,288151
9,0,24980,Scott Gutschewski,63.84,2362264,370022
10,0,11123,Chris Couch,63.74,2970253,465975
10,0,26360,Bubba Dickerson,63.74,1741123,273161
12,0,22046,Geoff Ogilvy,63.72,2610146,409640
12,0,27095,Nick Watney,63.72,2845838,446589
14,0,24502,Adam Scott,63.71,2220010,348429
15,0,29718,Anthony Kim,63.70,3228328,506819
16,0,26289,Boo Weekley,63.67,3169079,497731
17,0,24924,Bill Haas,63.60,3326197,522957
17,0,21528,Henrik Stenson,63.60,1471472,231353
19,0,22892,Jason Gore,63.58,3156537,496473
20,0,21961,Charles Howell III,63.52,2684685,422638
21,0,06567,Vijay Singh,63.51,3329058,524151
22,0,06522,Ernie Els,63.50,1781079,280494
22,0,23349,Charles Warren,63.50,3763631,592722
24,0,12716,Charley Hoffman,63.48,3369731,530859
25,0,20378,Mathias Grönberg,63.46,3566381,562024
25,0,27702,Matt Hendrix,63.46,2225493,350700
25,0,01810,Phil Mickelson,63.46,2105721,331799
28,0,01706,Davis Love III,63.45,2138829,337079
29,0,21633,Steve Allan,63.35,2217550,350072
30,0,08793,Tiger Woods,63.25,1754439,277392
31,0,23788,D.J. Trahan,63.22,3604970,570256
32,0,25273,Andrew Buckle,63.21,2691187,425779
33,0,10885,Robert Allenby,63.07,3034314,481081
34,0,20691,Greg Owen,63.06,2816257,446634
34,0,01945,Kenny Perry,63.06,2988909,473999
36,0,27120,Troy Matteson,63.05,3057689,484966
37,0,26679,Kevin Stadler,63.04,3151305,499863
38,0,28158,Steve Marino,63.02,3667202,581868
39,0,20157,Retief Goosen,62.91,1364022,216836
40,0,23638,Brendon de Jonge,62.86,2642940,420475
41,0,20850,Daniel Chopra,62.85,3809842,606194
41,0,20574,Mathew Goggin,62.85,3464017,551148
43,0,27933,John Merrick,62.81,3246704,516882
44,0,22913,John Rollins,62.80,3361636,535302
45,0,24361,Pat Perez,62.78,2572730,409804
46,0,20766,Padraig Harrington,62.77,1836535,292600
46,0,24140,Sean O'Hair,62.77,3329510,530398
48,0,23623,Bo Van Pelt,62.75,3846459,612963
49,0,24781,Hunter Mahan,62.74,2874745,458219
50,0,20572,Rod Pampling,62.70,2959070,471911
51,0,25900,Lucas Glover,62.68,3132854,499802
51,0,27770,Camilo Villegas,62.68,2737596,436767
53,0,23353,J.J. Henry,62.67,2703640,431412
54,0,20229,Stewart Cink,62.66,2873084,458550
55,0,26881,Jarrod Lyle,62.63,2677839,427596
56,0,08537,J.P. Hayes,62.58,3178121,507881
57,0,21959,Ted Purdy,62.55,3473018,555280
58,0,23320,Ryan Palmer,62.53,3260490,521450
59,0,08375,Paul Stankowski,62.52,1678709,268524
60,0,01161,Mark Calcavecchia,62.51,2898228,463645
60,0,21660,Jason Schultz,62.51,2116548,338606
62,0,22371,Aaron Baddeley,62.49,2637476,422066
63,0,19824,Craig Barlow,62.48,1769550,283227
63,0,21949,Joe Ogilvie,62.48,3445781,551542
63,0,12714,Chris Tidland,62.48,2032621,325320
66,0,01707,Steve Lowery,62.47,2765996,442745
67,0,24912,Will MacKenzie,62.45,3608045,577795
67,0,24490,George McNeill,62.45,3177673,508863
69,0,20634,Peter Lonard,62.43,3009263,482057
69,0,25345,Carl Pettersson,62.43,3661368,586510
71,0,10423,Mike Weir,62.41,2381200,381518
72,0,23614,Rich Beem,62.35,2782820,446307
73,0,20098,Stuart Appleby,62.33,2324245,372872
73,0,26882,Michael Sim,62.33,1985533,318546
73,0,10425,Jay Williamson,62.33,1902408,305200
76,0,22405,Justin Rose,62.31,1553578,249325
77,0,23621,Rory Sabbatini,62.28,2509733,402977
78,0,07223,Brian Bateman,62.21,1748149,281001
79,0,24925,Jonathan Byrd,62.20,2453335,394426
80,0,12782,Tim Herron,62.15,3214866,517257
81,0,29476,Kyle Reifers,62.11,2508596,403884
82,0,21209,Sergio Garcia,62.01,2171799,350245
83,0,08123,Jeff Brehaut,61.98,1934286,312072
83,0,28486,Michael Putnam,61.98,3164686,510582
85,0,06595,Kevin Sutherland,61.97,2735918,441496
86,0,02036,Jim Rutledge,61.96,1823871,294381
87,0,07749,Brett Quigley,61.93,2486072,401431
88,0,23800,Bryce Molder,61.89,1939156,313305
89,0,27963,Chris Stroud,61.86,2216132,358259
90,0,20645,John Senden,61.85,3339516,539980
91,0,20472,Alex Cejka,61.83,2899272,468942
92,0,25892,Steve Wheatcroft,61.79,2402429,388833
93,0,20498,Briny Baird,61.78,4126595,667972
94,0,23048,Eric Axley,61.76,3699445,598955
95,0,06034,Marco Dawson,61.74,2552462,413454
96,0,12652,Cameron Beckman,61.70,3352496,543324
96,0,25686,Jason Dufner,61.70,3404500,551805
96,0,20105,Jeff Gove,61.70,3695073,598893
99,0,26596,Ryan Moore,61.69,2943049,477068
100,0,06197,Michael Allen,61.66,2513661,407653
101,0,11032,Frank Lickliter II,61.65,3314334,537633
102,0,12195,Tom Johnson,61.63,2471356,401003
103,0,06621,Joe Durant,61.61,2867560,465447
103,0,20433,Mark Hensby,61.61,2817585,457301
103,0,25396,Kevin Na,61.61,3053881,495661
106,0,19803,Ryan Armour,61.58,3669809,595912
106,0,22378,Trevor Immelman,61.58,2129690,345832
108,0,24357,K.J. Choi,61.52,2671796,434324
109,0,12510,Chad Campbell,61.50,2852194,463734
110,0,21470,Daisuke Maruyama,61.49,2967926,482638
111,0,21646,David Branshaw,61.48,2930227,476636
111,0,24290,D.J. Brigman,61.48,2128741,346235
111,0,20628,Arron Oberholser,61.48,2063062,335583
111,0,01948,Tim Petrovic,61.48,3703973,602476
115,0,01035,Tommy Armour III,61.47,2704732,439973
115,0,07867,Woody Austin,61.47,3292127,535591
117,0,23325,Vaughn Taylor,61.44,2825265,459808
118,0,20104,Ken Duke,61.41,3728832,607239
118,0,01677,Tom Lehman,61.41,1890289,307816
120,0,23613,Rich Barcelo,61.40,2742453,446648
121,0,22295,Darron Stiles,61.39,2080856,338935
122,0,12660,Jesper Parnevik,61.36,2912674,474658
123,0,01024,Billy Andrade,61.35,3086770,503134
123,0,01724,Jeff Maggert,61.35,3047605,496719
125,0,01473,Todd Hamilton,61.34,2283739,372325
125,0,02246,Duffy Waldorf,61.34,2314171,377274
127,0,21731,Freddie Jacobson,61.32,2655016,432970
127,0,12705,Cliff Kresge,61.32,3890762,634467
129,0,24507,Jason Bohn,61.24,2065155,337205
130,0,26951,Johnson Wagner,61.23,3358047,548463
131,0,07457,Steve Flesch,61.20,3494572,570978
131,0,24449,Parker McLachlin,61.20,2865066,468175
131,0,02206,David Toms,61.20,2465617,402897
134,0,08075,Jerry Kelly,61.17,2910326,475810
135,0,10117,Bob Heintz,61.12,2786750,455974
136,0,06004,Stephen Ames,61.08,2413201,395079
137,0,27649,Brandt Snedeker,61.01,3334201,546473
