RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,20623,Gavin Coles,31.93,53,166,-0.04
2,0,19846,Brian Gay,28.64,59,206,+0.14
3,0,01928,Corey Pavin,24.68,38,154,-0.08
4,0,06643,Paul Goydos,24.53,26,106,+0.12
5,0,01132,Mark Brooks,23.40,22,94,+0.18
6,0,01381,Fred Funk,22.64,24,106,+0.08
7,0,07363,Craig Bowden,22.37,34,152,+0.03
8,0,12602,Dean Wilson,20.12,33,164,+0.30
9,0,23933,Michael Boyd,19.30,22,114,+0.18
10,0,22806,Doug LaBelle II,19.00,38,200,+0.11
11,0,06373,José María Olazábal,18.75,15,80,+0.07
12,0,02214,Kirk Triplett,18.67,28,150,-0.11
13,0,07547,Craig Kanada,17.48,36,206,+0.08
14,0,24024,Zach Johnson,17.21,21,122,E
15,0,19972,José Coceres,17.05,15,88,+0.20
16,0,20382,Stephen Leaney,16.88,27,160,+0.07
17,0,08075,Jerry Kelly,16.87,28,166,+0.18
18,0,12680,Shigeki Maruyama,16.27,27,166,+0.19
19,0,21806,Paul Gow,15.91,21,132,+0.19
20,0,23108,Matt Kuchar,15.82,25,158,-0.16
21,0,01797,Rocco Mediate,15.49,22,142,-0.09
22,0,02239,Scott Verplank,15.38,20,130,-0.15
23,0,06004,Stephen Ames,15.08,19,126,+0.11
24,0,23135,Tim Clark,14.81,16,108,-0.13
25,0,22621,Ben Curtis,14.71,20,136,+0.30
26,0,06251,Chris DiMarco,14.62,19,130,+0.11
27,0,21753,Brian Davis,14.43,28,194,+0.36
28,0,22348,Nick O'Hern,14.29,16,112,+0.25
29,0,10213,Dicky Pride,14.18,19,134,+0.16
30,0,01941,Tom Pernice Jr.,14.13,26,184,+0.19
31,0,27060,John Mallinger,14.06,27,192,+0.22
32,0,10809,Jim Furyk,13.97,19,136,E
33,0,26420,Richard Johnson,13.74,25,182,+0.20
34,0,01320,Bob Estes,13.69,23,168,-0.13
34,0,01388,Robert Gamez,13.69,23,168,E
36,0,01142,Bart Bryant,13.13,21,160,-0.19
37,0,20859,Anders Hansen,12.82,10,78,E
38,0,08931,Glen Day,12.35,20,162,+0.15
39,0,06527,Steve Stricker,12.12,16,132,-0.25
40,0,24357,K.J. Choi,11.97,17,142,E
41,0,22293,Heath Slocum,11.86,23,194,-0.09
42,0,25190,Jeff Quinney,11.83,22,186,+0.09
43,0,20127,Chris Riley,11.82,13,110,-0.31
44,0,10860,Justin Leonard,11.80,21,178,E
45,0,10117,Bob Heintz,11.73,19,162,+0.11
45,0,21878,Mark Wilson,11.73,19,162,+0.16
