RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,25686,Jason Dufner,5,42
2,0,19803,Ryan Armour,4,50
2,0,25364,Paul Casey,4,18
2,0,32102,Rickie Fowler,4,25
2,0,37275,Sam Ryder,4,48
2,0,34046,Jordan Spieth,4,39
2,0,23325,Vaughn Taylor,4,48
8,0,40058,Zac Blair,3,18
8,0,46435,Austin Cook,3,44
8,0,35310,Lanto Griffin,3,37
8,0,34563,Chesson Hadley,3,40
8,0,33399,Adam Hadwin,3,35
8,0,34098,Russell Henley,3,27
8,0,32757,Patton Kizzire,3,41
8,0,31420,Anirban Lahiri,3,37
8,0,39546,Keith Mitchell,3,62
8,0,24361,Pat Perez,3,23
8,0,23621,Rory Sabbatini,3,44
8,0,33419,Cameron Tringale,3,35
20,0,33948,Byeong Hun An,2,38
20,0,35545,Blayne Barber,2,35
20,0,27958,Ryan Blaum,2,46
20,0,40009,Dominic Bozzelli,2,28
20,0,34076,Joel Dahmen,2,45
20,0,47959,Bryson DeChambeau,2,47
20,0,28307,Matt Every,2,36
20,0,24358,Robert Garrigus,2,52
20,0,20157,Retief Goosen,2,22
20,0,39975,Michael Kim,2,25
20,0,37455,Si Woo Kim,2,29
20,0,37454,Whee Kim,2,36
20,0,30926,Chris Kirk,2,39
20,0,35879,Kelly Kraft,2,33
20,0,29926,Danny Lee,2,30
20,0,26851,Marc Leishman,2,39
20,0,47993,Denny McCarthy,2,20
20,0,26596,Ryan Moore,2,26
20,0,46601,Trey Mullinax,2,29
20,0,34213,Grayson Murray,2,45
20,0,27942,Rob Oppenheim,2,33
20,0,25818,Scott Piercy,2,50
20,0,46501,Ollie Schniederjans,2,35
20,0,24502,Adam Scott,2,42
20,0,39327,Ben Silverman,2,33
20,0,30692,Scott Stallings,2,36
20,0,34431,Robert Streb,2,27
20,0,34264,Hudson Swafford,2,41
20,0,25493,Nick Taylor,2,51
20,0,33448,Justin Thomas,2,32
20,0,47287,Ethan Tracy,2,38
20,0,29484,Peter Uihlein,2,44
20,0,49964,Aaron Wise,2,52
20,0,31323,Gary Woodland,2,42
54,0,45526,Abraham Ancer,1,39
54,0,47125,Matt Atkins,1,26
54,0,22371,Aaron Baddeley,1,33
54,0,27895,Jonas Blixt,1,17
54,0,33141,Keegan Bradley,1,39
54,0,29479,Scott Brown,1,31
54,0,48084,Wesley Bryan,1,18
54,0,29268,Bronson Burgoon,1,26
54,0,26499,Rafa Cabrera Bello,1,23
54,0,35450,Patrick Cantlay,1,39
54,0,34021,Bud Cauley,1,16
54,0,23541,Ben Crane,1,17
54,0,37338,Zecheng Dou,1,29
54,0,45609,Tyler Duncan,1,56
54,0,29725,Tony Finau,1,36
54,0,19846,Brian Gay,1,37
54,0,25900,Lucas Glover,1,32
54,0,28679,Fabián Gómez,1,30
54,0,29974,Branden Grace,1,22
54,0,35421,Brandon Harkins,1,46
54,0,26758,David Hearn,1,30
54,0,12716,Charley Hoffman,1,35
54,0,29420,Billy Horschel,1,35
54,0,35461,Beau Hossler,1,38
54,0,34174,John Huh,1,37
54,0,29222,Billy Hurley III,1,29
54,0,26300,Matt Jones,1,29
54,0,27974,Sung Kang,1,32
54,0,29478,Kevin Kisner,1,19
54,0,33122,Russell Knox,1,44
54,0,32816,Satoshi Kodaira,1,39
54,0,36689,Brooks Koepka,1,33
54,0,23108,Matt Kuchar,1,31
54,0,27936,Martin Laird,1,37
54,0,28775,Nate Lashley,1,18
54,0,34409,David Lingmerth,1,32
54,0,27129,Luke List,1,48
54,0,33204,Shane Lowry,1,33
54,0,34466,Peter Malnati,1,24
54,0,33413,Ben Martin,1,23
54,0,32839,Hideki Matsuyama,1,35
54,0,31202,William McGirt,1,33
54,0,01810,Phil Mickelson,1,34
54,0,27349,Alex Noren,1,19
54,0,24140,Sean O'Hair,1,28
54,0,20572,Rod Pampling,1,26
54,0,32876,Martin Piller,1,38
54,0,25240,D.A. Points,1,27
54,0,27556,Ted Potter Jr.,1,41
54,0,24138,Ian Poulter,1,19
54,0,34358,Jonathan Randolph,1,33
54,0,26476,Chez Reavie,1,27
54,0,29223,Sam Saunders,1,27
54,0,26331,Charl Schwartzel,1,24
54,0,39328,Conrad Shindler,1,23
54,0,30110,Kyle Stanley,1,27
54,0,27963,Chris Stroud,1,29
54,0,31560,Brian Stuard,1,33
54,0,27095,Nick Watney,1,28
54,0,47128,Richy Werenski,1,39
