RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,29476,Kyle Reifers,82,651,12.6
2,0,27644,Brian Harman,79,693,11.4
3,0,34264,Hudson Swafford,78,627,12.4
4,0,31202,William McGirt,77,618,12.5
5,0,20645,John Senden,75,524,14.3
6,0,37455,Si Woo Kim,74,716,10.3
6,0,23320,Ryan Palmer,74,558,13.3
6,0,28132,Tyrone Van Aswegen,74,632,11.7
9,0,46440,Smylie Kaufman,72,501,14.4
9,0,25396,Kevin Na,72,488,14.8
9,0,34360,Patrick Reed,72,590,12.2
12,0,32200,Roberto Castro,71,577,12.3
12,0,26758,David Hearn,71,569,12.5
12,0,39975,Michael Kim,71,629,11.3
12,0,30110,Kyle Stanley,71,535,13.3
16,0,24846,Ricky Barnes,69,592,11.7
17,0,33399,Adam Hadwin,68,651,10.4
18,0,36801,Mark Hubbard,67,608,11.0
18,0,24024,Zach Johnson,67,542,12.4
20,0,34262,Jon Curran,66,641,10.3
20,0,31416,Derek Fathauer,66,579,11.4
20,0,29478,Kevin Kisner,66,539,12.2
20,0,29461,Jamie Lovemark,66,602,11.0
20,0,27649,Brandt Snedeker,66,561,11.8
25,0,40058,Zac Blair,65,592,11.0
25,0,24140,Sean O'Hair,65,605,10.7
27,0,24357,K.J. Choi,64,489,13.1
27,0,31646,Emiliano Grillo,64,486,13.2
29,0,29479,Scott Brown,63,489,12.9
29,0,12716,Charley Hoffman,63,509,12.4
29,0,34466,Peter Malnati,63,560,11.3
32,0,30925,Dustin Johnson,62,486,12.8
32,0,27770,Camilo Villegas,62,511,12.1
34,0,23638,Brendon de Jonge,61,436,14.0
34,0,23108,Matt Kuchar,61,570,10.7
34,0,20691,Greg Owen,61,425,14.4
34,0,27064,Jhonattan Vegas,61,545,11.2
38,0,35545,Blayne Barber,60,500,12.0
38,0,28089,Jason Day,60,436,13.8
38,0,21961,Charles Howell III,60,542,11.1
38,0,34174,John Huh,60,536,11.2
38,0,26289,Boo Weekley,60,484,12.4
38,0,31323,Gary Woodland,60,518,11.6
44,0,34099,Harris English,59,538,11.0
44,0,27963,Chris Stroud,59,486,12.1
46,0,27895,Jonas Blixt,58,530,10.9
46,0,29720,Andres Gonzales,58,430,13.5
46,0,21731,Freddie Jacobson,58,528,11.0
49,0,29745,Tyler Aldridge,57,450,12.7
49,0,22371,Aaron Baddeley,57,582,9.8
49,0,35451,Scott Pinckney,57,455,12.5
49,0,26476,Chez Reavie,57,535,10.7
49,0,33418,Shawn Stefani,57,509,11.2
49,0,33419,Cameron Tringale,57,502,11.4
55,0,23800,Bryce Molder,56,525,10.7
55,0,37189,Harold Varner III,56,537,10.4
57,0,25720,Chad Collins,55,462,11.9
57,0,36689,Brooks Koepka,55,445,12.4
57,0,32839,Hideki Matsuyama,55,427,12.9
57,0,06567,Vijay Singh,55,466,11.8
57,0,26951,Johnson Wagner,55,509,10.8
62,0,23541,Ben Crane,54,483,11.2
62,0,25686,Jason Dufner,54,517,10.4
62,0,34563,Chesson Hadley,54,461,11.7
62,0,34098,Russell Henley,54,467,11.6
62,0,37454,Whee Kim,54,439,12.3
62,0,27129,Luke List,54,480,11.3
62,0,26596,Ryan Moore,54,482,11.2
62,0,33448,Justin Thomas,54,510,10.6
70,0,12510,Chad Campbell,53,542,9.8
70,0,28679,Fabián Gómez,53,539,9.8
70,0,31557,Jim Herman,53,483,11.0
70,0,28158,Steve Marino,53,380,13.9
70,0,33413,Ben Martin,53,555,9.5
70,0,01810,Phil Mickelson,53,466,11.4
70,0,34046,Jordan Spieth,53,462,11.5
77,0,25900,Lucas Glover,52,437,11.9
77,0,32448,James Hahn,52,465,11.2
77,0,30926,Chris Kirk,52,555,9.4
77,0,25834,Daniel Summerhays,52,586,8.9
77,0,23325,Vaughn Taylor,52,464,11.2
77,0,25632,Jimmy Walker,52,533,9.8
83,0,32757,Patton Kizzire,51,531,9.6
83,0,27936,Martin Laird,51,485,10.5
83,0,35300,Andrew Loupe,51,498,10.2
86,0,29268,Bronson Burgoon,50,439,11.4
86,0,32366,Kevin Chappell,50,531,9.4
86,0,29221,Webb Simpson,50,394,12.7
86,0,29518,Brendan Steele,50,435,11.5
90,0,20098,Stuart Appleby,49,521,9.4
90,0,29725,Tony Finau,49,535,9.2
90,0,22892,Jason Gore,49,419,11.7
90,0,26331,Charl Schwartzel,49,407,12.0
90,0,29485,Brett Stegmaier,49,499,9.8
90,0,32150,Michael Thompson,49,359,13.6
96,0,40026,Daniel Berger,48,489,9.8
96,0,24358,Robert Garrigus,48,374,12.8
96,0,35532,Tom Hoge,48,468,10.3
96,0,30711,Colt Knost,48,515,9.3
96,0,26851,Marc Leishman,48,464,10.3
96,0,31560,Brian Stuard,48,437,11.0
102,0,25364,Paul Casey,47,392,12.0
102,0,27436,Graham DeLaet,47,394,11.9
102,0,32102,Rickie Fowler,47,433,10.9
102,0,29222,Billy Hurley III,47,457,10.3
102,0,27747,Hiroshi Iwata,47,502,9.4
102,0,24781,Hunter Mahan,47,367,12.8
102,0,32640,Troy Merritt,47,478,9.8
102,0,27214,Kevin Streelman,47,414,11.4
110,0,27974,Sung Kang,46,528,8.7
110,0,29926,Danny Lee,46,504,9.1
110,0,27466,Spencer Levin,46,568,8.1
110,0,29289,S.Y. Noh,46,500,9.2
110,0,24502,Adam Scott,46,382,12.0
110,0,30692,Scott Stallings,46,436,10.6
116,0,34409,David Lingmerth,45,438,10.3
116,0,27942,Rob Oppenheim,45,368,12.2
116,0,30927,Brendon Todd,45,437,10.3
119,0,33122,Russell Knox,44,453,9.7
119,0,33667,Carlos Ortiz,44,414,10.6
119,0,25493,Nick Taylor,44,460,9.6
119,0,28114,Dawie van der Walt,44,358,12.3
119,0,25892,Steve Wheatcroft,44,522,8.4
124,0,25274,Steven Bowditch,43,421,10.2
124,0,23353,J.J. Henry,43,350,12.3
124,0,29420,Billy Horschel,43,396,10.9
124,0,24912,Will MacKenzie,43,444,9.7
124,0,30163,Henrik Norlander,43,362,11.9
124,0,25818,Scott Piercy,43,428,10.0
124,0,32876,Martin Piller,43,337,12.8
124,0,34431,Robert Streb,43,419,10.3
132,0,23983,Luke Donald,42,417,10.1
132,0,33461,Morgan Hoffmann,42,439,9.6
132,0,27141,J.B. Holmes,42,446,9.4
132,0,30944,Jason Kokrak,42,474,8.9
132,0,28092,D.H. Lee,42,330,12.7
132,0,28237,Rory McIlroy,42,353,11.9
138,0,26300,Matt Jones,41,428,9.6
138,0,25349,Tim Wilkinson,41,379,10.8
140,0,24461,Thomas Aiken,40,306,13.1
140,0,24507,Jason Bohn,40,419,9.5
140,0,35879,Kelly Kraft,40,318,12.6
140,0,34265,Will Wilcox,40,411,9.7
140,0,21878,Mark Wilson,40,371,10.8
145,0,20157,Retief Goosen,39,365,10.7
145,0,31420,Anirban Lahiri,39,352,11.1
145,0,06527,Steve Stricker,39,344,11.3
145,0,25804,Bubba Watson,39,331,11.8
149,0,33141,Keegan Bradley,38,405,9.4
149,0,20848,Ángel Cabrera,38,337,11.3
149,0,20104,Ken Duke,38,352,10.8
149,0,10809,Jim Furyk,38,277,13.7
149,0,28475,Jeff Overton,38,411,9.2
154,0,20472,Alex Cejka,37,357,10.4
154,0,08075,Jerry Kelly,37,402,9.2
154,0,02206,David Toms,37,380,9.7
157,0,06522,Ernie Els,36,418,8.6
157,0,36699,Patrick Rodgers,36,459,7.8
157,0,22405,Justin Rose,36,349,10.3
157,0,29223,Sam Saunders,36,368,9.8
161,0,20229,Stewart Cink,35,294,11.9
161,0,24924,Bill Haas,35,416,8.4
161,0,33204,Shane Lowry,35,257,13.6
161,0,24490,George McNeill,35,315,11.1
165,0,25572,Graeme McDowell,34,305,11.1
166,0,35539,Luke Guthrie,33,346,9.5
166,0,10213,Dicky Pride,33,315,10.5
168,0,24494,Erik Compton,32,364,8.8
168,0,25198,Francesco Molinari,32,390,8.2
168,0,26329,Louis Oosthuizen,32,275,11.6
171,0,29974,Branden Grace,31,296,10.5
171,0,34261,Scott Langley,31,368,8.4
171,0,22046,Geoff Ogilvy,31,336,9.2
174,0,37273,Derek Ernst,30,292,10.3
174,0,20766,Padraig Harrington,30,315,9.5
176,0,33410,Andrew Landry,29,246,11.8
176,0,35891,Cameron Smith,29,327,8.9
178,0,10885,Robert Allenby,28,258,10.9
178,0,32618,Rhein Gibson,28,296,9.5
178,0,20572,Rod Pampling,28,256,10.9
178,0,25240,D.A. Points,28,268,10.4
178,0,35732,Wes Roach,28,317,8.8
183,0,23621,Rory Sabbatini,27,260,10.4
184,0,45526,Abraham Ancer,25,252,9.9
185,0,21209,Sergio Garcia,21,199,10.6
