RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,01928,Corey Pavin,1054.167
2,0,01677,Tom Lehman,827.500
3,0,01706,Davis Love III,770.000
4,0,01810,Phil Mickelson,639.864
5,0,01457,Jay Haas,629.000
6,0,01724,Jeff Maggert,611.893
7,0,02010,Loren Roberts,601.500
8,0,01235,Ben Crenshaw,598.286
9,0,01569,Peter Jacobsen,590.000
10,0,01161,Mark Calcavecchia,529.750
11,0,01945,Kenny Perry,526.000
12,0,01385,Jim Gallagher Jr.,522.333
13,0,01329,Brad Faxon,482.500
14,0,01527,Scott Hoch,452.458
15,0,01577,Lee Janzen,422.500
16,0,01249,John Daly,417.500
17,0,01320,Bob Estes,416.667
18,0,01418,Bill Glasson,416.310
19,0,02099,Scott Simpson,412.500
20,0,01783,Mark McCumber,409.167
21,0,02146,Payne Stewart,407.667
22,0,02159,Curtis Strange,390.167
23,0,09011,David Duval,383.333
24,0,07867,Woody Austin,343.333
25,0,01887,Mark O'Meara,324.286
26,0,10860,Justin Leonard,319.000
27,0,02133,Craig Stadler,309.000
28,0,02214,Kirk Triplett,304.988
29,0,01132,Mark Brooks,298.500
30,0,01707,Steve Lowery,290.667
31,0,02104,Jeff Sluman,290.250
32,0,01226,Fred Couples,282.500
33,0,01690,Bruce Lietzke,276.667
34,0,01553,John Huston,275.530
35,0,02321,Fuzzy Zoeller,275.000
36,0,01633,Tom Kite,273.250
37,0,08337,Mike Heinen,266.667
38,0,02223,Bob Tway,266.666
39,0,01219,John Cook,263.500
40,0,01381,Fred Funk,262.667
41,0,01143,Brad Bryant,256.786
42,0,01766,Billy Mayfair,256.363
43,0,01559,Hale Irwin,253.500
44,0,01201,Lennie Clements,250.750
45,0,02267,D.A. Weibring,234.167
46,0,06527,Steve Stricker,232.500
47,0,01823,Larry Mize,231.000
48,0,02131,Mike Springer,216.363
49,0,01837,Gil Morgan,212.667
50,0,02049,Gene Sauers,212.500
51,0,01388,Robert Gamez,203.125
52,0,02218,Ted Tryba,202.500
53,0,02256,Tom Watson,200.667
54,0,01098,Jay Don Blake,200.000
55,0,02170,Hal Sutton,195.500
56,0,01960,Don Pooley,195.000
57,0,01331,Rick Fehr,188.863
58,0,01374,Robin Freeman,187.667
