RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,20098,Stuart Appleby,.85,2,234
2,0,31202,William McGirt,.88,3,342
3,0,19846,Brian Gay,.98,3,306
4,0,20593,Greg Chalmers,1.11,4,360
4,0,23409,James Driscoll,1.11,3,270
6,0,20848,Ángel Cabrera,1.23,2,162
6,0,29222,Billy Hurley III,1.23,2,162
8,0,08075,Jerry Kelly,1.31,4,306
8,0,29221,Webb Simpson,1.31,4,306
10,0,27895,Jonas Blixt,1.39,4,288
10,0,35139,Richard Lee,1.39,3,216
10,0,24940,Edward Loar,1.39,2,144
10,0,25572,Graeme McDowell,1.39,3,216
10,0,01941,Tom Pernice Jr.,1.39,2,144
10,0,23325,Vaughn Taylor,1.39,4,288
16,0,28500,Martin Flores,1.54,5,324
17,0,20850,Daniel Chopra,1.59,2,126
17,0,21731,Freddie Jacobson,1.59,4,252
17,0,26329,Louis Oosthuizen,1.59,4,252
20,0,20070,Matt Bettencourt,1.67,3,180
20,0,29478,Kevin Kisner,1.67,3,180
22,0,28259,Sangmoon Bae,1.74,5,288
23,0,11123,Chris Couch,1.85,4,216
23,0,01249,John Daly,1.85,3,162
23,0,21753,Brian Davis,1.85,6,324
23,0,06034,Marco Dawson,1.85,3,162
23,0,06522,Ernie Els,1.85,6,324
23,0,12782,Tim Herron,1.85,6,324
23,0,26300,Matt Jones,1.85,3,162
23,0,26596,Ryan Moore,1.85,7,378
23,0,25834,Daniel Summerhays,1.85,5,270
23,0,32150,Michael Thompson,1.85,5,270
33,0,23800,Bryce Molder,1.96,6,306
33,0,25396,Kevin Na,1.96,6,306
33,0,06527,Steve Stricker,1.96,6,306
36,0,20623,Gavin Coles,1.98,5,252
36,0,23541,Ben Crane,1.98,5,252
36,0,24138,Ian Poulter,1.98,5,252
39,0,23135,Tim Clark,2.02,4,198
39,0,10213,Dicky Pride,2.02,4,198
41,0,10809,Jim Furyk,2.05,7,342
42,0,27974,Sung Kang,2.08,3,144
43,0,33120,Mark Anderson,2.14,5,234
43,0,21407,Arjun Atwal,2.14,5,234
45,0,01810,Phil Mickelson,2.16,7,324
45,0,27649,Brandt Snedeker,2.16,7,324
47,0,24024,Zach Johnson,2.17,9,414
48,0,32102,Rickie Fowler,2.22,8,360
49,0,34021,Bud Cauley,2.27,9,396
50,0,22046,Geoff Ogilvy,2.29,7,306
50,0,23320,Ryan Palmer,2.29,7,306
52,0,22621,Ben Curtis,2.31,5,216
52,0,24663,Y.E. Yang,2.31,5,216
54,0,23353,J.J. Henry,2.34,8,342
55,0,06004,Stephen Ames,2.38,3,126
55,0,27644,Brian Harman,2.38,9,378
55,0,22961,David Mathis,2.38,6,252
55,0,25892,Steve Wheatcroft,2.38,3,126
59,0,30925,Dustin Johnson,2.43,7,288
59,0,27466,Spencer Levin,2.43,7,288
61,0,32334,Charlie Beljan,2.47,4,162
62,0,20104,Ken Duke,2.53,10,396
62,0,20574,Mathew Goggin,2.53,5,198
62,0,06573,Brandt Jobe,2.53,5,198
62,0,28475,Jeff Overton,2.53,10,396
62,0,23788,D.J. Trahan,2.53,5,198
67,0,21350,Ryuji Imada,2.56,6,234
67,0,01706,Davis Love III,2.56,6,234
67,0,22348,Nick O'Hern,2.56,6,234
70,0,24357,K.J. Choi,2.59,7,270
70,0,23983,Luke Donald,2.59,7,270
70,0,25804,Bubba Watson,2.59,7,270
73,0,24924,Bill Haas,2.61,8,306
74,0,24358,Robert Garrigus,2.63,9,342
74,0,24781,Hunter Mahan,2.63,9,342
74,0,24490,George McNeill,2.63,9,342
77,0,01116,Michael Bradley,2.78,5,180
77,0,06251,Chris DiMarco,2.78,7,252
77,0,08725,Tom Gillis,2.78,8,288
77,0,31558,J.J. Killeen,2.78,9,324
77,0,30711,Colt Knost,2.78,6,216
77,0,27797,Derek Lamely,2.78,4,144
77,0,27060,John Mallinger,2.78,6,216
77,0,29476,Kyle Reifers,2.78,8,288
77,0,23621,Rory Sabbatini,2.78,7,252
77,0,24502,Adam Scott,2.78,7,252
77,0,29518,Brendan Steele,2.78,7,252
88,0,27214,Kevin Streelman,2.92,10,342
89,0,32366,Kevin Chappell,2.94,9,306
89,0,26679,Kevin Stadler,2.94,9,306
91,0,20766,Padraig Harrington,2.96,8,270
91,0,21878,Mark Wilson,2.96,8,270
93,0,33122,Russell Knox,2.99,7,234
94,0,23542,Tommy Biershenk,3.03,6,198
94,0,27302,Garth Mulroy,3.03,6,198
94,0,25457,Alexandre Rocha,3.03,6,198
97,0,30750,Tommy Gainey,3.06,11,360
97,0,26758,David Hearn,3.06,11,360
97,0,23108,Matt Kuchar,3.06,11,360
97,0,25345,Carl Pettersson,3.06,11,360
101,0,30852,Ryo Ishikawa,3.09,5,162
101,0,20691,Greg Owen,3.09,10,324
101,0,24361,Pat Perez,3.09,10,324
104,0,26476,Chez Reavie,3.13,9,288
104,0,08793,Tiger Woods,3.13,9,288
106,0,23903,Stephen Gangluff,3.17,4,126
106,0,23718,Nathan Green,3.17,8,252
106,0,10860,Justin Leonard,3.17,8,252
106,0,26287,Roland Thatcher,3.17,4,126
106,0,27064,Jhonattan Vegas,3.17,8,252
111,0,12716,Charley Hoffman,3.22,11,342
111,0,24140,Sean O'Hair,3.22,11,342
113,0,28087,Kris Blanks,3.24,7,216
113,0,26331,Charl Schwartzel,3.24,7,216
115,0,23548,Bill Lunde,3.27,10,306
115,0,01766,Billy Mayfair,3.27,10,306
115,0,26951,Johnson Wagner,3.27,10,306
118,0,23638,Brendon de Jonge,3.29,16,486
119,0,22371,Aaron Baddeley,3.33,9,270
119,0,25686,Jason Dufner,3.33,12,360
119,0,32698,Bobby Gates,3.33,9,270
119,0,21961,Charles Howell III,3.33,12,360
123,0,33419,Cameron Tringale,3.40,11,324
124,0,30944,Jason Kokrak,3.42,8,234
124,0,20396,Lee Westwood,3.42,8,234
126,0,12510,Chad Campbell,3.47,10,288
126,0,01320,Bob Estes,3.47,10,288
126,0,29289,S.Y. Noh,3.47,15,432
129,0,34099,Harris English,3.54,14,396
130,0,24925,Jonathan Byrd,3.57,9,252
130,0,29420,Billy Horschel,3.57,9,252
130,0,01797,Rocco Mediate,3.57,9,252
130,0,27556,Ted Potter Jr.,3.57,9,252
130,0,22913,John Rollins,3.57,9,252
135,0,27963,Chris Stroud,3.59,11,306
136,0,27141,J.B. Holmes,3.61,13,360
137,0,28089,Jason Day,3.70,8,216
137,0,21805,Harrison Frazar,3.70,6,162
137,0,24604,Hunter Haas,3.70,8,216
137,0,20572,Rod Pampling,3.70,12,324
137,0,20645,John Senden,3.70,12,324
137,0,22548,Patrick Sheehan,3.70,6,162
137,0,20160,Charlie Wi,3.70,12,324
144,0,34174,John Huh,3.79,15,396
145,0,24507,Jason Bohn,3.85,9,234
145,0,20229,Stewart Cink,3.85,9,234
145,0,21209,Sergio Garcia,3.85,9,234
145,0,30692,Scott Stallings,3.85,9,234
149,0,06567,Vijay Singh,3.86,16,414
149,0,25632,Jimmy Walker,3.86,16,414
151,0,30927,Brendon Todd,3.89,7,180
152,0,23204,Gary Christian,3.92,12,306
152,0,27436,Graham DeLaet,3.92,12,306
152,0,30110,Kyle Stanley,3.92,12,306
155,0,29910,Blake Adams,4.04,16,396
155,0,28308,Troy Kelly,4.04,8,198
155,0,27095,Nick Watney,4.04,16,396
158,0,24494,Erik Compton,4.07,11,270
158,0,27770,Camilo Villegas,4.07,11,270
158,0,31323,Gary Woodland,4.07,11,270
161,0,27120,Troy Matteson,4.09,14,342
162,0,27936,Martin Laird,4.17,12,288
162,0,29926,Danny Lee,4.17,9,216
162,0,28237,Rory McIlroy,4.17,9,216
165,0,28455,Will Claxton,4.29,17,396
166,0,22293,Heath Slocum,4.32,14,324
167,0,32200,Roberto Castro,4.39,15,342
167,0,23623,Bo Van Pelt,4.39,15,342
169,0,01724,Jeff Maggert,4.44,12,270
170,0,27933,John Merrick,4.51,13,288
171,0,02206,David Toms,4.55,9,198
172,0,28093,Miguel Angel Carballo,4.63,10,216
172,0,27330,Josh Teater,4.63,15,324
174,0,33141,Keegan Bradley,4.72,17,360
174,0,25818,Scott Piercy,4.72,17,360
176,0,12652,Cameron Beckman,4.76,12,252
177,0,28307,Matt Every,4.86,14,288
178,0,30926,Chris Kirk,4.97,17,342
179,0,19970,Robert Karlsson,5.00,9,180
180,0,21528,Henrik Stenson,5.05,10,198
181,0,10885,Robert Allenby,5.09,11,216
182,0,26289,Boo Weekley,5.13,12,234
183,0,22378,Trevor Immelman,5.19,14,270
183,0,25240,D.A. Points,5.19,14,270
185,0,22405,Justin Rose,5.21,15,288
186,0,29479,Scott Brown,5.56,10,180
186,0,26851,Marc Leishman,5.56,19,342
188,0,24846,Ricky Barnes,5.88,18,306
189,0,22582,Kyle Thompson,6.67,6,90
190,0,06036,Scott Dunlap,8.02,13,162
191,0,25562,Andres Romero,8.59,17,198
