RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,12652,Cameron Beckman,9,59
2,0,23621,Rory Sabbatini,7,46
3,0,29479,Scott Brown,6,42
3,0,30692,Scott Stallings,6,42
5,0,23409,James Driscoll,5,28
5,0,30750,Tommy Gainey,5,51
5,0,24358,Robert Garrigus,5,55
5,0,19970,Robert Karlsson,5,40
5,0,30944,Jason Kokrak,5,40
5,0,01766,Billy Mayfair,5,51
5,0,21528,Henrik Stenson,5,31
12,0,24846,Ricky Barnes,4,68
12,0,21753,Brian Davis,4,32
12,0,06036,Scott Dunlap,4,43
12,0,34099,Harris English,4,52
12,0,23718,Nathan Green,4,34
12,0,27644,Brian Harman,4,45
12,0,24490,George McNeill,4,37
12,0,25562,Andres Romero,4,46
12,0,30110,Kyle Stanley,4,45
12,0,27214,Kevin Streelman,4,38
22,0,10885,Robert Allenby,3,47
22,0,20098,Stuart Appleby,3,32
22,0,23542,Tommy Biershenk,3,33
22,0,28093,Miguel Angel Carballo,3,40
22,0,32366,Kevin Chappell,3,56
22,0,28455,Will Claxton,3,47
22,0,23638,Brendon de Jonge,3,54
22,0,20104,Ken Duke,3,53
22,0,32102,Rickie Fowler,3,36
22,0,32698,Bobby Gates,3,54
22,0,12716,Charley Hoffman,3,53
22,0,27974,Sung Kang,3,41
22,0,30711,Colt Knost,3,34
22,0,27060,John Mallinger,3,34
22,0,01797,Rocco Mediate,3,28
22,0,20691,Greg Owen,3,54
22,0,01941,Tom Pernice Jr.,3,30
22,0,27556,Ted Potter Jr.,3,46
22,0,29476,Kyle Reifers,3,46
22,0,29518,Brendan Steele,3,52
22,0,25834,Daniel Summerhays,3,38
22,0,33419,Cameron Tringale,3,47
22,0,27064,Jhonattan Vegas,3,45
45,0,20070,Matt Bettencourt,2,33
45,0,28087,Kris Blanks,2,45
45,0,01116,Michael Bradley,2,28
45,0,12510,Chad Campbell,2,47
45,0,32200,Roberto Castro,2,44
45,0,34021,Bud Cauley,2,47
45,0,23204,Gary Christian,2,43
45,0,20229,Stewart Cink,2,30
45,0,23135,Tim Clark,2,25
45,0,24494,Erik Compton,2,35
45,0,28089,Jason Day,2,28
45,0,27436,Graham DeLaet,2,50
45,0,21209,Sergio Garcia,2,17
45,0,24604,Hunter Haas,2,26
45,0,26758,David Hearn,2,46
45,0,27141,J.B. Holmes,2,45
45,0,21961,Charles Howell III,2,43
45,0,21350,Ryuji Imada,2,45
45,0,21731,Freddie Jacobson,2,23
45,0,31558,J.J. Killeen,2,40
45,0,29926,Danny Lee,2,34
45,0,26851,Marc Leishman,2,54
45,0,10860,Justin Leonard,2,42
45,0,23548,Bill Lunde,2,48
45,0,01724,Jeff Maggert,2,40
45,0,27933,John Merrick,2,46
45,0,01810,Phil Mickelson,2,31
45,0,27302,Garth Mulroy,2,25
45,0,25396,Kevin Na,2,24
45,0,29289,S.Y. Noh,2,39
45,0,24140,Sean O'Hair,2,43
45,0,26329,Louis Oosthuizen,2,26
45,0,20572,Rod Pampling,2,37
45,0,24361,Pat Perez,2,39
45,0,25818,Scott Piercy,2,46
45,0,26476,Chez Reavie,2,42
45,0,06567,Vijay Singh,2,47
45,0,27649,Brandt Snedeker,2,30
45,0,27330,Josh Teater,2,62
45,0,32150,Michael Thompson,2,38
45,0,02206,David Toms,2,24
45,0,23788,D.J. Trahan,2,44
45,0,27095,Nick Watney,2,52
45,0,26289,Boo Weekley,2,39
45,0,20396,Lee Westwood,2,23
45,0,31323,Gary Woodland,2,48
45,0,08793,Tiger Woods,2,25
92,0,29910,Blake Adams,1,51
92,0,06004,Stephen Ames,1,30
92,0,33120,Mark Anderson,1,49
92,0,21407,Arjun Atwal,1,34
92,0,22371,Aaron Baddeley,1,24
92,0,28259,Sangmoon Bae,1,33
92,0,32334,Charlie Beljan,1,28
92,0,27895,Jonas Blixt,1,21
92,0,24507,Jason Bohn,1,31
92,0,33141,Keegan Bradley,1,47
92,0,20850,Daniel Chopra,1,18
92,0,20623,Gavin Coles,1,34
92,0,23541,Ben Crane,1,31
92,0,22621,Ben Curtis,1,16
92,0,01249,John Daly,1,20
92,0,23983,Luke Donald,1,15
92,0,06522,Ernie Els,1,31
92,0,01320,Bob Estes,1,26
92,0,28307,Matt Every,1,34
92,0,28500,Martin Flores,1,32
92,0,23903,Stephen Gangluff,1,28
92,0,19846,Brian Gay,1,20
92,0,08725,Tom Gillis,1,42
92,0,24924,Bill Haas,1,35
92,0,20766,Padraig Harrington,1,23
92,0,12782,Tim Herron,1,36
92,0,22378,Trevor Immelman,1,40
92,0,24024,Zach Johnson,1,31
92,0,28308,Troy Kelly,1,30
92,0,30926,Chris Kirk,1,56
92,0,33122,Russell Knox,1,25
92,0,27936,Martin Laird,1,37
92,0,24940,Edward Loar,1,18
92,0,24781,Hunter Mahan,1,30
92,0,22961,David Mathis,1,26
92,0,27120,Troy Matteson,1,53
92,0,25572,Graeme McDowell,1,18
92,0,31202,William McGirt,1,35
92,0,22046,Geoff Ogilvy,1,28
92,0,25345,Carl Pettersson,1,30
92,0,25240,D.A. Points,1,51
92,0,10213,Dicky Pride,1,21
92,0,25457,Alexandre Rocha,1,32
92,0,22913,John Rollins,1,40
92,0,24502,Adam Scott,1,27
92,0,22293,Heath Slocum,1,47
92,0,26679,Kevin Stadler,1,37
92,0,27963,Chris Stroud,1,29
92,0,23325,Vaughn Taylor,1,34
92,0,26287,Roland Thatcher,1,31
92,0,22582,Kyle Thompson,1,29
92,0,23623,Bo Van Pelt,1,29
92,0,27770,Camilo Villegas,1,43
92,0,26951,Johnson Wagner,1,48
92,0,25632,Jimmy Walker,1,40
92,0,21878,Mark Wilson,1,37
