RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,19421505
2,0,01706,Davis Love III,13884967
3,0,10809,Jim Furyk,12582243
4,0,02206,David Toms,11953017
5,0,01945,Kenny Perry,11003140
6,0,01810,Phil Mickelson,9333675
7,0,10860,Justin Leonard,8048806
8,0,06251,Chris DiMarco,8030175
9,0,08075,Jerry Kelly,6904024
10,0,21961,Charles Howell III,6671786
11,0,01381,Fred Funk,6416679
12,0,01320,Bob Estes,6361500
13,0,12510,Chad Campbell,5974851
14,0,02104,Jeff Sluman,5790309
15,0,02239,Scott Verplank,5730490
16,0,01457,Jay Haas,5484357
17,0,01329,Brad Faxon,5339568
18,0,01527,Scott Hoch,5187081
19,0,20127,Chris Riley,5179548
20,0,23614,Rich Beem,5072048
21,0,07457,Steve Flesch,4853644
22,0,22913,John Rollins,4803992
23,0,01797,Rocco Mediate,4669206
24,0,01761,Len Mattiace,4564580
25,0,20094,Jonathan Kaye,4456083
26,0,20229,Stewart Cink,4315314
27,0,06515,Shaun Micheel,4257341
28,0,20498,Briny Baird,4247558
29,0,01161,Mark Calcavecchia,4237746
30,0,02223,Bob Tway,4220478
31,0,10585,Scott McCarron,4180506
32,0,02214,Kirk Triplett,4056985
33,0,06595,Kevin Sutherland,4055035
34,0,01226,Fred Couples,3996384
35,0,01707,Steve Lowery,3973413
36,0,01577,Lee Janzen,3820604
37,0,01677,Tom Lehman,3780432
38,0,12782,Tim Herron,3731396
39,0,02010,Loren Roberts,3634740
40,0,01388,Robert Gamez,3555376
41,0,06621,Joe Durant,3517537
42,0,11032,Frank Lickliter II,3425410
43,0,23541,Ben Crane,3416646
44,0,01553,John Huston,3374650
45,0,01766,Billy Mayfair,3179458
46,0,07867,Woody Austin,3101401
47,0,01685,J.L. Lewis,3068333
48,0,24925,Jonathan Byrd,3005907
49,0,01948,Tim Petrovic,2988892
50,0,02170,Hal Sutton,2950997
51,0,01941,Tom Pernice Jr.,2932112
52,0,02246,Duffy Waldorf,2928809
53,0,01024,Billy Andrade,2875602
54,0,01361,Dan Forsman,2861373
55,0,01619,Skip Kendall,2731446
56,0,22621,Ben Curtis,2636948
57,0,02106,Chris Smith,2601273
58,0,01569,Peter Jacobsen,2482261
59,0,01938,David Peoples,2467310
60,0,06575,Dudley Hart,2442405
61,0,06573,Brandt Jobe,2422879
62,0,09011,David Duval,2408341
63,0,01724,Jeff Maggert,2407964
64,0,23338,David Gossett,2374008
65,0,02101,Joey Sindelar,2335059
66,0,22293,Heath Slocum,2334830
67,0,01219,John Cook,2293345
68,0,10201,Matt Gogel,2277684
69,0,21805,Harrison Frazar,2272496
70,0,12652,Cameron Beckman,2263873
71,0,19846,Brian Gay,2256808
72,0,24361,Pat Perez,2244914
73,0,08537,J.P. Hayes,2220534
74,0,23353,J.J. Henry,2202221
75,0,07749,Brett Quigley,2118170
76,0,12645,Brent Geiberger,2115254
77,0,08931,Glen Day,2036628
78,0,01307,Joel Edwards,1961180
79,0,10425,Jay Williamson,1918205
80,0,06332,Neal Lancaster,1886722
81,0,23108,Matt Kuchar,1876154
82,0,06527,Steve Stricker,1853031
83,0,01139,Olin Browne,1823858
84,0,06809,Bob Burns,1811482
85,0,02133,Craig Stadler,1773475
86,0,23552,Hank Kuehne,1744440
87,0,01042,Paul Azinger,1743514
88,0,19881,Robert Damron,1717694
89,0,01887,Mark O'Meara,1711020
90,0,08375,Paul Stankowski,1680795
91,0,01723,Andrew Magee,1650436
92,0,08339,Spike McRoy,1641826
93,0,01157,Tom Byrum,1559135
94,0,12705,Cliff Kresge,1552887
95,0,20029,Notah Begay III,1541791
96,0,01249,John Daly,1449346
97,0,06643,Paul Goydos,1448665
98,0,01132,Mark Brooks,1444685
99,0,07721,Pat Bates,1378002
100,0,19824,Craig Barlow,1361748
101,0,01175,Jim Carter,1341776
102,0,20436,Garrett Willis,1336130
103,0,11011,Mike Sposa,1256074
104,0,06034,Marco Dawson,1244326
105,0,20095,Carl Paulson,1236502
106,0,01927,Dennis Paulson,1228738
107,0,02049,Gene Sauers,1217077
108,0,20121,Todd Fischer,1169257
109,0,07003,David Berganio Jr.,1163822
110,0,01928,Corey Pavin,1132298
111,0,08123,Jeff Brehaut,1128099
112,0,12602,Dean Wilson,1090352
113,0,10733,Kent Jones,1038547
114,0,02002,John Riegger,1013369
115,0,10213,Dicky Pride,956757
116,0,06350,Bob May,943862
117,0,20628,Arron Oberholser,935064
118,0,01098,Jay Don Blake,896902
119,0,01185,Brandel Chamblee,882490
120,0,22548,Patrick Sheehan,869828
121,0,21878,Mark Wilson,803090
122,0,08337,Mike Heinen,781803
123,0,01035,Tommy Armour III,765422
124,0,01926,Steve Pate,698233
125,0,01475,Donnie Hammond,684132
126,0,06581,David Sutherland,671157
127,0,02257,Brian Watts,661160
128,0,23125,Brad Elder,658895
129,0,07223,Brian Bateman,655883
130,0,08725,Tom Gillis,596761
131,0,23177,Kenneth Staton,595724
132,0,08547,John Maginnes,592478
133,0,21739,Aaron Barber,587285
134,0,06617,Brian Henninger,572316
135,0,06012,Greg Kraft,571779
136,0,02099,Scott Simpson,521176
137,0,10649,Tom Scherrer,510502
138,0,22295,Darron Stiles,510022
139,0,20099,Doug Barron,482264
140,0,01374,Robin Freeman,446491
141,0,01599,Steve Jones,439055
142,0,23034,Brent Schwarzrock,430154
143,0,12388,Michael Clark II,425138
144,0,07941,Mike Grob,418045
145,0,22892,Jason Gore,403812
146,0,02294,Willie Wood,401648
147,0,02256,Tom Watson,401139
148,0,01823,Larry Mize,400030
149,0,01771,Blaine McCallister,382683
150,0,01142,Bart Bryant,366172
151,0,12661,Todd Barranger,364450
152,0,01203,Russ Cochran,357389
153,0,23656,Jason Caron,352622
154,0,12760,Danny Ellis,339369
155,0,01261,Jay Delsing,317770
156,0,01418,Bill Glasson,303805
157,0,06090,Jim McGovern,288429
158,0,01943,Chris Perry,284196
159,0,07101,Dave Stockton Jr.,280389
160,0,25450,Ty Tryon,245790
161,0,01385,Jim Gallagher Jr.,228555
162,0,01408,Kelly Gibson,208880
