RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,07867,Woody Austin,-153,4.61,1960
2,0,01408,Kelly Gibson,-146,4.60,1805
3,0,02146,Payne Stewart,-135,4.57,1580
4,0,10809,Jim Furyk,-129,4.66,1880
5,0,01887,Mark O'Meara,-128,4.60,1620
6,0,02170,Hal Sutton,-126,4.64,1740
7,0,01156,Curt Byrum,-124,4.67,1855
7,0,02246,Duffy Waldorf,-124,4.61,1590
9,0,01143,Brad Bryant,-123,4.63,1670
9,0,01707,Steve Lowery,-123,4.67,1845
9,0,02104,Jeff Sluman,-123,4.65,1760
12,0,01385,Jim Gallagher Jr.,-121,4.64,1690
12,0,01706,Davis Love III,-121,4.60,1495
14,0,01161,Mark Calcavecchia,-120,4.66,1770
15,0,01527,Scott Hoch,-119,4.64,1675
16,0,01175,Jim Carter,-118,4.66,1730
16,0,09011,David Duval,-118,4.62,1560
16,0,01569,Peter Jacobsen,-118,4.62,1555
19,0,06214,Guy Boros,-117,4.65,1670
19,0,02214,Kirk Triplett,-117,4.67,1760
21,0,06527,Steve Stricker,-116,4.61,1480
22,0,01381,Fred Funk,-115,4.71,1970
22,0,01457,Jay Haas,-115,4.61,1485
24,0,06567,Vijay Singh,-114,4.55,1280
25,0,01006,John Adams,-113,4.62,1500
25,0,02135,Mike Standly,-113,4.65,1610
27,0,01374,Robin Freeman,-112,4.66,1660
27,0,02099,Scott Simpson,-112,4.62,1480
29,0,01116,Michael Bradley,-111,4.63,1515
29,0,01329,Brad Faxon,-111,4.62,1465
31,0,01723,Andrew Magee,-110,4.64,1525
32,0,06643,Paul Goydos,-109,4.71,1860
32,0,10860,Justin Leonard,-109,4.71,1890
32,0,06613,Tommy Tolles,-109,4.62,1425
35,0,01072,Chip Beck,-108,4.66,1600
35,0,02225,Howard Twitty,-108,4.65,1550
37,0,01042,Paul Azinger,-104,4.61,1325
37,0,01599,Steve Jones,-104,4.63,1395
39,0,01334,Keith Fergus,-103,4.65,1465
40,0,20051,Joe Acosta Jr.,-102,4.62,1325
40,0,01093,Ronnie Black,-102,4.68,1600
40,0,01132,Mark Brooks,-102,4.69,1670
43,0,01549,Mike Hulbert,-101,4.72,1810
44,0,01553,John Huston,-100,4.65,1425
44,0,01766,Billy Mayfair,-100,4.70,1645
46,0,01890,Brett Ogle,-99,4.53,1060
46,0,02223,Bob Tway,-99,4.67,1495
48,0,01201,Lennie Clements,-98,4.70,1650
48,0,06044,Scott Gump,-98,4.70,1660
48,0,01607,Brian Kamm,-98,4.70,1630
48,0,06090,Jim McGovern,-98,4.71,1680
48,0,08375,Paul Stankowski,-98,4.70,1630
53,0,01320,Bob Estes,-97,4.68,1505
53,0,10215,Charlie Rymer,-97,4.64,1335
53,0,02218,Ted Tryba,-97,4.73,1790
56,0,01577,Lee Janzen,-96,4.70,1590
56,0,01945,Kenny Perry,-96,4.69,1560
56,0,06657,Steve Rintoul,-96,4.72,1720
59,0,01685,J.L. Lewis,-95,4.68,1505
59,0,10585,Scott McCarron,-95,4.65,1350
61,0,06124,Patrick Burke,-94,4.66,1375
61,0,02008,Lee Rinker,-94,4.71,1615
61,0,02245,Grant Waite,-94,4.68,1490
64,0,08931,Glen Day,-93,4.71,1580
64,0,01771,Blaine McCallister,-93,4.70,1555
64,0,01927,Dennis Paulson,-93,4.68,1450
64,0,01943,Chris Perry,-93,4.71,1580
68,0,01185,Brandel Chamblee,-92,4.65,1305
68,0,01619,Skip Kendall,-92,4.73,1720
68,0,02239,Scott Verplank,-92,4.68,1435
71,0,02133,Craig Stadler,-91,4.63,1245
72,0,01444,Ken Green,-90,4.62,1170
72,0,02159,Curtis Strange,-90,4.70,1485
72,0,02241,Bobby Wadkins,-90,4.74,1710
75,0,01313,Steve Elkington,-89,4.60,1125
76,0,01098,Jay Don Blake,-88,4.72,1545
76,0,01550,Ed Humenik,-88,4.72,1570
76,0,01928,Corey Pavin,-88,4.65,1255
76,0,07101,Dave Stockton Jr.,-88,4.73,1620
80,0,01096,Phil Blackmar,-87,4.69,1385
80,0,01266,Clark Dennis,-87,4.73,1620
80,0,01418,Bill Glasson,-87,4.66,1275
80,0,01458,Jerry Haas,-87,4.70,1440
80,0,12660,Jesper Parnevik,-87,4.62,1140
80,0,01926,Steve Pate,-87,4.73,1635
80,0,02167,Mike Sullivan,-87,4.71,1505
80,0,02267,D.A. Weibring,-87,4.70,1440
80,0,06577,John Wilson,-87,4.75,1730
89,0,01307,Joel Edwards,-86,4.75,1730
89,0,01331,Rick Fehr,-86,4.68,1340
89,0,06012,Greg Kraft,-86,4.76,1790
89,0,01701,Bob Lohr,-86,4.75,1700
