RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
51,0,08537,J.P. Hayes,2.43,7,288
51,0,01928,Corey Pavin,2.43,7,288
54,0,01323,Brad Fabel,2.47,8,324
54,0,07457,Steve Flesch,2.47,8,324
54,0,01376,Bob Friend,2.47,8,324
54,0,01677,Tom Lehman,2.47,8,324
58,0,01943,Chris Perry,2.49,13,522
59,0,08993,Franklin Langham,2.50,9,360
59,0,01707,Steve Lowery,2.50,9,360
59,0,10423,Mike Weir,2.50,9,360
62,0,12645,Brent Geiberger,2.53,10,396
63,0,06809,Bob Burns,2.56,6,234
63,0,06140,Sean Murphy,2.56,6,234
63,0,01941,Tom Pernice Jr.,2.56,6,234
63,0,10213,Dicky Pride,2.56,6,234
67,0,01823,Larry Mize,2.59,7,270
68,0,01098,Jay Don Blake,2.61,8,306
69,0,08385,Omar Uresti,2.63,9,342
70,0,10809,Jim Furyk,2.66,11,414
70,0,01927,Dennis Paulson,2.66,11,414
72,0,01072,Chip Beck,2.78,5,180
72,0,01116,Michael Bradley,2.78,6,216
72,0,06599,John Elliott,2.78,5,180
72,0,06643,Paul Goydos,2.78,9,324
72,0,01599,Steve Jones,2.78,5,180
72,0,01797,Rocco Mediate,2.78,8,288
72,0,10457,Frank Nobilo,2.78,7,252
72,0,01905,Joe Ozaki,2.78,6,216
72,0,08553,Lee Porter,2.78,5,180
72,0,07749,Brett Quigley,2.78,4,144
72,0,20127,Chris Riley,2.78,7,252
72,0,06595,Kevin Sutherland,2.78,9,324
72,0,02206,David Toms,2.78,10,360
85,0,01926,Steve Pate,2.91,11,378
86,0,10962,Bradley Hughes,2.94,9,306
86,0,01577,Lee Janzen,2.94,9,306
88,0,01418,Bill Glasson,2.96,8,270
88,0,01748,Doug Martin,2.96,8,270
88,0,21949,Joe Ogilvie,2.96,8,270
88,0,01996,Mike Reid,2.96,8,270
92,0,10569,Mike Brisky,2.99,7,234
92,0,01185,Brandel Chamblee,2.99,7,234
94,0,02104,Jeff Sluman,3.01,13,432
95,0,02218,Ted Tryba,3.03,12,396
96,0,23614,Rich Beem,3.09,5,162
96,0,01093,Ronnie Black,3.09,5,162
96,0,06044,Scott Gump,3.09,10,324
96,0,06012,Greg Kraft,3.09,10,324
100,0,01096,Phil Blackmar,3.13,9,288
100,0,01549,Mike Hulbert,3.13,9,288
100,0,01761,Len Mattiace,3.13,9,288
100,0,01945,Kenny Perry,3.13,9,288
104,0,01132,Mark Brooks,3.14,13,414
105,0,06014,Eric Booker,3.17,8,252
105,0,01139,Olin Browne,3.17,8,252
105,0,12823,Carlos Franco,3.17,8,252
105,0,11011,Mike Sposa,3.17,8,252
105,0,02170,Hal Sutton,3.17,12,378
110,0,01381,Fred Funk,3.21,15,468
111,0,01361,Dan Forsman,3.22,11,342
111,0,21805,Harrison Frazar,3.22,11,342
111,0,12782,Tim Herron,3.22,11,342
114,0,01226,Fred Couples,3.24,7,216
114,0,10860,Justin Leonard,3.24,14,432
114,0,02131,Mike Springer,3.24,7,216
117,0,07781,Ty Armstrong,3.33,6,180
117,0,11032,Frank Lickliter II,3.33,12,360
117,0,08375,Paul Stankowski,3.33,6,180
117,0,10425,Jay Williamson,3.33,6,180
121,0,20593,Greg Chalmers,3.40,11,324
121,0,06617,Brian Henninger,3.40,11,324
123,0,08045,Perry Moss,3.42,8,234
124,0,02214,Kirk Triplett,3.47,10,288
125,0,08075,Jerry Kelly,3.51,12,342
126,0,07763,Doug Dunakey,3.54,7,198
126,0,01619,Skip Kendall,3.54,14,396
128,0,06527,Steve Stricker,3.57,9,252
129,0,01320,Bob Estes,3.63,17,468
130,0,06251,Chris DiMarco,3.70,12,324
130,0,01282,Trevor Dodds,3.70,12,324
130,0,06064,Jeff Gallagher,3.70,8,216
130,0,01388,Robert Gamez,3.70,6,162
130,0,01887,Mark O'Meara,3.70,8,216
130,0,21959,Ted Purdy,3.70,4,108
130,0,02239,Scott Verplank,3.70,12,324
137,0,06062,Charles Raulerson,3.80,13,342
138,0,01203,Russ Cochran,3.85,9,234
138,0,01766,Billy Mayfair,3.85,9,234
140,0,06567,Vijay Singh,3.86,16,414
141,0,20229,Stewart Cink,3.89,14,360
142,0,08931,Glen Day,3.92,12,306
142,0,09011,David Duval,3.92,12,306
142,0,21007,Gabriel Hjertstedt,3.92,12,306
145,0,19824,Craig Barlow,3.97,10,252
145,0,23623,Bo Van Pelt,3.97,5,126
147,0,19881,Robert Damron,4.00,18,450
148,0,01175,Jim Carter,4.01,13,324
148,0,02223,Bob Tway,4.01,13,324
148,0,02257,Brian Watts,4.01,13,324
151,0,01261,Jay Delsing,4.04,8,198
151,0,01385,Jim Gallagher Jr.,4.04,8,198
153,0,01527,Scott Hoch,4.11,17,414
154,0,01219,John Cook,4.17,12,288
154,0,10963,Jimmy Green,4.17,6,144
154,0,01604,Steve Jurgensen,4.17,3,72
157,0,08793,Tiger Woods,4.32,14,324
158,0,06522,Ernie Els,4.37,11,252
158,0,02008,Lee Rinker,4.37,11,252
160,0,06004,Stephen Ames,4.44,8,180
160,0,01191,Barry Cheesman,4.44,12,270
162,0,01723,Andrew Magee,4.51,13,288
163,0,02245,Grant Waite,4.58,14,306
164,0,23621,Rory Sabbatini,4.63,10,216
164,0,06613,Tommy Tolles,4.63,10,216
166,0,01042,Paul Azinger,4.70,11,234
167,0,20029,Notah Begay III,4.72,17,360
168,0,10885,Robert Allenby,4.76,12,252
168,0,01313,Steve Elkington,4.76,12,252
170,0,01633,Tom Kite,4.86,7,144
170,0,01685,J.L. Lewis,4.86,14,288
172,0,01810,Phil Mickelson,4.90,15,306
173,0,01161,Mark Calcavecchia,4.97,17,342
173,0,06036,Scott Dunlap,4.97,17,342
175,0,08123,Jeff Brehaut,5.00,9,180
175,0,01249,John Daly,5.00,9,180
175,0,01374,Robin Freeman,5.00,9,180
178,0,06621,Joe Durant,5.09,11,216
179,0,01014,Fulton Allem,5.56,12,216
179,0,20124,Alan Bratton,5.56,5,90
179,0,22292,David Seawell,5.56,2,36
179,0,02242,Lanny Wadkins,5.56,8,144
183,0,12652,Cameron Beckman,6.06,12,198
184,0,02246,Duffy Waldorf,6.14,21,342
185,0,02133,Craig Stadler,6.17,10,162
186,0,02007,Larry Rinker,6.41,15,234
187,0,07867,Woody Austin,6.48,21,324
188,0,01975,Tom Purtzer,6.67,6,90
189,0,02106,Chris Smith,7.07,14,198
190,0,20213,Katsumasa Miyamoto,7.14,9,126
190,0,02321,Fuzzy Zoeller,7.14,9,126
