RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01996,Mike Reid,.79,3,378
2,0,01320,Bob Estes,1.03,5,486
3,0,02294,Willie Wood,1.07,5,468
4,0,01927,Dennis Paulson,1.44,7,486
5,0,01527,Scott Hoch,1.50,7,468
6,0,06575,Dudley Hart,1.52,6,396
6,0,01677,Tom Lehman,1.52,6,396
8,0,01385,Jim Gallagher Jr.,1.53,8,522
9,0,01361,Dan Forsman,1.71,8,468
10,0,01968,Nick Price,1.74,5,288
11,0,20098,Stuart Appleby,1.78,8,450
11,0,20229,Stewart Cink,1.78,8,450
13,0,01175,Jim Carter,1.79,9,504
14,0,10809,Jim Furyk,1.85,8,432
14,0,01943,Chris Perry,1.85,10,540
16,0,10585,Scott McCarron,1.92,9,468
16,0,01926,Steve Pate,1.92,9,468
16,0,06567,Vijay Singh,1.92,9,468
19,0,06527,Steve Stricker,1.94,7,360
20,0,06012,Greg Kraft,1.98,10,504
21,0,02010,Loren Roberts,2.00,9,450
21,0,02239,Scott Verplank,2.00,9,450
23,0,01724,Jeff Maggert,2.02,8,396
24,0,08793,Tiger Woods,2.05,7,342
25,0,08931,Glen Day,2.06,10,486
25,0,02223,Bob Tway,2.06,10,486
27,0,01706,Davis Love III,2.12,8,378
28,0,01457,Jay Haas,2.17,9,414
29,0,01024,Billy Andrade,2.18,11,504
30,0,01226,Fred Couples,2.22,6,270
30,0,20094,Jonathan Kaye,2.22,12,540
30,0,01771,Blaine McCallister,2.22,12,540
30,0,01823,Larry Mize,2.22,8,360
30,0,06581,David Sutherland,2.22,12,540
35,0,02101,Joey Sindelar,2.27,9,396
36,0,06014,Eric Booker,2.30,12,522
36,0,01282,Trevor Dodds,2.30,12,522
38,0,01219,John Cook,2.31,10,432
38,0,01928,Corey Pavin,2.31,10,432
38,0,02170,Hal Sutton,2.31,10,432
41,0,01329,Brad Faxon,2.34,8,342
41,0,02146,Payne Stewart,2.34,8,342
43,0,20029,Notah Begay III,2.38,12,504
