RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
162,0,30110,Kyle Stanley,183.2,1734455000,263
163,0,47959,Bryson DeChambeau,183.3,2316359000,351
164,0,39546,Keith Mitchell,183.4,2192249000,332
165,0,29974,Branden Grace,183.9,1098788000,166
166,0,28775,Nate Lashley,184.0,807996000,122
166,0,25572,Graeme McDowell,184.0,1073315000,162
168,0,30911,Tommy Fleetwood,184.2,1644859000,248
169,0,32448,James Hahn,184.3,1678837000,253
170,0,48081,Xander Schauffele,184.7,1914782000,288
171,0,32366,Kevin Chappell,184.9,1624527000,244
172,0,25364,Paul Casey,185.0,1272044000,191
172,0,34360,Patrick Reed,185.0,1591918000,239
172,0,31323,Gary Woodland,185.0,1937786000,291
175,0,37455,Si Woo Kim,185.2,1940610000,291
176,0,40026,Daniel Berger,185.4,1534789000,230
176,0,39954,Cody Gribble,185.4,1301734000,195
176,0,33399,Adam Hadwin,185.4,1634919000,245
176,0,32839,Hideki Matsuyama,185.4,1634962000,245
180,0,26851,Marc Leishman,185.7,1931910000,289
180,0,26331,Charl Schwartzel,185.7,969362000,145
182,0,32102,Rickie Fowler,186.0,1627144000,243
183,0,30944,Jason Kokrak,186.4,2315063000,345
183,0,27064,Jhonattan Vegas,186.4,1523196000,227
185,0,28307,Matt Every,186.5,1423594000,212
186,0,29725,Tony Finau,186.6,2324211000,346
186,0,21528,Henrik Stenson,186.6,1081326000,161
188,0,27129,Luke List,188.8,2025073000,298
189,0,30978,Kiradech Aphibarnrat,189.0,830268000,122
190,0,47993,Denny McCarthy,189.1,1177648000,173
191,0,35450,Patrick Cantlay,189.5,1780141000,261
192,0,29518,Brendan Steele,193.4,1295194000,186
193,0,27349,Alex Noren,196.3,1215446000,172
