RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,08793,Tiger Woods,71.43,30,42
2,0,22961,David Mathis,70.77,46,65
3,0,24357,K.J. Choi,69.70,23,33
4,0,20572,Rod Pampling,68.49,50,73
5,0,20127,Chris Riley,68.42,39,57
6,0,20498,Briny Baird,68.33,41,60
7,0,24138,Ian Poulter,67.50,27,40
8,0,25396,Kevin Na,67.39,62,92
9,0,24490,George McNeill,67.12,49,73
10,0,09011,David Duval,66.67,28,42
10,0,08845,Scott Sterling,66.67,18,27
12,0,23983,Luke Donald,66.20,47,71
13,0,24024,Zach Johnson,66.18,45,68
14,0,25632,Jimmy Walker,66.07,37,56
15,0,28089,Jason Day,66.00,33,50
16,0,07867,Woody Austin,65.57,40,61
17,0,26420,Richard Johnson,64.81,35,54
18,0,20160,Charlie Wi,64.06,41,64
19,0,25900,Lucas Glover,63.89,46,72
20,0,20766,Padraig Harrington,63.79,37,58
20,0,23621,Rory Sabbatini,63.79,37,58
22,0,22046,Geoff Ogilvy,63.77,44,69
23,0,21878,Mark Wilson,63.33,57,90
24,0,20157,Retief Goosen,63.08,41,65
25,0,10117,Bob Heintz,62.79,27,43
25,0,23800,Bryce Molder,62.79,27,43
27,0,20104,Ken Duke,62.67,47,75
27,0,08075,Jerry Kelly,62.67,47,75
29,0,10860,Justin Leonard,62.07,36,58
30,0,19846,Brian Gay,61.84,47,76
30,0,10423,Mike Weir,61.84,47,76
32,0,10809,Jim Furyk,61.54,32,52
32,0,02206,David Toms,61.54,40,65
34,0,23541,Ben Crane,61.45,51,83
34,0,21949,Joe Ogilvie,61.45,51,83
36,0,22405,Justin Rose,61.19,41,67
37,0,28118,Peter Tomasulo,61.11,22,36
38,0,23325,Vaughn Taylor,61.04,47,77
39,0,10425,Jay Williamson,60.98,25,41
40,0,22621,Ben Curtis,60.78,31,51
40,0,08931,Glen Day,60.78,31,51
42,0,20070,Matt Bettencourt,60.76,48,79
43,0,20645,John Senden,60.71,51,84
