RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,08793,Tiger Woods,100.00,45,45
2,0,01810,Phil Mickelson,97.73,43,44
3,0,06527,Steve Stricker,96.77,60,62
4,0,24358,Robert Garrigus,96.15,50,52
5,0,01948,Tim Petrovic,95.88,93,97
6,0,22371,Aaron Baddeley,95.35,41,43
7,0,24138,Ian Poulter,95.12,39,41
8,0,20157,Retief Goosen,94.74,54,57
9,0,24663,Y.E. Yang,94.64,53,56
10,0,27060,John Mallinger,94.44,68,72
11,0,24024,Zach Johnson,94.29,66,70
12,0,08845,Scott Sterling,94.12,32,34
13,0,24924,Bill Haas,93.94,62,66
14,0,25345,Carl Pettersson,93.55,58,62
15,0,01706,Davis Love III,93.51,72,77
16,0,23349,Charles Warren,93.48,43,46
17,0,28158,Steve Marino,93.44,57,61
18,0,24781,Hunter Mahan,93.42,71,76
19,0,26679,Kevin Stadler,93.22,55,59
20,0,27770,Camilo Villegas,93.18,41,44
21,0,01473,Todd Hamilton,93.10,54,58
22,0,10733,Kent Jones,92.98,53,57
23,0,23778,Brad Adamonis,92.86,65,70
23,0,26498,Matt Weibring,92.86,52,56
23,0,21878,Mark Wilson,92.86,65,70
26,0,08075,Jerry Kelly,92.75,64,69
27,0,23800,Bryce Molder,92.73,51,55
28,0,10117,Bob Heintz,92.68,38,41
29,0,23108,Matt Kuchar,92.65,63,68
30,0,20593,Greg Chalmers,92.59,50,54
31,0,25900,Lucas Glover,92.41,73,79
32,0,12602,Dean Wilson,92.31,60,65
33,0,25396,Kevin Na,92.00,69,75
33,0,22046,Geoff Ogilvy,92.00,46,50
35,0,10809,Jim Furyk,91.94,57,62
36,0,26300,Matt Jones,91.84,45,49
37,0,24490,George McNeill,91.78,67,73
38,0,01142,Bart Bryant,91.67,33,36
38,0,22621,Ben Curtis,91.67,33,36
38,0,26881,Jarrod Lyle,91.67,44,48
41,0,22293,Heath Slocum,91.57,76,83
42,0,06567,Vijay Singh,91.49,43,47
43,0,01677,Tom Lehman,91.43,32,35
44,0,06522,Ernie Els,91.38,53,58
45,0,21805,Harrison Frazar,91.23,52,57
45,0,30711,Colt Knost,91.23,52,57
47,0,24846,Ricky Barnes,91.11,41,45
48,0,25686,Jason Dufner,91.04,61,67
49,0,20850,Daniel Chopra,90.91,70,77
49,0,21350,Ryuji Imada,90.91,60,66
49,0,24503,Jeff Klauk,90.91,70,77
52,0,26695,Michael Letzig,90.80,79,87
53,0,21949,Joe Ogilvie,90.79,69,76
53,0,20127,Chris Riley,90.79,69,76
55,0,07867,Woody Austin,90.77,59,65
55,0,26596,Ryan Moore,90.77,59,65
57,0,28087,Kris Blanks,90.74,49,54
57,0,27466,Spencer Levin,90.74,49,54
59,0,22548,Patrick Sheehan,90.70,39,43
60,0,28780,Nicholas Thompson,90.67,68,75
61,0,20160,Charlie Wi,90.41,66,73
62,0,23623,Bo Van Pelt,90.36,75,83
63,0,20229,Stewart Cink,90.32,56,62
64,0,20848,Ángel Cabrera,90.24,37,41
65,0,26497,Casey Wittenberg,90.16,55,61
66,0,27649,Brandt Snedeker,90.14,64,71
