RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
135,0,27214,Kevin Streelman,47.83%,11,23
139,0,29478,Kevin Kisner,47.62%,10,21
139,0,48867,Matti Schmid,47.62%,10,21
141,0,45609,Tyler Duncan,47.37%,9,19
141,0,23320,Ryan Palmer,47.37%,9,19
143,0,50493,Justin Suh,47.06%,8,17
144,0,51766,Wyndham Clark,46.67%,14,30
145,0,54783,Dylan Wu,46.15%,12,26
146,0,45157,Cam Davis,45.83%,11,24
147,0,59866,Nick Dunlap,45.45%,10,22
147,0,48119,Ben Taylor,45.45%,15,33
149,0,40058,Zac Blair,45.24%,19,42
149,0,36799,Stephan Jaeger,45.24%,19,42
151,0,47995,Davis Riley,45.16%,14,31
152,0,33399,Adam Hadwin,44.83%,13,29
153,0,40026,Daniel Berger,44.44%,8,18
153,0,27139,David Skinns,44.44%,16,36
155,0,27129,Luke List,42.86%,12,28
156,0,52375,Doug Ghim,42.31%,11,26
157,0,38991,Alejandro Tosti,41.94%,13,31
158,0,25900,Lucas Glover,41.67%,15,36
158,0,33968,Thorbjørn Olesen,41.67%,5,12
160,0,55789,Taylor Montgomery,41.18%,7,17
161,0,46414,Aaron Rai,40.74%,11,27
162,0,32367,Jorge Campillo,40.00%,6,15
162,0,56149,Wilson Furr,40.00%,6,15
162,0,51696,Rico Hoey,40.00%,12,30
162,0,57900,Chandler Phillips,40.00%,12,30
162,0,48699,Callum Tarren,40.00%,8,20
167,0,36871,Matt NeSmith,39.29%,11,28
168,0,47679,Victor Perez,38.89%,7,18
169,0,39997,Corey Conners,37.21%,16,43
170,0,24024,Zach Johnson,36.84%,7,19
170,0,48117,Kurt Kitayama,36.84%,7,19
172,0,50095,Austin Smotherman,35.29%,6,17
173,0,45242,Kevin Yu,34.78%,8,23
174,0,50525,Collin Morikawa,34.62%,9,26
175,0,59095,Chris Gotterup,34.38%,11,32
176,0,27330,Josh Teater,33.33%,5,15
177,0,34076,Joel Dahmen,30.77%,8,26
177,0,52453,Nicolai Højgaard,30.77%,4,13
179,0,52372,Cameron Champ,29.41%,10,34
179,0,52514,Trace Crowe,29.41%,5,17
179,0,51070,Vincent Norrman,29.41%,5,17
182,0,29535,Brice Garnett,25.00%,2,8
183,0,47663,Kevin Dougherty,23.53%,4,17
184,0,35310,Lanto Griffin,19.23%,5,26
