RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,34363,Tyrrell Hatton,-.235,17,-4.00
2,1,35732,Wes Roach,-.188,16,-3.00
3,1,32366,Kevin Chappell,-.182,22,-4.00
4,-2,35506,Mackenzie Hughes,-.179,28,-5.00
5,0,31420,Anirban Lahiri,-.167,18,-3.00
5,0,32254,Xinjun Zhang,-.167,36,-6.00
7,2,29725,Tony Finau,-.156,32,-5.00
8,-1,23621,Rory Sabbatini,-.152,33,-5.00
9,-1,27974,Sung Kang,-.143,42,-6.00
10,6,33448,Justin Thomas,-.139,36,-5.00
11,-1,46402,Talor Gooch,-.129,31,-4.00
12,-1,32640,Troy Merritt,-.125,40,-5.00
13,-1,29970,Dylan Frittelli,-.122,41,-5.00
13,-1,34466,Peter Malnati,-.122,41,-5.00
15,-1,39977,Max Homa,-.118,34,-4.00
15,-1,32139,Danny Willett,-.118,17,-2.00
17,0,27936,Martin Laird,-.111,18,-2.00
17,0,33410,Andrew Landry,-.111,36,-4.00
19,0,51766,Wyndham Clark,-.107,28,-3.00
20,1,27644,Brian Harman,-.105,38,-4.00
20,1,53165,Doc Redman,-.105,38,-4.00
22,1,30927,Brendon Todd,-.102,49,-5.00
23,1,33948,Byeong Hun An,-.100,40,-4.00
23,1,37455,Si Woo Kim,-.100,30,-3.00
23,1,25396,Kevin Na,-.100,40,-4.00
23,1,26476,Chez Reavie,-.100,40,-4.00
27,-8,26851,Marc Leishman,-.097,31,-3.00
28,0,29484,Peter Uihlein,-.095,21,-2.00
29,0,40058,Zac Blair,-.094,32,-3.00
30,0,33449,Zack Sucher,-.091,22,-2.00
30,0,32150,Michael Thompson,-.091,33,-3.00
30,0,47128,Richy Werenski,-.091,33,-3.00
33,1,25686,Jason Dufner,-.088,34,-3.00
33,1,27349,Alex Noren,-.088,34,-3.00
35,1,37275,Sam Ryder,-.086,35,-3.00
36,1,48887,Matt Wallace,-.083,24,-2.00
37,2,35532,Tom Hoge,-.081,37,-3.00
37,0,29420,Billy Horschel,-.081,37,-3.00
39,1,28775,Nate Lashley,-.079,38,-3.00
40,1,39997,Corey Conners,-.077,39,-3.00
41,1,32757,Patton Kizzire,-.074,27,-2.00
42,2,27554,Scott Harrington,-.071,28,-2.00
42,2,48119,Ben Taylor,-.071,28,-2.00
44,3,33122,Russell Knox,-.069,29,-2.00
45,-2,50525,Collin Morikawa,-.068,44,-3.00
46,2,46435,Austin Cook,-.065,31,-2.00
47,2,36699,Patrick Rodgers,-.064,47,-3.00
48,3,45157,Cam Davis,-.061,33,-2.00
49,3,34046,Jordan Spieth,-.059,34,-2.00
50,3,34076,Joel Dahmen,-.058,52,-3.00
51,3,27942,Rob Oppenheim,-.054,37,-2.00
52,3,52375,Doug Ghim,-.053,19,-1.00
53,4,56762,Will Gordon,-.050,20,-1.00
53,3,35310,Lanto Griffin,-.050,60,-3.00
53,4,24502,Adam Scott,-.050,20,-1.00
56,3,33419,Cameron Tringale,-.049,41,-2.00
57,2,34360,Patrick Reed,-.048,42,-2.00
