RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,52375,Doug Ghim,+.190,58,+11.00
2,4,25396,Kevin Na,+.229,157,+36.00
2,1,27095,Nick Watney,+.229,70,+16.00
4,0,34099,Harris English,+.231,160,+37.00
5,2,29535,Brice Garnett,+.237,93,+22.00
6,-1,30927,Brendon Todd,+.246,191,+47.00
7,1,23788,D.J. Trahan,+.250,68,+17.00
8,1,27649,Brandt Snedeker,+.256,129,+33.00
9,1,28252,Seamus Power,+.262,42,+11.00
10,1,48045,Michael Gellerman,+.265,68,+18.00
11,1,31420,Anirban Lahiri,+.273,55,+15.00
12,1,28089,Jason Day,+.274,106,+29.00
13,1,33399,Adam Hadwin,+.276,116,+32.00
13,1,33122,Russell Knox,+.276,105,+29.00
13,1,27349,Alex Noren,+.276,123,+34.00
16,1,31560,Brian Stuard,+.277,166,+46.00
17,7,45526,Abraham Ancer,+.279,129,+36.00
18,1,35506,Mackenzie Hughes,+.282,156,+44.00
18,0,25349,Tim Wilkinson,+.282,71,+20.00
20,5,29478,Kevin Kisner,+.287,143,+41.00
20,0,32791,K.H. Lee,+.287,157,+45.00
20,0,27942,Rob Oppenheim,+.287,108,+31.00
23,11,34363,Tyrrell Hatton,+.288,80,+23.00
23,-1,34466,Peter Malnati,+.288,118,+34.00
25,-2,21407,Arjun Atwal,+.289,45,+13.00
26,-1,27644,Brian Harman,+.291,189,+55.00
27,0,45157,Cam Davis,+.292,120,+35.00
27,0,34098,Russell Henley,+.292,137,+40.00
27,14,46970,Jon Rahm,+.292,137,+40.00
30,1,40026,Daniel Berger,+.294,153,+45.00
31,-2,30110,Kyle Stanley,+.295,95,+28.00
32,-2,22371,Aaron Baddeley,+.299,117,+35.00
33,-1,34021,Bud Cauley,+.302,162,+49.00
34,-1,33419,Cameron Tringale,+.304,112,+34.00
35,1,33667,Carlos Ortiz,+.308,156,+48.00
36,2,32102,Rickie Fowler,+.311,106,+33.00
37,2,30944,Jason Kokrak,+.312,138,+43.00
38,2,40098,Matt Fitzpatrick,+.313,115,+36.00
39,2,46442,Maverick McNealy,+.315,146,+46.00
39,2,49771,J.T. Poston,+.315,162,+51.00
41,-6,39971,Sungjae Im,+.317,199,+63.00
42,2,33204,Shane Lowry,+.318,85,+27.00
42,11,33448,Justin Thomas,+.318,129,+41.00
44,3,48081,Xander Schauffele,+.319,141,+45.00
45,1,26476,Chez Reavie,+.320,153,+49.00
46,2,48822,Sebastián Muñoz,+.324,188,+61.00
47,2,46550,Brandon Hagy,+.325,83,+27.00
47,2,01810,Phil Mickelson,+.325,114,+37.00
49,2,32757,Patton Kizzire,+.326,129,+42.00
50,3,33413,Ben Martin,+.328,58,+19.00
51,5,21209,Sergio Garcia,+.329,85,+28.00
52,6,47347,Adam Schenk,+.331,133,+44.00
53,6,26499,Rafa Cabrera Bello,+.333,117,+39.00
53,6,56762,Will Gordon,+.333,48,+16.00
53,6,29974,Branden Grace,+.333,72,+24.00
53,6,24361,Pat Perez,+.333,105,+35.00
57,6,35532,Tom Hoge,+.335,176,+59.00
58,6,35450,Patrick Cantlay,+.336,113,+38.00
58,23,28237,Rory McIlroy,+.336,119,+40.00
60,5,36699,Patrick Rodgers,+.337,175,+59.00
61,5,21961,Charles Howell III,+.339,112,+38.00
61,5,28775,Nate Lashley,+.339,109,+37.00
61,5,27129,Luke List,+.339,124,+42.00
61,5,35732,Wes Roach,+.339,56,+19.00
65,10,47959,Bryson DeChambeau,+.340,150,+51.00
65,19,32839,Hideki Matsuyama,+.340,150,+51.00
65,5,23621,Rory Sabbatini,+.340,147,+50.00
68,3,33410,Andrew Landry,+.342,158,+54.00
68,17,34360,Patrick Reed,+.342,193,+66.00
70,2,49298,Kramer Hickok,+.344,96,+33.00
70,2,24502,Adam Scott,+.344,64,+22.00
70,2,32150,Michael Thompson,+.344,151,+52.00
73,3,34046,Jordan Spieth,+.347,124,+43.00
73,3,31323,Gary Woodland,+.347,121,+42.00
75,3,33948,Byeong Hun An,+.348,158,+55.00
76,3,24138,Ian Poulter,+.349,106,+37.00
77,3,37189,Harold Varner III,+.350,123,+43.00
78,3,27064,Jhonattan Vegas,+.351,97,+34.00
79,4,49766,Hank Lebioda,+.352,105,+37.00
80,5,27963,Chris Stroud,+.354,99,+35.00
81,7,29479,Scott Brown,+.355,124,+44.00
82,7,34076,Joel Dahmen,+.356,160,+57.00
82,3,35310,Lanto Griffin,+.356,219,+78.00
82,7,48119,Ben Taylor,+.356,59,+21.00
82,7,23325,Vaughn Taylor,+.356,132,+47.00
86,6,25686,Jason Dufner,+.357,140,+50.00
86,6,48887,Matt Wallace,+.357,115,+41.00
88,6,29970,Dylan Frittelli,+.358,190,+68.00
88,6,26596,Ryan Moore,+.358,81,+29.00
90,6,26758,David Hearn,+.359,92,+33.00
91,-40,35891,Cameron Smith,+.361,147,+53.00
91,6,56278,Matthew Wolff,+.361,158,+57.00
93,5,33120,Mark Anderson,+.364,88,+32.00
94,9,45486,Joaquin Niemann,+.365,148,+54.00
95,4,25572,Graeme McDowell,+.366,93,+34.00
96,4,47504,Sam Burns,+.367,139,+51.00
97,4,34255,Joseph Bramlett,+.369,84,+31.00
97,4,32448,James Hahn,+.369,65,+24.00
