RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,29926,Danny Lee,7' 6",676.333,90,46
1,0,27942,Rob Oppenheim,7' 6",539.833,72,68
3,0,34363,Tyrrell Hatton,7' 7",493.333,65,21
4,0,20472,Alex Cejka,7' 8",656.417,86,6
4,0,28775,Nate Lashley,7' 8",389.250,51,49
6,0,48084,Wesley Bryan,7' 9",552.917,71,53
6,0,29908,C.T. Pan,7' 9",903.750,117,128
8,0,26329,Louis Oosthuizen,7' 10",389.917,50,3
8,0,25834,Daniel Summerhays,7' 10",485.417,62,167
10,0,37455,Si Woo Kim,7' 11",897.167,113,118
11,0,25240,D.A. Points,8' 1",565.167,70,182
11,0,22405,Justin Rose,8' 1",669.167,83,15
11,0,08793,Tiger Woods,8' 1",678.250,84,4
14,0,26499,Rafa Cabrera Bello,8' 2",638.500,78,99
14,0,25396,Kevin Na,8' 2",719.500,88,8
14,0,36699,Patrick Rodgers,8' 2",893.917,110,119
17,0,22371,Aaron Baddeley,8' 3",911.750,111,39
17,0,24024,Zach Johnson,8' 3",706.333,86,25
17,0,29221,Webb Simpson,8' 3",857.833,104,1
17,0,25493,Nick Taylor,8' 3",830.750,101,29
21,0,29725,Tony Finau,8' 4",915.750,110,119
21,0,36799,Stephan Jaeger,8' 4",814.583,98,133
21,0,26300,Matt Jones,8' 4",640.917,77,54
24,0,30925,Dustin Johnson,8' 5",710.000,84,23
24,0,35891,Cameron Smith,8' 5",880.500,105,38
26,0,30926,Chris Kirk,8' 6",1028.917,121,10
26,0,33419,Cameron Tringale,8' 6",604.167,71,160
28,0,27895,Jonas Blixt,8' 7",704.750,82,130
28,0,28089,Jason Day,8' 7",722.083,84,25
28,0,25686,Jason Dufner,8' 7",685.917,80,94
28,0,25198,Francesco Molinari,8' 7",681.250,79,82
28,0,24138,Ian Poulter,8' 7",479.417,56,123
33,0,19846,Brian Gay,8' 8",1093.750,126,13
33,0,47993,Denny McCarthy,8' 8",548.500,63,64
33,0,26596,Ryan Moore,8' 8",920.083,106,4
33,0,27556,Ted Potter Jr.,8' 8",893.000,103,113
33,0,33448,Justin Thomas,8' 8",762.000,88,24
38,0,20229,Stewart Cink,8' 9",706.667,81,152
