RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
58,0,35879,Kelly Kraft,23' 3",12233.917,526
58,0,29926,Danny Lee,23' 3",15022.833,646
58,0,25493,Nick Taylor,23' 3",16182.500,695
62,0,35545,Blayne Barber,23' 4",13226.000,566
62,0,28093,Miguel Angel Carballo,23' 4",8278.333,355
62,0,34466,Peter Malnati,23' 4",14790.083,633
62,0,29221,Webb Simpson,23' 4",16945.833,727
62,0,37189,Harold Varner III,23' 4",16071.333,688
67,0,40009,Dominic Bozzelli,23' 5",9848.667,421
67,0,24924,Bill Haas,23' 5",12935.500,552
67,0,33461,Morgan Hoffmann,23' 5",15568.917,664
67,0,46601,Trey Mullinax,23' 5",11156.500,476
71,0,33120,Mark Anderson,23' 6",7936.500,338
71,0,29740,Brad Fritsch,23' 6",7434.917,316
71,0,36801,Mark Hubbard,23' 6",11827.917,503
71,0,25345,Carl Pettersson,23' 6",8575.667,365
71,0,28132,Tyrone Van Aswegen,23' 6",15573.583,662
76,0,27895,Jonas Blixt,23' 7",11212.500,476
76,0,32200,Roberto Castro,23' 7",11002.417,467
76,0,29720,Andres Gonzales,23' 7",10094.917,428
76,0,37455,Si Woo Kim,23' 7",10029.250,425
76,0,29476,Kyle Reifers,23' 7",15401.833,653
76,0,29223,Sam Saunders,23' 7",12724.833,539
82,0,46443,Brian Campbell,23' 8",8024.333,339
82,0,21209,Sergio Garcia,23' 8",8131.333,343
82,0,31202,William McGirt,23' 8",15533.583,656
82,0,26596,Ryan Moore,23' 8",14558.417,615
82,0,23621,Rory Sabbatini,23' 8",11037.000,467
82,0,33418,Shawn Stefani,23' 8",11469.583,485
88,0,33399,Adam Hadwin,23' 9",15187.083,639
88,0,27466,Spencer Levin,23' 9",14814.000,623
88,0,25396,Kevin Na,23' 9",12334.083,519
91,0,30925,Dustin Johnson,23' 10",10689.583,448
92,0,40058,Zac Blair,23' 11",18367.500,768
92,0,35532,Tom Hoge,23' 11",7129.333,298
92,0,29420,Billy Horschel,23' 11",15281.750,638
92,0,30852,Ryo Ishikawa,23' 11",6798.167,284
92,0,37454,Whee Kim,23' 11",9933.417,415
97,0,20229,Stewart Cink,24' 0",13524.167,563
97,0,20157,Retief Goosen,24' 0",7639.417,318
97,0,39975,Michael Kim,24' 0",16554.250,690
97,0,01810,Phil Mickelson,24' 0",12444.167,519
97,0,27214,Kevin Streelman,24' 0",16695.250,696
102,0,26851,Marc Leishman,24' 1",12836.583,533
103,0,19803,Ryan Armour,24' 2",12001.667,497
103,0,24357,K.J. Choi,24' 2",11775.333,488
103,0,32757,Patton Kizzire,24' 2",12364.667,511
103,0,33122,Russell Knox,24' 2",11580.000,480
103,0,24502,Adam Scott,24' 2",7100.417,294
103,0,47128,Richy Werenski,24' 2",13348.167,552
109,0,33948,Byeong Hun An,24' 3",10642.333,439
109,0,25191,Gonzalo Fernandez-Castaño,24' 3",7661.917,316
109,0,24140,Sean O'Hair,24' 3",13400.333,553
109,0,24361,Pat Perez,24' 3",14610.917,602
109,0,33419,Cameron Tringale,24' 3",12095.667,498
109,0,27095,Nick Watney,24' 3",11748.833,485
115,0,30944,Jason Kokrak,24' 4",15404.417,633
115,0,32640,Troy Merritt,24' 4",13649.417,560
115,0,34213,Grayson Murray,24' 4",15844.000,651
115,0,34360,Patrick Reed,24' 4",15192.333,625
115,0,29518,Brendan Steele,24' 4",13805.417,568
115,0,23325,Vaughn Taylor,24' 4",17411.583,715
121,0,25720,Chad Collins,24' 5",10801.417,442
121,0,48822,Sebastián Muñoz,24' 5",7050.917,289
123,0,47959,Bryson DeChambeau,24' 6",13924.167,568
123,0,30191,Julián Etulain,24' 6",10424.750,426
123,0,24358,Robert Garrigus,24' 6",12067.333,492
123,0,21961,Charles Howell III,24' 6",12148.000,495
123,0,34358,Jonathan Randolph,24' 6",9839.500,402
128,0,24507,Jason Bohn,24' 7",13047.000,530
128,0,28500,Martin Flores,24' 7",11697.333,476
128,0,27974,Sung Kang,24' 7",15794.083,642
128,0,46440,Smylie Kaufman,24' 7",11364.583,463
128,0,29461,Jamie Lovemark,24' 7",14074.000,573
128,0,28252,Seamus Power,24' 7",11757.667,478
134,0,26300,Matt Jones,24' 8",9594.250,389
134,0,29289,S.Y. Noh,24' 8",13309.917,540
134,0,48081,Xander Schauffele,24' 8",13817.667,560
134,0,27770,Camilo Villegas,24' 8",11502.000,467
138,0,34099,Harris English,24' 9",11428.667,462
138,0,36689,Brooks Koepka,24' 9",11248.500,455
140,0,31557,Jim Herman,24' 10",15419.167,620
140,0,27129,Luke List,24' 10",15944.000,642
140,0,31560,Brian Stuard,24' 10",15900.333,640
143,0,35506,Mackenzie Hughes,24' 11",19604.667,786
143,0,34174,John Huh,24' 11",16429.667,660
143,0,46732,Rick Lamb,24' 11",8258.500,332
143,0,24781,Hunter Mahan,24' 11",12526.917,502
143,0,26331,Charl Schwartzel,24' 11",8201.417,329
143,0,29485,Brett Stegmaier,24' 11",11885.583,477
149,0,31420,Anirban Lahiri,25' 0",11690.417,468
149,0,32839,Hideki Matsuyama,25' 0",10620.917,425
151,0,23541,Ben Crane,25' 1",15900.250,633
151,0,23983,Luke Donald,25' 1",8455.500,337
151,0,12716,Charley Hoffman,25' 1",17430.833,696
151,0,28237,Rory McIlroy,25' 1",6304.750,251
151,0,22405,Justin Rose,25' 1",10529.917,420
151,0,27963,Chris Stroud,25' 1",10725.167,428
157,0,25274,Steven Bowditch,25' 2",6889.500,274
158,0,28307,Matt Every,25' 3",10279.000,407
158,0,29974,Branden Grace,25' 3",8804.667,349
160,0,24846,Ricky Barnes,25' 4",14140.417,559
161,0,32333,Kevin Tway,25' 5",12940.333,509
161,0,25892,Steve Wheatcroft,25' 5",9465.833,372
163,0,32448,James Hahn,25' 6",17965.417,704
164,0,31416,Derek Fathauer,25' 7",12248.583,478
164,0,29725,Tony Finau,25' 7",18350.917,717
164,0,20572,Rod Pampling,25' 7",13780.417,539
164,0,34046,Jordan Spieth,25' 7",13467.917,526
168,0,48084,Wesley Bryan,25' 8",15355.417,598
168,0,39954,Cody Gribble,25' 8",13108.333,511
170,0,40026,Daniel Berger,25' 9",14188.083,551
170,0,23497,Tag Ridings,25' 9",10085.750,392
170,0,27064,Jhonattan Vegas,25' 9",13617.667,529
173,0,22056,Cameron Percy,25' 11",11496.833,444
173,0,36699,Patrick Rodgers,25' 11",12150.417,469
175,0,35110,Brett Drewitt,26' 0",9039.333,348
175,0,10809,Jim Furyk,26' 0",9899.750,381
175,0,25804,Bubba Watson,26' 0",11075.417,426
178,0,46501,Ollie Schniederjans,26' 1",14807.750,568
179,0,28679,Fabián Gómez,26' 2",11297.500,432
180,0,23800,Bryce Molder,26' 3",12850.917,489
181,0,46550,Brandon Hagy,26' 5",13149.000,497
181,0,33448,Justin Thomas,26' 5",11700.833,443
183,0,37278,Nicholas Lindheim,26' 7",8817.833,332
183,0,25632,Jimmy Walker,26' 7",9926.583,373
185,0,28089,Jason Day,26' 8",10485.083,393
186,0,29222,Billy Hurley III,26' 10",15330.250,571
187,0,20593,Greg Chalmers,27' 3",15198.917,557
188,0,35300,Andrew Loupe,27' 4",8036.500,294
189,0,22371,Aaron Baddeley,27' 10",9452.250,340
190,0,27649,Brandt Snedeker,28' 5",9349.667,329
