RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,21209,Sergio Garcia,7' 6",523.500,70,44
2,0,30926,Chris Kirk,7' 7",829.333,109,99
2,0,20127,Chris Riley,7' 7",769.750,102,20
4,0,20766,Padraig Harrington,7' 9",481.667,62,49
4,0,25396,Kevin Na,7' 9",840.833,109,9
6,0,20472,Alex Cejka,7' 10",438.083,56,111
7,0,23983,Luke Donald,7' 11",658.333,83,8
7,0,26300,Matt Jones,7' 11",912.667,115,110
9,0,20098,Stuart Appleby,8' 0",712.250,89,128
9,0,22371,Aaron Baddeley,8' 0",874.333,109,55
9,0,01313,Steve Elkington,8' 0",533.333,67,43
9,0,25572,Graeme McDowell,8' 0",328.917,41,160
13,0,10505,Shane Bertsch,8' 1",436.000,54,57
14,0,28089,Jason Day,8' 2",720.750,88,3
14,0,10860,Justin Leonard,8' 2",880.417,108,18
14,0,06527,Steve Stricker,8' 2",642.083,79,2
17,0,19846,Brian Gay,8' 3",793.333,96,7
17,0,08375,Paul Stankowski,8' 3",682.917,83,56
17,0,21878,Mark Wilson,8' 3",863.000,105,11
20,0,23548,Bill Lunde,8' 4",920.750,110,114
20,0,06515,Shaun Micheel,8' 4",853.417,102,69
22,0,21350,Ryuji Imada,8' 5",1110.917,132,65
22,0,22378,Trevor Immelman,8' 5",831.583,99,89
22,0,23623,Bo Van Pelt,8' 5",883.167,105,68
25,0,24290,D.J. Brigman,8' 6",738.583,87,166
25,0,21731,Freddie Jacobson,8' 6",857.667,101,34
25,0,01810,Phil Mickelson,8' 6",780.583,92,17
25,0,23800,Bryce Molder,8' 6",1020.000,120,15
25,0,01948,Tim Petrovic,8' 6",1028.417,121,38
25,0,24138,Ian Poulter,8' 6",442.083,52,122
25,0,31193,Jim Renner,8' 6",704.500,83,85
25,0,27770,Camilo Villegas,8' 6",765.250,90,127
33,0,10885,Robert Allenby,8' 7",853.000,99,66
33,0,34255,Joseph Bramlett,8' 7",817.333,95,119
33,0,25686,Jason Dufner,8' 7",752.417,88,70
33,0,24781,Hunter Mahan,8' 7",1017.667,119,92
33,0,33911,Nate Smith,8' 7",713.083,83,90
38,0,28087,Kris Blanks,8' 8",943.750,109,94
38,0,21805,Harrison Frazar,8' 8",484.833,56,157
38,0,29718,Anthony Kim,8' 8",932.750,108,75
38,0,31202,William McGirt,8' 8",1243.167,143,51
38,0,22405,Justin Rose,8' 8",759.833,88,95
43,0,20157,Retief Goosen,8' 9",480.667,55,81
43,0,29221,Webb Simpson,8' 9",1083.250,124,16
45,0,01706,Davis Love III,8' 10",628.750,71,161
45,0,01797,Rocco Mediate,8' 10",626.500,71,178
45,0,22046,Geoff Ogilvy,8' 10",585.583,66,52
45,0,28475,Jeff Overton,8' 10",1127.000,128,147
49,0,20593,Greg Chalmers,8' 11",1281.083,144,1
49,0,23409,James Driscoll,8' 11",859.667,96,112
49,0,29478,Kevin Kisner,8' 11",880.583,99,142
49,0,01766,Billy Mayfair,8' 11",1214.083,136,27
49,0,32150,Michael Thompson,8' 11",695.917,78,32
54,0,29910,Blake Adams,9' 0",1629.917,181,33
54,0,06621,Joe Durant,9' 0",695.917,77,59
54,0,12782,Tim Herron,9' 0",957.333,106,60
54,0,21961,Charles Howell III,9' 0",1204.417,134,5
54,0,24024,Zach Johnson,9' 0",757.667,84,4
54,0,27466,Spencer Levin,9' 0",1119.917,125,41
54,0,20572,Rod Pampling,9' 0",780.417,87,10
54,0,24361,Pat Perez,9' 0",763.000,85,78
54,0,27064,Jhonattan Vegas,9' 0",925.750,103,148
63,0,11123,Chris Couch,9' 1",956.500,105,27
63,0,23638,Brendon de Jonge,9' 1",1286.500,142,42
63,0,23353,J.J. Henry,9' 1",1117.833,123,126
63,0,24140,Sean O'Hair,9' 1",808.750,89,146
63,0,25240,D.A. Points,9' 1",990.917,109,77
63,0,22293,Heath Slocum,9' 1",874.333,96,149
69,0,24925,Jonathan Byrd,9' 2",914.500,100,106
69,0,20229,Stewart Cink,9' 2",624.083,68,107
69,0,23108,Matt Kuchar,9' 2",1137.000,124,13
72,0,23673,Michael Connell,9' 3",842.583,91,30
72,0,08725,Tom Gillis,9' 3",498.917,54,129
72,0,22961,David Mathis,9' 3",845.250,91,30
72,0,26331,Charl Schwartzel,9' 3",663.833,72,50
72,0,20160,Charlie Wi,9' 3",1026.417,111,64
72,0,24663,Y.E. Yang,9' 3",594.000,64,23
78,0,23614,Rich Beem,9' 4",664.250,71,168
78,0,20070,Matt Bettencourt,9' 4",1296.167,139,141
78,0,07457,Steve Flesch,9' 4",1086.833,116,108
78,0,10585,Scott McCarron,9' 4",859.333,92,36
78,0,27933,John Merrick,9' 4",822.000,88,91
78,0,32640,Troy Merritt,9' 4",758.167,81,121
78,0,25345,Carl Pettersson,9' 4",1188.917,127,72
78,0,28620,Aron Price,9' 4",511.417,55,137
78,0,27649,Brandt Snedeker,9' 4",819.250,88,22
87,0,24846,Ricky Barnes,9' 5",818.167,87,117
87,0,10809,Jim Furyk,9' 5",931.833,99,76
87,0,26851,Marc Leishman,9' 5",1322.833,141,71
87,0,24490,George McNeill,9' 5",797.167,85,124
87,0,25562,Andres Romero,9' 5",1079.000,115,120
87,0,24502,Adam Scott,9' 5",614.083,65,62
93,0,06004,Stephen Ames,9' 6",806.250,85,35
93,0,25274,Steven Bowditch,9' 6",1180.917,124,175
93,0,01116,Michael Bradley,9' 6",848.417,89,179
93,0,24604,Hunter Haas,9' 6",1283.167,135,48
93,0,27936,Martin Laird,9' 6",912.667,96,60
93,0,02206,David Toms,9' 6",775.917,82,25
93,0,26668,Marc Turnesa,9' 6",591.333,62,171
100,0,24507,Jason Bohn,9' 7",796.917,83,83
100,0,06251,Chris DiMarco,9' 7",1125.417,117,39
100,0,09011,David Duval,9' 7",881.500,92,172
100,0,22348,Nick O'Hern,9' 7",1000.333,104,58
100,0,06567,Vijay Singh,9' 7",814.167,85,105
105,0,26420,Richard Johnson,9' 8",755.250,78,155
105,0,27797,Derek Lamely,9' 8",891.250,92,183
105,0,23320,Ryan Palmer,9' 8",907.167,94,47
105,0,27214,Kevin Streelman,9' 8",1128.833,117,37
105,0,25804,Bubba Watson,9' 8",941.083,97,184
110,0,22621,Ben Curtis,9' 9",796.417,82,21
110,0,21753,Brian Davis,9' 9",1155.583,119,62
110,0,12716,Charley Hoffman,9' 9",1127.000,116,163
110,0,30711,Colt Knost,9' 9",1076.000,110,135
110,0,22913,John Rollins,9' 9",910.250,93,123
110,0,30110,Kyle Stanley,9' 9",1123.083,115,156
116,0,07867,Woody Austin,9' 10",578.917,59,5
116,0,12652,Cameron Beckman,9' 10",1021.500,104,113
116,0,23718,Nathan Green,9' 10",1276.917,130,26
116,0,08537,J.P. Hayes,9' 10",677.833,69,80
116,0,29420,Billy Horschel,9' 10",936.917,95,159
116,0,06573,Brandt Jobe,9' 10",1030.583,105,67
116,0,21949,Joe Ogilvie,9' 10",981.417,100,109
116,0,33419,Cameron Tringale,9' 10",1649.833,168,97
124,0,12510,Chad Campbell,9' 11",924.500,93,102
124,0,06522,Ernie Els,9' 11",723.750,73,182
124,0,29720,Andres Gonzales,9' 11",544.083,55,169
124,0,26881,Jarrod Lyle,9' 11",1175.917,119,104
124,0,25818,Scott Piercy,9' 11",1012.000,102,100
124,0,27330,Josh Teater,9' 11",1379.750,139,152
124,0,20436,Garrett Willis,9' 11",840.417,85,88
131,0,30750,Tommy Gainey,10' 0",1281.750,128,133
131,0,19970,Robert Karlsson,10' 0",751.083,75,40
131,0,25834,Daniel Summerhays,10' 0",923.333,92,138
134,0,26758,David Hearn,10' 1",1052.417,104,53
134,0,27974,Sung Kang,10' 1",787.083,78,115
134,0,35087,Bio Kim,10' 1",1056.083,105,142
134,0,27939,Matt McQuillan,10' 1",818.750,81,101
134,0,23621,Rory Sabbatini,10' 1",865.500,86,84
134,0,26679,Kevin Stadler,10' 1",909.583,90,174
140,0,34072,Will Strickler,10' 2",601.750,59,154
141,0,28679,Fabián Gómez,10' 3",1170.250,114,177
142,0,20848,Ángel Cabrera,10' 4",528.833,51,176
142,0,25900,Lucas Glover,10' 4",886.250,86,162
142,0,06643,Paul Goydos,10' 4",909.083,88,130
142,0,28158,Steve Marino,10' 4",978.583,95,97
142,0,26596,Ryan Moore,10' 4",865.000,84,45
147,0,24357,K.J. Choi,10' 5",845.583,81,27
147,0,28486,Michael Putnam,10' 5",866.417,83,87
147,0,25457,Alexandre Rocha,10' 5",696.250,67,136
147,0,23325,Vaughn Taylor,10' 5",1060.083,102,72
147,0,23788,D.J. Trahan,10' 5",1219.250,117,82
147,0,25632,Jimmy Walker,10' 5",1282.667,123,54
147,0,26289,Boo Weekley,10' 5",665.667,64,169
147,0,12602,Dean Wilson,10' 5",825.000,79,19
155,0,21407,Arjun Atwal,10' 6",1508.167,144,131
155,0,26951,Johnson Wagner,10' 6",1041.917,99,96
157,0,20498,Briny Baird,10' 7",722.083,68,46
157,0,32102,Rickie Fowler,10' 7",1059.500,100,139
157,0,24924,Bill Haas,10' 7",1363.833,129,79
157,0,01577,Lee Janzen,10' 7",666.083,63,144
157,0,08075,Jerry Kelly,10' 7",962.583,91,14
157,0,23497,Tag Ridings,10' 7",1192.667,113,134
163,0,32366,Kevin Chappell,10' 8",973.750,91,72
164,0,23541,Ben Crane,10' 9",895.333,83,23
164,0,27963,Chris Stroud,10' 9",883.417,82,103
164,0,26287,Roland Thatcher,10' 9",1024.667,95,92
164,0,27095,Nick Watney,10' 9",995.917,93,12
168,0,24358,Robert Garrigus,10' 10",935.000,86,164
169,0,32698,Bobby Gates,10' 11",1131.917,104,180
169,0,27120,Troy Matteson,10' 11",1279.417,117,132
171,0,25444,Justin Hicks,11' 0",804.083,73,185
