RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
1,0,52372,Cameron Champ,28
1,0,33667,Carlos Ortiz,28
1,0,40115,Adam Svensson,28
4,0,24925,Jonathan Byrd,29
4,0,32200,Roberto Castro,29
4,0,49633,Charlie Danielson,29
4,0,47959,Bryson DeChambeau,29
4,0,45609,Tyler Duncan,29
4,0,19846,Brian Gay,29
4,0,25900,Lucas Glover,29
4,0,24024,Zach Johnson,29
4,0,26300,Matt Jones,29
4,0,32816,Satoshi Kodaira,29
4,0,46601,Trey Mullinax,29
4,0,23320,Ryan Palmer,29
4,0,47347,Adam Schenk,29
4,0,33486,Roger Sloan,29
4,0,27649,Brandt Snedeker,29
4,0,49964,Aaron Wise,29
4,0,56278,Matthew Wolff,29
21,0,49303,Anders Albertson,30
21,0,45526,Abraham Ancer,30
21,0,24846,Ricky Barnes,30
21,0,28697,Gaganjeet Bhullar,30
21,0,27895,Jonas Blixt,30
21,0,40009,Dominic Bozzelli,30
21,0,33141,Keegan Bradley,30
21,0,29479,Scott Brown,30
21,0,51766,Wyndham Clark,30
21,0,23541,Ben Crane,30
21,0,25686,Jason Dufner,30
21,0,34099,Harris English,30
21,0,28307,Matt Every,30
21,0,29725,Tony Finau,30
21,0,30911,Tommy Fleetwood,30
21,0,46523,Joey Garber,30
21,0,21209,Sergio Garcia,30
21,0,29535,Brice Garnett,30
21,0,46402,Talor Gooch,30
21,0,31646,Emiliano Grillo,30
21,0,33399,Adam Hadwin,30
21,0,27644,Brian Harman,30
21,0,49298,Kramer Hickok,30
21,0,35532,Tom Hoge,30
21,0,29420,Billy Horschel,30
21,0,46717,Viktor Hovland,30
21,0,36514,Yuki Inamori,30
21,0,36799,Stephan Jaeger,30
21,0,27974,Sung Kang,30
21,0,36689,Brooks Koepka,30
21,0,35879,Kelly Kraft,30
21,0,27936,Martin Laird,30
21,0,33410,Andrew Landry,30
21,0,26851,Marc Leishman,30
21,0,24781,Hunter Mahan,30
21,0,25572,Graeme McDowell,30
21,0,28237,Rory McIlroy,30
