RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
60,76,01682,Wayne Levi,163,118,45
63,66,01078,Jim Benepe,164,100,64
63,70,01414,Bob Gilder,164,103,61
65,89,01378,David Frost,165,137,28
66,81,01072,Chip Beck,167,124,43
66,78,02186,Brian Tennyson,167,120,47
66,61,02195,Leonard Thompson,167,47,120
69,80,01390,Buddy Gardner,168,124,44
70,47,01200,Keith Clearwater,169,85,84
71,69,01006,John Adams,170,25,145
72,55,01151,Clark Burroughs,171,35,136
73,79,01313,Steve Elkington,172,115,57
74,73,02223,Bob Tway,173,62,111
75,94,01550,Ed Humenik,174,1,173
75,75,02090,Tom Sieckmann,174,14,160
77,64,01938,David Peoples,177,43,134
78,46,02241,Bobby Wadkins,178,80,98
78,87,02322,Richard Zokol,178,137,41
80,90,01736,Roger Maltbie,180,139,41
80,106,02041,Bill Sander,180,4,176
82,106,01306,David Edwards,181,178,3
82,112,01443,Hubert Green,181,152,29
84,98,01157,Tom Byrum,182,165,17
84,104,01522,Lon Hinkle,182,8,174
84,77,01717,Sandy Lyle,182,80,102
87,105,01282,Trevor Dodds,183,6,177
87,91,01435,Wayne Grady,183,162,21
87,71,01469,Dan Halldorson,183,102,81
87,77,01941,Tom Pernice Jr.,183,77,106
91,124,01701,Bob Lohr,184,159,25
92,111,01823,Larry Mize,185,172,13
93,111,01168,David Canipe,186,174,12
93,104,01928,Corey Pavin,186,167,19
93,140,01935,Calvin Peete,186,185,1
93,130,01996,Mike Reid,186,184,2
97,81,01284,Mike Donald,187,122,65
97,182,01564,David Jackson,187,2,185
99,105,01346,Ed Fiori,188,168,20
99,101,01662,Greg Ladehoff,188,18,170
101,135,01096,Phil Blackmar,189,10,179
102,106,02095,Larry Silveira,190,12,178
102,64,02256,Tom Watson,190,59,131
104,71,01310,Dave Eichelberger,191,32,159
104,111,01559,Hale Irwin,191,181,10
104,154,02261,Doug Weaver,191,7,184
107,127,01877,Tim Norris,192,183,9
107,63,02167,Mike Sullivan,192,77,115
109,119,02267,D.A. Weibring,193,177,16
110,73,01156,Curt Byrum,194,37,157
110,49,01887,Mark O'Meara,194,97,97
112,85,01884,Mac O'Grady,195,49,146
112,118,01960,Don Pooley,195,161,34
114,111,01685,J.L. Lewis,196,24,172
114,155,01773,Ronnie McCann,196,13,183
114,111,01984,Sam Randolph,196,30,166
117,110,02148,Ray Stewart,197,28,169
118,75,01303,Bob Eastwood,199,112,87
118,79,01499,Mark Hayes,199,41,158
120,75,01329,Brad Faxon,200,45,155
120,84,02185,Lance Ten Broeck,200,58,142
122,107,01201,Lennie Clements,202,149,53
123,86,01150,George Burns,203,52,151
124,85,02087,Don Shirey Jr.,204,61,143
125,136,02242,Lanny Wadkins,205,168,37
126,183,01248,Rick Dalpos,208,26,182
127,125,01381,Fred Funk,211,153,58
127,117,01666,Bernhard Langer,211,141,70
129,89,01129,Bill Britton,212,119,93
129,78,01715,Mark Lye,212,84,128
131,170,01261,Jay Delsing,213,33,180
131,181,02099,Scott Simpson,213,180,33
133,158,01891,David Ogrin,214,176,38
134,138,01361,Dan Forsman,215,40,175
134,182,02010,Loren Roberts,215,179,36
136,111,01093,Ronnie Black,217,55,162
137,130,01106,Jim Booros,218,113,105
138,100,01331,Rick Fehr,221,103,118
138,170,01355,Raymond Floyd,221,175,46
140,136,01507,Webb Heintzelman,223,113,110
140,109,01553,John Huston,223,77,146
140,98,01943,Chris Perry,223,124,99
140,102,02023,Clarence Rose,223,96,127
140,166,02224,Greg Twiggs,223,52,171
145,134,01132,Mark Brooks,224,148,76
146,155,01112,Charlie Bowles,225,57,168
147,107,01197,Bobby Clampett,226,82,144
148,121,01571,Barry Jaeckel,228,72,156
149,135,01487,Jeff Hart,229,115,114
150,127,02201,Jim Thorpe,231,70,161
151,121,01024,Billy Andrade,232,110,122
151,165,01374,Robin Freeman,232,68,164
153,168,01030,Isao Aoki,234,159,75
154,176,01235,Ben Crenshaw,237,166,71
155,145,01162,Rex Caldwell,238,75,163
155,172,01641,Gary Koch,238,155,83
157,154,02104,Jeff Sluman,240,149,91
158,146,01307,Joel Edwards,241,109,132
158,132,01813,Mike Miles,241,105,136
158,163,01992,Don Reese,241,133,108
161,134,02292,Bob Wolcott,242,89,153
162,188,01557,John Inman,243,170,73
163,161,01952,Billy Pierot,247,131,116
164,257,01495,Morris Hatalsky,253,186,67
165,203,01033,George Archer,254,170,84
166,172,01323,Brad Fabel,255,133,122
167,187,01925,Jerry Pate,256,140,116
168,193,01448,Tony Grimes,258,108,150
169,188,01626,Karl Kimball,259,107,152
169,190,02094,Tony Sills,259,163,96
171,208,01154,Bill Buttner,260,147,113
172,210,01086,Roy Biancalana,262,122,140
173,217,01533,P.H. Horgan III,265,98,167
174,244,01614,Jack Kay Jr.,268,87,181
175,208,01320,Bob Estes,269,145,124
175,212,02239,Scott Verplank,269,115,154
177,215,02007,Larry Rinker,270,129,141
178,223,01457,Jay Haas,274,149,125
179,239,02222,Billy Tuten,275,182,93
180,217,01931,Rick Pearson,276,141,135
181,248,02196,Robert Thompson,279,172,107
182,245,01489,Steve Hart,290,164,126
183,261,01061,Ray Barr Jr.,292,154,138
184,249,01755,Dick Mast,293,144,149
185,318,01790,Pat McGowan,323,158,165
186,380,02294,Willie Wood,342,156,186
