RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
77,0,20691,Greg Owen,254.8,1513672.000,165
77,0,02246,Duffy Waldorf,254.8,1183267.000,129
82,0,08931,Glen Day,254.9,1110228.000,121
82,0,25900,Lucas Glover,254.9,1964065.000,214
84,0,06573,Brandt Jobe,255.0,1661373.000,181
85,0,21959,Ted Purdy,255.2,1929053.000,210
86,0,24925,Jonathan Byrd,255.3,2040224.000,222
86,0,06034,Marco Dawson,255.3,1342020.000,146
86,0,20157,Retief Goosen,255.3,900637.000,98
89,0,24290,D.J. Brigman,255.4,1047961.000,114
89,0,02101,Joey Sindelar,255.4,1811190.000,197
89,0,23623,Bo Van Pelt,255.4,1866649.000,203
92,0,23725,Brendan Jones,255.5,1471629.000,160
92,0,01677,Tom Lehman,255.5,790960.000,86
94,0,01024,Billy Andrade,255.6,1251569.000,136
94,0,23135,Tim Clark,255.6,1011990.000,110
94,0,23063,Scott Hend,255.6,1822004.000,198
94,0,01948,Tim Petrovic,255.6,1407833.000,153
98,0,12652,Cameron Beckman,255.7,1380990.000,150
98,0,01161,Mark Calcavecchia,255.7,1482058.000,161
98,0,01175,Jim Carter,255.7,561567.000,61
98,0,20433,Mark Hensby,255.7,1067744.000,116
102,0,06621,Joe Durant,255.8,1298280.000,141
103,0,01553,John Huston,255.9,1602782.000,174
104,0,23497,Tag Ridings,256.0,1954063.000,212
105,0,20229,Stewart Cink,256.1,1097022.000,119
106,0,01707,Steve Lowery,256.2,1937181.000,210
106,0,20645,John Senden,256.2,1835588.000,199
106,0,21498,Hideto Tanihara,256.2,802403.000,87
106,0,08793,Tiger Woods,256.2,1512623.000,164
110,0,24227,Justin Bolli,256.5,1034301.000,112
110,0,01320,Bob Estes,256.5,1080558.000,117
110,0,01329,Brad Faxon,256.5,793988.000,86
110,0,23108,Matt Kuchar,256.5,784873.000,85
110,0,24140,Sean O'Hair,256.5,1671063.000,181
110,0,20160,Charlie Wi,256.5,988190.000,107
116,0,01723,Andrew Magee,256.6,1256389.000,136
117,0,21878,Mark Wilson,256.8,711966.000,77
118,0,06599,John Elliott,257.0,1110218.000,120
118,0,23552,Hank Kuehne,257.0,1794558.000,194
120,0,01157,Tom Byrum,257.2,759138.000,82
120,0,21949,Joe Ogilvie,257.2,1361018.000,147
122,0,12510,Chad Campbell,257.3,1241248.000,134
122,0,26679,Kevin Stadler,257.3,2056711.000,222
124,0,23409,James Driscoll,257.4,1445285.000,156
124,0,21805,Harrison Frazar,257.4,2158779.000,233
124,0,22548,Patrick Sheehan,257.4,1770200.000,191
124,0,02239,Scott Verplank,257.4,1074722.000,116
128,0,21350,Ryuji Imada,257.5,1223852.000,132
128,0,23325,Vaughn Taylor,257.5,1742429.000,188
130,0,25345,Carl Pettersson,257.6,1631926.000,176
131,0,24507,Jason Bohn,257.7,1465730.000,158
131,0,01599,Steve Jones,257.7,714294.000,77
133,0,24781,Hunter Mahan,257.8,1930579.000,208
134,0,01761,Len Mattiace,257.9,919059.000,99
134,0,12660,Jesper Parnevik,257.9,1401911.000,151
134,0,01941,Tom Pernice Jr.,257.9,1745675.000,188
134,0,23788,D.J. Trahan,257.9,1624683.000,175
138,0,01042,Paul Azinger,258.0,965993.000,104
138,0,01724,Jeff Maggert,258.0,1058735.000,114
138,0,25240,D.A. Points,258.0,1653178.000,178
141,0,20502,Michael Long,258.2,1310784.000,141
141,0,01797,Rocco Mediate,258.2,1087519.000,117
143,0,01132,Mark Brooks,258.3,567235.000,61
143,0,22405,Justin Rose,258.3,1831933.000,197
145,0,01127,Danny Briggs,258.4,930270.000,100
145,0,01219,John Cook,258.4,725648.000,78
145,0,19881,Robert Damron,258.4,1209351.000,130
148,0,01381,Fred Funk,258.6,884339.000,95
148,0,22293,Heath Slocum,258.6,1312887.000,141
148,0,26287,Roland Thatcher,258.6,1405491.000,151
151,0,01249,John Daly,258.7,1434424.000,154
152,0,20472,Alex Cejka,258.8,1173965.000,126
153,0,12645,Brent Geiberger,258.9,811001.000,87
153,0,27095,Nick Watney,258.9,1854811.000,199
155,0,08545,Glen Hnatiuk,259.1,727515.000,78
155,0,12454,Mario Tiziani,259.1,1025911.000,110
157,0,01887,Mark O'Meara,259.2,429158.000,46
157,0,20548,Hidemichi Tanaka,259.2,1614408.000,173
159,0,19972,José Coceres,259.4,821787.000,88
160,0,23540,Jason Allred,259.5,1214278.000,130
160,0,23320,Ryan Palmer,259.5,1802973.000,193
162,0,21633,Steve Allan,259.6,1972068.000,211
163,0,01577,Lee Janzen,259.7,962991.000,103
163,0,01685,J.L. Lewis,259.7,1439618.000,154
165,0,08385,Omar Uresti,259.8,1075650.000,115
166,0,20766,Padraig Harrington,260.1,739865.000,79
167,0,26420,Richard Johnson,260.2,786984.000,84
168,0,23353,J.J. Henry,260.3,1836872.000,196
168,0,07749,Brett Quigley,260.3,1574413.000,168
168,0,22295,Darron Stiles,260.3,1077791.000,115
171,0,21209,Sergio Garcia,260.4,1218672.000,130
171,0,08725,Tom Gillis,260.4,1237301.000,132
173,0,10201,Matt Gogel,260.5,975248.000,104
173,0,12602,Dean Wilson,260.5,1256757.000,134
175,0,23036,Chris Anderson,260.7,769470.000,82
176,0,23349,Charles Warren,261.2,1852122.000,197
177,0,12826,Paul Claxton,261.3,1100644.000,117
177,0,01619,Skip Kendall,261.3,921884.000,98
179,0,11032,Frank Lickliter II,261.4,1882096.000,200
180,0,06251,Chris DiMarco,261.5,903679.000,96
181,0,08123,Jeff Brehaut,261.6,1224307.000,130
181,0,20850,Daniel Chopra,261.6,2128165.000,226
181,0,20121,Todd Fischer,261.6,1337353.000,142
184,0,10585,Scott McCarron,261.7,1215106.000,129
185,0,23614,Rich Beem,261.9,858145.000,91
185,0,01823,Larry Mize,261.9,584505.000,62
187,0,01810,Phil Mickelson,262.0,1254236.000,133
188,0,20378,Mathias Grönberg,262.2,1434924.000,152
188,0,24604,Hunter Haas,262.2,1510342.000,160
190,0,20572,Rod Pampling,262.3,1491930.000,158
191,0,19824,Craig Barlow,262.9,1249301.000,132
192,0,01313,Steve Elkington,263.2,966378.000,102
193,0,21407,Arjun Atwal,263.3,1308027.000,138
194,0,01487,Jeff Hart,263.5,483740.000,51
195,0,06332,Neal Lancaster,263.6,1717928.000,181
196,0,06567,Vijay Singh,263.9,2365635.000,249
197,0,01928,Corey Pavin,264.2,665791.000,70
198,0,21806,Paul Gow,264.7,1248350.000,131
199,0,20099,Doug Barron,264.8,1048753.000,110
199,0,28088,Matt Davidson,264.8,839041.000,88
201,0,20812,Tjaart van der Walt,266.0,1015164.000,106
202,0,01927,Dennis Paulson,266.8,1267701.000,132
