RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
73,0,02106,Chris Smith,+.43,70.72,71.15
73,0,20548,Hidemichi Tanaka,+.43,70.72,71.15
75,0,01619,Skip Kendall,+.42,70.78,71.20
76,0,23621,Rory Sabbatini,+.41,70.94,71.35
77,0,01219,John Cook,+.40,70.84,71.24
78,0,23614,Rich Beem,+.39,70.56,70.95
78,0,20094,Jonathan Kaye,+.39,71.01,71.40
78,0,01685,J.L. Lewis,+.39,70.63,71.02
81,0,07721,Pat Bates,+.38,70.37,70.75
81,0,01139,Olin Browne,+.38,70.70,71.08
83,0,08931,Glen Day,+.37,70.60,70.97
83,0,02101,Joey Sindelar,+.37,70.97,71.34
85,0,01175,Jim Carter,+.36,71.07,71.43
86,0,02133,Craig Stadler,+.35,71.09,71.44
87,0,12510,Chad Campbell,+.34,70.54,70.88
87,0,01569,Peter Jacobsen,+.34,70.79,71.13
87,0,08633,Per-Ulrik Johansson,+.34,70.76,71.10
87,0,23108,Matt Kuchar,+.34,71.00,71.34
87,0,01766,Billy Mayfair,+.34,71.06,71.40
92,0,06595,Kevin Sutherland,+.32,71.18,71.50
93,0,23541,Ben Crane,+.31,70.66,70.97
94,0,06350,Bob May,+.30,70.58,70.88
94,0,24361,Pat Perez,+.30,71.06,71.36
96,0,11032,Frank Lickliter II,+.29,71.08,71.37
97,0,01887,Mark O'Meara,+.28,71.44,71.72
98,0,12645,Brent Geiberger,+.27,70.68,70.95
99,0,10733,Kent Jones,+.26,71.07,71.33
100,0,12823,Carlos Franco,+.25,70.67,70.92
100,0,08881,Tripp Isenhour,+.25,70.96,71.21
102,0,23135,Tim Clark,+.24,70.93,71.17
103,0,01928,Corey Pavin,+.23,71.17,71.40
104,0,06573,Brandt Jobe,+.22,70.66,70.88
105,0,21633,Steve Allan,+.21,70.88,71.09
105,0,06332,Neal Lancaster,+.21,71.10,71.31
105,0,01948,Tim Petrovic,+.21,70.66,70.87
108,0,01098,Jay Don Blake,+.20,70.92,71.12
109,0,12660,Jesper Parnevik,+.19,71.42,71.61
110,0,22046,Geoff Ogilvy,+.17,70.86,71.03
111,0,06809,Bob Burns,+.16,70.68,70.84
111,0,08537,J.P. Hayes,+.16,70.88,71.04
113,0,06621,Joe Durant,+.15,71.01,71.16
113,0,02002,John Riegger,+.15,70.63,70.78
113,0,06078,Esteban Toledo,+.15,70.81,70.96
116,0,20574,Mathew Goggin,+.12,71.14,71.26
117,0,21805,Harrison Frazar,+.11,71.20,71.31
118,0,01161,Mark Calcavecchia,+.10,71.37,71.47
118,0,20593,Greg Chalmers,+.10,71.24,71.34
118,0,01724,Jeff Maggert,+.10,71.51,71.61
121,0,10425,Jay Williamson,+.08,71.07,71.15
122,0,01941,Tom Pernice Jr.,+.07,71.24,71.31
123,0,23353,J.J. Henry,+.05,70.98,71.03
124,0,19824,Craig Barlow,+.03,71.03,71.06
125,0,10457,Frank Nobilo,+.02,71.15,71.17
126,0,01042,Paul Azinger,E,71.63,71.63
126,0,01927,Dennis Paulson,E,71.16,71.16
126,0,08375,Paul Stankowski,E,71.23,71.23
129,0,23338,David Gossett,-.01,70.81,70.80
129,0,10912,Craig Perks,-.01,71.72,71.71
131,0,23800,Bryce Molder,-.03,71.14,71.11
132,0,01378,David Frost,-.04,71.31,71.27
133,0,06617,Brian Henninger,-.05,70.95,70.90
134,0,02245,Grant Waite,-.07,71.05,70.98
135,0,07003,David Berganio Jr.,-.08,70.85,70.77
136,0,10201,Matt Gogel,-.09,71.43,71.34
137,0,06643,Paul Goydos,-.10,71.38,71.28
138,0,11011,Mike Sposa,-.13,71.07,70.94
139,0,01132,Mark Brooks,-.14,71.56,71.42
140,0,01926,Steve Pate,-.16,71.08,70.92
141,0,08123,Jeff Brehaut,-.17,71.20,71.03
141,0,23903,Stephen Gangluff,-.17,71.28,71.11
141,0,06498,Matt Peterson,-.17,71.14,70.97
144,0,06613,Tommy Tolles,-.19,71.39,71.20
145,0,07749,Brett Quigley,-.20,71.55,71.35
146,0,01185,Brandel Chamblee,-.21,71.20,70.99
146,0,01723,Andrew Magee,-.21,71.11,70.90
148,0,20095,Carl Paulson,-.23,71.57,71.34
149,0,22293,Heath Slocum,-.27,71.51,71.24
150,0,12826,Paul Claxton,-.29,71.54,71.25
151,0,01771,Blaine McCallister,-.30,71.56,71.26
152,0,07223,Brian Bateman,-.31,71.40,71.09
153,0,12388,Michael Clark II,-.32,71.26,70.94
154,0,19958,Miguel Angel Jiménez,-.35,71.69,71.34
155,0,10649,Tom Scherrer,-.36,71.46,71.10
156,0,10213,Dicky Pride,-.38,71.27,70.89
157,0,01249,John Daly,-.39,71.95,71.56
157,0,08339,Spike McRoy,-.39,71.58,71.19
159,0,01599,Steve Jones,-.40,71.57,71.17
159,0,08993,Franklin Langham,-.40,71.87,71.47
161,0,19972,José Coceres,-.42,71.96,71.54
161,0,20105,Jeff Gove,-.42,71.25,70.83
161,0,02170,Hal Sutton,-.42,72.16,71.74
164,0,01035,Tommy Armour III,-.47,71.60,71.13
165,0,20029,Notah Begay III,-.48,71.08,70.60
166,0,01203,Russ Cochran,-.51,71.45,70.94
167,0,20502,Michael Long,-.54,71.58,71.04
168,0,07867,Woody Austin,-.55,71.67,71.12
169,0,21806,Paul Gow,-.56,71.59,71.03
170,0,23177,Kenneth Staton,-.57,71.45,70.88
171,0,01374,Robin Freeman,-.60,71.63,71.03
172,0,24937,Jess Daley,-.61,71.49,70.88
172,0,23125,Brad Elder,-.61,71.31,70.70
172,0,12753,David Morland IV,-.61,71.50,70.89
175,0,06012,Greg Kraft,-.68,71.51,70.83
175,0,20566,Kaname Yokoo,-.68,71.69,71.01
177,0,08553,Lee Porter,-.69,71.72,71.03
178,0,02257,Brian Watts,-.76,72.24,71.48
179,0,19881,Robert Damron,-.78,71.76,70.98
180,0,06197,Michael Allen,-.79,72.14,71.35
181,0,20043,Edward Fryatt,-.84,71.83,70.99
182,0,19817,Michael Muehr,-.85,72.15,71.30
183,0,23322,Brett Wetterich,-.88,72.06,71.18
184,0,02110,Jerry Smith,-.96,72.21,71.25
185,0,01549,Mike Hulbert,-.97,72.08,71.11
186,0,10117,Bob Heintz,-.98,72.18,71.20
187,0,23623,Bo Van Pelt,-1.01,72.08,71.07
188,0,10107,Deane Pappas,-1.04,72.07,71.03
188,0,02099,Scott Simpson,-1.04,72.25,71.21
188,0,26289,Boo Weekley,-1.04,72.16,71.12
191,0,10962,Bradley Hughes,-1.05,72.13,71.08
192,0,06036,Scott Dunlap,-1.10,72.54,71.44
193,0,06315,Pete Jordan,-1.20,72.28,71.08
194,0,02322,Richard Zokol,-1.21,72.49,71.28
195,0,01014,Fulton Allem,-1.23,72.59,71.36
196,0,21259,Jason Hill,-1.27,72.42,71.15
197,0,06016,Brad Lardon,-1.31,72.78,71.47
197,0,21949,Joe Ogilvie,-1.31,72.36,71.05
199,0,08535,Gary Nicklaus,-1.33,72.58,71.25
200,0,20663,Brenden Pappas,-1.36,72.58,71.22
201,0,20436,Garrett Willis,-1.38,72.36,70.98
202,0,01514,Eduardo Herrera,-1.54,72.64,71.10
