RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
1,0,01378,David Frost,103.57,953,61,926
2,0,01329,Brad Faxon,103.32,934,55,910
3,0,02010,Loren Roberts,102.86,840,44,820
4,0,23541,Ben Crane,102.84,952,45,934
5,0,23125,Brad Elder,102.68,559,32,542
6,0,10201,Matt Gogel,102.24,802,39,781
7,0,01948,Tim Petrovic,102.17,1151,61,1115
8,0,01457,Jay Haas,102.07,870,41,847
9,0,01569,Peter Jacobsen,101.98,858,49,826
10,0,10809,Jim Furyk,101.90,999,41,977
11,0,01307,Joel Edwards,101.89,792,27,780
12,0,02223,Bob Tway,101.87,1017,46,990
13,0,12645,Brent Geiberger,101.85,595,23,583
14,0,22046,Geoff Ogilvy,101.79,892,43,865
15,0,06251,Chris DiMarco,101.73,925,42,899
16,0,08931,Glen Day,101.71,1228,49,1200
17,0,12660,Jesper Parnevik,101.69,1067,46,1039
18,0,01723,Andrew Magee,101.61,1056,50,1023
19,0,10733,Kent Jones,101.58,821,32,802
20,0,12510,Chad Campbell,101.55,1095,47,1065
21,0,22892,Jason Gore,101.54,909,39,884
22,0,20663,Brenden Pappas,101.47,1160,42,1135
23,0,01619,Skip Kendall,101.46,1232,49,1201
24,0,22913,John Rollins,101.44,764,32,743
25,0,01157,Tom Byrum,101.43,979,40,953
25,0,01226,Fred Couples,101.43,558,26,540
27,0,10423,Mike Weir,101.42,706,29,687
28,0,08537,J.P. Hayes,101.41,849,36,825
29,0,10860,Justin Leonard,101.38,795,32,774
30,0,07749,Brett Quigley,101.28,1012,48,977
31,0,01320,Bob Estes,101.27,946,29,929
32,0,20498,Briny Baird,101.24,1291,61,1246
33,0,06034,Marco Dawson,101.20,919,34,896
34,0,21961,Charles Howell III,101.19,1176,52,1138
35,0,12602,Dean Wilson,101.18,931,37,905
36,0,19881,Robert Damron,101.17,1110,45,1078
37,0,01666,Bernhard Langer,101.12,625,24,608
38,0,21633,Steve Allan,101.10,635,20,622
39,0,20229,Stewart Cink,101.07,1118,39,1091
40,0,06567,Vijay Singh,101.06,1036,38,1009
40,0,20548,Hidemichi Tanaka,101.06,1327,53,1288
42,0,23983,Luke Donald,100.99,1012,35,987
43,0,22371,Aaron Baddeley,100.95,735,30,712
43,0,06643,Paul Goydos,100.95,947,35,921
45,0,01361,Dan Forsman,100.91,1097,34,1073
45,0,12680,Shigeki Maruyama,100.91,882,36,854
47,0,12782,Tim Herron,100.89,1125,42,1093
47,0,08793,Tiger Woods,100.89,677,20,663
49,0,12823,Carlos Franco,100.83,1212,52,1170
49,0,20157,Retief Goosen,100.83,599,19,585
49,0,02104,Jeff Sluman,100.83,1086,41,1054
52,0,23353,J.J. Henry,100.82,1225,50,1185
53,0,06595,Kevin Sutherland,100.77,909,33,883
54,0,06004,Stephen Ames,100.76,1052,41,1019
55,0,20121,Todd Fischer,100.73,1099,42,1065
55,0,02214,Kirk Triplett,100.73,954,38,923
57,0,01024,Billy Andrade,100.72,1118,46,1080
57,0,12388,Michael Clark II,100.72,690,30,665
59,0,01810,Phil Mickelson,100.71,702,24,683
60,0,20098,Stuart Appleby,100.70,863,33,836
61,0,21806,Paul Gow,100.67,742,32,715
62,0,20127,Chris Riley,100.66,915,31,890
63,0,01035,Tommy Armour III,100.65,765,29,741
64,0,01761,Len Mattiace,100.63,953,27,932
65,0,20593,Greg Chalmers,100.62,1123,39,1091
