RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,01553,John Huston,1.713,1591,929,33.87
2,0,10860,Justin Leonard,1.718,1508,878,33.03
3,0,22371,Aaron Baddeley,1.723,1258,730,34.80
3,0,06251,Chris DiMarco,1.723,1935,1123,33.75
5,0,20229,Stewart Cink,1.728,2029,1174,32.96
5,0,06643,Paul Goydos,1.728,1664,963,32.22
7,0,01378,David Frost,1.729,1556,900,31.14
7,0,02239,Scott Verplank,1.729,2014,1165,32.62
9,0,20593,Greg Chalmers,1.731,1823,1053,32.79
10,0,08793,Tiger Woods,1.732,1455,840,35.05
11,0,10423,Mike Weir,1.733,1541,889,32.66
12,0,08931,Glen Day,1.735,2118,1221,30.95
12,0,01619,Skip Kendall,1.735,2257,1301,31.21
14,0,10809,Jim Furyk,1.736,2218,1278,31.08
14,0,01810,Phil Mickelson,1.736,1601,922,34.20
16,0,01388,Robert Gamez,1.740,2359,1356,33.65
16,0,08537,J.P. Hayes,1.740,1630,937,30.70
18,0,10585,Scott McCarron,1.741,1612,926,33.48
18,0,06567,Vijay Singh,1.741,2199,1263,35.21
20,0,20572,Rod Pampling,1.742,1698,975,32.82
20,0,10107,Deane Pappas,1.742,1413,811,33.79
22,0,06004,Stephen Ames,1.743,1905,1093,33.00
22,0,20121,Todd Fischer,1.743,1888,1083,30.75
22,0,01948,Tim Petrovic,1.743,2119,1216,31.46
25,0,20127,Chris Riley,1.744,1739,997,31.86
26,0,01226,Fred Couples,1.745,1347,772,33.55
26,0,01457,Jay Haas,1.745,1679,962,30.66
26,0,12782,Tim Herron,1.745,2047,1173,32.79
26,0,25345,Carl Pettersson,1.745,1586,909,32.01
30,0,01024,Billy Andrade,1.747,1995,1142,31.64
30,0,01161,Mark Calcavecchia,1.747,1691,968,33.75
30,0,12645,Brent Geiberger,1.747,1038,594,31.81
33,0,01941,Tom Pernice Jr.,1.748,2057,1177,31.54
33,0,02010,Loren Roberts,1.748,1690,967,28.65
35,0,20663,Brenden Pappas,1.749,2158,1234,32.98
36,0,23541,Ben Crane,1.750,1859,1062,31.86
37,0,20098,Stuart Appleby,1.752,1752,1000,32.43
37,0,23983,Luke Donald,1.752,1817,1037,29.79
37,0,01706,Davis Love III,1.752,1684,961,32.64
37,0,22046,Geoff Ogilvy,1.752,1677,957,33.79
37,0,22913,John Rollins,1.752,1638,935,33.19
42,0,19846,Brian Gay,1.753,1912,1091,29.91
43,0,01320,Bob Estes,1.754,1928,1099,30.45
43,0,08375,Paul Stankowski,1.754,1466,836,32.01
45,0,10213,Dicky Pride,1.755,1483,845,29.86
46,0,07457,Steve Flesch,1.756,2223,1266,32.04
47,0,01329,Brad Faxon,1.757,1862,1060,30.15
47,0,20573,Scott Laycock,1.757,1362,775,30.71
49,0,06617,Brian Henninger,1.758,1109,631,29.16
50,0,23552,Hank Kuehne,1.759,1441,819,34.23
51,0,12652,Cameron Beckman,1.761,1772,1006,31.31
51,0,10201,Matt Gogel,1.761,1449,823,30.37
51,0,20436,Garrett Willis,1.761,1925,1093,31.46
54,0,19824,Craig Barlow,1.762,1972,1119,32.50
54,0,01132,Mark Brooks,1.762,1683,955,28.48
54,0,22548,Patrick Sheehan,1.762,2017,1145,31.17
57,0,07867,Woody Austin,1.763,2211,1254,32.05
57,0,22892,Jason Gore,1.763,1597,906,32.74
59,0,21739,Aaron Barber,1.764,1948,1104,28.77
59,0,11032,Frank Lickliter II,1.764,1857,1053,30.25
61,0,06522,Ernie Els,1.765,1306,740,30.53
61,0,10733,Kent Jones,1.765,1490,844,31.24
63,0,08075,Jerry Kelly,1.766,2234,1265,30.98
63,0,06595,Kevin Sutherland,1.766,2006,1136,29.28
63,0,12602,Dean Wilson,1.766,1639,928,29.91
66,0,01724,Jeff Maggert,1.767,1680,951,30.17
66,0,01761,Len Mattiace,1.767,1818,1029,27.49
66,0,07749,Brett Quigley,1.767,1822,1031,30.29
69,0,01139,Olin Browne,1.768,2297,1299,28.81
69,0,12510,Chad Campbell,1.768,2330,1318,30.60
69,0,25031,Andy Miller,1.768,1473,833,31.37
69,0,20095,Carl Paulson,1.768,2132,1206,30.28
73,0,19825,Darren Clarke,1.769,1095,619,32.90
73,0,26420,Richard Johnson,1.769,1790,1012,27.99
73,0,20548,Hidemichi Tanaka,1.769,2434,1376,28.80
76,0,23135,Tim Clark,1.770,1595,901,28.81
76,0,21805,Harrison Frazar,1.770,1828,1033,30.49
76,0,20157,Retief Goosen,1.770,1423,804,32.88
79,0,24361,Pat Perez,1.771,1844,1041,29.28
80,0,24925,Jonathan Byrd,1.772,2054,1159,32.44
80,0,01577,Lee Janzen,1.772,1650,931,29.20
80,0,11011,Mike Sposa,1.772,1409,795,29.62
80,0,07101,Dave Stockton Jr.,1.772,1515,855,29.78
84,0,01475,Donnie Hammond,1.773,1895,1069,27.62
84,0,01569,Peter Jacobsen,1.773,1605,905,29.65
84,0,01707,Steve Lowery,1.773,1654,933,31.18
84,0,02002,John Riegger,1.773,1108,625,28.21
84,0,02206,David Toms,1.773,1757,991,30.16
84,0,02246,Duffy Waldorf,1.773,1871,1055,30.39
90,0,10885,Robert Allenby,1.774,1770,998,32.23
90,0,20940,Kenichi Kuboya,1.774,1795,1012,29.50
92,0,06575,Dudley Hart,1.775,1333,751,28.13
92,0,12660,Jesper Parnevik,1.775,2061,1161,29.02
94,0,12680,Shigeki Maruyama,1.776,1764,993,28.72
94,0,02214,Kirk Triplett,1.776,1961,1104,30.22
94,0,02223,Bob Tway,1.776,1895,1067,29.30
97,0,01035,Tommy Armour III,1.777,1331,749,29.49
97,0,12388,Michael Clark II,1.777,1121,631,29.32
97,0,21961,Charles Howell III,1.777,2496,1405,29.74
97,0,01797,Rocco Mediate,1.777,1637,921,28.91
97,0,01968,Nick Price,1.777,1253,705,29.63
102,0,01381,Fred Funk,1.778,2345,1319,28.04
102,0,20628,Arron Oberholser,1.778,1664,936,28.74
104,0,08547,John Maginnes,1.779,1745,981,27.40
105,0,06078,Esteban Toledo,1.780,2238,1257,28.45
106,0,20498,Briny Baird,1.781,2522,1416,29.39
106,0,02170,Hal Sutton,1.781,1763,990,28.01
108,0,01157,Tom Byrum,1.782,1944,1091,27.86
108,0,20472,Alex Cejka,1.782,1948,1093,29.72
108,0,21806,Paul Gow,1.782,1269,712,28.49
108,0,01677,Tom Lehman,1.782,1832,1028,30.21
112,0,08337,Mike Heinen,1.783,1951,1094,31.32
112,0,12705,Cliff Kresge,1.783,2109,1183,29.36
112,0,01723,Andrew Magee,1.783,1920,1077,28.72
112,0,01766,Billy Mayfair,1.783,2239,1256,28.51
112,0,22293,Heath Slocum,1.783,2113,1185,28.80
112,0,06527,Steve Stricker,1.783,1077,604,30.02
118,0,01098,Jay Don Blake,1.784,1525,855,28.22
119,0,01249,John Daly,1.785,1128,632,31.11
119,0,20634,Peter Lonard,1.785,1858,1041,29.23
121,0,23338,David Gossett,1.787,2001,1120,29.60
121,0,20568,Anthony Painter,1.787,1637,916,28.65
121,0,02104,Jeff Sluman,1.787,2300,1287,28.85
124,0,01042,Paul Azinger,1.788,1498,838,26.97
124,0,01307,Joel Edwards,1.788,1243,695,26.26
124,0,08725,Tom Gillis,1.788,1479,827,27.55
124,0,01938,David Peoples,1.788,2121,1186,27.66
124,0,23621,Rory Sabbatini,1.788,1908,1067,30.98
124,0,25692,Akio Sadakata,1.788,1706,954,28.23
130,0,20566,Kaname Yokoo,1.789,1025,573,27.15
131,0,19972,José Coceres,1.790,1208,675,28.87
131,0,01361,Dan Forsman,1.790,2270,1268,27.33
131,0,06332,Neal Lancaster,1.790,2287,1278,28.66
131,0,01666,Bernhard Langer,1.790,1285,718,26.50
131,0,01928,Corey Pavin,1.790,1683,940,26.65
131,0,01945,Kenny Perry,1.790,2128,1189,29.32
131,0,26489,Cameron Yancey,1.790,1038,580,30.40
138,0,01685,J.L. Lewis,1.791,2061,1151,29.53
138,0,21878,Mark Wilson,1.791,1642,917,26.64
140,0,23036,Chris Anderson,1.792,1955,1091,28.07
140,0,19881,Robert Damron,1.792,1960,1094,26.90
140,0,01887,Mark O'Meara,1.792,1292,721,28.02
140,0,10912,Craig Perks,1.792,1609,898,29.80
144,0,20099,Doug Barron,1.793,1789,998,28.82
144,0,06034,Marco Dawson,1.793,1831,1021,28.85
144,0,07941,Mike Grob,1.793,1750,976,27.34
144,0,08633,Per-Ulrik Johansson,1.793,2010,1121,30.33
148,0,20029,Notah Begay III,1.794,1846,1029,28.02
148,0,06621,Joe Durant,1.794,2259,1259,28.59
148,0,06515,Shaun Micheel,1.794,2088,1164,28.68
151,0,22621,Ben Curtis,1.795,1416,789,26.62
151,0,12755,Vance Veazey,1.795,1330,741,28.38
153,0,07721,Pat Bates,1.796,2356,1312,27.48
153,0,20094,Jonathan Kaye,1.796,1920,1069,29.59
153,0,24502,Adam Scott,1.796,923,514,28.79
156,0,07223,Brian Bateman,1.797,1439,801,29.09
156,0,23614,Rich Beem,1.797,1574,876,29.70
156,0,08545,Glen Hnatiuk,1.797,1908,1062,26.01
156,0,22295,Darron Stiles,1.797,1871,1041,30.09
156,0,25450,Ty Tryon,1.797,929,517,30.04
161,0,06573,Brandt Jobe,1.798,1688,939,28.57
162,0,01175,Jim Carter,1.799,1880,1045,26.85
163,0,12823,Carlos Franco,1.800,2153,1196,28.62
163,0,08339,Spike McRoy,1.800,2243,1246,26.93
165,0,06809,Bob Burns,1.801,1731,961,26.99
165,0,24357,K.J. Choi,1.801,2248,1248,29.33
167,0,08123,Jeff Brehaut,1.802,2382,1322,29.26
168,0,24356,Jason Buha,1.803,1206,669,27.35
169,0,23034,Brent Schwarzrock,1.804,1227,680,30.88
169,0,20645,John Senden,1.804,2408,1335,29.16
171,0,12661,Todd Barranger,1.806,1459,808,31.35
171,0,23108,Matt Kuchar,1.806,1244,689,27.43
173,0,21633,Steve Allan,1.807,972,538,26.77
173,0,02101,Joey Sindelar,1.807,2047,1133,26.24
175,0,20771,Steven Alker,1.808,1683,931,25.00
175,0,21209,Sergio Garcia,1.808,1226,678,29.46
175,0,10425,Jay Williamson,1.808,1907,1055,25.83
178,0,23125,Brad Elder,1.809,1011,559,25.04
178,0,02106,Chris Smith,1.809,2066,1142,28.27
180,0,23656,Jason Caron,1.810,1426,788,27.66
181,0,26950,John Morgan,1.811,1608,888,29.38
182,0,23353,J.J. Henry,1.812,2155,1189,26.67
183,0,06581,David Sutherland,1.814,1640,904,29.27
184,0,10565,Ian Leggatt,1.815,1508,831,27.42
185,0,02049,Gene Sauers,1.816,1771,975,26.28
186,0,12662,Thomas Levet,1.817,1835,1010,25.97
187,0,20574,Mathew Goggin,1.823,1892,1038,27.41
188,0,20623,Gavin Coles,1.833,1303,711,21.83
189,0,06475,Jeff Klein,1.837,1115,607,23.80
189,0,23177,Kenneth Staton,1.837,1240,675,24.85
