RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,23800,Bryce Molder,26.43,140,37
2,0,26596,Ryan Moore,26.42,159,42
3,0,30925,Dustin Johnson,25.53,94,24
4,0,01706,Davis Love III,25.27,91,23
4,0,24663,Y.E. Yang,25.27,91,23
6,0,25818,Scott Piercy,24.86,177,44
7,0,10809,Jim Furyk,24.63,134,33
8,0,21753,Brian Davis,24.26,136,33
9,0,23983,Luke Donald,24.24,99,24
10,0,23718,Nathan Green,23.68,114,27
11,0,19970,Robert Karlsson,23.53,85,20
12,0,28500,Martin Flores,23.50,183,43
13,0,28089,Jason Day,23.46,81,19
14,0,23204,Gary Christian,23.40,141,33
15,0,21350,Ryuji Imada,23.39,124,29
16,0,26300,Matt Jones,23.38,77,18
17,0,27556,Ted Potter Jr.,23.21,112,26
18,0,24024,Zach Johnson,23.19,138,32
19,0,25562,Andres Romero,23.16,95,22
20,0,24925,Jonathan Byrd,23.08,104,24
21,0,01249,John Daly,22.97,74,17
22,0,32150,Michael Thompson,22.95,122,28
23,0,06036,Scott Dunlap,22.86,105,24
24,0,35139,Richard Lee,22.73,110,25
25,0,02206,David Toms,22.67,75,17
26,0,26331,Charl Schwartzel,22.62,84,19
27,0,30750,Tommy Gainey,22.56,164,37
28,0,24940,Edward Loar,22.54,71,16
29,0,27649,Brandt Snedeker,22.50,120,27
30,0,20645,John Senden,22.48,129,29
31,0,27302,Garth Mulroy,22.34,94,21
32,0,28259,Sangmoon Bae,22.31,121,27
33,0,24924,Bill Haas,22.03,118,26
34,0,27644,Brian Harman,22.01,159,35
35,0,23541,Ben Crane,21.74,115,25
36,0,20850,Daniel Chopra,21.62,74,16
37,0,28307,Matt Every,21.60,125,27
38,0,21961,Charles Howell III,21.53,144,31
39,0,21407,Arjun Atwal,21.49,121,26
40,0,32366,Kevin Chappell,21.48,135,29
41,0,28237,Rory McIlroy,21.33,75,16
42,0,25632,Jimmy Walker,21.32,197,42
43,0,24357,K.J. Choi,21.24,113,24
44,0,28475,Jeff Overton,21.18,170,36
45,0,27974,Sung Kang,20.97,124,26
45,0,10860,Justin Leonard,20.97,124,26
47,0,08725,Tom Gillis,20.86,139,29
48,0,11123,Chris Couch,20.83,120,25
49,0,23542,Tommy Biershenk,20.79,101,21
50,0,25345,Carl Pettersson,20.78,154,32
51,0,12652,Cameron Beckman,20.71,140,29
52,0,24604,Hunter Haas,20.69,87,18
53,0,27064,Jhonattan Vegas,20.63,126,26
54,0,27963,Chris Stroud,20.59,136,28
55,0,20104,Ken Duke,20.22,178,36
56,0,23788,D.J. Trahan,20.18,114,23
57,0,22961,David Mathis,20.16,129,26
58,0,30692,Scott Stallings,20.14,144,29
59,0,24494,Erik Compton,20.00,120,24
59,0,22378,Trevor Immelman,20.00,105,21
59,0,01810,Phil Mickelson,20.00,105,21
59,0,23623,Bo Van Pelt,20.00,150,30
63,0,30944,Jason Kokrak,19.85,131,26
64,0,27797,Derek Lamely,19.80,101,20
65,0,27895,Jonas Blixt,19.79,96,19
65,0,21805,Harrison Frazar,19.79,96,19
65,0,06527,Steve Stricker,19.79,96,19
68,0,21209,Sergio Garcia,19.77,86,17
69,0,20574,Mathew Goggin,19.61,102,20
69,0,25892,Steve Wheatcroft,19.61,102,20
71,0,27330,Josh Teater,19.50,159,31
72,0,25834,Daniel Summerhays,19.46,149,29
73,0,33419,Cameron Tringale,19.44,144,28
74,0,22371,Aaron Baddeley,19.35,93,18
74,0,28455,Will Claxton,19.35,155,30
76,0,12716,Charley Hoffman,19.33,150,29
76,0,26851,Marc Leishman,19.33,150,29
78,0,23325,Vaughn Taylor,19.23,156,30
79,0,22405,Justin Rose,19.19,99,19
80,0,33141,Keegan Bradley,19.15,141,27
80,0,26951,Johnson Wagner,19.15,141,27
82,0,25457,Alexandre Rocha,19.09,110,21
83,0,25572,Graeme McDowell,18.99,79,15
83,0,20691,Greg Owen,18.99,158,30
85,0,06522,Ernie Els,18.98,137,26
86,0,22621,Ben Curtis,18.92,111,21
86,0,26329,Louis Oosthuizen,18.92,111,21
88,0,23409,James Driscoll,18.90,127,24
89,0,19846,Brian Gay,18.88,143,27
90,0,20098,Stuart Appleby,18.85,122,23
91,0,01724,Jeff Maggert,18.79,149,28
92,0,34099,Harris English,18.71,155,29
93,0,20396,Lee Westwood,18.67,75,14
94,0,21528,Henrik Stenson,18.60,86,16
95,0,23621,Rory Sabbatini,18.49,146,27
96,0,22548,Patrick Sheehan,18.48,92,17
97,0,30711,Colt Knost,18.46,130,24
98,0,26476,Chez Reavie,18.24,148,27
99,0,32698,Bobby Gates,18.18,154,28
100,0,20766,Padraig Harrington,18.07,83,15
101,0,27214,Kevin Streelman,18.01,161,29
102,0,22046,Geoff Ogilvy,17.97,128,23
103,0,08793,Tiger Woods,17.89,95,17
104,0,12510,Chad Campbell,17.83,129,23
104,0,22293,Heath Slocum,17.83,157,28
106,0,06567,Vijay Singh,17.81,146,26
107,0,31323,Gary Woodland,17.71,96,17
108,0,20572,Rod Pampling,17.69,130,23
109,0,20070,Matt Bettencourt,17.65,119,21
110,0,25240,D.A. Points,17.54,171,30
111,0,23353,J.J. Henry,17.50,160,28
112,0,33120,Mark Anderson,17.44,86,15
112,0,26287,Roland Thatcher,17.44,86,15
114,0,29910,Blake Adams,17.32,179,31
115,0,29222,Billy Hurley III,17.27,110,19
115,0,10213,Dicky Pride,17.27,110,19
117,0,24846,Ricky Barnes,17.20,157,27
117,0,27095,Nick Watney,17.20,157,27
119,0,27936,Martin Laird,17.17,99,17
120,0,24138,Ian Poulter,17.14,70,12
121,0,20160,Charlie Wi,17.07,123,21
122,0,31202,William McGirt,17.05,176,30
123,0,08075,Jerry Kelly,17.04,135,23
124,0,29221,Webb Simpson,17.02,141,24
125,0,22348,Nick O'Hern,16.94,124,21
126,0,30852,Ryo Ishikawa,16.90,71,12
127,0,24502,Adam Scott,16.85,89,15
128,0,23638,Brendon de Jonge,16.84,196,33
129,0,29926,Danny Lee,16.67,108,18
130,0,32200,Roberto Castro,16.56,151,25
131,0,25686,Jason Dufner,16.55,145,24
132,0,33122,Russell Knox,16.52,115,19
133,0,06034,Marco Dawson,16.49,97,16
134,0,06573,Brandt Jobe,16.46,79,13
135,0,29479,Scott Brown,16.38,116,19
136,0,12782,Tim Herron,16.31,141,23
137,0,23135,Tim Clark,16.30,92,15
137,0,26758,David Hearn,16.30,184,30
139,0,24140,Sean O'Hair,16.22,148,24
140,0,24507,Jason Bohn,16.13,124,20
141,0,27933,John Merrick,16.11,149,24
141,0,26679,Kevin Stadler,16.11,149,24
143,0,23108,Matt Kuchar,16.06,137,22
143,0,26289,Boo Weekley,16.06,137,22
145,0,32334,Charlie Beljan,16.05,81,13
146,0,27141,J.B. Holmes,15.94,138,22
147,0,34021,Bud Cauley,15.82,158,25
148,0,28087,Kris Blanks,15.79,133,21
149,0,24781,Hunter Mahan,15.70,121,19
150,0,25396,Kevin Na,15.67,134,21
151,0,29478,Kevin Kisner,15.53,103,16
152,0,22913,John Rollins,15.50,129,20
153,0,28093,Miguel Angel Carballo,15.45,110,17
154,0,01320,Bob Estes,15.44,136,21
155,0,27120,Troy Matteson,15.43,175,27
156,0,24358,Robert Garrigus,15.19,158,24
157,0,10885,Robert Allenby,15.11,139,21
158,0,24361,Pat Perez,15.08,126,19
159,0,28308,Troy Kelly,14.85,101,15
160,0,27060,John Mallinger,14.68,109,16
161,0,01797,Rocco Mediate,14.53,117,17
162,0,20593,Greg Chalmers,14.49,138,20
162,0,06251,Chris DiMarco,14.49,138,20
164,0,06004,Stephen Ames,14.47,76,11
165,0,01941,Tom Pernice Jr.,14.42,104,15
166,0,30927,Brendon Todd,14.40,125,18
167,0,20229,Stewart Cink,14.29,112,16
167,0,24490,George McNeill,14.29,119,17
169,0,23548,Bill Lunde,14.18,141,20
169,0,21878,Mark Wilson,14.18,134,19
171,0,21731,Freddie Jacobson,14.12,85,12
172,0,29476,Kyle Reifers,14.11,163,23
173,0,23320,Ryan Palmer,14.07,135,19
