RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,27649,Brandt Snedeker,20.09,667,134
2,0,23541,Ben Crane,19.50,646,126
3,0,24663,Y.E. Yang,19.47,457,89
4,0,29221,Webb Simpson,18.77,682,128
5,0,20104,Ken Duke,18.59,925,172
6,0,21805,Harrison Frazar,18.58,506,94
7,0,01249,John Daly,18.54,383,71
8,0,28500,Martin Flores,18.51,902,167
9,0,30750,Tommy Gainey,18.14,948,172
9,0,23800,Bryce Molder,18.14,783,142
11,0,24024,Zach Johnson,18.07,747,135
12,0,24925,Jonathan Byrd,18.03,599,108
13,0,20396,Lee Westwood,17.95,440,79
14,0,21350,Ryuji Imada,17.84,712,127
15,0,21753,Brian Davis,17.56,769,135
16,0,30852,Ryo Ishikawa,17.50,400,70
17,0,23108,Matt Kuchar,17.34,669,116
18,0,23983,Luke Donald,17.31,520,90
19,0,28089,Jason Day,17.28,486,84
20,0,27797,Derek Lamely,17.27,608,105
21,0,08793,Tiger Woods,17.12,520,89
22,0,26596,Ryan Moore,17.10,877,150
23,0,01810,Phil Mickelson,17.02,605,103
24,0,28259,Sangmoon Bae,16.92,597,101
25,0,25686,Jason Dufner,16.91,674,114
26,0,23320,Ryan Palmer,16.87,735,124
27,0,26331,Charl Schwartzel,16.79,417,70
28,0,25572,Graeme McDowell,16.71,401,67
29,0,23623,Bo Van Pelt,16.69,683,114
30,0,27974,Sung Kang,16.67,648,108
31,0,27644,Brian Harman,16.65,913,152
32,0,29926,Danny Lee,16.64,625,104
33,0,25240,D.A. Points,16.59,874,145
34,0,22371,Aaron Baddeley,16.54,520,86
35,0,20229,Stewart Cink,16.53,605,100
36,0,23542,Tommy Biershenk,16.50,606,100
37,0,24494,Erik Compton,16.49,661,109
37,0,26329,Louis Oosthuizen,16.49,570,94
39,0,22621,Ben Curtis,16.45,535,88
39,0,24502,Adam Scott,16.45,462,76
41,0,20645,John Senden,16.42,664,109
42,0,24358,Robert Garrigus,16.39,793,130
43,0,30927,Brendon Todd,16.34,667,109
44,0,22961,David Mathis,16.33,698,114
45,0,25562,Andres Romero,16.31,558,91
46,0,22405,Justin Rose,16.30,552,90
47,0,24940,Edward Loar,16.24,474,77
48,0,25818,Scott Piercy,16.23,906,147
49,0,27895,Jonas Blixt,16.22,629,102
49,0,26951,Johnson Wagner,16.22,863,140
51,0,25345,Carl Pettersson,16.21,839,136
52,0,33141,Keegan Bradley,16.20,753,122
52,0,23621,Rory Sabbatini,16.20,710,115
54,0,33120,Mark Anderson,16.10,646,104
55,0,23718,Nathan Green,16.08,622,100
55,0,22548,Patrick Sheehan,16.08,479,77
57,0,23325,Vaughn Taylor,16.03,680,109
58,0,06251,Chris DiMarco,16.00,725,116
58,0,27095,Nick Watney,16.00,806,129
60,0,27141,J.B. Holmes,15.99,807,129
61,0,30711,Colt Knost,15.98,732,117
62,0,27466,Spencer Levin,15.97,670,107
62,0,28237,Rory McIlroy,15.97,407,65
64,0,11123,Chris Couch,15.96,564,90
65,0,32150,Michael Thompson,15.94,690,110
66,0,20098,Stuart Appleby,15.93,703,112
67,0,20593,Greg Chalmers,15.92,741,118
67,0,20623,Gavin Coles,15.92,603,96
69,0,24604,Hunter Haas,15.87,523,83
70,0,27120,Troy Matteson,15.86,914,145
71,0,26300,Matt Jones,15.81,468,74
72,0,21528,Henrik Stenson,15.73,464,73
73,0,01320,Bob Estes,15.67,638,100
73,0,28307,Matt Every,15.67,651,102
