RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,25632,Jimmy Walker,77.11,402,310
2,0,19846,Brian Gay,76.73,318,244
3,0,21209,Sergio Garcia,75.27,186,140
4,0,26758,David Hearn,75.18,419,315
5,0,24361,Pat Perez,74.92,295,221
6,0,27895,Jonas Blixt,74.83,290,217
7,0,27302,Garth Mulroy,74.57,173,129
8,0,26329,Louis Oosthuizen,74.48,192,143
9,0,23320,Ryan Palmer,73.62,307,226
10,0,34174,John Huh,73.50,400,294
11,0,34021,Bud Cauley,73.44,384,282
12,0,29222,Billy Hurley III,73.38,263,193
12,0,01810,Phil Mickelson,73.38,278,204
14,0,20623,Gavin Coles,73.23,254,186
15,0,32200,Roberto Castro,73.10,316,231
16,0,28089,Jason Day,72.92,192,140
17,0,22046,Geoff Ogilvy,72.85,221,161
18,0,28259,Sangmoon Bae,72.65,245,178
19,0,29518,Brendan Steele,72.54,295,214
20,0,23983,Luke Donald,72.49,189,137
21,0,24024,Zach Johnson,72.45,323,234
22,0,08725,Tom Gillis,72.40,308,223
23,0,27556,Ted Potter Jr.,72.36,275,199
24,0,24138,Ian Poulter,72.25,173,125
25,0,20593,Greg Chalmers,72.20,295,213
26,0,25345,Carl Pettersson,71.95,303,218
27,0,22961,David Mathis,71.84,309,222
28,0,11123,Chris Couch,71.83,213,153
29,0,20160,Charlie Wi,71.69,325,233
30,0,10809,Jim Furyk,71.68,279,200
31,0,24781,Hunter Mahan,71.48,256,183
31,0,23800,Bryce Molder,71.48,277,198
33,0,23409,James Driscoll,71.47,319,228
34,0,25396,Kevin Na,71.38,311,222
35,0,08793,Tiger Woods,71.36,199,142
36,0,23541,Ben Crane,71.27,268,191
37,0,30927,Brendon Todd,71.22,278,198
38,0,02206,David Toms,71.20,191,136
39,0,27936,Martin Laird,71.15,253,180
40,0,28475,Jeff Overton,71.13,426,303
41,0,23623,Bo Van Pelt,71.08,287,204
42,0,25892,Steve Wheatcroft,71.04,183,130
43,0,21753,Brian Davis,71.02,383,272
