RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,21209,Sergio Garcia,98.51,606,597
2,0,26329,Louis Oosthuizen,98.43,699,688
3,0,10809,Jim Furyk,98.38,924,909
4,0,24138,Ian Poulter,98.33,538,529
5,0,23623,Bo Van Pelt,98.28,870,855
6,0,23983,Luke Donald,97.87,657,643
6,0,19846,Brian Gay,97.87,1080,1057
8,0,20623,Gavin Coles,97.84,786,769
9,0,20593,Greg Chalmers,97.78,1038,1015
10,0,31202,William McGirt,97.76,1115,1090
11,0,27936,Martin Laird,97.73,749,732
12,0,27649,Brandt Snedeker,97.60,876,855
13,0,27895,Jonas Blixt,97.58,867,846
14,0,22046,Geoff Ogilvy,97.56,780,761
15,0,28089,Jason Day,97.53,648,632
16,0,35139,Richard Lee,97.52,807,787
17,0,25345,Carl Pettersson,97.49,1115,1087
18,0,26951,Johnson Wagner,97.41,1044,1017
19,0,26758,David Hearn,97.39,1224,1192
19,0,06527,Steve Stricker,97.39,767,747
19,0,25632,Jimmy Walker,97.39,1263,1230
22,0,22621,Ben Curtis,97.32,672,654
23,0,23320,Ryan Palmer,97.25,981,954
24,0,29222,Billy Hurley III,97.23,793,771
24,0,01810,Phil Mickelson,97.23,830,807
26,0,30852,Ryo Ishikawa,97.21,537,522
26,0,23108,Matt Kuchar,97.21,932,906
28,0,24940,Edward Loar,97.20,608,591
29,0,34174,John Huh,97.16,1196,1162
30,0,28475,Jeff Overton,97.15,1299,1262
31,0,29289,S.Y. Noh,97.14,1223,1188
32,0,24781,Hunter Mahan,97.12,939,912
33,0,34021,Bud Cauley,97.10,1312,1274
34,0,34099,Harris English,97.09,1239,1203
35,0,06573,Brandt Jobe,97.07,648,629
35,0,08793,Tiger Woods,97.07,682,662
37,0,28500,Martin Flores,97.06,1124,1091
38,0,27436,Graham DeLaet,97.03,1009,979
39,0,25892,Steve Wheatcroft,97.01,602,584
40,0,23353,J.J. Henry,96.98,1059,1027
40,0,24024,Zach Johnson,96.98,1026,995
42,0,24663,Y.E. Yang,96.95,656,636
43,0,29476,Kyle Reifers,96.92,1072,1039
44,0,08725,Tom Gillis,96.89,966,936
44,0,27797,Derek Lamely,96.89,772,748
46,0,32200,Roberto Castro,96.88,1089,1055
47,0,33141,Keegan Bradley,96.87,989,958
47,0,24924,Bill Haas,96.87,863,836
49,0,01249,John Daly,96.86,510,494
50,0,28237,Rory McIlroy,96.85,571,553
51,0,25804,Bubba Watson,96.82,755,731
52,0,25818,Scott Piercy,96.81,1190,1152
53,0,25457,Alexandre Rocha,96.77,713,690
53,0,32150,Michael Thompson,96.77,899,870
55,0,23800,Bryce Molder,96.76,989,957
56,0,23135,Tim Clark,96.74,706,683
56,0,06034,Marco Dawson,96.74,674,652
58,0,20572,Rod Pampling,96.72,1007,974
59,0,33419,Cameron Tringale,96.71,1094,1058
60,0,28455,Will Claxton,96.70,1241,1200
60,0,30926,Chris Kirk,96.70,1212,1172
60,0,27466,Spencer Levin,96.70,940,909
60,0,30927,Brendon Todd,96.70,878,849
64,0,01797,Rocco Mediate,96.69,846,818
64,0,25396,Kevin Na,96.69,906,876
66,0,23718,Nathan Green,96.68,814,787
66,0,21961,Charles Howell III,96.68,1113,1076
68,0,23409,James Driscoll,96.67,992,959
68,0,27064,Jhonattan Vegas,96.67,990,957
70,0,32102,Rickie Fowler,96.66,959,927
70,0,21878,Mark Wilson,96.66,988,955
72,0,30711,Colt Knost,96.64,952,920
73,0,26596,Ryan Moore,96.62,1124,1086
73,0,27095,Nick Watney,96.62,1065,1029
75,0,27644,Brian Harman,96.60,1266,1223
75,0,20160,Charlie Wi,96.60,1030,995
77,0,30925,Dustin Johnson,96.59,763,737
78,0,22371,Aaron Baddeley,96.58,760,734
78,0,27141,J.B. Holmes,96.58,1141,1102
80,0,23204,Gary Christian,96.57,1050,1014
81,0,10213,Dicky Pride,96.55,695,671
82,0,23638,Brendon de Jonge,96.54,1444,1394
83,0,27302,Garth Mulroy,96.52,660,637
83,0,27963,Chris Stroud,96.52,1064,1027
85,0,24490,George McNeill,96.51,1004,969
86,0,24925,Jonathan Byrd,96.49,797,769
87,0,29221,Webb Simpson,96.48,910,878
88,0,20098,Stuart Appleby,96.47,934,901
89,0,29478,Kevin Kisner,96.45,760,733
90,0,29910,Blake Adams,96.44,1236,1192
91,0,08075,Jerry Kelly,96.43,1064,1026
91,0,33122,Russell Knox,96.43,812,783
93,0,20848,Ángel Cabrera,96.42,530,511
93,0,29420,Billy Horschel,96.42,699,674
95,0,20229,Stewart Cink,96.41,779,751
96,0,24494,Erik Compton,96.39,915,882
96,0,23541,Ben Crane,96.39,859,828
96,0,21350,Ryuji Imada,96.39,942,908
96,0,30692,Scott Stallings,96.39,996,960
100,0,24507,Jason Bohn,96.38,940,906
100,0,20850,Daniel Chopra,96.38,608,586
102,0,25834,Daniel Summerhays,96.35,987,951
103,0,10860,Justin Leonard,96.34,984,948
104,0,06522,Ernie Els,96.32,951,916
105,0,12716,Charley Hoffman,96.31,1112,1071
106,0,23542,Tommy Biershenk,96.29,809,779
106,0,20645,John Senden,96.29,890,857
108,0,01724,Jeff Maggert,96.27,1125,1083
108,0,22961,David Mathis,96.27,964,928
110,0,22913,John Rollins,96.26,1015,977
110,0,27214,Kevin Streelman,96.26,1124,1082
112,0,20070,Matt Bettencourt,96.25,879,846
112,0,22405,Justin Rose,96.25,773,744
112,0,27330,Josh Teater,96.25,1200,1155
115,0,26851,Marc Leishman,96.21,1136,1093
116,0,29926,Danny Lee,96.20,841,809
117,0,25686,Jason Dufner,96.16,911,876
117,0,26679,Kevin Stadler,96.16,1042,1002
117,0,26287,Roland Thatcher,96.16,651,626
120,0,30750,Tommy Gainey,96.13,1265,1216
121,0,01320,Bob Estes,96.11,926,890
122,0,21731,Freddie Jacobson,96.10,641,616
123,0,25240,D.A. Points,96.09,1175,1129
124,0,20104,Ken Duke,96.05,1266,1216
125,0,31558,J.J. Killeen,96.02,1230,1181
